arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-adaptive-rollout,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.27751890000217827,0.00019459999748505652,0.05035390000557527,0.0,0.3280674000052386,64,64,3,3,3.5815699660346505,1.5794342434011945,0.008685318642305706,0.07264437434278152,0.10861999191044182,0.9118471741676331,1.1101896412970425,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.00704698939807713,0.9999815821647644,0.0007682928517169785,0.03827880322933197,0.0026786758098751307,2.7775349617004395,0.2430050976574421,7.683732509613037,0.11902528393547981,1.081685185432434,4,4,7.0,0,67584,0,0.27751890000217827,0.25,0.25,0.25,8.443339894644966,0.1992291532456875,1,0.5,0,0,0,0.0,0.17212877310812474,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2787241999976686,0.00019459999748505652,0.05035390000557527,0.0,0.32927270000072895,64,64,3,3,3.5815699660346505,1.5794342434011945,0.008685318642305706,0.07264437434278152,0.10861999191044182,0.9118471741676331,1.1101896412970425,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1889403943,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.00704698939807713,0.9999815821647644,0.0007682928517169785,0.03827880322933197,0.0026786758098751307,2.7775349617004395,0.2430050976574421,7.683732509613037,0.11902528393547981,1.081685185432434,4,4,7.0,0,67584,0,0.2787241999976686,0.25,0.25,0.25,8.443339894644966,0.1992291532456875,1,0.5,0,0,0,0.0,0.17212877310812474,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.3001774000003934,0.0001840999975684099,0.04986270000517834,0.0,0.35022420000314014,64,64,3,3,3.9108119718572762,1.4464654118377098,0.004104428330259591,0.05131822105393143,0.09383080099554356,1.0166345834732056,1.9395156340663204,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.013269292190670967,0.9999051094055176,0.0008923608111217618,0.03770558908581734,0.0031988942064344883,5.503684043884277,0.2566555589437485,6.0133056640625,0.18415871061151848,2.4017834663391113,4,4,7.0,0,67584,0,0.3001774000003934,0.25,0.25,0.25,5.540812018863953,0.17941983751952648,1,0.5,0,0,0,0.0,0.1569583136588335,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2832108000002336,0.0001840999975684099,0.04986270000517834,0.0,0.3332576000029803,64,64,3,3,3.9108119718572762,1.4464654118377098,0.004104428330259591,0.05131822105393143,0.09383080099554356,1.0166345834732056,1.9395156340663204,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.013269292190670967,0.9999051094055176,0.0008923608111217618,0.03770558908581734,0.0031988942064344883,5.503684043884277,0.2566555589437485,6.0133056640625,0.18415871061151848,2.4017834663391113,4,4,7.0,0,67584,0,0.2832108000002336,0.25,0.25,0.25,5.540812018863953,0.17941983751952648,1,0.5,0,0,0,0.0,0.1569583136588335,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.3325771999952849,0.0,0.0,0.0,0.3325771999952849,64,64,3,3,3.9108119718572762,1.4464654118377098,0.03707929889568584,0.1859128158056829,0.4388372765081528,0.8248817920684814,1.9967800931767432,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3325771999952849,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2918080999952508,0.0001840999975684099,0.04986270000517834,0.0,0.34185489999799756,64,64,3,3,3.9108119718572762,1.4464654118377098,0.004104428330259591,0.05131822105393143,0.09383080099554356,1.0166345834732056,1.9395156340663204,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.013269292190670967,0.9999051094055176,0.0008923608111217618,0.03770558908581734,0.0031988942064344883,5.503684043884277,0.2566555589437485,6.0133056640625,0.18415871061151848,2.4017834663391113,4,4,7.0,0,67584,0,0.2918080999952508,0.25,0.25,0.25,5.540812018863953,0.17941983751952648,1,0.5,0,0,0,0.0,0.1569583136588335,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.29700279999815393,0.00022650000028079376,0.04930179999792017,0.0,0.3465310999963549,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01754271664701701,0.09462593017457596,0.12559540005481928,1.0022869110107422,2.5844610502580956,1.0,0.0244140625,nan,1.0,0.185546875,0.0732421875,0.3505859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.09398118034005165,0.9973978996276855,0.015590727794915438,0.06817863322794437,0.043950315564870834,1.7918894290924072,0.41954320967197417,2.3957102298736572,0.37061622568871827,2.0630886554718018,4,4,7.0,0,68608,0,0.29700279999815393,0.25,0.25,0.25,3.9936298901180294,0.21766933500766755,1,0.5,0,0,0,0.0,0.18774497471749782,1.0,94,20,87,94,134,122,137,0.0,0.0,0.0
cta-exact-gated-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.28181380000023637,0.00022650000028079376,0.04930179999792017,0.0,0.33134209999843733,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01754271664701701,0.09462593017457596,0.12559540005481928,1.0022869110107422,2.5844610502580956,1.0,0.0244140625,nan,1.0,0.185546875,0.0732421875,0.3505859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.09398118034005165,0.9973978996276855,0.015590727794915438,0.06817863322794437,0.043950315564870834,1.7918894290924072,0.41954320967197417,2.3957102298736572,0.37061622568871827,2.0630886554718018,4,4,7.0,0,68608,0,0.28181380000023637,0.25,0.25,0.25,3.9936298901180294,0.21766933500766755,1,0.5,0,0,0,0.0,0.18774497471749782,1.0,94,20,87,94,134,122,137,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.28603280000243103,0.00022650000028079376,0.04930179999792017,0.0,0.335561100000632,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01754271664701701,0.09462593017457596,0.12559540005481928,1.0022869110107422,2.5844610502580956,1.0,0.0244140625,nan,1.0,0.185546875,0.0732421875,0.3505859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.09398118034005165,0.9973978996276855,0.015590727794915438,0.06817863322794437,0.043950315564870834,1.7918894290924072,0.41954320967197417,2.3957102298736572,0.37061622568871827,2.0630886554718018,4,4,7.0,0,68608,0,0.28603280000243103,0.25,0.25,0.25,3.9936298901180294,0.21766933500766755,1,0.5,0,0,0,0.0,0.18774497471749782,1.0,94,20,87,94,134,122,137,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.32777400000486523,0.0,0.0,0.0,0.32777400000486523,64,64,10,10,1.5561757015747395,2.5704038406153518,0.039498151024159434,0.13584937310825596,0.185235221114386,0.9705049991607666,2.5889681100900406,1.0,0.0556640625,nan,1.0,0.16943359375,0.06298828125,0.34375,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.32777400000486523,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
