arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.11117515254488541,0.5523756269821958,0.8450170885813088,0.9624999999999999,0.359375,0.1296875,0.1304024338360006,0.6156238829575554,0.8851580005779511,0.9624999999999999,0.4,0.131640625,0.4043256376057647,1.191347937975257,1.344402860940327,0.825,0.57734375,0.223828125,-0.2739232037697641,-0.5757240550177015,-0.29315048506087926,-0.6389723109930612,60,1,57,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952324461675376,nan,-0.7848541281604118,1.5394568348172561,-0.03888606541666082,-0.002808404038570328,"{""inactive"": 18}",60.0,2724.0,87168.0,44160.0,36864.0,877440.0,44736.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D06-contaminated,contaminated,missing,QGD-D06-contaminated/missing,0,1,1.3125,7,1169.6859391041917,0.5023166000028141
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.012385800149691928,0.15136744549846842,0.3916800811981841,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.0,0.0,-0.016577769059568315,-0.0469332872823901,42,0,42,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},60.0,60.0,1920.0,1920.0,36864.0,13440.0,1920.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,32.0,0,0.0,0.1038245000236202
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.012385800149691928,0.15136744549846842,0.3916800811981841,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.0,0.0,-0.016577769059568315,-0.0469332872823901,42,0,42,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16299414526146846,nan,-0.3413410576385917,0.8669050024311273,0.00017457957000739034,-0.00010076768676139663,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,32.0,0,0.0,0.21097550002741627
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.012385800149691928,0.15136744549846842,0.3916800811981841,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.0,0.0,-0.016577769059568315,-0.0469332872823901,42,0,42,0,0.0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.16299414526146846,nan,-0.3413410576385917,0.8669050024311273,0.00017457957000739034,-0.00010076768676139663,"{""cap-rejected"": 1, ""inactive"": 17}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,32.0,0,0.0,0.31005360002745874
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.012385800149691928,0.15136744549846842,0.3916800811981841,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.028963569209260243,0.19830073278085852,0.3746910649333355,1.0,0.0,0.0,0.0,0.0,-0.016577769059568315,-0.0469332872823901,42,0,42,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16299414526146846,nan,-0.3413410576385917,0.8669050024311273,0.00017457957000739034,-0.00010076768676139663,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,concentrated,QGD-D07-student-t4.2/concentrated,0,0,32.0,0,0.0,0.4050046000047587
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.013413276160891163,0.14086642388006515,0.5394436343185879,1.0,0.0,0.0,0.012202808344930594,0.13966374534027934,0.5379872752854096,1.0,0.0,0.0,0.010380070946864661,0.1599433722664327,0.5319461138543774,1.0,0.0,0.0,0.0018227373980659323,-0.02027962692615337,0.003033205214026502,-0.01907694838636756,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},60.0,60.0,1920.0,1920.0,36864.0,13440.0,1920.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,32.0,0,0.0,0.0911721000156831
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.013413276160891163,0.14086642388006515,0.5394436343185879,1.0,0.0,0.0,0.012202808344930594,0.13966374534027934,0.5379872752854096,1.0,0.0,0.0,0.010380070946864661,0.1599433722664327,0.5319461138543774,1.0,0.0,0.0,0.0018227373980659323,-0.02027962692615337,0.003033205214026502,-0.01907694838636756,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47566169269617703,nan,-0.21458017812318908,0.9262346990741863,-0.00018648038080825954,-2.996724419326736e-05,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,32.0,0,0.0,0.18986430001677945
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.013382648271859088,0.14046682734932678,0.539120296052549,1.0,0.0,0.0,0.012168308306439446,0.13951007446440464,0.5376080054932048,1.0,0.0,0.0,0.010380070946864661,0.1599433722664327,0.5319461138543774,1.0,0.0,0.0,0.0017882373595747847,-0.020433297802028072,0.0030025773249944265,-0.01947654491710593,42,0,52,0,0.05555555555555555,0.0,0.0,0.0,0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.4810470336632222,nan,-0.21397154231736654,0.9259915915306189,-0.00018998054948933497,-2.996724419326736e-05,"{""cap-rejected"": 1, ""inactive"": 16, ""intervened"": 1}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,32.0,0,0.0,0.28614939999533817
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.013413276160891163,0.14086642388006515,0.5394436343185879,1.0,0.0,0.0,0.012202808344930594,0.13966374534027934,0.5379872752854096,1.0,0.0,0.0,0.010380070946864661,0.1599433722664327,0.5319461138543774,1.0,0.0,0.0,0.0018227373980659323,-0.02027962692615337,0.003033205214026502,-0.01907694838636756,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47566169269617703,nan,-0.21458017812318908,0.9262346990741863,-0.00018648038080825954,-2.996724419326736e-05,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D07-student-t4.2,connected-heavy-tail,missing,QGD-D07-student-t4.2/missing,0,0,32.0,0,0.0,0.3876563000085298
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.005603303989353492,0.11183820016100732,0.190834577713946,1.0000000000000002,0.37203125000000004,0.12242187499999999,0.006123552881849403,0.11150565438430775,0.1962244436386016,1.0000000000000002,0.36031250000000004,0.12046874999999999,0.007815257874233317,0.12422010981543058,0.2145947570884833,1.0000000000000002,0.30171875000000004,0.12234375000000003,-0.0016917049923839134,-0.012714455431122831,-0.002211953884879825,-0.012381909654423262,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},60.0,60.0,1920.0,1920.0,36864.0,13440.0,1920.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,32.0,0,0.0,0.09086629998637363
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.005603303989353492,0.11183820016100732,0.190834577713946,1.0000000000000002,0.37203125000000004,0.12242187499999999,0.006123552881849403,0.11150565438430775,0.1962244436386016,1.0000000000000002,0.36031250000000004,0.12046874999999999,0.007815257874233317,0.12422010981543058,0.2145947570884833,1.0000000000000002,0.30171875000000004,0.12234375000000003,-0.0016917049923839134,-0.012714455431122831,-0.002211953884879825,-0.012381909654423262,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11332897085194178,nan,-0.4989960604410338,1.1822224231549674,-0.00021426170077012068,-1.6741775767240825e-05,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,32.0,0,0.0,0.19219659999362193
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.005603303989353492,0.11183820016100732,0.190834577713946,1.0000000000000002,0.37203125000000004,0.12242187499999999,0.006123552881849403,0.11150565438430775,0.1962244436386016,1.0000000000000002,0.36031250000000004,0.12046874999999999,0.007815257874233317,0.12422010981543058,0.2145947570884833,1.0000000000000002,0.30171875000000004,0.12234375000000003,-0.0016917049923839134,-0.012714455431122831,-0.002211953884879825,-0.012381909654423262,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11332897085194178,nan,-0.4989960604410338,1.1822224231549674,-0.00021426170077012068,-1.6741775767240825e-05,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,32.0,0,0.0,0.2838658000109717
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.005603303989353492,0.11183820016100732,0.190834577713946,1.0000000000000002,0.37203125000000004,0.12242187499999999,0.006123552881849403,0.11150565438430775,0.1962244436386016,1.0000000000000002,0.36031250000000004,0.12046874999999999,0.007815257874233317,0.12422010981543058,0.2145947570884833,1.0000000000000002,0.30171875000000004,0.12234375000000003,-0.0016917049923839134,-0.012714455431122831,-0.002211953884879825,-0.012381909654423262,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11332897085194178,nan,-0.4989960604410338,1.1822224231549674,-0.00021426170077012068,-1.6741775767240825e-05,"{""inactive"": 18}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,concentrated,QGD-D08-connected-skew-mixture/concentrated,0,0,32.0,0,0.0,0.3738876999996137
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.03879469927182533,0.19229695287849996,0.22490936740148734,1.0000000000000002,0.38531249999999995,0.19265625000000003,0.010668612495962959,0.11488453814078581,0.2068622281213302,1.0000000000000002,0.32671874999999995,0.16335937500000003,0.022477185132319333,0.17917014597703373,0.27934269423261454,1.0000000000000002,0.33234374999999994,0.14390624999999999,-0.011808572636356374,-0.06428560783624793,0.016317514139505995,0.013126806901466226,42,0,47,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},60.0,60.0,1920.0,1920.0,36864.0,13440.0,1920.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,32.0,0,0.0,0.09864749998087063
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.03879469927182533,0.19229695287849996,0.22490936740148734,1.0000000000000002,0.38531249999999995,0.19265625000000003,0.010668612495962959,0.11488453814078581,0.2068622281213302,1.0000000000000002,0.32671874999999995,0.16335937500000003,0.022477185132319333,0.17917014597703373,0.27934269423261454,1.0000000000000002,0.33234374999999994,0.14390624999999999,-0.011808572636356374,-0.06428560783624793,0.016317514139505995,0.013126806901466226,42,0,47,0,0.0,0.0,0.0,0.0,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.23198853204573044,nan,-0.6023865551581592,1.263292929196008,-0.00019135323498502486,4.455923740352295e-05,"{""cap-rejected"": 2, ""inactive"": 16}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,32.0,0,0.0,0.19711419998202473
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.03879469927182533,0.19229695287849996,0.22490936740148734,1.0000000000000002,0.38531249999999995,0.19265625000000003,0.010668612495962959,0.11488453814078581,0.2068622281213302,1.0000000000000002,0.32671874999999995,0.16335937500000003,0.022477185132319333,0.17917014597703373,0.27934269423261454,1.0000000000000002,0.33234374999999994,0.14390624999999999,-0.011808572636356374,-0.06428560783624793,0.016317514139505995,0.013126806901466226,42,0,47,0,0.0,0.0,0.0,0.0,0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.23198853204573044,nan,-0.6023865551581592,1.263292929196008,-0.00019135323498502486,4.455923740352295e-05,"{""cap-rejected"": 3, ""inactive"": 15}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,32.0,0,0.0,0.28866849999758415
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.03879469927182533,0.19229695287849996,0.22490936740148734,1.0000000000000002,0.38531249999999995,0.19265625000000003,0.010668612495962959,0.11488453814078581,0.2068622281213302,1.0000000000000002,0.32671874999999995,0.16335937500000003,0.022477185132319333,0.17917014597703373,0.27934269423261454,1.0000000000000002,0.33234374999999994,0.14390624999999999,-0.011808572636356374,-0.06428560783624793,0.016317514139505995,0.013126806901466226,42,0,47,0,0.0,0.0,0.0,0.0,0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.23198853204573044,nan,-0.6023865551581592,1.263292929196008,-0.00019135323498502486,4.455923740352295e-05,"{""cap-rejected"": 1, ""inactive"": 17}",60.0,78.0,2496.0,2496.0,36864.0,30720.0,3072.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D08-connected-skew-mixture,connected-skew,missing,QGD-D08-connected-skew-mixture/missing,0,0,32.0,0,0.0,0.37845889999880455
