arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
paper-neural-optimized,NCT-d4-rare-gmm-i0,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3458193999977084,0.0,0.0,0.0,0.3458193999977084,64,64,10,10,1.5457874282864676,2.587677921817536,0.05041956522349311,0.18519921224154223,0.4966640445364141,0.6589197516441345,3.312177283661303,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3458193999977084,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d4-rare-gmm-i1,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2874331999992137,0.00034279999817954376,0.04885199999989709,0.0,0.3366279999972903,64,64,10,10,1.6586183826549334,2.411645766036453,0.012886381430958771,0.08721169948840657,0.1492891633543214,0.966492772102356,2.799119287677847,1.0,0.024023437499999953,0.012011718749999997,0.5,0.0107421875,0.05126953125,0.08935546875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2177245585,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.051772366277873516,0.9973341226577759,0.01356737152673304,0.10920893773436546,0.02839757315814495,12.047262191772461,0.6007690668106079,3.8505067825317383,0.5433570336084813,3.988328456878662,4,4,7.0,0,68608,0,0.2874331999992137,0.25,0.25,0.25,4.5999375876283635,0.27239297404885293,1,0.5,0,0,0,0.0,0.24672162346541882,1.0,9,10,8,5,36,30,45,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d4-rare-gmm-i1,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.28252880000218283,0.00034279999817954376,0.04885199999989709,0.0,0.33172360000025947,64,64,10,10,1.6586183826549334,2.411645766036453,0.012886381430958771,0.08721169948840657,0.1492891633543214,0.966492772102356,2.799119287677847,1.0,0.024023437499999953,0.012011718749999997,0.5,0.0107421875,0.05126953125,0.08935546875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2177245585,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.051772366277873516,0.9973341226577759,0.01356737152673304,0.10920893773436546,0.02839757315814495,12.047262191772461,0.6007690668106079,3.8505067825317383,0.5433570336084813,3.988328456878662,4,4,7.0,0,68608,0,0.28252880000218283,0.25,0.25,0.25,4.5999375876283635,0.27239297404885293,1,0.5,0,0,0,0.0,0.24672162346541882,1.0,9,10,8,5,36,30,45,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d4-rare-gmm-i1,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2904500000004191,0.00034279999817954376,0.04885199999989709,0.0,0.33964479999849573,64,64,10,10,1.6586183826549334,2.411645766036453,0.012886381430958771,0.08721169948840657,0.1492891633543214,0.966492772102356,2.799119287677847,1.0,0.024023437499999953,0.012011718749999997,0.5,0.0107421875,0.05126953125,0.08935546875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2177245585,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.051772366277873516,0.9973341226577759,0.01356737152673304,0.10920893773436546,0.02839757315814495,12.047262191772461,0.6007690668106079,3.8505067825317383,0.5433570336084813,3.988328456878662,4,4,7.0,0,68608,0,0.2904500000004191,0.25,0.25,0.25,4.5999375876283635,0.27239297404885293,1,0.5,0,0,0,0.0,0.24672162346541882,1.0,9,10,8,5,36,30,45,0.0,0.0,0.0
paper-neural-optimized,NCT-d4-rare-gmm-i1,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3298849999991944,0.0,0.0,0.0,0.3298849999991944,64,64,10,10,1.6586183826549334,2.411645766036453,0.046710569804283786,0.17099661315297368,0.44159331486028797,0.6473791599273682,3.059925041900907,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3298849999991944,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2822000999949523,0.00026810000417754054,0.049839600003906526,0.0,0.3323078000030364,64,64,10,10,1.7294456979036632,2.3128797885059793,0.00554186092062281,0.05722558264073867,0.09913470430938437,0.9875768423080444,2.0211343898092116,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2716085752,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03714209049940109,0.9993371367454529,0.016850971383973956,0.1063728965818882,0.033042922616004944,553.3251953125,0.6501580208539963,7.550464630126953,0.5058644399046898,1.9789283275604248,4,4,7.0,0,68608,0,0.2822000999949523,0.25,0.25,0.25,8.435730036274055,0.2164221104234457,1,0.5,0,0,0,0.0,0.18755355067551135,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,1,2026072201,1.0,0.15,0.3296961000014562,0.0,0.0,0.0,0.3296961000014562,64,64,10,10,1.7294456979036632,2.3128797885059793,0.03480884912145488,0.14222779640255118,0.25820252677330885,0.8335348963737488,2.27763099610641,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3296961000014562,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2729509000055259,0.00026810000417754054,0.049839600003906526,0.0,0.32305860001361,64,64,10,10,1.7294456979036632,2.3128797885059793,0.00554186092062281,0.05722558264073867,0.09913470430938437,0.9875768423080444,2.0211343898092116,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2716085752,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03714209049940109,0.9993371367454529,0.016850971383973956,0.1063728965818882,0.033042922616004944,553.3251953125,0.6501580208539963,7.550464630126953,0.5058644399046898,1.9789283275604248,4,4,7.0,0,68608,0,0.2729509000055259,0.25,0.25,0.25,8.435730036274055,0.2164221104234457,1,0.5,0,0,0,0.0,0.18755355067551135,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d4-correlated-t-i0,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.2780639000047813,0.00026810000417754054,0.049839600003906526,0.0,0.3281716000128654,64,64,10,10,1.7294456979036632,2.3128797885059793,0.00554186092062281,0.05722558264073867,0.09913470430938437,0.9875768423080444,2.0211343898092116,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2716085752,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03714209049940109,0.9993371367454529,0.016850971383973956,0.1063728965818882,0.033042922616004944,553.3251953125,0.6501580208539963,7.550464630126953,0.5058644399046898,1.9789283275604248,4,4,7.0,0,68608,0,0.2780639000047813,0.25,0.25,0.25,8.435730036274055,0.2164221104234457,1,0.5,0,0,0,0.0,0.18755355067551135,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d4-correlated-t-i1,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.28273669999907725,0.0002716999952099286,0.04948560000048019,0.0,0.33249399999476736,64,64,10,10,1.8015076131551802,2.22036252902332,0.0058855664242813965,0.05625522203938977,0.10646430192882758,0.9738126993179321,2.206037834660633,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1150373812,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.05917094089090824,0.9969072341918945,0.008582195732742548,0.10945574566721916,0.019119838252663612,42.8832893371582,0.7321191251277923,8.753204345703125,0.46455614841543136,2.266019821166992,4,4,7.0,0,68608,0,0.28273669999907725,0.25,0.25,0.25,5.974558224708674,0.2188945971429348,1,0.5,0,0,0,0.0,0.19427344128489493,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d4-correlated-t-i1,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.27927639999688836,0.0002716999952099286,0.04948560000048019,0.0,0.3290336999925785,64,64,10,10,1.8015076131551802,2.22036252902332,0.0058855664242813965,0.05625522203938977,0.10646430192882758,0.9738126993179321,2.206037834660633,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1150373812,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.05917094089090824,0.9969072341918945,0.008582195732742548,0.10945574566721916,0.019119838252663612,42.8832893371582,0.7321191251277923,8.753204345703125,0.46455614841543136,2.266019821166992,4,4,7.0,0,68608,0,0.27927639999688836,0.25,0.25,0.25,5.974558224708674,0.2188945971429348,1,0.5,0,0,0,0.0,0.19427344128489493,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d4-correlated-t-i1,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.33119360000273446,0.0,0.0,0.0,0.33119360000273446,64,64,10,10,1.8015076131551802,2.22036252902332,0.02414728691718393,0.11851688430187193,0.19662172303804096,0.8371344804763794,2.0243262493828644,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.33119360000273446,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d4-correlated-t-i1,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.28141060000052676,0.0002716999952099286,0.04948560000048019,0.0,0.3311678999962169,64,64,10,10,1.8015076131551802,2.22036252902332,0.0058855664242813965,0.05625522203938977,0.10646430192882758,0.9738126993179321,2.206037834660633,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1150373812,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.05917094089090824,0.9969072341918945,0.008582195732742548,0.10945574566721916,0.019119838252663612,42.8832893371582,0.7321191251277923,8.753204345703125,0.46455614841543136,2.266019821166992,4,4,7.0,0,68608,0,0.28141060000052676,0.25,0.25,0.25,5.974558224708674,0.2188945971429348,1,0.5,0,0,0,0.0,0.19427344128489493,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2801889999973355,0.00039960000140126795,0.04988729999604402,0.0,0.3304758999947808,64,64,10,10,1.6376346020893806,2.4425473148262675,0.004543728520786772,0.050089921737812765,0.06531680219803614,0.9946871995925903,3.053681593460878,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4238784941,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0812187036499381,0.9906315803527832,0.012644099304452538,0.1095733568072319,0.024808499962091446,472.6376037597656,0.7126374632120133,7.854056358337402,0.6020939021138474,3.3280038833618164,4,4,7.0,0,68608,0,0.2801889999973355,0.25,0.25,0.25,4.429524725012513,0.20852298587560653,1,0.5,0,0,0,0.0,0.18413284346461295,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2769741999945836,0.00039960000140126795,0.04988729999604402,0.0,0.3272610999920289,64,64,10,10,1.6376346020893806,2.4425473148262675,0.004543728520786772,0.050089921737812765,0.06531680219803614,0.9946871995925903,3.053681593460878,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4238784941,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0812187036499381,0.9906315803527832,0.012644099304452538,0.1095733568072319,0.024808499962091446,472.6376037597656,0.7126374632120133,7.854056358337402,0.6020939021138474,3.3280038833618164,4,4,7.0,0,68608,0,0.2769741999945836,0.25,0.25,0.25,4.429524725012513,0.20852298587560653,1,0.5,0,0,0,0.0,0.18413284346461295,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.33263199999782955,0.0,0.0,0.0,0.33263199999782955,64,64,10,10,1.6376346020893806,2.4425473148262675,0.018426778818376732,0.10638015352225196,0.2558445607847714,0.8442781567573547,2.511253278629022,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.33263199999782955,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d4-nonlinear-i0,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.28536560000065947,0.00039960000140126795,0.04988729999604402,0.0,0.33565249999810476,64,64,10,10,1.6376346020893806,2.4425473148262675,0.004543728520786772,0.050089921737812765,0.06531680219803614,0.9946871995925903,3.053681593460878,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4238784941,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0812187036499381,0.9906315803527832,0.012644099304452538,0.1095733568072319,0.024808499962091446,472.6376037597656,0.7126374632120133,7.854056358337402,0.6020939021138474,3.3280038833618164,4,4,7.0,0,68608,0,0.28536560000065947,0.25,0.25,0.25,4.429524725012513,0.20852298587560653,1,0.5,0,0,0,0.0,0.18413284346461295,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d4-nonlinear-i1,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.27950540000165347,0.0004369000016595237,0.05032339999888791,0.0,0.3302657000022009,64,64,10,10,1.8135753956509837,2.2055879284600666,0.003859389377696587,0.04727199692973776,0.10841176970885652,0.979579508304596,2.593177160877277,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3843322252,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.08396388869732618,0.989810049533844,0.011209655785933137,0.1003062017261982,0.021525081247091293,13.00375747680664,0.6001906037330628,5.375397682189941,0.50524290506728,3.117034435272217,4,4,7.0,0,68608,0,0.27950540000165347,0.25,0.25,0.25,4.690196154072461,0.2401946321129799,1,0.5,0,0,0,0.0,0.2121071543544531,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d4-nonlinear-i1,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.28406070000346517,0.0004369000016595237,0.05032339999888791,0.0,0.3348210000040126,64,64,10,10,1.8135753956509837,2.2055879284600666,0.003859389377696587,0.04727199692973776,0.10841176970885652,0.979579508304596,2.593177160877277,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3843322252,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.08396388869732618,0.989810049533844,0.011209655785933137,0.1003062017261982,0.021525081247091293,13.00375747680664,0.6001906037330628,5.375397682189941,0.50524290506728,3.117034435272217,4,4,7.0,0,68608,0,0.28406070000346517,0.25,0.25,0.25,4.690196154072461,0.2401946321129799,1,0.5,0,0,0,0.0,0.2121071543544531,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d4-nonlinear-i1,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.3346240000028047,0.0,0.0,0.0,0.3346240000028047,64,64,10,10,1.8135753956509837,2.2055879284600666,0.04162813310266689,0.16642779920181336,0.42582404025720266,0.7661542296409607,2.3667586567324075,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3346240000028047,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d4-nonlinear-i1,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.28572300000087125,0.0004369000016595237,0.05032339999888791,0.0,0.3364833000014187,64,64,10,10,1.8135753956509837,2.2055879284600666,0.003859389377696587,0.04727199692973776,0.10841176970885652,0.979579508304596,2.593177160877277,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3843322252,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.08396388869732618,0.989810049533844,0.011209655785933137,0.1003062017261982,0.021525081247091293,13.00375747680664,0.6001906037330628,5.375397682189941,0.50524290506728,3.117034435272217,4,4,7.0,0,68608,0,0.28572300000087125,0.25,0.25,0.25,4.690196154072461,0.2401946321129799,1,0.5,0,0,0,0.0,0.2121071543544531,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d8-balanced-gmm-i0,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2838597999943886,0.0003293000045232475,0.04963999999745283,0.0,0.3338290999963647,64,64,36,36,0.2646344382969383,10.688053841172769,0.04124632555569052,0.12648638496047543,0.13092122635921202,1.0057411193847656,3.629250434134948,1.0,0.10514322916666669,nan,0.16666666666666666,0.1279296875,0.0751953125,0.6748046875,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,776194807,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.13021835312247276,0.9858360886573792,0.07104628160595894,0.11681801453232765,0.1719927042722702,5.925930976867676,0.918919375538826,3.515137195587158,1.1204176850616931,3.0788891315460205,4,4,7.0,0,70656,0,0.2838597999943886,0.25,0.25,0.25,3.842883580427332,0.2786017395555973,1,0.5,0,0,0,0.0,0.2505936749279499,1.0,75,19,75,75,110,107,113,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d8-balanced-gmm-i0,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5417501999982051,0.0003293000045232475,0.04963999999745283,0.0,0.5917195000001811,64,64,36,36,0.2646344382969383,10.688053841172769,0.022939004281388176,0.09083343065103966,0.10344698835755822,1.0227739810943604,3.392956540899697,1.0,0.0751953125,nan,0.5,0.14794921875,0.03759765625,0.4765625,160,10240,20480,320,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0,0,0,0,0.0,64,32,32,32.0,10,10,776194807,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.04406372644007206,0.99878990650177,0.05923273041844368,0.13005521893501282,0.09333071112632751,0.972312867641449,0.5599820703268051,2.203437089920044,0.6968203961849213,1.5950578451156616,2,2,30.95,0,70656,0,0.5417501999982051,0.25,0.25,0.25,1.3748740943104008,0.3723299965262413,2,0.5,1,0,0,0.0,0.34104006737470627,1.0,92,20,92,96,110,101,112,0.0,0.0,0.0
