arm,kind,rho,local_kind,metric,quantile_weight,minimum_gradient_agreement,minimum_ascent_cosine,minimum_signal_to_null,maximum_correction_ratio,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,safety_robust_ascent_fraction,safety_intervention_fraction,safety_cap_rejected_fraction,safety_local_rejected_fraction,median_correction_metric_norm,p90_correction_metric_norm,median_correction_ratio,p90_correction_ratio,median_gradient_cosine,median_proposal_cosine,median_safety_ascent_cosine,median_safety_signal_to_null,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.012658955753335421,0.13845338968224635,0.16444450486075185,1.0,0.1748046875,0.0517578125,0.010708168055961087,0.12679595895693302,0.15270224925171727,1.0,0.1787109375,0.04931640625,0.012071688487053311,0.13463168902153536,0.16647990484323633,1.0,0.21484375,0.05859375,-0.0013635204310922244,-0.007835730064602336,0.0005872672662821099,0.003821700660710997,280,0,330,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,3.90625,6,527.6864749310942,7.719141799985664
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.012658955753335421,0.13845338968224635,0.16444450486075185,1.0,0.1748046875,0.0517578125,0.010708168055961087,0.12679595895693302,0.15270224925171727,1.0,0.1787109375,0.04931640625,0.012071688487053311,0.13463168902153536,0.16647990484323633,1.0,0.21484375,0.05859375,-0.0013635204310922244,-0.007835730064602336,0.0005872672662821099,0.003821700660710997,280,0,330,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.05100394893619008,nan,-0.6241583551749659,1.0260538296793293,-0.0003886519188288235,-6.626373817365423e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,3.90625,6,527.6864749310942,14.421223499986809
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.012658955753335421,0.13845338968224635,0.16444450486075185,1.0,0.1748046875,0.0517578125,0.010708168055961087,0.12679595895693302,0.15270224925171727,1.0,0.1787109375,0.04931640625,0.012071688487053311,0.13463168902153536,0.16647990484323633,1.0,0.21484375,0.05859375,-0.0013635204310922244,-0.007835730064602336,0.0005872672662821099,0.003821700660710997,280,0,330,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.0036453829909041803,0.003963080709977196,0.5373285270804967,0.6004883830343232,-0.05100394893619008,nan,-0.6241583551749659,1.0260538296793293,-0.0003886519188288235,-6.626373817365423e-05,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,3.90625,6,527.6864749310942,21.26479429999017
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.012658955753335421,0.13845338968224635,0.16444450486075185,1.0,0.1748046875,0.0517578125,0.010708168055961087,0.12679595895693302,0.15270224925171727,1.0,0.1787109375,0.04931640625,0.012071688487053311,0.13463168902153536,0.16647990484323633,1.0,0.21484375,0.05859375,-0.0013635204310922244,-0.007835730064602336,0.0005872672662821099,0.003821700660710997,280,0,330,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,-0.05100394893619008,nan,-0.6241583551749659,1.0260538296793293,-0.0003886519188288235,-6.626373817365423e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,3.90625,6,527.6864749310942,28.116957199992612
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.016705443204028336,0.1384806346139644,0.1713327005630083,1.0,0.22265625,0.05712890625,0.016688498484797254,0.137861306962666,0.17100176316742366,1.0,0.2177734375,0.05224609375,0.017072716070646754,0.14164342525767112,0.17442934092929963,1.0,0.2265625,0.05908203125,-0.00038421758584950005,-0.0037821182950051324,-0.00036727286661841774,-0.0031627906437067255,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,1,1,3.65625,6,543.32665924255,7.598509999981616
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.016705443204028336,0.1384806346139644,0.1713327005630083,1.0,0.22265625,0.05712890625,0.016688498484797254,0.137861306962666,0.17100176316742366,1.0,0.2177734375,0.05224609375,0.017072716070646754,0.14164342525767112,0.17442934092929963,1.0,0.2265625,0.05908203125,-0.00038421758584950005,-0.0037821182950051324,-0.00036727286661841774,-0.0031627906437067255,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.24694148868397364,nan,-0.5580399484142984,1.0440637328532811,-0.00032053057289650787,-5.2274467817842524e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,1,1,3.65625,6,543.32665924255,14.182662300008815
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.01670658099185407,0.13849077275812724,0.17134746381951985,1.0,0.2236328125,0.0576171875,0.01668896125215369,0.13787964768509317,0.17100617086362863,1.0,0.2177734375,0.05224609375,0.017072716070646754,0.14164342525767112,0.17442934092929963,1.0,0.2265625,0.05908203125,-0.00038375481849306503,-0.003763777572577953,-0.00036613507879268425,-0.0031526524995438843,280,0,380,0,0.025,0.0,0.0,0.0,0,0.041666666666666664,0.025,0.016666666666666666,0.0,0.0006045061465935932,0.002939571693029626,0.13531775583527111,0.5318820685824676,0.24694148868397364,nan,-0.5575426641353531,1.0440667849792313,-0.0003212820377563913,-5.224980241420768e-05,"{""cap-rejected"": 2, ""inactive"": 115, ""intervened"": 3}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,1,1,3.65625,6,543.32665924255,21.001436399994418
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.016705443204028336,0.1384806346139644,0.1713327005630083,1.0,0.22265625,0.05712890625,0.016688498484797254,0.137861306962666,0.17100176316742366,1.0,0.2177734375,0.05224609375,0.017072716070646754,0.14164342525767112,0.17442934092929963,1.0,0.2265625,0.05908203125,-0.00038421758584950005,-0.0037821182950051324,-0.00036727286661841774,-0.0031627906437067255,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.24694148868397364,nan,-0.5580399484142984,1.0440637328532811,-0.00032053057289650787,-5.2274467817842524e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,1,1,3.65625,6,543.32665924255,27.849561799986986
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.014281408329618994,0.13608747821029987,0.16240743270570343,1.0,0.1865234375,0.04443359375,0.022456601875751048,0.13147335815794314,0.16062640575150625,1.0,0.208984375,0.05126953125,0.022406616147846226,0.13347147888775443,0.16287459568168203,1.0,0.2001953125,0.05029296875,4.998572790482214e-05,-0.001998120729811287,-0.008125207818227231,0.0026159993225454425,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,2,1,3.71875,6,537.4239967859064,7.536387599975569
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.014281408329618994,0.13608747821029987,0.16240743270570343,1.0,0.1865234375,0.04443359375,0.022456601875751048,0.13147335815794314,0.16062640575150625,1.0,0.208984375,0.05126953125,0.022406616147846226,0.13347147888775443,0.16287459568168203,1.0,0.2001953125,0.05029296875,4.998572790482214e-05,-0.001998120729811287,-0.008125207818227231,0.0026159993225454425,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.07771698180809916,nan,-0.6036520979134083,0.9867120063884898,-0.00027163093330055373,-4.856204870647772e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,2,1,3.71875,6,537.4239967859064,14.152178099990124
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.014285664416358035,0.13609087149960983,0.16241692275701364,1.0,0.185546875,0.0439453125,0.022456601875751048,0.13147335815794314,0.16062640575150625,1.0,0.208984375,0.05126953125,0.022406616147846226,0.13347147888775443,0.16287459568168203,1.0,0.2001953125,0.05029296875,4.998572790482214e-05,-0.001998120729811287,-0.00812095173148819,0.002619392611855398,280,0,290,0,0.008333333333333333,0.0,0.0,0.0,0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0006382681664523074,0.0006382681664523074,0.08527502991373047,0.08527502991373047,0.07771698180809916,nan,-0.6036520979134083,0.9866013709811814,-0.00027163093330055373,-4.853182787880668e-05,"{""inactive"": 119, ""intervened"": 1}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,2,1,3.71875,6,537.4239967859064,20.93423129999428
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.014281408329618994,0.13608747821029987,0.16240743270570343,1.0,0.1865234375,0.04443359375,0.022456601875751048,0.13147335815794314,0.16062640575150625,1.0,0.208984375,0.05126953125,0.022406616147846226,0.13347147888775443,0.16287459568168203,1.0,0.2001953125,0.05029296875,4.998572790482214e-05,-0.001998120729811287,-0.008125207818227231,0.0026159993225454425,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.07771698180809916,nan,-0.6036520979134083,0.9867120063884898,-0.00027163093330055373,-4.856204870647772e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,2,1,3.71875,6,537.4239967859064,27.830816199973924
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.016212046469687325,0.1753498006670312,0.21910647605371097,1.0,0.2763671875,0.06689453125,0.015199255158055536,0.17304715702890003,0.21560454157633505,1.0,0.2890625,0.06689453125,0.017794644681373706,0.18689695520133867,0.22919864108099916,1.0,0.2900390625,0.06396484375,-0.00259538952331817,-0.013849798172438643,-0.0015825982116863813,-0.011547154534307463,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,3.53125,6,523.7956259031145,7.560736000014003
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.016212046469687325,0.1753498006670312,0.21910647605371097,1.0,0.2763671875,0.06689453125,0.015199255158055536,0.17304715702890003,0.21560454157633505,1.0,0.2890625,0.06689453125,0.017794644681373706,0.18689695520133867,0.22919864108099916,1.0,0.2900390625,0.06396484375,-0.00259538952331817,-0.013849798172438643,-0.0015825982116863813,-0.011547154534307463,280,0,290,0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.025,0.0,0.006305295340429472,0.011292221209970308,0.9463367842330483,0.9574802586836283,0.09574304547490456,nan,-0.5729081217551437,1.0044944262624775,-0.0006812732924929449,-0.00011055823901029617,"{""cap-rejected"": 3, ""inactive"": 117}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,3.53125,6,523.7956259031145,14.236294100002851
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.016212046469687325,0.1753498006670312,0.21910647605371097,1.0,0.2763671875,0.06689453125,0.015199255158055536,0.17304715702890003,0.21560454157633505,1.0,0.2890625,0.06689453125,0.017794644681373706,0.18689695520133867,0.22919864108099916,1.0,0.2900390625,0.06396484375,-0.00259538952331817,-0.013849798172438643,-0.0015825982116863813,-0.011547154534307463,280,0,290,0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.005353836347455874,0.010668855476277706,0.8058910924739376,0.9560873243773058,0.09574304547490456,nan,-0.5729081217551437,1.0044944262624775,-0.0006812732924929449,-0.00011055823901029617,"{""cap-rejected"": 4, ""inactive"": 116}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,3.53125,6,523.7956259031145,21.03556990000652
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.016212046469687325,0.1753498006670312,0.21910647605371097,1.0,0.2763671875,0.06689453125,0.015199255158055536,0.17304715702890003,0.21560454157633505,1.0,0.2890625,0.06689453125,0.017794644681373706,0.18689695520133867,0.22919864108099916,1.0,0.2900390625,0.06396484375,-0.00259538952331817,-0.013849798172438643,-0.0015825982116863813,-0.011547154534307463,280,0,290,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.09574304547490456,nan,-0.5729081217551437,1.0044944262624775,-0.0006812732924929449,-0.00011055823901029617,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,3.53125,6,523.7956259031145,27.83129239999107
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.021301993462666813,0.1570634079519643,0.19749048744505965,1.0,0.279296875,0.05908203125,0.022895963193971136,0.15950642470005447,0.19997723383319801,1.0,0.2919921875,0.05712890625,0.022111653467465464,0.1569693772219774,0.19891355752179776,1.0,0.2841796875,0.060546875,0.000784309726505672,0.0025370474780770647,-0.0008096600047986513,9.403072998689921e-05,280,0,320,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,1,1,3.8125,6,519.9738811009321,7.380965099990135
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.021301993462666813,0.1570634079519643,0.19749048744505965,1.0,0.279296875,0.05908203125,0.022895963193971136,0.15950642470005447,0.19997723383319801,1.0,0.2919921875,0.05712890625,0.022111653467465464,0.1569693772219774,0.19891355752179776,1.0,0.2841796875,0.060546875,0.000784309726505672,0.0025370474780770647,-0.0008096600047986513,9.403072998689921e-05,280,0,320,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.0027254514318511116,0.0028230211938049094,0.5482269144370383,0.6536441382938607,0.2198830307162645,nan,-0.41798699508465065,1.0762139360826704,-0.0002980894545531812,-7.476960884697428e-05,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,1,1,3.8125,6,519.9738811009321,14.134119599999394
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.02130542940560587,0.15707301662111847,0.1975083249063023,1.0,0.279296875,0.05908203125,0.02290701574579046,0.15952082132398873,0.20002119044258,1.0,0.2900390625,0.056640625,0.022111653467465464,0.1569693772219774,0.19891355752179776,1.0,0.2841796875,0.060546875,0.0007953622783249958,0.00255144410201133,-0.000806224061859595,0.00010363939914107001,280,0,320,0,0.008333333333333333,0.0,0.0,0.0,0,0.025,0.008333333333333333,0.016666666666666666,0.0,0.00260066360565885,0.0028017432711756676,0.41673241743930534,0.628198234501063,0.21944717655577833,nan,-0.4210557971596989,1.0761163755309613,-0.0003187736383070443,-7.474191542197829e-05,"{""cap-rejected"": 2, ""inactive"": 117, ""intervened"": 1}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,1,1,3.8125,6,519.9738811009321,20.893767300003674
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.021301993462666813,0.1570634079519643,0.19749048744505965,1.0,0.279296875,0.05908203125,0.022895963193971136,0.15950642470005447,0.19997723383319801,1.0,0.2919921875,0.05712890625,0.022111653467465464,0.1569693772219774,0.19891355752179776,1.0,0.2841796875,0.060546875,0.000784309726505672,0.0025370474780770647,-0.0008096600047986513,9.403072998689921e-05,280,0,320,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.2198830307162645,nan,-0.41798699508465065,1.0762139360826704,-0.0002980894545531812,-7.476960884697428e-05,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,1,1,3.8125,6,519.9738811009321,27.392859499988845
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.014316611562082304,0.15214829401844615,0.19563870474311654,1.0,0.3125,0.0625,0.01450444243347393,0.1495762135581567,0.1980282266225828,1.0,0.2841796875,0.05859375,0.01932351990071357,0.16236382582171074,0.20783661277022353,1.0,0.34375,0.0693359375,-0.004819077467239641,-0.012787612263554043,-0.005006908338631266,-0.010215531803264594,280,0,300,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,9080.0,581120.0,294400.0,983040.0,5734400.0,294400.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,2,1,3.90625,6,632.9685451307749,7.420243499975186
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.014316611562082304,0.15214829401844615,0.19563870474311654,1.0,0.3125,0.0625,0.01450444243347393,0.1495762135581567,0.1980282266225828,1.0,0.2841796875,0.05859375,0.01932351990071357,0.16236382582171074,0.20783661277022353,1.0,0.34375,0.0693359375,-0.004819077467239641,-0.012787612263554043,-0.005006908338631266,-0.010215531803264594,280,0,300,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.009101905027619518,0.01208107494999005,0.7597437375309298,0.8821156626376945,0.12833476011673378,nan,-0.5304727142888184,0.9773975515852678,-0.0005797328822960367,-0.00010825689788009413,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,2,1,3.90625,6,632.9685451307749,14.149832700000843
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.014316611562082304,0.15214829401844615,0.19563870474311654,1.0,0.3125,0.0625,0.01450444243347393,0.1495762135581567,0.1980282266225828,1.0,0.2841796875,0.05859375,0.01932351990071357,0.16236382582171074,0.20783661277022353,1.0,0.34375,0.0693359375,-0.004819077467239641,-0.012787612263554043,-0.005006908338631266,-0.010215531803264594,280,0,300,0,0.0,0.0,0.0,0.0,0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.009101905027619518,0.01208107494999005,0.7597437375309298,0.8821156626376945,0.12833476011673378,nan,-0.5304727142888184,0.9773975515852678,-0.0005797328822960367,-0.00010825689788009413,"{""cap-rejected"": 2, ""inactive"": 118}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,2,1,3.90625,6,632.9685451307749,20.92963569998392
qsafe-strict,safety,0.0,paper,adam,0.0,0.5,0.05,2.0,0.15,0.014316611562082304,0.15214829401844615,0.19563870474311654,1.0,0.3125,0.0625,0.01450444243347393,0.1495762135581567,0.1980282266225828,1.0,0.2841796875,0.05859375,0.01932351990071357,0.16236382582171074,0.20783661277022353,1.0,0.34375,0.0693359375,-0.004819077467239641,-0.012787612263554043,-0.005006908338631266,-0.010215531803264594,280,0,300,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.12833476011673378,nan,-0.5304727142888184,0.9773975515852678,-0.0005797328822960367,-0.00010825689788009413,"{""inactive"": 120}",400.0,9200.0,588800.0,302080.0,983040.0,6010880.0,309760.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,2,1,3.90625,6,632.9685451307749,27.90984649999882
lbqcd,paper,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0018441362043841725,0.024958708503416117,0.03872209279632915,1.0,0.19754464285714285,0.0523158482142857,0.0010536869565063167,0.02334353230973643,0.03948796746752552,1.0,0.16434151785714285,0.0425502232142857,0.002103817573985922,0.022173145585566063,0.034804018441167546,1.0,0.20047433035714285,0.0503627232142857,-0.0010501306174796055,0.0011703867241703685,-0.0002596813696017497,0.0027855629178500547,280,0,380,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,{},400.0,400.0,25600.0,25600.0,983040.0,215040.0,25600.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,64.0,0,0.0,6.747404399997322
qsafe-balanced,safety,0.0,paper,adam,0.0,0.25,0.05,1.5,0.25,0.0018441700283550189,0.024958030728362907,0.03872105442277042,1.0,0.19754464285714285,0.0523158482142857,0.0010535958720727656,0.02334323924033844,0.039486780806742866,1.0,0.16434151785714285,0.0425502232142857,0.002103817573985922,0.022173145585566063,0.034804018441167546,1.0,0.20047433035714285,0.0503627232142857,-0.0010502217019131566,0.0011700936547723757,-0.0002596475456309033,0.0027848851427968446,280,0,380,0,0.008333333333333333,0.0,0.0,0.0,0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.00046895391315090166,0.00046895391315090166,0.10877137292310973,0.10877137292310973,0.22984801260866178,nan,-0.6614841750599993,1.0008983530563609,-4.320679809373047e-05,-1.1019199064979643e-05,"{""inactive"": 119, ""intervened"": 1}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,64.0,0,0.0,13.499015399982454
qsafe-permissive,safety,0.0,paper,adam,0.0,0.1,0.02,1.25,0.25,0.0018307285389779215,0.024864376504509195,0.03868424541425195,1.0,0.19754464285714285,0.0523158482142857,0.0010535958720727656,0.02334323924033844,0.039486780806742866,1.0,0.16434151785714285,0.0425502232142857,0.002103817573985922,0.022173145585566063,0.034804018441167546,1.0,0.20047433035714285,0.0503627232142857,-0.0010502217019131566,0.0011700936547723757,-0.00027308903500800064,0.0026912309189431327,280,0,380,0,0.016666666666666666,0.0,0.0,0.0,0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.0004679966589737544,0.0017174816772444832,0.3688793195179913,0.6345791918669866,0.22984801260866178,nan,-0.6649170406886076,1.0008983530563609,-4.320679809373047e-05,-1.1019199064979643e-05,"{""cap-rejected"": 2, ""inactive"": 116, ""intervened"": 2}",400.0,520.0,33280.0,33280.0,983040.0,491520.0,40960.0,4096,64.0,77824.0,77824.0,3.0,6144.0,6144.0,369720.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,64.0,0,0.0,20.60660219998681
