arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged,tau,budget,virtual_batch,warm_fraction,pulse_period,noise_mix,diagnostic_gap_count,diagnostic_max_gap_ratio,generator_forward_calls,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,1,1200,1200,,,,,,0,0,nan,,3.473888199980138,153600,153600,153600,39321600,0.0,,0.03714083818679037,0.20547505635898403,,1.0,0.40347656249999997,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,2,1200,1200,,,,,,0,0,nan,,3.3348934999958146,153600,153600,153600,39321600,0.0,,0.037771838906957456,0.20161679964103926,,1.0,0.37388671875,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,3,1200,1200,,,,,,0,0,nan,,3.461447200010298,153600,153600,153600,39321600,0.0,,0.03644503132379873,0.25843018976418686,,1.0,0.46792968749999997,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,4,1200,1200,,,,,,0,0,nan,,3.6163750999839976,153600,153600,153600,39321600,0.0,,0.04996399423619513,0.2424953396976488,,1.0,0.43359375,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,5,1200,1200,,,,,,0,0,nan,,3.372108399984427,153600,153600,153600,39321600,0.0,,0.02764190188737592,0.1711365605305813,,1.0,0.353125,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,6,1200,1200,,,,,,0,0,nan,,3.3298507000145037,153600,153600,153600,39321600,0.0,,0.02693639644413004,0.1607910448840347,,1.0,0.35103515625000004,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,7,1200,1200,,,,,,0,0,nan,,3.4648734999937005,153600,153600,153600,39321600,0.0,,0.041929621008612195,0.21928982068623332,,1.0,0.39537109375,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,8,1200,1200,,,,,,0,0,nan,,3.293146900017746,153600,153600,153600,39321600,0.0,,0.06660142217166887,0.25985545759931683,,1.0,0.453125,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,9,1200,1200,,,,,,0,0,nan,,3.4209848000027705,153600,153600,153600,39321600,0.0,,0.0436146801681736,0.20421002808940605,,1.0,0.39517578124999997,100,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,10,1200,1200,,,,,,0,0,nan,,3.692405099980533,153600,153600,153600,39321600,0.0,,0.01755784437455077,0.15430727286413665,,1.0,0.34013671874999996,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,11,1200,1200,,,,,,0,0,nan,,3.3559435000061058,153600,153600,153600,39321600,0.0,,0.0340300306290906,0.19167390767178413,,1.0,0.35640625000000004,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,12,1200,1200,,,,,,0,0,nan,,3.2515392000204884,153600,153600,153600,39321600,0.0,,0.04308314947887748,0.22616203077655905,,1.0,0.42691406249999997,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,13,1200,1200,,,,,,0,0,nan,,3.2326985000108834,153600,153600,153600,39321600,0.0,,0.021250070206901395,0.16765554664185073,,1.0,0.39302734375000004,100,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,14,1200,1200,,,,,,0,0,nan,,3.4796033000166062,153600,153600,153600,39321600,0.0,,0.031912353300981744,0.18602721407234396,,1.0,0.38193359375,100,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,15,1200,1200,,,,,,0,0,nan,,2.732274099980714,153600,153600,153600,39321600,0.0,,0.024382528384114366,0.16224412185431522,,1.0,0.35494140625000004,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,16,1200,1200,,,,,,0,0,nan,,3.583644099999219,153600,153600,153600,39321600,0.0,,0.06686478313553956,0.2851144526389364,,1.0,0.50015625,100,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,17,1200,1200,,,,,,0,0,nan,,3.3817053999810014,153600,153600,153600,39321600,0.0,,0.033987255237464264,0.21107754525625225,,1.0,0.3753515625,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,18,1200,1200,,,,,,0,0,nan,,3.459298800007673,153600,153600,153600,39321600,0.0,,0.02050627860520038,0.18582793429636285,,1.0,0.36406249999999996,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,far,PQTC-F12-overlap-unequal-K6/far,19,1200,1200,,,,,,0,0,nan,,3.2902274999942165,153600,153600,153600,39321600,0.0,,0.02979890747881564,0.17836005320302964,,1.0,0.40835937499999997,150,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,0,1200,1200,,,,,,0,0,nan,,3.495975099998759,153600,153600,153600,39321600,0.0,,0.016807723670357877,0.12673990024966647,,1.0,0.09830078125000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,1,1200,1200,,,,,,0,0,nan,,3.4971776999882422,153600,153600,153600,39321600,0.0,,0.009398803083206397,0.0616989300186429,,1.0,0.07671875,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,2,1200,1200,,,,,,0,0,nan,,3.448444000008749,153600,153600,153600,39321600,0.0,,0.003231693352202969,0.04394765468701773,,1.0,0.05298828124999999,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,3,1200,1200,,,,,,0,0,nan,,3.4911050999944564,153600,153600,153600,39321600,0.0,,0.01080808284488799,0.0694233108214466,,1.0,0.09751953125000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,4,1200,1200,,,,,,0,0,nan,,3.524077399983071,153600,153600,153600,39321600,0.0,,0.006984047078750111,0.09252482835041444,,1.0,0.10927734374999998,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,5,1200,1200,,,,,,0,0,nan,,3.409784099989338,153600,153600,153600,39321600,0.0,,0.007892258656205131,0.03844681734502937,,1.0,0.06724609375000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,6,1200,1200,,,,,,0,0,nan,,3.366966000001412,153600,153600,153600,39321600,0.0,,0.0034354388857189555,0.07851771715865159,,1.0,0.11119140625000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,7,1200,1200,,,,,,0,0,nan,,2.8640191000013147,153600,153600,153600,39321600,0.0,,0.00977470440743966,0.09039470527986575,,1.0,0.07587890624999999,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,8,1200,1200,,,,,,0,0,nan,,3.385779900010675,153600,153600,153600,39321600,0.0,,0.005728053532042088,0.0819344278480275,,1.0,0.14712890625000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,9,1200,1200,,,,,,0,0,nan,,3.2696656999760307,153600,153600,153600,39321600,0.0,,0.012874526830315425,0.15027566192162783,,1.0,0.13921875,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,10,1200,1200,,,,,,0,0,nan,,3.3557664999971166,153600,153600,153600,39321600,0.0,,0.029676057589082427,0.1064073298940737,,1.0,0.09048828125000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,11,1200,1200,,,,,,0,0,nan,,3.010299899993697,153600,153600,153600,39321600,0.0,,0.0032694869627731826,0.0729433038095112,,1.0,0.06607421875000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,12,1200,1200,,,,,,0,0,nan,,3.2701365999819245,153600,153600,153600,39321600,0.0,,0.0014147180758361522,0.04758461342473335,,1.0,0.07017578125000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,13,1200,1200,,,,,,0,0,nan,,3.3954945000004955,153600,153600,153600,39321600,0.0,,0.0015607491353122338,0.09109835692090376,,1.0,0.09781250000000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,14,1200,1200,,,,,,0,0,nan,,3.3667763999837916,153600,153600,153600,39321600,0.0,,0.009218903103904275,0.10978077534242725,,1.0,0.11439453124999999,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,15,1200,1200,,,,,,0,0,nan,,2.7199243000068236,153600,153600,153600,39321600,0.0,,0.004082158949888948,0.08859478620868835,,1.0,0.06455078125000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,16,1200,1200,,,,,,0,0,nan,,3.35408930000267,153600,153600,153600,39321600,0.0,,0.01708036393629997,0.17696323607220005,,1.0,0.21630859375,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,17,1200,1200,,,,,,0,0,nan,,3.878597000002628,153600,153600,153600,39321600,0.0,,0.009900571245531342,0.1367239570201014,,1.0,0.13873046875,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,18,1200,1200,,,,,,0,0,nan,,3.2839267999806907,153600,153600,153600,39321600,0.0,,0.0021531334577078454,0.04934050486998045,,1.0,0.09800781250000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F12-overlap-unequal-K6,overlap,missing,PQTC-F12-overlap-unequal-K6/missing,19,1200,1200,,,,,,0,0,nan,,3.366986100008944,153600,153600,153600,39321600,0.0,,0.008759941921286263,0.10251451952262935,,1.0,0.07763671875,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,0,1200,1200,,,,,,0,0,nan,,2.8311982000013813,153600,153600,153600,39321600,0.0,,0.039724973067083,0.2932250101487589,,0.96,0.11332031249999999,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,1,1200,1200,,,,,,0,0,nan,,3.210353700007545,153600,153600,153600,39321600,0.0,,0.03451238256238254,0.3542956016261998,,0.96,0.17408203125000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,2,1200,1200,,,,,,0,0,nan,,2.735372199997073,153600,153600,153600,39321600,0.0,,0.032277929943210104,0.3445035897629335,,0.96,0.1730078125,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,3,1200,1200,,,,,,0,0,nan,,2.8502737999951933,153600,153600,153600,39321600,0.0,,0.03334832196827686,0.3536248834961026,,0.96,0.15943359375000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,4,1200,1200,,,,,,0,0,nan,,3.324321400024928,153600,153600,153600,39321600,0.0,,0.03306159482593096,0.30378080717270634,,0.96,0.11646484375000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,5,1200,1200,,,,,,0,0,nan,,2.9945742999843787,153600,153600,153600,39321600,0.0,,0.023580586148184368,0.2946932479074152,,0.96,0.115390625,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,6,1200,1200,,,,,,0,0,nan,,3.0990861000027508,153600,153600,153600,39321600,0.0,,0.03941158408800627,0.33613645073276516,,0.96,0.10671875,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,7,1200,1200,,,,,,0,0,nan,,2.853910999983782,153600,153600,153600,39321600,0.0,,0.034078151786409716,0.3035274736148061,,0.96,0.11146484375000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,8,1200,1200,,,,,,0,0,nan,,3.5841284000198357,153600,153600,153600,39321600,0.0,,0.04027745300339536,0.32072895047898714,,0.96,0.19312500000000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,9,1200,1200,,,,,,0,0,nan,,2.946668500022497,153600,153600,153600,39321600,0.0,,0.04327001586586077,0.3458709713756119,,0.96,0.159453125,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,10,1200,1200,,,,,,0,0,nan,,2.7293612000066787,153600,153600,153600,39321600,0.0,,0.02838958598586272,0.3382534337330603,,0.96,0.12564453125,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,11,1200,1200,,,,,,0,0,nan,,2.9976656999788247,153600,153600,153600,39321600,0.0,,0.0503148442305803,0.35381285218377084,,0.96,0.14431640625,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,12,1200,1200,,,,,,0,0,nan,,2.8484419000160415,153600,153600,153600,39321600,0.0,,0.04778629988299388,0.35567534668815165,,0.96,0.15603515625,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,13,1200,1200,,,,,,0,0,nan,,2.9728357999993023,153600,153600,153600,39321600,0.0,,0.04179677165906348,0.36094641688231227,,0.96,0.16529296875000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,14,1200,1200,,,,,,0,0,nan,,3.535857800015947,153600,153600,153600,39321600,0.0,,0.04510935305929564,0.37221855145876925,,0.96,0.16089843750000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,15,1200,1200,,,,,,0,0,nan,,3.4939906999934465,153600,153600,153600,39321600,0.0,,0.050576672632248076,0.3388432282819948,,0.96,0.21412109375000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,16,1200,1200,,,,,,0,0,nan,,3.3297064999933355,153600,153600,153600,39321600,0.0,,0.026785926542298943,0.3238912493414048,,0.96,0.17884765625000001,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,17,1200,1200,,,,,,0,0,nan,,2.943631499976618,153600,153600,153600,39321600,0.0,,0.02793522623382927,0.3578425579282416,,0.96,0.17261718750000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,18,1200,1200,,,,,,0,0,nan,,3.465706199989654,153600,153600,153600,39321600,0.0,,0.034913005345696524,0.317331374044458,,0.96,0.16919921875000002,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,concentrated,PQTC-F13-contaminated-right/concentrated,19,1200,1200,,,,,,0,0,nan,,3.5549315999960527,153600,153600,153600,39321600,0.0,,0.024161662007019524,0.2940908961842633,,0.96,0.10611328125,50,0,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,far,PQTC-F13-contaminated-right/far,0,1200,1200,,,,,,0,0,nan,,2.8797560000093654,153600,153600,153600,39321600,0.0,,0.06919318629630133,0.3643697699487367,,0.81,0.29517578125,1200,1,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
paper-2,paper,PQTC-F13-contaminated-right,contaminated,far,PQTC-F13-contaminated-right/far,1,1200,1200,,,,,,0,0,nan,,3.404536200017901,153600,153600,153600,39321600,0.0,,0.8597867417712699,1.3780208147900534,,0.2,1.59658203125,1200,1,0,2.0,update,0,0.0,0,0.0,0,nan,1200,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}"
