arm,target,family,dimension,init,cell,seed,ed2,sw1,mode_coverage,mass_error,support_coverage,residual,event_time,censored,diverged,degenerate_rows,total_kernel_pairs,generator_forwards,wall_seconds,particle_spread,spread_ratio,tau,adam_lr,gain,crossfit,mask,norm_clip,pq_p10,pq_median,delta_norm_median,ess_pos_median,ess_neg_median,field_norm_median,self_leverage_mean
normalized-crossfit,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,7,0.006601064703180892,0.06536447756866633,nan,nan,0.9951171875,0.20016548342313073,28,0,0,0,6561792,1602,0.7160223999999289,1.2614445533052878,1.0099452015281307,0.35,0.0025,constant,1,0,2.0,0.2895021131956112,0.4311256019528853,0.1535814965959847,15.1211920882401,16.554841237460543,0.1535814965959847,nan
normalized-crossfit,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,8,0.012585440962889827,0.08608709735360831,nan,nan,0.998046875,0.16434546596030872,31,0,0,0,6561792,1602,0.7167498999988311,1.3319604923074673,1.0826894728108734,0.35,0.0025,constant,1,0,2.0,0.32365233331800736,0.46573667663169055,0.1304588379741361,15.46214320208028,13.875511499118954,0.1304588379741361,nan
normalized-crossfit,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,9,0.006739152964644335,0.06039492759622532,nan,nan,0.9990234375,0.12371716739786584,33,0,0,0,6561792,1602,0.7262407999987772,1.2172971682427813,0.9440370329972535,0.35,0.0025,constant,1,0,2.0,0.3579723837906762,0.4667039889615392,0.08937757133475308,17.082764446884077,16.163609339867307,0.08937757133475308,nan
normalized-crossfit,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,10,0.007595654259019202,0.06759796875529007,nan,nan,0.998046875,0.10299685985135358,27,0,0,0,6561792,1602,0.7271446999984619,1.2251735412735028,0.9698537018050585,0.35,0.0025,constant,1,0,2.0,0.36316364121034217,0.4558860724647186,0.08048168761833785,15.37875157337472,15.70655959623878,0.08048168761833785,nan
normalized-crossfit,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,11,0.00558640634904739,0.05725015755239498,nan,nan,0.9970703125,0.13622510102154278,30,0,0,0,6561792,1602,0.8169706000007864,1.2155497507316564,0.9814685339794981,0.35,0.0025,constant,1,0,2.0,0.3039698308779038,0.46503672862474754,0.11530794824007853,14.932064440326712,15.555603955704752,0.11530794824007853,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,0,0.008336956096209658,0.06867022322527025,nan,nan,0.98828125,0.14912166934118928,25,0,0,0,6561792,1602,0.7591170999985479,1.2956477248165938,1.0065306340118438,0.35,0.0025,constant,1,0,2.0,0.39204224973787094,0.47800085171522366,0.12161440049246865,15.775697214608911,15.420109534251516,0.12161440049246865,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,1,0.014497749201128007,0.1087239492754753,nan,nan,0.9921875,0.15813260410955496,33,0,0,0,6561792,1602,0.7792829999998503,1.3264344663542926,1.044431018712958,0.35,0.0025,constant,1,0,2.0,0.36840703366690786,0.4764484248680174,0.13391914179235315,16.177440839799296,14.401659865771752,0.13391914179235315,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,2,0.006084594245959085,0.06329937714443037,nan,nan,0.9921875,0.1958359231031219,34,0,0,0,6561792,1602,0.7445745000004536,1.247244962854931,0.963481777856643,0.35,0.0025,constant,1,0,2.0,0.3579311301986953,0.44262770896020076,0.17492808655473072,15.373455259242604,16.533600843556442,0.17492808655473072,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,3,0.006860224912965229,0.06720615988594363,nan,nan,0.9912109375,0.07672247116973151,31,0,0,0,6561792,1602,0.760815099998581,1.2345842654466255,0.9925375566808323,0.35,0.0025,constant,1,0,2.0,0.378790140555491,0.48348273758186305,0.05415824543271816,16.6624062565735,16.75029722866125,0.05415824543271816,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,4,0.008776827797330577,0.07442678761733065,nan,nan,0.998046875,0.181942102970752,35,0,0,0,6561792,1602,0.7604669999964244,1.3459087145431914,1.0652463488489097,0.35,0.0025,constant,1,0,2.0,0.36494213793092756,0.43884416770877904,0.15533810997102482,16.221485611480652,14.436243001471176,0.15533810997102482,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,5,0.007072288098923352,0.06971740826299783,nan,nan,0.994140625,0.13900014519428894,35,0,0,0,6561792,1602,0.7518692000012379,1.2717198322405812,0.9915601930708345,0.35,0.0025,constant,1,0,2.0,0.36692539926198087,0.4704555872741225,0.11961323027793222,16.254774195541728,15.925356479197799,0.11961323027793222,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,6,0.017335975450365693,0.1174748994867269,nan,nan,1.0,0.39763810488389084,27,0,0,0,6561792,1602,0.7467838000011398,1.3069964193403805,1.0452938691755327,0.35,0.0025,constant,1,0,2.0,0.2649180191608339,0.42319337393491563,0.35224357821849794,14.676021831347162,15.492174263654562,0.35224357821849794,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,7,0.006601064703180892,0.06536447756866633,nan,nan,0.9951171875,0.20016548342313073,28,0,0,0,6561792,1602,0.7217906000005314,1.2614445533052878,1.0099452015281307,0.35,0.0025,constant,1,0,2.0,0.2895021131956112,0.4311256019528853,0.1535814965959847,15.1211920882401,16.554841237460543,0.1535814965959847,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,8,0.012585440962889827,0.08608709735360831,nan,nan,0.998046875,0.16434546596030872,31,0,0,0,6561792,1602,0.72347549999904,1.3319604923074673,1.0826894728108734,0.35,0.0025,constant,1,0,2.0,0.32365233331800736,0.46573667663169055,0.1304588379741361,15.46214320208028,13.875511499118954,0.1304588379741361,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,9,0.006739152964644335,0.06039492759622532,nan,nan,0.9990234375,0.12371716739786584,33,0,0,0,6561792,1602,0.730123100001947,1.2172971682427813,0.9440370329972535,0.35,0.0025,constant,1,0,2.0,0.3579723837906762,0.4667039889615392,0.08937757133475308,17.082764446884077,16.163609339867307,0.08937757133475308,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,10,0.007595654259019202,0.06759796875529007,nan,nan,0.998046875,0.10299685985135358,27,0,0,0,6561792,1602,0.7416678000008687,1.2251735412735028,0.9698537018050585,0.35,0.0025,constant,1,0,2.0,0.36316364121034217,0.4558860724647186,0.08048168761833785,15.37875157337472,15.70655959623878,0.08048168761833785,nan
ncj,NCJG-moons-127,moons,2,missing,NCJG-moons-127/missing,11,0.00558640634904739,0.05725015755239498,nan,nan,0.9970703125,0.13622510102154278,30,0,0,0,6561792,1602,0.7211619000008795,1.2155497507316564,0.9814685339794981,0.35,0.0025,constant,1,0,2.0,0.3039698308779038,0.46503672862474754,0.11530794824007853,14.932064440326712,15.555603955704752,0.11530794824007853,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,0,0.008773461388911885,0.07527450309930073,nan,nan,0.966796875,0.07391450467999383,326,0,0,0,6561792,801,0.7004458000010345,1.2543766588914869,0.9985522889441798,0.35,0.0025,paper,0,1,,0.37913763798071454,0.4876284297052599,0.13626831263621758,14.51525655845623,14.331411236131856,0.06455064912476885,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,1,0.006567518777740755,0.06957695325804682,nan,nan,0.9951171875,0.06757580234809218,241,0,0,0,6561792,801,0.6928274000019883,1.2699581365411263,1.0294178870775332,0.35,0.0025,paper,0,1,,0.37631393957445347,0.49748489618558583,0.11514391681449887,15.452523108150935,13.852530619130812,0.04996933316834326,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,2,0.012961167792997497,0.09135446363111435,nan,nan,0.9814453125,0.08054528159264193,275,0,0,0,6561792,801,0.7021891000003961,1.3036421230553894,1.044076523184037,0.35,0.0025,paper,0,1,,0.3939814383062483,0.4817474434179366,0.13565760150738884,15.288809909741627,14.474899160630958,0.06060289092497077,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,3,0.008430596855858452,0.07270268100968173,nan,nan,0.98046875,0.06007896976113959,329,0,0,0,6561792,801,0.7356218999993871,1.2499867432549763,0.9607233812106728,0.35,0.0025,paper,0,1,,0.3221500509722613,0.457423447447907,0.10691209619216724,15.06813300798282,15.577214690467034,0.04804774960834533,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,4,0.0366474710941056,0.15103011023949292,nan,nan,0.98828125,0.05767175319358299,420,0,0,0,6561792,801,0.7213588999984495,1.2782187346726845,1.0204888713698468,0.35,0.0025,paper,0,1,,0.382108300122806,0.4925271321428752,0.10302711381170487,14.901061454032845,14.971958458468812,0.05004535526832012,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,5,0.005565294385821096,0.06438232454646459,nan,nan,0.986328125,0.07445050523476288,230,0,0,0,6561792,801,0.7299340999998094,1.2465815890495047,0.9820521052532566,0.35,0.0025,paper,0,1,,0.34615109941556943,0.4932576211423578,0.14445117373662314,16.679003318715466,16.182947400184613,0.06389564344955259,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,6,0.011554480704289327,0.08296137852970802,nan,nan,0.9970703125,0.08343404704164209,316,0,0,0,6561792,801,0.7140983999997843,1.2815523308449839,1.009202338060138,0.35,0.0025,paper,0,1,,0.3209225626148322,0.47863165546164654,0.16160520371810866,16.432371065817804,15.956109235957047,0.0768255161264797,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,7,0.022222469069490103,0.1231075424614362,nan,nan,0.9638671875,0.10699165194848378,296,0,0,0,6561792,801,0.7240076000016415,1.2667509383061482,0.9823105074229677,0.35,0.0025,paper,0,1,,0.2905248113346894,0.4743061769694642,0.25653162361841786,15.261537443080535,13.707778487460846,0.09763546159748768,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,8,0.008704251095223325,0.07977268961034094,nan,nan,0.9951171875,0.05817935392861612,247,0,0,0,6561792,801,0.7233574999991106,1.3062917649018841,1.0354668211914824,0.35,0.0025,paper,0,1,,0.38148085260949766,0.48421515583188474,0.08961818132692347,14.734887521514864,13.465270861611279,0.04458658395549492,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,9,0.007566949412737056,0.0729036402717198,nan,nan,0.9814453125,0.0633061592606096,294,0,0,0,6561792,801,0.7329205999994883,1.2612872395270396,1.0097065274368862,0.35,0.0025,paper,0,1,,0.4119652715772751,0.49851523088929733,0.10614186567596401,14.958452020322552,15.084922388396773,0.046947936754446584,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,10,0.008426866644362985,0.0731485231488396,nan,nan,0.998046875,0.07477367055978587,192,0,0,0,6561792,801,0.7209720999999263,1.2671125713530371,0.9840983005812085,0.35,0.0025,paper,0,1,,0.3836764377318357,0.47643827994636023,0.10672696902053673,15.455451070335233,15.828418323981566,0.05869697699159031,nan
paper,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,11,0.009263996945613195,0.0775299301743145,nan,nan,0.978515625,0.07245369029731503,346,0,0,0,6561792,801,0.6907766000003903,1.2971462619389633,1.0404660774791519,0.35,0.0025,paper,0,1,,0.34574391640235946,0.49844025866040215,0.12831250276153194,16.272746969833292,14.08473346763253,0.059092952655084505,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,0,0.008773461388911885,0.07527450309930073,nan,nan,0.966796875,0.07391450467999383,326,0,0,0,6561792,1602,0.7246720000002824,1.2543766588914869,0.9985522889441798,0.35,0.0025,paper,0,1,,0.37913763798071454,0.4876284297052599,0.13626831263621758,14.51525655845623,14.331411236131856,0.06455064912476885,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,1,0.006567518777740755,0.06957695325804682,nan,nan,0.9951171875,0.06757580234809218,241,0,0,0,6561792,1602,0.7196452999996836,1.2699581365411263,1.0294178870775332,0.35,0.0025,paper,0,1,,0.37631393957445347,0.49748489618558583,0.11514391681449887,15.452523108150935,13.852530619130812,0.04996933316834326,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,2,0.012961167792997497,0.09135446363111435,nan,nan,0.9814453125,0.08054528159264193,275,0,0,0,6561792,1602,0.7265438999966136,1.3036421230553894,1.044076523184037,0.35,0.0025,paper,0,1,,0.3939814383062483,0.4817474434179366,0.13565760150738884,15.288809909741627,14.474899160630958,0.06060289092497077,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,3,0.008430596855858452,0.07270268100968173,nan,nan,0.98046875,0.06007896976113959,329,0,0,0,6561792,1602,0.7367668999977468,1.2499867432549763,0.9607233812106728,0.35,0.0025,paper,0,1,,0.3221500509722613,0.457423447447907,0.10691209619216724,15.06813300798282,15.577214690467034,0.04804774960834533,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,4,0.0366474710941056,0.15103011023949292,nan,nan,0.98828125,0.05767175319358299,420,0,0,0,6561792,1602,0.7172481999987212,1.2782187346726845,1.0204888713698468,0.35,0.0025,paper,0,1,,0.382108300122806,0.4925271321428752,0.10302711381170487,14.901061454032845,14.971958458468812,0.05004535526832012,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,5,0.005565294385821096,0.06438232454646459,nan,nan,0.986328125,0.07445050523476288,230,0,0,0,6561792,1602,0.7326251999984379,1.2465815890495047,0.9820521052532566,0.35,0.0025,paper,0,1,,0.34615109941556943,0.4932576211423578,0.14445117373662314,16.679003318715466,16.182947400184613,0.06389564344955259,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,6,0.011554480704289327,0.08296137852970802,nan,nan,0.9970703125,0.08343404704164209,316,0,0,0,6561792,1602,0.7796228000006522,1.2815523308449839,1.009202338060138,0.35,0.0025,paper,0,1,,0.3209225626148322,0.47863165546164654,0.16160520371810866,16.432371065817804,15.956109235957047,0.0768255161264797,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,7,0.022222469069490103,0.1231075424614362,nan,nan,0.9638671875,0.10699165194848378,296,0,0,0,6561792,1602,0.7567330000019865,1.2667509383061482,0.9823105074229677,0.35,0.0025,paper,0,1,,0.2905248113346894,0.4743061769694642,0.25653162361841786,15.261537443080535,13.707778487460846,0.09763546159748768,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,8,0.008704251095223325,0.07977268961034094,nan,nan,0.9951171875,0.05817935392861612,247,0,0,0,6561792,1602,0.7619372999979532,1.3062917649018841,1.0354668211914824,0.35,0.0025,paper,0,1,,0.38148085260949766,0.48421515583188474,0.08961818132692347,14.734887521514864,13.465270861611279,0.04458658395549492,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,9,0.007566949412737056,0.0729036402717198,nan,nan,0.9814453125,0.0633061592606096,294,0,0,0,6561792,1602,0.777036000003136,1.2612872395270396,1.0097065274368862,0.35,0.0025,paper,0,1,,0.4119652715772751,0.49851523088929733,0.10614186567596401,14.958452020322552,15.084922388396773,0.046947936754446584,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,10,0.008426866644362985,0.0731485231488396,nan,nan,0.998046875,0.07477367055978587,192,0,0,0,6561792,1602,0.7664349999977276,1.2671125713530371,0.9840983005812085,0.35,0.0025,paper,0,1,,0.3836764377318357,0.47643827994636023,0.10672696902053673,15.455451070335233,15.828418323981566,0.05869697699159031,nan
paper-matched,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,11,0.009263996945613195,0.0775299301743145,nan,nan,0.978515625,0.07245369029731503,346,0,0,0,6561792,1602,0.8064293999996153,1.2971462619389633,1.0404660774791519,0.35,0.0025,paper,0,1,,0.34574391640235946,0.49844025866040215,0.12831250276153194,16.272746969833292,14.08473346763253,0.059092952655084505,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,0,0.011841833384894196,0.0966010408313421,nan,nan,0.9716796875,0.1514302861965174,174,0,0,0,6561792,801,0.7411527999975078,1.205597512261482,0.9597214256824385,0.35,0.0025,constant,0,1,2.0,0.37594767215085956,0.5026319205939385,0.11814118162295276,15.802292375881459,15.828244242788003,0.11814118162295276,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,1,0.008924091450250193,0.08005198497833405,nan,nan,0.9921875,0.17424895358475057,252,0,0,0,6561792,801,0.7110098999983165,1.2167650130102814,0.9862999674732571,0.35,0.0025,constant,0,1,2.0,0.34097635434886125,0.4906321902456393,0.16463112951938555,16.82781425516091,16.879478274366264,0.16463112951938555,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,2,0.01185198681981503,0.0913919465068182,nan,nan,0.9755859375,0.12277514831366729,151,0,0,0,6561792,801,0.7233076999982586,1.2826538086137773,1.0272671504412074,0.35,0.0025,constant,0,1,2.0,0.3401747783597494,0.49699451153813823,0.09130761003563108,14.408880360367249,13.514137399988899,0.09130761003563108,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,3,0.010428171114165607,0.08088677395787862,nan,nan,0.966796875,0.18643072532913874,323,0,0,0,6561792,801,0.6963738000013109,1.253719877215871,0.9635926189052135,0.35,0.0025,constant,0,1,2.0,0.40056890816136964,0.4619718068332007,0.14731105974641512,17.268067230893266,18.707288903783937,0.14731105974641512,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,4,0.012163592117350408,0.08340988779605255,nan,nan,0.9716796875,0.14119997242694865,169,0,0,0,6561792,801,0.6920737999971607,1.2508028125305366,0.9986008778007583,0.35,0.0025,constant,0,1,2.0,0.39129901618435886,0.49023954535224723,0.10473323827600342,15.638204895364268,15.361535381691812,0.10473323827600342,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,5,0.0185491289335018,0.11779086691571997,nan,nan,0.982421875,0.26817760560695547,204,0,0,0,6561792,801,0.6950380999987829,1.275594006591149,1.004907974436262,0.35,0.0025,constant,0,1,2.0,0.3114134912595505,0.447875514415638,0.232887607306571,18.053773287167683,15.333115219253088,0.232887607306571,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,6,0.02197459374163313,0.11993603232596405,nan,nan,0.962890625,0.20776634256151538,332,0,0,0,6561792,801,0.7094558999997389,1.2180278028233116,0.9591777696826855,0.35,0.0025,constant,0,1,2.0,0.34110899457825966,0.48289646863281965,0.17825218629888834,18.555053522750356,16.74148345793934,0.17825218629888834,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,7,0.027120769743639972,0.14314457739782163,nan,nan,0.94140625,0.26398275990523373,308,0,0,0,6561792,801,0.7130441999979666,1.2376400514146522,0.9597362750232227,0.35,0.0025,constant,0,1,2.0,0.3306789666508519,0.4628666527921096,0.23310449411002393,15.619556314226394,16.73777294943429,0.23310449411002393,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,8,0.00928744867365272,0.08100402568137019,nan,nan,0.9951171875,0.1416676865368154,180,0,0,0,6561792,801,0.7260728000001109,1.280934603201175,1.0153667942862037,0.35,0.0025,constant,0,1,2.0,0.36078452792242527,0.47534538530577136,0.12022104662561539,16.320838578426777,15.040221386014405,0.12022104662561539,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,9,0.013015227643475846,0.09783244931716217,nan,nan,0.97265625,0.17280143850202814,249,0,0,0,6561792,801,0.7287920000017039,1.2935300676405153,1.0355180896163385,0.35,0.0025,constant,0,1,2.0,0.41005488901352416,0.49135127621260755,0.14985516552307435,16.51761054014836,15.234385208949561,0.14985516552307435,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,10,0.013030768165247508,0.08982414074581298,nan,nan,0.990234375,0.22138783443189558,163,0,0,0,6561792,801,0.7390293999997084,1.2202075088692472,0.947669656968539,0.35,0.0025,constant,0,1,2.0,0.365240440072188,0.4748829747343146,0.13141357404169557,16.710345155329833,16.55627808049077,0.13141357404169557,nan
normalized-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,11,0.0194066565207629,0.1101557881243684,nan,nan,1.0,0.17972374398856183,278,0,0,0,6561792,801,0.7097040000007837,1.3106307228181449,1.051282224069214,0.35,0.0025,constant,0,1,2.0,0.3529434723467374,0.48270360855049815,0.13899040487408587,16.520064429802535,16.064297351855224,0.13899040487408587,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,0,0.018182554384613248,0.1119629931725916,nan,nan,0.9638671875,0.07561874177100976,308,0,0,0,6561792,1602,0.7603398999999627,1.2890565533856169,1.026159377917008,0.35,0.0025,paper,1,0,,0.33433778097001604,0.46706760571361117,0.12611432843987297,14.608335174475172,14.79153924831486,0.057622260911999526,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,1,0.010426892486126382,0.08019986282469942,nan,nan,0.9921875,0.061567776556612004,229,0,0,0,6561792,1602,0.7547317000025942,1.2759526291953358,1.0342769747786484,0.35,0.0025,paper,1,0,,0.36048693218527733,0.4738313655810521,0.08635337375880889,14.88758485950845,15.867393563110266,0.03832105891533233,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,2,0.010488924014640633,0.08113196344791733,nan,nan,0.9833984375,0.0682655572823917,256,0,0,0,6561792,1602,0.7493776999981492,1.2917977764019992,1.0345904809224733,0.35,0.0025,paper,1,0,,0.3714160445187996,0.47615418243026253,0.137360688770393,15.407296851739932,14.471089549117217,0.06438746447216481,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,3,0.012594325037690535,0.09604544102113513,nan,nan,0.98828125,0.0689477376425944,315,0,0,0,6561792,1602,0.7641985000009299,1.2546022943967752,0.9642708331520854,0.35,0.0025,paper,1,0,,0.3078888960185246,0.5215264038061411,0.1294420185372225,15.088001795371419,14.21637366500114,0.05600997374874825,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,4,0.008816278650579656,0.06666011792935982,nan,nan,0.982421875,0.06035452545537682,401,0,0,0,6561792,1602,0.7639641999994637,1.2518203954185323,0.9994132833654147,0.35,0.0025,paper,1,0,,0.3625278049015845,0.440814213246428,0.11020462315579671,14.888910552244038,16.170711214317556,0.04639466398936981,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,5,0.005308721530255189,0.06072131429644873,nan,nan,0.9892578125,0.06631031084205603,230,0,0,0,6561792,1602,0.7894816999978502,1.261486297136013,0.9937939760486543,0.35,0.0025,paper,1,0,,0.2985008237789388,0.4897380892851294,0.10135347234011263,17.481177169848102,14.713031135184423,0.04980751312475552,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,6,0.02307244324803115,0.12448002816287551,nan,nan,0.9755859375,0.07323651630067667,309,0,0,0,6561792,1602,0.7838364999988698,1.282006482401692,1.0095599752801188,0.35,0.0025,paper,1,0,,0.3005346780590264,0.46811352215189617,0.13791444557225283,16.80209365352631,16.235199760656347,0.06071558817136595,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,7,0.008314066845394041,0.07621459220515252,nan,nan,0.9677734375,0.07983284652341399,291,0,0,0,6561792,1602,0.7363067000005685,1.26755507788252,0.9829340828484265,0.35,0.0025,paper,1,0,,0.20131818378061075,0.49556564654221064,0.12488536807695413,15.125346904161349,15.326240226492278,0.062168838908004925,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,8,0.007254886797994464,0.07043448237682937,nan,nan,0.9970703125,0.11741302587507409,242,0,0,0,6561792,1602,0.7296870999998646,1.2723460338189356,1.0085588369249492,0.35,0.0025,paper,1,0,,0.3355817611879654,0.4479162702069355,0.2309066374012937,14.75873374453483,13.78495530149363,0.1120609191791698,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,9,0.008208609458939975,0.0822091139122067,nan,nan,0.9833984375,0.05171528589489222,285,0,0,0,6561792,1602,0.7281618999986676,1.3238421953863908,1.0597840555964495,0.35,0.0025,paper,1,0,,0.39297644842068236,0.48431424814233587,0.0887799952992599,14.85837183918232,14.41376981850653,0.039908970644446234,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,10,0.014309285200966748,0.09457991941373031,nan,nan,0.998046875,0.07751351370333856,196,0,0,0,6561792,1602,0.725029799999902,1.2657205542123442,0.9830171956079755,0.35,0.0025,paper,1,0,,0.3734655158275533,0.45580281902892994,0.14938846239346068,14.869531423641511,13.963385063842736,0.06785182032894525,nan
crossfit-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,11,0.013982528900170932,0.09974257554969354,nan,nan,0.9814453125,0.0798503634691049,345,0,0,0,6561792,1602,0.7397216999997909,1.2946456615331332,1.038460297582205,0.35,0.0025,paper,1,0,,0.3428421074108638,0.455931570200777,0.15640607331758316,16.008607216720222,13.875630595722608,0.06420031932916281,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,0,0.008773461388911885,0.07527450309930073,nan,nan,0.966796875,0.07391450467999383,326,0,0,0,6561792,801,0.6874870999999985,1.2543766588914869,0.9985522889441798,0.35,0.0025,paper,0,1,,0.37913763798071454,0.4876284297052599,0.13626831263621758,14.51525655845623,14.331411236131856,0.06455064912476885,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,1,0.006567518777740755,0.06957695325804682,nan,nan,0.9951171875,0.06757580234809218,241,0,0,0,6561792,801,0.6876721000007819,1.2699581365411263,1.0294178870775332,0.35,0.0025,paper,0,1,,0.37631393957445347,0.49748489618558583,0.11514391681449887,15.452523108150935,13.852530619130812,0.04996933316834326,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,2,0.012961167792997497,0.09135446363111435,nan,nan,0.9814453125,0.08054528159264193,275,0,0,0,6561792,801,0.6955758000003698,1.3036421230553894,1.044076523184037,0.35,0.0025,paper,0,1,,0.3939814383062483,0.4817474434179366,0.13565760150738884,15.288809909741627,14.474899160630958,0.06060289092497077,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,3,0.008430596855858452,0.07270268100968173,nan,nan,0.98046875,0.06007896976113959,329,0,0,0,6561792,801,0.7426918000019214,1.2499867432549763,0.9607233812106728,0.35,0.0025,paper,0,1,,0.3221500509722613,0.457423447447907,0.10691209619216724,15.06813300798282,15.577214690467034,0.04804774960834533,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,4,0.0366474710941056,0.15103011023949292,nan,nan,0.98828125,0.05767175319358299,420,0,0,0,6561792,801,0.7052079999994021,1.2782187346726845,1.0204888713698468,0.35,0.0025,paper,0,1,,0.382108300122806,0.4925271321428752,0.10302711381170487,14.901061454032845,14.971958458468812,0.05004535526832012,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,5,0.005565294385821096,0.06438232454646459,nan,nan,0.986328125,0.07445050523476288,230,0,0,0,6561792,801,0.7371204000010039,1.2465815890495047,0.9820521052532566,0.35,0.0025,paper,0,1,,0.34615109941556943,0.4932576211423578,0.14445117373662314,16.679003318715466,16.182947400184613,0.06389564344955259,nan
jitter-only,NCJG-moons-127,moons,2,far,NCJG-moons-127/far,6,0.011554480704289327,0.08296137852970802,nan,nan,0.9970703125,0.08343404704164209,316,0,0,0,6561792,801,0.7377173999993829,1.2815523308449839,1.009202338060138,0.35,0.0025,paper,0,1,,0.3209225626148322,0.47863165546164654,0.16160520371810866,16.432371065817804,15.956109235957047,0.0768255161264797,nan
