arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-hybrid,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.3616189000022132,0.00021720000222558156,0.05050439999467926,0.0,0.41234049999911804,64,64,10,10,1.788694900650345,2.2362673469609913,0.014416720736595945,0.07815655022031119,0.11950144316275044,0.9918708205223083,2.541621373961557,1.0,0.044921875,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3086287282,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.031560021452605724,0.9992160797119141,0.009699627524241805,0.04573736526072025,0.021435648202896118,1.445082426071167,0.30231049805879595,1.9871494770050049,0.37791159998159857,1.391141653060913,4,4,30.525,0,68608,0,0.3616189000022132,0.25,0.25,0.25,3.9676567499156334,0.20794584602117538,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.26718289999553235,0.00021720000222558156,0.05050439999467926,0.0,0.3179044999924372,64,64,10,10,1.788694900650345,2.2362673469609913,0.01435873881730787,0.07814394460230772,0.11907803373815125,0.9929229617118835,2.549934955437605,1.0,0.0390625,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3086287282,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03603992238640785,0.9994739294052124,0.012865307042375207,0.060165585950016975,0.029060041531920433,1.6224452257156372,0.37499291002750396,2.5693252086639404,0.45843940703198316,2.09354829788208,4,4,7.0,0,68608,0,0.26718289999553235,0.25,0.25,0.25,3.979546911910808,0.2078169457614422,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2972663999971701,0.0,0.0,0.0,0.2972663999971701,64,64,10,10,1.788694900650345,2.2362673469609913,0.05108185787572461,0.1549341789897349,0.2055689537886997,0.9975860118865967,2.3088014569435766,1.0,0.080078125,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2972663999971701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2815785999991931,0.0002108000044245273,0.05027120000158902,0.0,0.33206060000520665,64,64,10,10,1.6119012173586618,2.4815416459295134,0.025176546992645044,0.11298934863785855,0.1501845812211778,0.9904910326004028,2.906728378199113,1.0,0.064453125,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2854167557,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.06153954938054085,0.9992814064025879,0.013031561858952045,0.0595364011824131,0.030057914555072784,1.577393889427185,0.4007719025015831,2.5458528995513916,0.4570071400608867,2.0756664276123047,4,4,7.0,0,68608,0,0.2815785999991931,0.25,0.25,0.25,3.6584396348532264,0.21360546834766864,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.28954330000124173,0.0,0.0,0.0,0.28954330000124173,64,64,10,10,1.6119012173586618,2.4815416459295134,0.031124077722004984,0.12736964242234697,0.156885159886138,1.0035711526870728,2.794237566225431,1.0,0.0537109375,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.28954330000124173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.36610189999919385,0.0002108000044245273,0.05027120000158902,0.0,0.4165839000052074,64,64,10,10,1.6119012173586618,2.4815416459295134,0.02419767556945729,0.1100360201875617,0.14823571789510914,0.9853452444076538,2.909978993376763,1.0,0.0673828125,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2854167557,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.02740002330392599,0.9997989535331726,0.008507457794621587,0.04952153470367193,0.02008780837059021,0.851783275604248,0.29987106919288636,2.0494461059570312,0.3609536107396707,1.1756117343902588,4,4,29.8,0,68608,0,0.36610189999919385,0.25,0.25,0.25,3.7361367439180655,0.21345368437469006,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-rare-gmm-v00,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.26110809999954654,0.00022489999537356198,0.05140879999817116,0.0,0.31274179999309126,64,64,10,10,1.5827292435878333,2.527280023544988,0.013216773402889181,0.08951809227652197,0.1373436633200514,0.9239047765731812,3.1714240019015527,1.0,0.011328124999999953,0.005664062499999997,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3435672838,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0671361442655325,0.9982320070266724,0.014440904255025089,0.11205539107322693,0.03388867527246475,29.483097076416016,0.7013784766197204,4.05172061920166,0.5780260089784861,3.880587100982666,4,4,7.0,0,68608,0,0.26110809999954654,0.25,0.25,0.25,5.025791814582521,0.26056126058101653,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-rare-gmm-v00,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.2960060999976122,0.0,0.0,0.0,0.2960060999976122,64,64,10,10,1.5827292435878333,2.527280023544988,0.058757033753495946,0.20165519716551916,0.44892992567746975,0.6501312255859375,3.2853678236337625,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2960060999976122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-rare-gmm-v00,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.36209109999617795,0.00022489999537356198,0.05140879999817116,0.0,0.41372479998972267,64,64,10,10,1.5827292435878333,2.527280023544988,0.01219989293249224,0.0866566419899295,0.13758850020453153,0.9197995662689209,3.194756139654688,1.0,0.008398437499999953,0.004199218749999997,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3435672838,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.05437419191002846,0.9980107545852661,0.016278818482533097,0.09711072593927383,0.03112560510635376,6.17461633682251,0.5651717454195022,2.828289031982422,0.48362598558887837,1.9017326831817627,4,4,29.775,0,68608,0,0.36209109999617795,0.25,0.25,0.25,4.906910991954803,0.25929795280098916,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-rare-gmm-v01,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.3039269000000786,0.0,0.0,0.0,0.3039269000000786,64,64,10,10,1.7116237258967697,2.336962230354854,0.044561145407176816,0.1762753392042775,0.42642956157036715,0.7060996890068054,3.3237129741812343,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3039269000000786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-rare-gmm-v01,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2690537000016775,0.0002249000026495196,0.05011370000283932,0.0,0.31939230000716634,64,64,10,10,1.7116237258967697,2.336962230354854,0.007029783399850054,0.06661585795204261,0.1099205500161739,0.9711461067199707,2.8685917026414107,1.0,0.017187499999999953,0.008593749999999997,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2447487316,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03691398445516825,0.9984698295593262,0.013880015583708882,0.10750725865364075,0.027396025136113167,19.389541625976562,0.6507454335689544,3.7450737953186035,0.5564296036027372,2.9284069538116455,4,4,7.0,0,68608,0,0.2690537000016775,0.25,0.25,0.25,5.019330323206324,0.24482296481728555,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-rare-gmm-v01,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.36374179999984335,0.0002249000026495196,0.05011370000283932,0.0,0.4140804000053322,64,64,10,10,1.7116237258967697,2.336962230354854,0.006204765325403372,0.06332651076516117,0.10739979868229454,0.9701105952262878,2.86140234449799,1.0,0.016210937499999953,0.008105468749999997,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2447487316,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.03799751214683056,0.9983459115028381,0.014155253767967224,0.0865757167339325,0.024498367682099342,12.219842910766602,0.5653412222862244,2.9842817783355713,0.47839858317747713,1.9293495416641235,4,4,30.15,0,68608,0,0.36374179999984335,0.25,0.25,0.25,4.977196191897852,0.24512411206960677,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-correlated-t-v00,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2964882000014768,0.00020450000010896474,0.050677399995038286,0.0,0.34737009999662405,64,64,10,10,1.7875866130805642,2.2376538125370966,0.006294907551668949,0.06348630222444883,0.11709587414367337,0.996164083480835,1.8078731394939962,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2727065145,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.06099429726600647,0.9986595511436462,0.013990303035825491,0.11675038561224937,0.03408072516322136,149411456.0,0.6992483705282211,18.847793579101562,0.4921240450348705,2.199582099914551,4,4,7.0,0,68608,0,0.2964882000014768,0.25,0.25,0.25,10.24350760761421,0.2175044521689415,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t-v00,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.368564399999741,0.00020450000010896474,0.050677399995038286,0.0,0.41944629999488825,64,64,10,10,1.7875866130805642,2.2376538125370966,0.0068320539776696165,0.06616927420672929,0.11887390523910053,1.0028566122055054,1.8092036983862332,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2727065145,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.034501560032367706,0.9994800090789795,0.01509416732005775,0.07971497625112534,0.029103534296154976,7372946.0,0.5835717260837555,15.856283187866211,0.40981405971106144,1.7713712453842163,4,4,29.075,0,68608,0,0.368564399999741,0.25,0.25,0.25,10.337412931147975,0.21597048193216323,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-correlated-t-v00,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2957760999997845,0.0,0.0,0.0,0.2957760999997845,64,64,10,10,1.7875866130805642,2.2376538125370966,0.03203989860916856,0.13225733780627807,0.25094064915209846,0.7962878942489624,1.762075777133327,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2957760999997845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t-v01,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.3609396999963792,0.00021570000535575673,0.05057449999731034,0.0,0.4117298999990453,64,64,10,10,1.4611623235416205,2.737546633631128,0.005549036104870009,0.05210261513690651,0.09172619981354282,0.9403871297836304,1.9052453916003298,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789904329,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.10251548141241074,0.9877961277961731,0.01150013250298798,0.07701053097844124,0.020164253190159798,56.31572341918945,0.567973256111145,7.086491584777832,0.37356603872030975,1.6814030408859253,4,4,28.2,0,68608,0,0.3609396999963792,0.25,0.25,0.25,10.695536009248901,0.2300289660692215,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-correlated-t-v01,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29962410000007367,0.0,0.0,0.0,0.29962410000007367,64,64,10,10,1.4611623235416205,2.737546633631128,0.0479439618093509,0.15389896050151508,0.2887952276128954,0.7427753210067749,1.3951518185145244,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29962410000007367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-correlated-t-v01,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.263896600001317,0.00021570000535575673,0.05057449999731034,0.0,0.3146868000039831,64,64,10,10,1.4611623235416205,2.737546633631128,0.005867998235367988,0.05387441926950116,0.09241134206579706,0.9447667002677917,1.9121038051901489,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789904329,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0858734492212534,0.9918376207351685,0.008115842705592513,0.10761156678199768,0.01921902969479561,97.87458038330078,0.6584220230579376,7.84105110168457,0.4462396403308958,1.8951306343078613,4,4,7.0,0,68608,0,0.263896600001317,0.25,0.25,0.25,10.455366236080026,0.23055789470672608,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-nonlinear-v00,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.28862340000341646,0.0,0.0,0.0,0.28862340000341646,64,64,10,10,1.5584552857334293,2.5666440587787216,0.0612163368825307,0.1928050995011132,0.4267852929011401,0.7139231562614441,2.898155880686759,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.28862340000341646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-nonlinear-v00,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2645039999988512,0.0002088999972329475,0.05006670000148006,0.0,0.3147795999975642,64,64,10,10,1.5584552857334293,2.5666440587787216,0.01256055610055462,0.08413285590615731,0.12462087249172034,0.9898315668106079,2.769128808353228,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2497775461,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.056143456138670444,0.9957894682884216,0.01513123931363225,0.09669450670480728,0.032638780772686005,302.7755126953125,0.6407748639583588,8.04349422454834,0.5563684784807265,3.101483106613159,4,4,7.0,0,68608,0,0.2645039999988512,0.25,0.25,0.25,4.407191626598776,0.2289264876395464,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-nonlinear-v00,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.35890919999656035,0.0002088999972329475,0.05006670000148006,0.0,0.40918479999527335,64,64,10,10,1.5584552857334293,2.5666440587787216,0.012450139643587654,0.0845927246428719,0.1267545348850042,0.9894750714302063,2.7650246628842723,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2497775461,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.03301903512328863,0.999198317527771,0.01384275732561946,0.08273662999272346,0.024582987651228905,50.95610427856445,0.5141340732574463,5.989661693572998,0.473495831200853,2.3885881900787354,4,4,30.25,0,68608,0,0.35890919999656035,0.25,0.25,0.25,4.385395866644591,0.2297404732555151,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-nonlinear-v01,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.35805660000187345,0.00022080000053392723,0.0497343999959412,0.0,0.4080117999983486,64,64,10,10,1.460176751997426,2.7393943880617626,0.006422359380456655,0.06084880001191237,0.0912684469132181,0.9463092088699341,2.857481589017114,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,263424339,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.02814436051994562,0.9995546936988831,0.013259604573249817,0.07777705416083336,0.022893477231264114,6.524832725524902,0.5028568223118782,8.021587371826172,0.4570252862293273,2.5083978176116943,4,4,30.275,0,68608,0,0.35805660000187345,0.25,0.25,0.25,4.576259213096108,0.22916901707649232,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-nonlinear-v01,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29053929999645334,0.0,0.0,0.0,0.29053929999645334,64,64,10,10,1.460176751997426,2.7393943880617626,0.09083675586660078,0.24840332520269995,0.41380706306877146,0.7745224833488464,2.952327763354816,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29053929999645334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-nonlinear-v01,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.25936319999891566,0.00022080000053392723,0.0497343999959412,0.0,0.3093183999953908,64,64,10,10,1.460176751997426,2.7393943880617626,0.007582639556865445,0.06475177003249555,0.09345551733179543,0.947951078414917,2.828151779128881,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,263424339,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.04325553309172392,0.997671365737915,0.017255742102861404,0.10178069397807121,0.029896151274442673,15.441509246826172,0.6345483005046845,8.359914779663086,0.5442207165062427,3.9950475692749023,4,4,7.0,0,68608,0,0.25936319999891566,0.25,0.25,0.25,4.6187313264104874,0.22823593337088824,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2612472000037087,0.0004555000050459057,0.04910369999561226,0.0,0.3108064000043669,64,64,36,36,0.38261318388883514,7.392393267786518,0.021966504389559827,0.08453436544431595,0.12157576208209218,0.9979836344718933,2.4058365586948547,1.0,0.0693359375,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,874776476,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.22077449597418308,0.9518011212348938,0.0636624488979578,0.11235664412379265,0.15211127698421478,4.714419841766357,0.9043945610523224,4.273657321929932,0.9763181887567043,3.573714256286621,4,4,7.0,0,70656,0,0.2612472000037087,0.25,0.25,0.25,7.36042697929228,0.2919297594577074,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.4679413999983808,0.0004555000050459057,0.04910369999561226,0.0,0.517500599999039,64,64,36,36,0.38261318388883514,7.392393267786518,0.020963300542560237,0.08246818930597327,0.11852226779050869,0.9949015974998474,2.4010121764679417,1.0,0.0654296875,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,874776476,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.06207316741347313,0.9965396523475647,0.024856679723598063,0.06026651710271835,0.05735490843653679,2.1323728561401367,0.5339351624250412,2.103116035461426,0.6060963784344494,1.4815077781677246,2,2,30.35,0,70656,0,0.4679413999983808,0.25,0.25,0.25,8.134076545069934,0.29275796078145505,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2851158999983454,0.0,0.0,0.0,0.2851158999983454,64,64,36,36,0.38261318388883514,7.392393267786518,0.03368430926870358,0.09893886956326942,0.15086280080201284,0.9993131160736084,2.042354423807011,1.0,0.0263671875,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2851158999983454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
