arm,target,family,dimension,init,cell,seed,ed2,sw1,mode_coverage,mass_error,support_coverage,residual,event_time,censored,diverged,degenerate_rows,training_kernel_pairs,total_kernel_pairs,generator_forwards,wall_seconds,particle_spread,spread_ratio,tau,eta,sigma_ratio,sigma,gain,crossfit,mask,norm_clip,pq_p10,pq_median,delta_norm_median,ess_pos_median,ess_neg_median,field_norm_median,self_leverage_mean
abc,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,4,0.009297081572089194,0.05931310749525779,1.0,0.13141025641025636,0.83203125,0.08691227579919579,102,0,0,0,2150400,2155776,0,0.23569729999871925,0.8075187770725767,1.157135608812826,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.26246146089456446,0.5952480453608046,0.05611671561747386,25.618109894129518,18.242925009595197,0.055686529929594095,nan
abc,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,5,0.00639061028476573,0.043958554302755595,1.0,0.06410256410256406,0.8046875,0.09759987344071382,93,0,0,0,2150400,2155776,0,0.24469000000681262,0.7772589746631945,1.122591553984987,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.3126852275016475,0.6039998202880829,0.08807536568904972,24.2697689425044,18.938572319147625,0.08557644640344597,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,0,0.005023711001212572,0.043552938292845754,1.0,0.11858974358974356,0.875,0.11520698171957781,98,0,0,0,2150400,2155776,0,0.23003939999034628,0.6932415443780245,0.9939251460192398,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.390632508517277,0.5813163461920905,0.08983054509952385,26.184994689592763,20.04110501566342,0.08983054509952385,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,1,0.0024574372987489213,0.031170926149826788,1.0,0.10576923076923074,0.9091796875,0.1150071096988197,99,0,0,0,2150400,2155776,0,0.2279800999967847,0.6986406378200517,0.9950425112460136,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4196796403424847,0.5596784356727329,0.1165127471756065,26.10044439582937,18.975786597206834,0.1165127471756065,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,2,0.004744818342753088,0.039548764381391696,1.0,0.08974358974358969,0.9013671875,0.09835807533143576,100,0,0,0,2150400,2155776,0,0.21570269999210723,0.6994973724767665,1.0073274483080743,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4510126032977211,0.5361987865141211,0.08053124408299787,25.09795664543511,17.63954528167288,0.08053124408299787,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,3,0.003259969309532207,0.0322922282481936,1.0,0.157051282051282,0.87109375,0.11969977501244039,106,0,0,0,2150400,2155776,0,0.20746679999865592,0.700800195762794,1.0084383097926428,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.3820976082417832,0.5610477780442802,0.10265241606551465,26.255055144502553,19.17149742412797,0.10265241606551465,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,4,0.006599265482015171,0.05087294094490012,1.0,0.1314102564102564,0.8994140625,0.09127646501008689,106,0,0,0,2150400,2155776,0,0.21389990000170656,0.694079718019669,0.99458288757927,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4338657819190357,0.5809560371693583,0.06331377904307195,26.65608528100921,17.709652196181175,0.06331377904307195,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,far,NCJT-grid-3x3/far,5,0.0029126180058562934,0.030778187346738796,1.0,0.11858974358974356,0.853515625,0.11300378386220558,97,0,0,0,2150400,2155776,0,0.23544920000131242,0.6953507875756177,1.004291936966631,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.5026731828311644,0.5668394874364304,0.09397970843856537,23.781684414793936,18.356370246021463,0.09397970843856537,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,0,0.009533562543501461,0.05607237258244098,1.0,0.16025641025641024,0.8056640625,0.029327097434058716,177,0,0,0,2150400,2155776,0,0.2107259000040358,0.7562040708705151,1.0911119442135162,0.35,0.0525,0.0,0.0,paper,0,1,,0.3567883277540222,0.5808443935467202,0.04904845064427917,26.366867577726484,18.633671062121756,0.025287872735360074,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,1,0.008343034002112892,0.051248280392702884,1.0,0.08974358974358969,0.7216796875,0.04668169166108041,179,0,0,0,2150400,2155776,0,0.21208699999260716,0.7537076925016606,1.092345642072451,0.35,0.0525,0.0,0.0,paper,0,1,,0.3806962461403335,0.5776801833672878,0.07810590322972077,26.254226224308184,18.98039743584641,0.04540109996066297,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,2,0.007918853308659823,0.051028764232107615,1.0,0.11858974358974356,0.8095703125,0.055363814237084884,177,0,0,0,2150400,2155776,0,0.20614230001228862,0.7606270163231219,1.1046363293215788,0.35,0.0525,0.0,0.0,paper,0,1,,0.32616797628947203,0.5722624520642822,0.082505433831481,25.522522399064304,18.99734746351981,0.044357339903876206,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,3,0.008793561324016652,0.05698512749479631,1.0,0.23076923076923078,0.7509765625,0.029682039429016253,189,0,0,0,2150400,2155776,0,0.2118793999979971,0.7529910002888088,1.0807327496059902,0.35,0.0525,0.0,0.0,paper,0,1,,0.36038446450489264,0.601464010132849,0.03991908985935174,24.63304114861705,18.622128878144583,0.0218536852983694,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,4,0.007897829163570291,0.04836285063391116,1.0,0.1346153846153846,0.802734375,0.05083389767609635,183,0,0,0,2150400,2155776,0,0.20947050000540912,0.761774822463235,1.0973546217543446,0.35,0.0525,0.0,0.0,paper,0,1,,0.3720322532278038,0.5684227577599668,0.08635195498833859,26.58902661171436,18.25683413860154,0.04839787846856525,nan
paper,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,5,0.007235718898973342,0.04763534526672891,1.0,0.1474358974358974,0.78125,0.034783902402900746,191,0,0,0,2150400,2155776,0,0.20702480000909418,0.7616234582024312,1.1062956042518082,0.35,0.0525,0.0,0.0,paper,0,1,,0.3476160437337019,0.58397659703401,0.05902590444660162,26.30401328705883,18.49142278080579,0.03066875598442871,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,0,0.009565046848996617,0.057222590951745166,1.0,0.08974358974358969,0.861328125,0.05478223237916883,89,0,0,0,2150400,2155776,0,0.22659969999222085,0.7812624904038592,1.1272682436955732,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.28704457038516745,0.609275325588149,0.047899430789556656,25.717299846434337,18.970342365969465,0.047899430789556656,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,1,0.008967093859808761,0.05362330842719948,1.0,0.10576923076923074,0.7958984375,0.07609721008252333,90,0,0,0,2150400,2155776,0,0.20719539999845438,0.8025465762878135,1.1631276473488128,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.36633688592040475,0.6014343879898736,0.07396548287510311,25.88123933508446,18.383163275224078,0.07396548287510311,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,2,0.008847353055078111,0.055900337068963184,1.0,0.13141025641025636,0.86328125,0.11355559296335269,89,0,0,0,2150400,2155776,0,0.21389739999722224,0.8195230100736686,1.190169255384138,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.29087293027806943,0.5866683659577725,0.07712284221206812,25.447414786533948,18.100543043666242,0.07712284221206812,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,3,0.008973131587063032,0.0577724799102074,1.0,0.1474358974358974,0.802734375,0.05072941412338145,94,0,0,0,2150400,2155776,0,0.20758840000780765,0.7907721781846831,1.1349583064255278,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.28882624545076857,0.6205884826390589,0.03716619843065528,24.51741165932888,18.22972856919042,0.03716619843065528,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,4,0.007000355062832919,0.04502658611872527,1.0,0.11858974358974356,0.82421875,0.09105494773361286,92,0,0,0,2150400,2155776,0,0.20732889999635518,0.7909645250391184,1.139403077655926,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.3804104955496481,0.5861829272674102,0.0798267915179581,25.794947053790835,18.390307798855723,0.0798267915179581,nan
normalized-only,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,5,0.008393752013232558,0.052940647677345826,1.0,0.1891025641025641,0.8310546875,0.06614033116451815,95,0,0,0,2150400,2155776,0,0.204778899991652,0.817886934264524,1.188021075778548,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.31097238991197473,0.5949626574074516,0.05084312271832224,25.30890100046435,18.054668099261388,0.05084312271832224,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,0,0.009333793232556564,0.05643570357420982,1.0,0.08974358974358969,0.8603515625,0.053783656555091514,88,0,0,0,2150400,2155776,0,0.21239770000101998,0.7786625185079362,1.123516795509113,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.3049953237182544,0.6108544950588675,0.046709458226337826,25.761209093945453,18.930558620443943,0.046811779805423274,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,1,0.008448826552108102,0.05180917668407171,1.0,0.06410256410256406,0.8115234375,0.07490662367478754,89,0,0,0,2150400,2155776,0,0.2306100999994669,0.7956596621991123,1.1531464694107842,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.36160139308152156,0.6013968351499042,0.07698296835642245,25.853633741120312,18.434174689954013,0.07214086872839276,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,2,0.008500638595842602,0.05505092443507407,1.0,0.13141025641025636,0.859375,0.11184041320461485,88,0,0,0,2150400,2155776,0,0.21718700000201352,0.8122165523663254,1.1795583009360588,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.29482572280873465,0.5873135550855741,0.07695096887049285,25.488315901637755,18.27681279724669,0.07656310982996997,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,3,0.008800745180604364,0.0570939942049781,1.0,0.10576923076923074,0.8037109375,0.05040643729458928,93,0,0,0,2150400,2155776,0,0.21349510000436567,0.7874343316782663,1.1301676515156296,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.30051315777069443,0.6213464879727864,0.037276785364865214,24.688548112195065,18.235481337276184,0.03587269625889872,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,4,0.006675417176834397,0.043964724282112996,1.0,0.10576923076923074,0.8232421875,0.08964006336220055,91,0,0,0,2150400,2155776,0,0.21865120000438765,0.7851032083556435,1.130959712553127,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.37495642545991403,0.5853913591298634,0.08129852967341776,25.734121104816886,18.509560468033083,0.07590632820880788,nan
abc,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,5,0.007882907048197718,0.05093740383177429,1.0,0.1891025641025641,0.841796875,0.06505867593531685,94,0,0,0,2150400,2155776,0,0.22823649999918416,0.8099554386904511,1.1765001876096766,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.31700004800371856,0.5964706668959545,0.05137175193081372,25.343475361514976,18.216021100275196,0.05153332068706753,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,0,0.006821882692033543,0.04820492282702085,1.0,0.10576923076923074,0.890625,0.07629830523206053,95,0,0,0,2150400,2155776,0,0.20678130000305828,0.7048855395903137,1.0170654472476057,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.45933441026862587,0.5665734696170505,0.07461370962382285,25.846598416229646,19.63482379819734,0.07461370962382285,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,1,0.003551740612753207,0.03255542289316708,1.0,0.11538461538461531,0.828125,0.17266769112688424,94,0,0,0,2150400,2155776,0,0.20983179999166168,0.7002836501784925,1.0149183842718705,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4460702379210435,0.580004916955311,0.14640341737531423,26.133947059552952,18.361767622247704,0.14640341737531423,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,2,0.0036547953128281963,0.0326090914868436,1.0,0.08974358974358969,0.921875,0.0984307043040302,94,0,0,0,2150400,2155776,0,0.20876799999678042,0.7080205536772216,1.0282375049981027,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.42559320583009724,0.5653845292865719,0.06509184404726892,25.872595652015384,17.708144986371266,0.06509184404726892,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,3,0.005148341065380313,0.04327709017568949,1.0,0.17628205128205127,0.8828125,0.09504576740951103,98,0,0,0,2150400,2155776,0,0.23752460000105202,0.6957757007259192,0.9986143072973628,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4461838266686577,0.5658191609490428,0.0634051586529799,23.87322931356593,18.839643269907896,0.0634051586529799,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,4,0.003112339871054526,0.033657922032242035,1.0,0.11858974358974356,0.8779296875,0.11588489369978822,97,0,0,0,2150400,2155776,0,0.23134600000048522,0.6900820198732012,0.9940794465335301,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.45025227224616177,0.5580315577317417,0.10630689512038002,25.696504784929424,18.41343109807663,0.10630689512038002,nan
normalized-crossfit,NCJT-grid-3x3,grid_mixture,2,concentrated,NCJT-grid-3x3/concentrated,5,0.0033263914607041256,0.033076028566626725,1.0,0.1314102564102564,0.87890625,0.09271150307600287,101,0,0,0,2150400,2155776,0,0.21439979999559,0.6952103766505201,1.0098273305997538,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.4020015181437892,0.5797730474889318,0.07973919955381825,25.750150623021916,17.820004936090644,0.07973919955381825,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,0,0.009149585256428505,0.07407637627946156,nan,nan,0.79296875,0.06603530956165292,5,0,0,0,2150400,2155776,0,0.19838410000375006,1.4772340213551336,1.0399660071445218,0.35,0.0525,0.0,0.0,paper,0,1,,0.3316418946325345,0.5317941607838825,0.10452823920722243,11.989912799242884,9.033200280164266,0.05305559710987702,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,1,0.008030583984450557,0.06095369174396076,nan,nan,0.8798828125,0.04900005247306554,1,0,0,0,2150400,2155776,0,0.19858080000267364,1.4743795792162284,1.0389852957563135,0.35,0.0525,0.0,0.0,paper,0,1,,0.4117183915102597,0.5621236990504791,0.06483723519991308,11.39201880939777,8.847737108379565,0.03354757834170094,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,2,0.01118503442013119,0.07655300420197916,nan,nan,0.826171875,0.05995196892726121,1,0,0,0,2150400,2155776,0,0.19792389999201987,1.4695670071882443,1.0377146897901826,0.35,0.0525,0.0,0.0,paper,0,1,,0.37846664745917036,0.5345048837156137,0.05703879190259102,12.244220377560598,8.92706841233465,0.031345601532839884,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,3,0.017973564544511378,0.12246240283731563,nan,nan,0.787109375,0.05130570083383093,59,0,0,0,2150400,2155776,0,0.19638510000368115,1.4776772997459193,1.0395125046809028,0.35,0.0525,0.0,0.0,paper,0,1,,0.3943269131470591,0.542342378719066,0.07741106647713097,12.147948799634154,9.042751577031144,0.0428979664703968,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,4,0.008687483560671616,0.07020450672169522,nan,nan,0.7724609375,0.055730063530626504,1,0,0,0,2150400,2155776,0,0.1994764999981271,1.4743952600228258,1.0374706205242576,0.35,0.0525,0.0,0.0,paper,0,1,,0.4029574856229935,0.5504312517539183,0.0704321608024227,11.531648256634519,8.957297401491413,0.038284664179979014,nan
paper,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,5,0.010272873667202198,0.08296885197851052,nan,nan,0.798828125,0.05707199805341138,1,0,0,0,2150400,2155776,0,0.20120029999816325,1.4720795309141652,1.0345901971297404,0.35,0.0525,0.0,0.0,paper,0,1,,0.4212665906099919,0.54274034891906,0.09398559889361535,11.933172174120141,9.051298873002128,0.05068892114603908,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,0,0.008257702972958247,0.06097999072327833,nan,nan,0.794921875,0.13140195519342085,3,0,0,0,2150400,2155776,0,0.1990488000010373,1.5054069476468595,1.0597996186384584,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.2833133654550874,0.5455728997446856,0.09851239093764844,12.243610140192398,9.139141336694307,0.09851239093764844,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,1,0.010346744474082348,0.07412684920078963,nan,nan,0.841796875,0.09246110173247009,1,0,0,0,2150400,2155776,0,0.19994550000410527,1.5145322057820725,1.0672805795326143,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.30521496730525927,0.5791913749977708,0.07828466091121225,11.636932630605276,9.038990085988694,0.07828466091121225,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,2,0.012378901528045327,0.08248057021195457,nan,nan,0.84375,0.1199929617877479,1,0,0,0,2150400,2155776,0,0.19998320000013337,1.4899920296574825,1.0521375407060973,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.3263852880069371,0.5391817459257738,0.06079123002989579,12.084224171231817,9.19993972007752,0.06079123002989579,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,3,0.009779224443541068,0.07532459743423645,nan,nan,0.8671875,0.09044895739316358,29,0,0,0,2150400,2155776,0,0.19834040000569075,1.5062790530152088,1.0596331901542038,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.3059417063208008,0.5656262219145093,0.08115161761121897,12.290909199420133,9.081955631342783,0.08115161761121897,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,4,0.008173210210500104,0.06220863807292566,nan,nan,0.7978515625,0.11373623360067925,1,0,0,0,2150400,2155776,0,0.2038477000023704,1.4933321646909308,1.0507957327038255,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.343966818318969,0.5723621382960591,0.07170107134784898,12.007613403962743,9.135094128226232,0.07170107134784898,nan
normalized-only,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,5,0.008286071571010911,0.06360290766188027,nan,nan,0.8974609375,0.1144449232742165,1,0,0,0,2150400,2155776,0,0.19792840001173317,1.5021098500834125,1.0556957645781828,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.3159466739951692,0.5543100530061512,0.09911620075870768,12.12926466520775,9.055264095560023,0.09911620075870768,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,0,0.008207526234669693,0.061952309004687255,nan,nan,0.7802734375,0.12462807094104003,3,0,0,0,2150400,2155776,0,0.2137967999879038,1.4983186229080503,1.0548094703820563,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.2839515239829099,0.5412493857475399,0.09949797490822851,12.139028686685304,9.1347172114154,0.09342361946539868,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,1,0.01009913522707162,0.07244694459297953,nan,nan,0.81640625,0.09077009437502552,1,0,0,0,2150400,2155776,0,0.21554900000046473,1.5066185119028035,1.0617038530969105,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.2936349438035392,0.569912386189547,0.07669812463184614,11.64410451363882,9.13965792549158,0.07259814557231478,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,2,0.012389546293663845,0.08214951907588747,nan,nan,0.8525390625,0.11639850810098488,1,0,0,0,2150400,2155776,0,0.2127872999990359,1.4891769901174565,1.0515620116561746,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.33695070745800076,0.5378061611737182,0.06053613649100903,12.247744029413251,9.22552520414768,0.054991383926788776,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,3,0.010058189814963647,0.07849272399894465,nan,nan,0.8642578125,0.08689415199516042,32,0,0,0,2150400,2155776,0,0.2099037000007229,1.4999674720682181,1.0551931359422113,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.33166120716787073,0.5622899658543724,0.07947910628022364,12.313748319055659,9.097055516127808,0.07753118736021272,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,4,0.008185408459899568,0.06265005679747956,nan,nan,0.8017578125,0.1095514941516368,1,0,0,0,2150400,2155776,0,0.21384760001092218,1.491026454980395,1.049173300681017,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.3323197765386865,0.5684591887736059,0.07507531774849649,12.010316884656008,9.17315084183355,0.0703570124499488,nan
abc,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,5,0.008410706981547333,0.06568879463419063,nan,nan,0.8876953125,0.11000740181299516,1,0,0,0,2150400,2155776,0,0.2190217000024859,1.4957791506904878,1.0512464944162456,0.35,0.0525,0.0,0.0,abc,0,1,2.0,0.34249069085646855,0.5531119156780198,0.09962112343286156,12.199656550255401,9.087712928442292,0.09659337367753111,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,0,0.001959799261380679,0.02915851305732016,nan,nan,1.0,0.24831229577926983,2,0,0,0,2150400,2155776,0,0.21508999999787193,1.4168876877963474,0.9974824638130656,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.30838866682502214,0.47392886089913605,0.17644721398554128,11.297348128090011,8.522745205677584,0.17644721398554128,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,1,0.005032313511527553,0.05335091662627762,nan,nan,0.9990234375,0.22010890575912087,1,0,0,0,2150400,2155776,0,0.21512920000532176,1.4166150515487317,0.9982790246515941,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.30897845101822546,0.5587500682389988,0.12833695505268805,10.501109178180165,8.493608819464601,0.12833695505268805,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,2,0.0073988887290281635,0.061590623251133715,nan,nan,0.9951171875,0.19903770419876565,1,0,0,0,2150400,2155776,0,0.21618770000350196,1.420834702732064,1.0033030379538617,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.3305725675448714,0.4931254305322442,0.14396444466534744,10.832555734759962,8.555629517427912,0.14396444466534744,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,3,0.004308299407037586,0.05428274272425714,nan,nan,0.9990234375,0.16330746460422346,28,0,0,0,2150400,2155776,0,0.20625269999436568,1.4215059699894017,0.9999972467172767,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.40152595259054635,0.551572978788592,0.09683819566018276,10.600773280171053,7.475499842343449,0.09683819566018276,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,4,0.003262390878455923,0.04279657289196159,nan,nan,0.998046875,0.14163174105239354,1,0,0,0,2150400,2155776,0,0.20847900000808295,1.4175690543564705,0.9974843831473142,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.3861061167563008,0.5045642306516016,0.0852988561039563,10.800538012353877,7.525316913734343,0.0852988561039563,nan
normalized-crossfit,NCJT-ring-142,ring,2,covered,NCJT-ring-142/covered,5,0.004007737281929602,0.052242979964381535,nan,nan,0.998046875,0.15073265580930129,1,0,0,0,2150400,2155776,0,0.21027470000262838,1.4189135347077362,0.9972246762182104,0.35,0.0525,0.0,0.0,constant,1,0,2.0,0.445809558283714,0.5352948552556032,0.12036294947369008,10.913778633091267,7.894312489921729,0.12036294947369008,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,0,0.00883708742813094,0.06975018818023856,nan,nan,0.8359375,0.04988913676955969,66,0,0,0,2150400,2155776,0,0.21485070000926498,1.48740853214177,1.0455803228250218,0.35,0.0525,0.0,0.0,paper,0,1,,0.3493629821771367,0.5700611666328896,0.07826745851497173,11.825994021580483,8.737815712292507,0.041702283469324225,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,1,0.008717852785784519,0.06645901258081412,nan,nan,0.8369140625,0.07351126612222567,68,0,0,0,2150400,2155776,0,0.20763350000197534,1.4863086313771265,1.0470511287949267,0.35,0.0525,0.0,0.0,paper,0,1,,0.37637307547186,0.5322530570459283,0.08379411180459531,11.151358282848248,8.92948048362388,0.04130537898417416,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,2,0.00791307559290777,0.06089410752534345,nan,nan,0.8974609375,0.05397511594948137,68,0,0,0,2150400,2155776,0,0.20413660000485834,1.4858238780307473,1.0456889487753844,0.35,0.0525,0.0,0.0,paper,0,1,,0.3755930182290782,0.5355975985850681,0.08211992068717602,12.079836653682875,8.92300359177727,0.04296930105928383,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,3,0.0075044307080907036,0.06043576151233947,nan,nan,0.8505859375,0.04332373566034282,61,0,0,0,2150400,2155776,0,0.2043439999979455,1.4862999629310638,1.0453643233663963,0.35,0.0525,0.0,0.0,paper,0,1,,0.3592967993264413,0.573240756368298,0.06268926304194893,12.041485714046992,8.886023161489268,0.03127619988543439,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,4,0.008436585444405287,0.06637432460528672,nan,nan,0.810546875,0.05363188746386119,68,0,0,0,2150400,2155776,0,0.20040780000272207,1.4848108384832122,1.0464901883310243,0.35,0.0525,0.0,0.0,paper,0,1,,0.3804200997509891,0.5382347753904657,0.08779673332209552,12.340111617150239,8.862731971899406,0.04355407767387884,nan
paper,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,5,0.007448755233937732,0.05956530703467464,nan,nan,0.8046875,0.038270235541961815,61,0,0,0,2150400,2155776,0,0.19861110000056215,1.4854407197027564,1.0461963312528044,0.35,0.0525,0.0,0.0,paper,0,1,,0.38554912884782494,0.5610501879542056,0.06502338329157534,11.715845887258093,8.759135398137023,0.0308109959162038,nan
normalized-only,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,0,0.009124085902857182,0.06630352021614873,nan,nan,0.896484375,0.09551890979911169,30,0,0,0,2150400,2155776,0,0.1971919999923557,1.5250416605378925,1.072034694765913,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.23924877452866106,0.5795756547280486,0.08024130525299308,12.014460254955612,9.096258771429937,0.08024130525299308,nan
normalized-only,NCJT-ring-142,ring,2,missing,NCJT-ring-142/missing,1,0.010332063461748087,0.07347989322137982,nan,nan,0.89453125,0.14087741144795815,30,0,0,0,2150400,2155776,0,0.20177980000153184,1.5100030527544799,1.0637429989257714,0.35,0.0525,0.0,0.0,constant,0,1,2.0,0.3094003383268336,0.5331769841019192,0.08492576755389311,11.081956157738194,9.09755049700834,0.08492576755389311,nan
