arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,7,1200,1200,1024,840,360,1024,1.0,4096,1,2.25,0.0009765625,0.638574000011431,8192,8192,906240,0,8924160.0,2048,0.009838680858958782,0.10179904551938833,0.1487434525034367,1.0,0.0626171875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,1200,1200,1024,840,360,1024,1.0,4096,1,1.875,0.0009765625,0.6561631000076886,8192,8192,906240,0,8924160.0,2048,0.00327752980453333,0.07865662552839658,0.1268876922135823,1.0,0.04384765625000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,1,1200,1200,1024,840,360,1024,1.0,4096,1,2.5,0.0009765625,0.7091425999824423,8192,8192,906240,0,8924160.0,2048,0.006277526547556533,0.10064287326666128,0.1550492582388983,1.0,0.06476562500000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,2,1200,1200,1024,840,360,1024,1.0,4096,1,1.9375,0.0009765625,0.7357349000230897,8192,8192,906240,0,8924160.0,2048,0.004073616442139993,0.08975309784978107,0.13138809255144918,1.0,0.05224609375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,3,1200,1200,1024,840,360,1024,1.0,4096,1,2.0625,0.0009765625,0.7722811999847181,8192,8192,906240,0,8924160.0,2048,0.013372200388972022,0.08934936939164512,0.12852498610501417,1.0,0.03335937499999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,4,1200,1200,1024,840,360,1024,1.0,4096,1,1.8125,0.0009765625,0.7432102999882773,8192,8192,906240,0,8924160.0,2048,0.00480556145646549,0.0869383791285389,0.12101605697712346,1.0,0.050781250000000014,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,5,1200,1200,1024,840,360,1024,1.0,4096,1,2.125,0.0009765625,0.6958364000020083,8192,8192,906240,0,8924160.0,2048,0.004621861797101889,0.09073010030327205,0.12579612976791088,1.0,0.053281249999999974,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,6,1200,1200,1024,840,360,1024,1.0,4096,1,1.875,0.0009765625,0.6308303999830969,8192,8192,906240,0,8924160.0,2048,0.00840030634760991,0.0864053388318055,0.12411322463703499,1.0,0.055371093749999975,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,7,1200,1200,1024,840,360,1024,1.0,4096,1,1.625,0.0009765625,0.7238695000123698,8192,8192,906240,0,8924160.0,2048,0.008520656248887093,0.08809410359969938,0.1193469534515113,1.0,0.04310546874999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,0,1200,1200,1024,840,360,1024,1.0,4096,1,1.5625,0.0009765625,0.6474554000014905,8192,8192,906240,0,8924160.0,2048,0.013420465257857561,0.16374377353570768,0.20393228309372616,0.9999999999999999,0.058926930147058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,1,1200,1200,1024,840,360,1024,1.0,4096,1,6.3125,0.0009765625,0.6435959000082221,8192,8192,906240,0,8924160.0,2048,0.006420802114126545,0.09441632325888874,0.12073408690321037,0.9999999999999999,0.04286420036764704,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,2,1200,1200,1024,840,360,1024,1.0,4096,1,6.5,0.0009765625,0.6480696999933571,8192,8192,906240,0,8924160.0,2048,0.013049758799675626,0.09627981277600496,0.12408297418032548,0.9999999999999999,0.047696461397058854,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D05-unequal-min010-K18,unequal,concentrated,LBQCD-D05-unequal-min010-K18/concentrated,3,1200,1200,1024,840,360,1024,1.0,4096,1,1.375,0.0009765625,0.6825410999881569,8192,8192,906240,0,8924160.0,2048,0.006151250323687574,0.1291876006608301,0.16421415253355154,0.9999999999999999,0.04870404411764706,50,0,0
