all_reportable_components_reached,arm,bridge_ed2_change,bridge_exit_ed2,bridge_exit_sw1,cap_activations,cell,completed_step,diverged,ed2,eligible,family,floor_activations,handoff_ed2,handoff_sw1,init,kind,mass_l1,minimum_component_occupancy,paper_calibration_median_step,paper_ed2_change,paper_state_restoration_exact,paper_state_saved_step_index,quantile_cdf_error,seed,sharp_optimizer,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-carry-copy,-0.006196653216401948,0.04237484656289947,0.2175468288173973,0,CF-A01-rare005/concentrated,400,0,0.04291699380754399,1,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge,0.04277343749999999,0.0,0.00551842455599358,0.0005421472446445197,1,280,0.06897366431451613,0,carry-copy,0.21905312206929956,CF-A01-rare005,0.006898030694991975,3.220665900007589,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp20-only,-0.006600579939637807,0.04197091983966361,0.21831984589854098,11,CF-A01-rare005/concentrated,300,0,0.04197091983966361,0,separated-unequal-rare,0,0.04857149977930142,0.22565296158747072,concentrated,bridge-only,0.060195312499999994,0.0,0.00551842455599358,nan,1,280,0.0682648689516129,0,calibrated,0.21831984589854098,CF-A01-rare005,0.006898030694991975,3.5034058000019286,19200.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2112.0,33.0,2112.0,19200.0,300.0,162560.0,67584.0,33.0,67584.0,300.0,19200.0,215040.0,19200.0
0.0,qld-v1,-0.002382908291078012,0.042520272685185434,0.22874337036935055,0,CF-A01-rare005/concentrated,400,0,0.03808297557625884,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,qld-paper,0.10609375,0.0,0.013720494745587512,nan,1,280,0.06917842741935484,1,,0.22035752952293566,CF-A01-rare005,0.01715061843198439,0.6328186999890022,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,983040.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,qld-full,-0.0033428890309883386,0.04156029194527511,0.21549631716722964,0,CF-A01-rare005/concentrated,400,0,0.0386395533327053,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,qld-full,0.104140625,0.0,0.013720494745587512,nan,1,280,0.06883190524193548,1,,0.22941871558115925,CF-A01-rare005,0.01715061843198439,0.9995136999932583,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,0.0,86016.0,42.0,86016.0,400.0,25600.0,307200.0,25600.0
0.0,bridge-reset-full-lr,0.0017995192726245612,0.04670270024888801,0.22172983341865526,0,CF-A01-rare005/concentrated,400,0,0.038219432430106615,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge,0.0855859375,0.0,0.013720494745587512,-0.008483267818781393,1,280,0.06850113407258064,1,reset-full,0.21534295860465796,CF-A01-rare005,0.01715061843198439,1.4135363999812398,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-reset-quarter,-0.001551164364497648,0.0433520166117658,0.22715731735662878,0,CF-A01-rare005/concentrated,400,0,0.038080366129451315,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge,0.0875390625,0.0,0.013720494745587512,-0.005271650482314483,1,280,0.0686428931451613,1,reset-quarter,0.2181659593544634,CF-A01-rare005,0.01715061843198439,1.8314674999855924,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-warm-quarter,-0.002875493977367194,0.04202768699889625,0.22492953034920699,0,CF-A01-rare005/concentrated,400,0,0.03797919027635177,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge,0.104140625,0.0,0.013720494745587512,-0.004048496722544481,1,280,0.06903666834677419,1,warm-quarter,0.2192994644738918,CF-A01-rare005,0.01715061843198439,2.2375610999879427,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-calibrated,-0.002875493977367194,0.04202768699889625,0.22492953034920699,0,CF-A01-rare005/concentrated,400,0,0.03797919027635177,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge,0.104140625,0.0,0.013720494745587512,-0.004048496722544481,1,280,0.06903666834677419,1,calibrated,0.2192994644738918,CF-A01-rare005,0.01715061843198439,2.65448739999556,25600.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,bridge-carry-copy,-0.0034237603711488873,0.04147942060511456,0.22359385248574598,0,CF-A01-rare005/concentrated,400,0,0.03780944301321232,1,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge,0.1168359375,0.0,0.013720494745587512,-0.0036699775919022404,1,280,0.06898941532258064,1,carry-copy,0.2200639975669077,CF-A01-rare005,0.01715061843198439,3.0675063999951817,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,981760.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp20-only,-0.002875493977367194,0.04202768699889625,0.22492953034920699,0,CF-A01-rare005/concentrated,300,0,0.04202768699889625,0,separated-unequal-rare,0,0.044903180976263446,0.2168201998379439,concentrated,bridge-only,0.12484374999999999,0.0,0.013720494745587512,nan,1,280,0.07095829133064516,1,calibrated,0.22492953034920699,CF-A01-rare005,0.01715061843198439,3.357807699998375,19200.0,320.0,320.0,5.0,40960.0,5.0,320.0,320.0,2112.0,33.0,2112.0,19200.0,300.0,162560.0,67584.0,33.0,67584.0,300.0,19200.0,215040.0,19200.0
0.0,qld-v1,0.004812739707693137,0.03814659844983814,0.21290434608024175,0,CF-A01-rare005/concentrated,400,0,0.03494188512815066,1,separated-unequal-rare,0,0.033333858742145006,0.20339673313405665,concentrated,qld-paper,0.04085937499999998,0.0,0.008288575177220956,nan,1,280,0.0693359375,2,,0.19928514064397373,CF-A01-rare005,0.010360718971526194,0.6486223000101745,25600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,42.0,2688.0,25600.0,400.0,983040.0,86016.0,42.0,86016.0,400.0,25600.0,215040.0,25600.0
