arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,1,1200,1200,1024,840,360,128,1.0,4096,1,2.25,0.0078125,0.26623450001352467,8192,8192,906240,0,8924160.0,256,0.003497552916888136,0.09193048435923741,0.13509591237235974,1.0,0.028437499999999984,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,2,1200,1200,1024,840,360,128,1.0,4096,1,1.75,0.0078125,0.27862489997642115,8192,8192,906240,0,8924160.0,256,0.01215941504871454,0.08964476968488462,0.1300791392252092,1.0,0.04035156250000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,3,1200,1200,1024,840,360,128,1.0,4096,1,2.0,0.0078125,0.28766820000601,8192,8192,906240,0,8924160.0,256,0.014380541773730826,0.12641269371124855,0.18623364541947998,1.0,0.04324218750000004,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,4,1200,1200,1024,840,360,128,1.0,4096,1,1.375,0.0078125,0.30058230002759956,8192,8192,906240,0,8924160.0,256,0.0071824829930666745,0.09733156485252598,0.1430310493041584,1.0,0.022246093749999987,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,5,1200,1200,1024,840,360,128,1.0,4096,1,2.0,0.0078125,0.2578149999899324,8192,8192,906240,0,8924160.0,256,0.008456355714199226,0.08839465099904166,0.12431872350846215,1.0,0.03699218750000001,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,6,1200,1200,1024,840,360,128,1.0,4096,1,1.75,0.0078125,0.2952373999869451,8192,8192,906240,0,8924160.0,256,0.003769406589985369,0.08729988630875894,0.12295090393097131,1.0,0.04587890624999999,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,7,1200,1200,1024,840,360,128,1.0,4096,1,2.25,0.0078125,0.26813499999116175,8192,8192,906240,0,8924160.0,256,0.009879708809550802,0.1032474862456694,0.1494130972299619,1.0,0.0626171875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,1200,1200,1024,840,360,128,1.0,4096,1,1.875,0.0078125,0.2336760000034701,8192,8192,906240,0,8924160.0,256,0.0033596662430599444,0.08063245488541404,0.1282633753628253,1.0,0.04425781250000002,100,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,1,1200,1200,1024,840,360,128,1.0,4096,1,2.5,0.0078125,0.2519302000000607,8192,8192,906240,0,8924160.0,256,0.006360587414645735,0.10167186246829277,0.15575005790935847,1.0,0.0663671875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,2,1200,1200,1024,840,360,128,1.0,4096,1,1.9375,0.0078125,0.22465469999588095,8192,8192,906240,0,8924160.0,256,0.004139635595136859,0.09112702169315631,0.13232036843001993,1.0,0.05078125,50,0,0
