arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.16511270000046352,0.00021920000290265307,0.05030570000235457,0.21563760000572074,64,64,10,10,1.7135514207003593,2.3343332167791786,0.018743351542688913,0.11452746221525173,0.2016775588030409,1.0997315645217896,2.258183603524762,1.0,0.07382812499999995,0.0369140625,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.16511270000046352,0.0,0.0,0.0,0.0,0.24245658405125142
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.2863816000026418,0.00021920000290265307,0.041710899997269735,0.3283117000028142,64,64,10,10,1.7135514207003593,2.3343332167791786,0.013158014043662902,0.09364401965866694,0.18896891150681003,1.0895612239837646,2.325451413493895,1.0,0.07578124999999995,0.037890625,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.04405629448592663,0.9988236427307129,0.011198511114344,0.10707591474056244,0.01776675134897232,18.533241271972656,0.6781494081020355,3.8960206508636475,0.569079894060269,3.3291468620300293,4,4,68608,98048,0.2863816000026418,0.1875,0.0,0.1875,4.5159354737779225,0.26659221909940245
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.16036480000184383,0.00021920000290265307,0.041710899997269735,0.20229490000201622,64,64,10,10,1.7135514207003593,2.3343332167791786,0.019788591210859074,0.1191063874794553,0.22367021533880946,1.1351176500320435,2.161882794943854,1.0,0.08066406249999995,0.04033203125,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.16036480000184383,0.0,0.0,0.0,0.0,0.24380554109811783
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.2163658999998006,0.00021920000290265307,0.041710899997269735,0.258295999999973,64,64,10,10,1.7135514207003593,2.3343332167791786,0.010258195042417206,0.08502663596221534,0.19466903204977498,1.0847110748291016,2.3582796618746285,1.0,0.07480468749999995,0.03740234375,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.07692616246640682,0.9920871257781982,0.01136597921140492,0.10824353247880936,0.019719107076525688,19.257383346557617,0.6781494081020355,3.8960206508636475,0.5546900140587241,3.3363945484161377,4,4,68608,98048,0.2163658999998006,0.25,0.25,0.25,5.011980742156132,0.2750410847365856
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2112420999983442,0.00021920000290265307,0.05030570000235457,0.2617670000036014,64,64,10,10,1.7135514207003593,2.3343332167791786,0.009643845822064456,0.0824163694915808,0.18435090966482412,1.0878636837005615,2.327188608870219,1.0,0.07382812499999995,0.0369140625,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.07696320675313473,0.9920973181724548,0.011213591555133462,0.10802386701107025,0.019806310534477234,19.25135612487793,0.6781494081020355,3.8960206508636475,0.5576002831105142,3.1668214797973633,4,4,68608,0,0.2112420999983442,0.25,0.25,0.25,4.99774450324267,0.2719690531492233
paper-neural-optimized,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.34208599999692524,0.0,0.0,0.34208599999692524,64,64,10,10,1.7135514207003593,2.3343332167791786,0.04058907027886072,0.16845306380871566,0.43664407394014354,0.7348530888557434,3.653279747810889,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34208599999692524,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.14840150000236463,0.00021260000357870013,0.04035400000429945,0.18896810001024278,64,64,10,10,1.3349769429763683,2.996306431391908,0.012554608951112378,0.08261283887457249,0.11791926229333873,0.9807631969451904,2.0825081695500955,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.14840150000236463,0.0,0.0,0.0,0.0,0.21281342916190624
paper-neural-optimized,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.351914000006218,0.0,0.0,0.351914000006218,64,64,10,10,1.3349769429763683,2.996306431391908,0.023475501400595178,0.10805104471500117,0.1973483620839339,0.7976632714271545,1.8032568190756746,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.351914000006218,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.2110679000033997,0.00021260000357870013,0.051572299998952076,0.2628528000059305,64,64,10,10,1.3349769429763683,2.996306431391908,0.013281012931789071,0.0897790623854163,0.13074704985061397,0.9820759892463684,1.9640109192011546,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08377288468182087,0.9923380017280579,0.010727406945079565,0.10156937316060066,0.024327412247657776,67.50860595703125,0.6858163148164749,14.124988555908203,0.4502145254518837,1.913779616355896,4,4,68608,0,0.2110679000033997,0.25,0.25,0.25,8.294238971518018,0.23315308876335622
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.14716849999967963,0.00021260000357870013,0.051572299998952076,0.1989534000022104,64,64,10,10,1.3349769429763683,2.996306431391908,0.012041206962946305,0.08049051465856837,0.11782955502515241,0.9749225378036499,2.1088358943248826,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14716849999967963,0.0,0.0,0.0,0.0,0.2120521541684866
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.26213339999958407,0.00021260000357870013,0.04035400000429945,0.3027000000074622,64,64,10,10,1.3349769429763683,2.996306431391908,0.01275791208184085,0.0877319002087166,0.1282098238015564,0.9776186943054199,1.9426172198611684,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08409890718758106,0.9923380017280579,0.01075391797348857,0.10157481953501701,0.02414046972990036,67.50860595703125,0.6858163148164749,14.124988555908203,0.45032999305985866,2.028111696243286,4,4,68608,98048,0.26213339999958407,0.22999999999999998,0.0,0.22999999999999998,8.324312176485872,0.2327762421220541
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.21278259999962756,0.00021260000357870013,0.04035400000429945,0.2533492000075057,64,64,10,10,1.3349769429763683,2.996306431391908,0.01260026131670866,0.08747196412033412,0.12691049726406373,0.9779828190803528,1.947747566366096,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08409890718758106,0.9923380017280579,0.01075391797348857,0.10157481953501701,0.02414046972990036,67.50860595703125,0.6858163148164749,14.124988555908203,0.45023945956490935,2.045250654220581,4,4,68608,98048,0.21278259999962756,0.25,0.25,0.25,8.313144281614548,0.23485812731087208
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.263646700004756,0.00021659999765688553,0.04276599999866448,0.30662930000107735,64,64,10,10,1.576598898070453,2.5371069362635397,0.008666851409554255,0.07054499260459439,0.1002056851093429,1.0409077405929565,2.601115539316977,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.037288972176611423,0.9989720582962036,0.013412546599283814,0.09780861437320709,0.02559472993016243,130.44505310058594,0.6379310101270675,8.295328140258789,0.5471717182081193,3.339527130126953,4,4,68608,98048,0.263646700004756,0.2375,0.0,0.2375,4.386387749770615,0.24139822125434876
paper-neural-optimized,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.3558638000031351,0.0,0.0,0.3558638000031351,64,64,10,10,1.576598898070453,2.5371069362635397,0.0549708055766045,0.18724192608082263,0.4214817509677975,0.7293534278869629,2.6548365027851943,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3558638000031351,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.21420569999463623,0.00021659999765688553,0.04276599999866448,0.2571882999909576,64,64,10,10,1.576598898070453,2.5371069362635397,0.01553953193044677,0.08787117110292254,0.11297575902757105,1.0549712181091309,2.602037284716026,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.060411023907363415,0.9954103231430054,0.013990282313898206,0.09815377742052078,0.02625679224729538,126.94343566894531,0.6379310101270675,8.295328140258789,0.5450578044634312,3.4716179370880127,4,4,68608,98048,0.21420569999463623,0.25,0.25,0.25,4.774907533148751,0.23843051977455615
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.1523756999959005,0.00021659999765688553,0.04276599999866448,0.19535829999222187,64,64,10,10,1.576598898070453,2.5371069362635397,0.010713384850525642,0.07683840948055358,0.10928340737546376,1.0335649251937866,2.6242343935285346,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.1523756999959005,0.0,0.0,0.0,0.0,0.2186190478503704
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.22552340000402182,0.00021659999765688553,0.049365700004273094,0.2751057000059518,64,64,10,10,1.576598898070453,2.5371069362635397,0.008527014351431994,0.06574179296828185,0.09374307292413568,1.0071662664413452,2.7122991246948627,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.05844875331968069,0.9958013892173767,0.01379024819470942,0.09811011701822281,0.026778874918818474,126.6246337890625,0.6379310101270675,8.295328140258789,0.5404192704241723,3.1704390048980713,4,4,68608,0,0.22552340000402182,0.25,0.25,0.25,4.511571914224431,0.230352071672678
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.15992299999925308,0.00021659999765688553,0.049365700004273094,0.20950530000118306,64,64,10,10,1.576598898070453,2.5371069362635397,0.005564817105100595,0.057468385153048786,0.0939693343034322,0.9934483766555786,2.7408073094938024,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.15992299999925308,0.0,0.0,0.0,0.0,0.2081656400114298
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.15124430000287248,0.00031880000460660085,0.04223570000613108,0.19379880001361016,64,64,36,36,0.3145925077510418,8.990764417646316,0.04079519807599219,0.1206140526851815,0.13338990890954489,1.0095648765563965,3.3262577827916457,1.0,0.0458984375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15124430000287248,0.0,0.0,0.0,0.0,0.26342182271182535
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.2642106999992393,0.00031880000460660085,0.04223570000613108,0.306765200009977,64,64,36,36,0.3145925077510418,8.990764417646316,0.027070390418461265,0.09600988767642586,0.11852010297660212,1.0078097581863403,3.168318368256425,1.0,0.0546875,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06878753006458282,0.9977854490280151,0.059735388960689306,0.10917050763964653,0.13268795609474182,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.0395476805977524,3.5800888538360596,4,4,70656,98048,0.2642106999992393,0.2375,0.0,0.2375,3.768512173328343,0.28111409619450567
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.15132830000220565,0.00031880000460660085,0.04980179999984102,0.20144890000665328,64,64,36,36,0.3145925077510418,8.990764417646316,0.04026967203598275,0.11908312478328362,0.13201418851993163,1.0077295303344727,3.337535287074821,1.0,0.04296875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.15132830000220565,0.0,0.0,0.0,0.0,0.2625588525086641
paper-neural-optimized,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.3498555000041961,0.0,0.0,0.3498555000041961,64,64,36,36,0.3145925077510418,8.990764417646316,0.05742513577970065,0.14123230786397178,0.2027106198373544,0.9736286401748657,3.049708466561323,1.0,0.1455078125,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3498555000041961,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2160821999932523,0.00031880000460660085,0.04223570000613108,0.25863670000398997,64,64,36,36,0.3145925077510418,8.990764417646316,0.02658969716755255,0.09518813738385101,0.1180552413203488,1.0096349716186523,3.153061873205217,1.0,0.0546875,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06878753006458282,0.9977854490280151,0.059735388960689306,0.10917050763964653,0.13268795609474182,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.0397679197601974,3.5800888538360596,4,4,70656,98048,0.2160821999932523,0.25,0.25,0.25,3.7703325861046944,0.28170848190784453
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.20914630000334,0.00031880000460660085,0.04980179999984102,0.2592669000077876,64,64,36,36,0.3145925077510418,8.990764417646316,0.02562842393885223,0.09315407530029937,0.11606047209532763,1.008805751800537,3.1506176364228535,1.0,0.0546875,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06844528019428253,0.9978077411651611,0.05968040367588401,0.10942060127854347,0.13320046663284302,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.0420668023638426,3.56003999710083,4,4,70656,0,0.20914630000334,0.25,0.25,0.25,3.7604720820376505,0.28075768910348414
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.2683751000004122,0.0003060000017285347,0.04177409999829251,0.31045520000043325,64,64,36,36,0.3415174362949428,8.281940610210869,0.03162999838332192,0.12715439690366093,0.16456517540925866,0.9814538359642029,5.922662007571055,1.0,0.002343750000000047,0.0011718750000000028,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.23448757827281952,0.9775500297546387,0.10166268050670624,0.16607656702399254,0.20227116346359253,33.72005081176758,1.4996982157230376,4.81881046295166,1.276518562156707,3.239593505859375,4,4,70656,98048,0.2683751000004122,0.05,0.0,0.05,3.6927912683679813,0.26914146468043326
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.21582430000125896,0.0003060000017285347,0.04177409999829251,0.25790440000128,64,64,36,36,0.3415174362949428,8.281940610210869,0.02758730260857023,0.11856709495469979,0.15897344055441304,0.9847806096076965,6.076117402903206,1.0,0.005468749999999953,0.0027343749999999972,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.27363795787096024,0.9508792161941528,0.10360866039991379,0.1686662994325161,0.20726028084754944,35.969425201416016,1.4996982157230376,4.81881046295166,1.2788280126638711,3.496544122695923,4,4,70656,98048,0.21582430000125896,0.25,0.25,0.25,4.126380948518608,0.2865359246730804
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.216705799997726,0.0003060000017285347,0.04889120000007097,0.2659029999995255,64,64,36,36,0.3415174362949428,8.281940610210869,0.026650581331238765,0.11562931661757149,0.16387514513838272,0.9774643182754517,6.295666246011331,1.0,0.017968750000000047,0.008984375000000003,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.2739252820611,0.9506909251213074,0.1038314625620842,0.16814443096518517,0.20935440063476562,36.01487731933594,1.4996982157230376,4.81881046295166,1.2808141437359155,4.089317798614502,4,4,70656,0,0.216705799997726,0.25,0.25,0.25,4.1043894189244075,0.28150650635361674
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.15105630000471137,0.0003060000017285347,0.04177409999829251,0.19313640000473242,64,64,36,36,0.3415174362949428,8.281940610210869,0.03332851551731375,0.13148648080938558,0.16541784795011755,0.9891538619995117,5.82011062220999,1.0,0.003320312500000047,0.0016601562500000028,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15105630000471137,0.0,0.0,0.0,0.0,0.2627637915313244
paper-neural-optimized,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.3477694000030169,0.0,0.0,0.3477694000030169,64,64,36,36,0.3415174362949428,8.281940610210869,0.1127920237059068,0.2189313313670738,0.39597509055846436,0.7642903923988342,6.261888516945409,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3477694000030169,0.0,0.0,0.0,0.0,0.0
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.14951870000368217,0.0003060000017285347,0.04889120000007097,0.19871590000548167,64,64,36,36,0.3415174362949428,8.281940610210869,0.03402981647821024,0.132308698431973,0.16821064013230608,0.9862449765205383,5.909337078156432,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.14951870000368217,0.0,0.0,0.0,0.0,0.2587711840867996
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.21593649999704212,0.00046949999523349106,0.044984000000113156,0.26138999999238877,64,64,36,36,0.35181214759677143,8.039594835104971,0.013240253382628353,0.07212148543022416,0.11752208520579231,0.9729031324386597,4.286270082647599,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,95594302,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.33012622594833374,0.9438185691833496,0.05921115539968014,0.1678660847246647,0.11731839925050735,24600.62890625,1.4662548303604126,14.030543327331543,1.20045420024544,3.223693609237671,4,4,70656,98048,0.21593649999704212,0.25,0.25,0.25,8.053822772334566,0.3000085733830929
paper-neural-optimized,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.3524717999971472,0.0,0.0,0.3524717999971472,64,64,36,36,0.35181214759677143,8.039594835104971,0.030422919141354754,0.10988979847400696,0.22503868254561438,0.8165655136108398,3.515822817849859,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3524717999971472,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.1483754000000772,0.00046949999523349106,0.044984000000113156,0.19382889999542385,64,64,36,36,0.35181214759677143,8.039594835104971,0.02255792989216765,0.09770071462473645,0.14042486578962185,0.9752622246742249,4.33948585266183,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,95594302,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.1483754000000772,0.0,0.0,0.0,0.0,0.27363122776150706
