all_reportable_components_reached,arm,cell,denominator_min,descent_step_cosine,ed2,effective_step_norm,family,field_max,field_rms,finisher_qld_gradient_cosine,floor_activations,init,mass_l1,minimum_component_occupancy,negative_terms,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,parameter_gradient_norm,phase,quantile_cdf_error,seed,step,sw1,target,wall_seconds,work_backward_examples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_negative_reference_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,nan,0.3583050441478369,0.18658408083142985,0.047158764065544194,separated-unequal-rare,2.299989622522518,1.0635553853631798,1.0,0.0,concentrated,0.26,0.0,0.0,-0.6838060053908106,-2.7050870346133564,-2.5401494229488675,-1.2286283526684776,1.9408192743190422,2.369828515822474,1.6819049753947768,1.6693435437814022,prefix,0.14642137096774194,0,42,0.6489227512977742,CF-A03-rare030,0.01672009998583235,1344.0,0.0,0.0,0.0,1344.0,42.0,0.0,1536.0,3.0,1536.0,0.0,42.0,1344.0,13440.0,1344.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.01389848652430581,0.5199498559758515,0.17730859600253446,0.08599902851496294,separated-unequal-rare,0.9058880931900514,0.48863635447764836,0.38915103550313956,0.0,concentrated,0.24375000000000005,0.0,31.0,-0.7032706333753881,-2.7223599958776283,-2.5495452507171583,-1.267939703365713,1.9530288493562662,2.3685236223770936,1.6798903633370217,0.550307673398076,finisher,0.14301915322580644,0,43,0.6341962819702742,CF-A03-rare030,0.3032513000071049,1376.0,32.0,1.0,32.0,1376.0,43.0,2016.0,2048.0,4.0,2048.0,32.0,43.0,1376.0,13440.0,1376.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.02516308874909034,0.24382173377615077,0.15494704461514308,0.05286993144847387,separated-unequal-rare,0.8256948168861077,0.487429666833474,0.4338265038464752,0.0,concentrated,0.23984375000000005,0.0,31.0,-0.7316353724492359,-2.790480897913669,-2.6169613953021793,-1.3008042870734842,2.011002781709647,2.430148667019968,1.7224599742202205,1.238618355984794,finisher,0.12896925403225806,0,44,0.6104376144724887,CF-A03-rare030,0.3063317000051029,1408.0,64.0,2.0,64.0,1408.0,44.0,4032.0,2560.0,5.0,2560.0,64.0,44.0,1408.0,13440.0,1408.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.02343701246301352,0.4132095771743998,0.13783602846416,0.035620631661635566,separated-unequal-rare,1.2179459668959463,0.5839587183865551,0.6878874218834193,0.0,concentrated,0.23593750000000005,0.0,31.0,-0.7586368439222333,-2.857130312850082,-2.6814124045670686,-1.3531755238686825,2.051620260348019,2.4862536498421743,1.762094071233455,0.5788273654747425,finisher,0.11246219758064516,0,45,0.5866061264963609,CF-A03-rare030,0.3091693999886047,1440.0,96.0,3.0,96.0,1440.0,45.0,6048.0,3072.0,6.0,3072.0,96.0,45.0,1440.0,13440.0,1440.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.022561147382396216,0.07302408974501942,0.12757831049635415,0.02808156649901972,separated-unequal-rare,0.7890109966117314,0.3255849395183195,0.8370564863671911,0.0,concentrated,0.22875000000000004,0.0,31.0,-0.7814003840166277,-2.8991720897370343,-2.722879487939068,-1.3779892668693772,2.0713539064122735,2.518277178419293,1.7830416314715198,0.41309554077022587,finisher,0.10200352822580645,0,46,0.570256069896423,CF-A03-rare030,0.3120659000123851,1472.0,128.0,4.0,128.0,1472.0,46.0,8064.0,3584.0,7.0,3584.0,128.0,46.0,1472.0,13440.0,1472.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.014975803525074959,0.39166706391122597,0.12068878163449703,0.03312772978465581,separated-unequal-rare,1.1521576802523787,0.5056889004258494,0.8798655920971499,0.0,concentrated,0.22875000000000004,0.0,31.0,-0.8020646942379919,-2.9236962632388104,-2.7461393957934592,-1.4109024879398975,2.0634086200591706,2.5270412582449,1.7881355585783392,0.6122562271432255,finisher,0.09551411290322581,0,47,0.5551511049795472,CF-A03-rare030,0.3149169000098482,1504.0,160.0,5.0,160.0,1504.0,47.0,10080.0,4096.0,8.0,4096.0,160.0,47.0,1504.0,13440.0,1504.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.01792334818438693,0.06324364176052893,0.10241276687444834,0.03560814095570584,separated-unequal-rare,0.6898221944393063,0.3771864168295948,0.9433469604267078,0.0,concentrated,0.20531250000000004,0.0,31.0,-0.8669906505617185,-2.9941891261194264,-2.81022994113035,-1.4556847440771006,2.0454190609469647,2.5531907000200085,1.7948097221108792,0.5269991457266445,finisher,0.08366935483870967,0,50,0.511508081343002,CF-A03-rare030,0.31830680000712164,1600.0,192.0,6.0,192.0,1600.0,50.0,16128.0,4608.0,9.0,4608.0,256.0,50.0,1600.0,13440.0,1600.0
0.0,qld-sharp-deleted-t0.5,CF-A03-rare030/concentrated,0.019886309548629088,0.3201143758234553,0.06881942226403259,0.031237872543306143,separated-unequal-rare,0.831891299641827,0.3124214375868476,0.8786462616703841,0.0,concentrated,0.15062500000000004,0.0,31.0,-1.0141223388016707,-3.0428575752839,-2.849259218561973,-1.5280062251970317,1.7803612856617166,2.45642175619041,1.704476842997581,0.6187526900958202,finisher,0.07308467741935484,0,60,0.40084707978368334,CF-A03-rare030,0.3238618999894243,1920.0,224.0,7.0,224.0,1920.0,60.0,36288.0,5120.0,10.0,5120.0,576.0,60.0,1920.0,13440.0,1920.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,nan,nan,1.8694647162962519,nan,separated-unequal-rare,nan,nan,nan,0.0,concentrated,1.6400000000000003,0.0,0.0,-0.00263701064477901,-0.0675860244879421,-0.05409409687478549,-0.005408544726046304,0.05412432429500285,0.06908780709265439,0.03982090354693476,nan,initial,0.30229334677419356,0,0,1.7763710844005636,CF-A03-rare030,0.003708600008394569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1.0,512.0,0.0,0.0,0.0,0.0,0.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,nan,0.28315224911055514,0.6698089815584702,0.07128983874277242,separated-unequal-rare,2.5680414993191905,1.2085183655168497,1.0,0.0,concentrated,0.86,0.0,0.0,-0.3008617736504064,-1.710195871634291,-1.5427008479823594,-0.4945993448643182,1.2542948705345907,1.522565007441239,1.0420588217763913,1.982390275200968,prefix,0.22360131048387097,0,25,1.1390019299389742,CF-A03-rare030,0.010621099994750693,800.0,0.0,0.0,0.0,800.0,25.0,0.0,1024.0,2.0,1024.0,0.0,25.0,800.0,8000.0,800.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,nan,0.3583050441478369,0.18658408083142985,0.047158764065544194,separated-unequal-rare,2.299989622522518,1.0635553853631798,1.0,0.0,concentrated,0.26,0.0,0.0,-0.6838060053908106,-2.7050870346133564,-2.5401494229488675,-1.2286283526684776,1.9408192743190422,2.369828515822474,1.6819049753947768,1.6693435437814022,prefix,0.14642137096774194,0,42,0.6489227512977742,CF-A03-rare030,0.01672009998583235,1344.0,0.0,0.0,0.0,1344.0,42.0,0.0,1536.0,3.0,1536.0,0.0,42.0,1344.0,13440.0,1344.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.01389848652430581,0.4495964540571845,0.16428098703294292,0.08601800857216028,separated-unequal-rare,1.2428633084465672,0.5962697897127016,0.6473425716777951,0.0,concentrated,0.24375000000000005,0.0,32.0,-0.7149152307806661,-2.7738373275861,-2.5975630390668316,-1.296609727464139,1.9891931357781627,2.4170330348530764,1.7124167664731376,0.7479685600716826,finisher,0.1331275201612903,0,43,0.6223711438269298,CF-A03-rare030,0.3271997999981977,1376.0,64.0,2.0,32.0,1408.0,44.0,2048.0,2048.0,4.0,2048.0,32.0,43.0,1376.0,13440.0,1408.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.024213928793868262,0.2689989023252219,0.14309619940990248,0.057196609096075934,separated-unequal-rare,1.2085876063564676,0.7656440604478469,0.8421263684204057,0.0,concentrated,0.23656250000000004,0.0,32.0,-0.745830523102904,-2.8468446197104664,-2.670402433201647,-1.3446888409444178,2.0544570515987473,2.482168703433119,1.760797876645156,2.392301049493358,finisher,0.11599042338709678,0,44,0.59736354969685,CF-A03-rare030,0.33062200000858866,1408.0,128.0,4.0,64.0,1472.0,46.0,4096.0,2560.0,5.0,2560.0,64.0,44.0,1408.0,13440.0,1472.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.022793738475389607,0.32800209874561204,0.12781950529997643,0.049393801420463464,separated-unequal-rare,0.7427627954328531,0.5098617094416089,0.9550280533019133,0.0,concentrated,0.23656250000000004,0.0,32.0,-0.777060397395613,-2.921820769745834,-2.7475360398924926,-1.3913623106530044,2.115223745999853,2.552032197927256,1.8117115341722643,1.2251476338926592,finisher,0.09816028225806452,0,45,0.5780398115322917,CF-A03-rare030,0.33388240000931546,1440.0,192.0,6.0,96.0,1536.0,48.0,6144.0,3072.0,6.0,3072.0,96.0,45.0,1440.0,13440.0,1536.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.020775807805686785,0.09702994470777022,0.11953638341785089,0.03946436300903766,separated-unequal-rare,0.7043030391353166,0.36858167280099535,0.97860860394308,0.0,concentrated,0.23265625000000004,0.0,32.0,-0.8050008078006174,-2.9766814201444634,-2.806266990832802,-1.4182842389939803,2.1551015757835184,2.6005365289419187,1.8449973333763905,0.4927566985084584,finisher,0.08965473790322581,0,46,0.565816408033323,CF-A03-rare030,0.3369574999960605,1472.0,256.0,8.0,128.0,1600.0,50.0,8192.0,3584.0,7.0,3584.0,128.0,46.0,1472.0,13440.0,1600.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.013925461079874229,0.039896618646200956,0.11446321033264173,0.030332998862987123,separated-unequal-rare,0.6573470546708621,0.3492808356640567,0.9836521517895587,0.0,concentrated,0.23734375,0.0,32.0,-0.828590450775557,-3.0097586699355636,-2.8388044307871687,-1.4489922052137445,2.1633607776892694,2.6222166511479776,1.859265566821572,0.7074702699734274,finisher,0.08675655241935484,0,47,0.5563132477419179,CF-A03-rare030,0.34004889999050647,1504.0,320.0,10.0,160.0,1664.0,52.0,10240.0,4096.0,8.0,4096.0,160.0,47.0,1504.0,13440.0,1664.0
1.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.016041086335383183,0.20538673853800746,0.10477826094892784,0.029964170377921245,separated-unequal-rare,1.0050988102292056,0.5498792266375381,0.9879166653275642,0.0,concentrated,0.25296874999999996,0.001953125,32.0,-0.8935686465294008,-3.089598204315209,-2.914275480865554,-1.5324186924122885,2.1607530469171063,2.6647240706173996,1.8828058958110632,0.43253895625296246,finisher,0.08455141129032258,0,50,0.5331128435829151,CF-A03-rare030,0.3442943000118248,1600.0,384.0,12.0,192.0,1856.0,58.0,16384.0,4608.0,9.0,4608.0,256.0,50.0,1600.0,13440.0,1856.0
0.0,qld-sharp-crossfit-t0.5,CF-A03-rare030/concentrated,0.018158239929797246,0.3222805427178095,0.07671375635399835,0.03660809631191432,separated-unequal-rare,1.0440618550252312,0.4122931871665014,0.9029193816766924,0.0,concentrated,0.17015625000000004,0.0,32.0,-0.9860843152548925,-3.0468108784589463,-2.860895731880019,-1.518157492828497,1.8786125262642566,2.5221626124243635,1.741465268922437,1.0243833852115365,finisher,0.07459677419354839,0,60,0.4284777386069266,CF-A03-rare030,0.3499683999980334,1920.0,448.0,14.0,224.0,2496.0,78.0,36864.0,5120.0,10.0,5120.0,576.0,60.0,1920.0,13440.0,2496.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,nan,nan,1.8694647162962519,nan,separated-unequal-rare,nan,nan,nan,0.0,concentrated,1.6400000000000003,0.0,0.0,-0.00263701064477901,-0.0675860244879421,-0.05409409687478549,-0.005408544726046304,0.05412432429500285,0.06908780709265439,0.03982090354693476,nan,initial,0.30229334677419356,0,0,1.7763710844005636,CF-A03-rare030,0.003708600008394569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1.0,512.0,0.0,0.0,0.0,0.0,0.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,nan,0.28315224911055514,0.6698089815584702,0.07128983874277242,separated-unequal-rare,2.5680414993191905,1.2085183655168497,1.0,0.0,concentrated,0.86,0.0,0.0,-0.3008617736504064,-1.710195871634291,-1.5427008479823594,-0.4945993448643182,1.2542948705345907,1.522565007441239,1.0420588217763913,1.982390275200968,prefix,0.22360131048387097,0,25,1.1390019299389742,CF-A03-rare030,0.010621099994750693,800.0,0.0,0.0,0.0,800.0,25.0,0.0,1024.0,2.0,1024.0,0.0,25.0,800.0,8000.0,800.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,nan,0.3583050441478369,0.18658408083142985,0.047158764065544194,separated-unequal-rare,2.299989622522518,1.0635553853631798,1.0,0.0,concentrated,0.26,0.0,0.0,-0.6838060053908106,-2.7050870346133564,-2.5401494229488675,-1.2286283526684776,1.9408192743190422,2.369828515822474,1.6819049753947768,1.6693435437814022,prefix,0.14642137096774194,0,42,0.6489227512977742,CF-A03-rare030,0.01672009998583235,1344.0,0.0,0.0,0.0,1344.0,42.0,0.0,1536.0,3.0,1536.0,0.0,42.0,1344.0,13440.0,1344.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.022067915294985287,0.3105606808341928,0.1600283903448767,0.08605176293580429,separated-unequal-rare,3.6085161471559184,1.9182585995960226,0.9011085940588529,0.0,concentrated,0.24437500000000004,0.0,32.0,-0.7179716521341188,-2.789446707792831,-2.6154561680794277,-1.306658965112216,2.008785870133961,2.437284926542089,1.7285336844803585,3.132242092806766,finisher,0.12991431451612903,0,43,0.6194737379740862,CF-A03-rare030,0.3529792999906931,1376.0,64.0,2.0,32.0,1408.0,44.0,2048.0,2048.0,4.0,2048.0,32.0,43.0,1376.0,13440.0,1408.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.03651878128393965,0.30031959820359105,0.1387178251510579,0.05758379927812306,separated-unequal-rare,3.8762730303933877,2.0228651406925438,0.7190866952481628,0.0,concentrated,0.24437500000000004,0.0,32.0,-0.7501817556286726,-2.874763930346618,-2.703901165481,-1.3661925248522984,2.085592571945793,2.5172103766740905,1.7895926768132802,5.476262339873227,finisher,0.10824092741935484,0,44,0.594766761240555,CF-A03-rare030,0.3556154000107199,1408.0,128.0,4.0,64.0,1472.0,46.0,4096.0,2560.0,5.0,2560.0,64.0,44.0,1408.0,13440.0,1472.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.03008173501538775,0.35404135260390124,0.12693875615864592,0.05450619935554732,separated-unequal-rare,2.583940916749529,1.5496679919613077,0.9314382418766934,0.0,concentrated,0.25609375,0.0,32.0,-0.7806894699027835,-2.9528655610379695,-2.785690892415649,-1.4304992904613534,2.1529973362184287,2.5915723127060684,1.8474275402057234,1.7627394004242183,finisher,0.09141885080645161,0,45,0.5818138043852809,CF-A03-rare030,0.3587609000096563,1440.0,192.0,6.0,96.0,1536.0,48.0,6144.0,3072.0,6.0,3072.0,96.0,45.0,1440.0,13440.0,1536.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.02783763441391297,-0.13906700507051858,0.12210052381380088,0.03932449443898248,separated-unequal-rare,2.0218065691254585,0.9920355159071499,0.9777257591050441,0.0,concentrated,0.26859374999999996,0.0,32.0,-0.8073784409684408,-3.009267548323424,-2.8445546565782345,-1.481999109119024,2.1984111848391916,2.6421807764372267,1.8865300534592588,1.011136332505405,finisher,0.08795362903225806,0,46,0.5784532143287008,CF-A03-rare030,0.3625058000034187,1472.0,256.0,8.0,128.0,1600.0,50.0,8192.0,3584.0,7.0,3584.0,128.0,46.0,1472.0,13440.0,1600.0
1.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.01753411156244293,-0.030925012484421584,0.11878161733871506,0.027324254229713997,separated-unequal-rare,2.5269525073151775,1.2511390845165598,0.9431664778858148,0.0,concentrated,0.26859374999999996,0.001953125,32.0,-0.8277537911003577,-3.0336797618022824,-2.8709281413569396,-1.5129703497608817,2.200555761216792,2.658138888629889,1.89737449789358,2.8360388730541595,finisher,0.0870085685483871,0,47,0.5721468368409316,CF-A03-rare030,0.3660175999975763,1504.0,320.0,10.0,160.0,1664.0,52.0,10240.0,4096.0,8.0,4096.0,160.0,47.0,1504.0,13440.0,1664.0
1.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.019860411113016722,0.10743085771230645,0.10977375373624865,0.026148754054012638,separated-unequal-rare,2.5727322824347056,1.319860249030696,0.9931572286464411,0.0,concentrated,0.26078124999999996,0.001953125,32.0,-0.8812555122659546,-3.0797610845909222,-2.9186418809786425,-1.5706375011568192,2.188194427343725,2.6750970992247485,1.9043427114802665,1.6233075697696864,finisher,0.08631552419354839,0,50,0.5493690311623226,CF-A03-rare030,0.36973589999252,1600.0,384.0,12.0,192.0,1856.0,58.0,16384.0,4608.0,9.0,4608.0,256.0,50.0,1600.0,13440.0,1856.0
0.0,qld-kgrad-crossfit-t0.5,CF-A03-rare030/concentrated,0.030932772003940602,0.24187506978878295,0.0808754604200197,0.03132619303788432,separated-unequal-rare,2.5316776659277145,1.0247892316003129,0.833087589313978,0.0,concentrated,0.18187500000000004,0.0,32.0,-0.9562914651905441,-2.9601815479817235,-2.7953045669410908,-1.5099933275445154,1.884003651918983,2.466797075213382,1.7270119329302525,1.9089297143361466,finisher,0.07604586693548387,0,60,0.43508303524008823,CF-A03-rare030,0.37554070001351647,1920.0,448.0,14.0,224.0,2496.0,78.0,36864.0,5120.0,10.0,5120.0,576.0,60.0,1920.0,13440.0,2496.0
0.0,qld-mean-crossfit-t1,CF-A03-rare030/concentrated,nan,nan,1.8694647162962519,nan,separated-unequal-rare,nan,nan,nan,0.0,concentrated,1.6400000000000003,0.0,0.0,-0.00263701064477901,-0.0675860244879421,-0.05409409687478549,-0.005408544726046304,0.05412432429500285,0.06908780709265439,0.03982090354693476,nan,initial,0.30229334677419356,0,0,1.7763710844005636,CF-A03-rare030,0.003708600008394569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,1.0,512.0,0.0,0.0,0.0,0.0,0.0
0.0,qld-mean-crossfit-t1,CF-A03-rare030/concentrated,nan,0.28315224911055514,0.6698089815584702,0.07128983874277242,separated-unequal-rare,2.5680414993191905,1.2085183655168497,1.0,0.0,concentrated,0.86,0.0,0.0,-0.3008617736504064,-1.710195871634291,-1.5427008479823594,-0.4945993448643182,1.2542948705345907,1.522565007441239,1.0420588217763913,1.982390275200968,prefix,0.22360131048387097,0,25,1.1390019299389742,CF-A03-rare030,0.010621099994750693,800.0,0.0,0.0,0.0,800.0,25.0,0.0,1024.0,2.0,1024.0,0.0,25.0,800.0,8000.0,800.0
0.0,qld-mean-crossfit-t1,CF-A03-rare030/concentrated,nan,0.3583050441478369,0.18658408083142985,0.047158764065544194,separated-unequal-rare,2.299989622522518,1.0635553853631798,1.0,0.0,concentrated,0.26,0.0,0.0,-0.6838060053908106,-2.7050870346133564,-2.5401494229488675,-1.2286283526684776,1.9408192743190422,2.369828515822474,1.6819049753947768,1.6693435437814022,prefix,0.14642137096774194,0,42,0.6489227512977742,CF-A03-rare030,0.01672009998583235,1344.0,0.0,0.0,0.0,1344.0,42.0,0.0,1536.0,3.0,1536.0,0.0,42.0,1344.0,13440.0,1344.0
