arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,training_batch,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,7,1200,1200,1024,1024,1.0,4096,1,2.375,0.0009765625,0.8197374999872409,8192,8192,1228800,0,12288000.0,2048,0.003834712912879734,0.07198764885945752,0.13142138094733208,0.9999999999999998,0.03232421874999998,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,1200,1200,1024,1024,1.0,4096,1,2.375,0.0009765625,0.9548304999771062,8192,8192,1228800,0,12288000.0,2048,0.0032564539329529296,0.07793203899173824,0.12741201946001468,1.0,0.04582031249999999,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,1,1200,1200,1024,1024,1.0,4096,1,2.25,0.0009765625,0.846909499989124,8192,8192,1228800,0,12288000.0,2048,0.002699333647287805,0.07593283308251948,0.1282671747296353,1.0,0.029374999999999984,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,2,1200,1200,1024,1024,1.0,4096,1,1.75,0.0009765625,0.8574953000061214,8192,8192,1228800,0,12288000.0,2048,0.011333689917472967,0.07337451811368324,0.12092329903799058,1.0,0.0412109375,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,3,1200,1200,1024,1024,1.0,4096,1,2.0,0.0009765625,0.7640255000151228,8192,8192,1228800,0,12288000.0,2048,0.012620756128542965,0.11344666915990677,0.18454240560849722,1.0,0.03548828125000002,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,4,1200,1200,1024,1024,1.0,4096,1,1.375,0.0009765625,0.9016268000123091,8192,8192,1228800,0,12288000.0,2048,0.005936484661543506,0.0804712324712215,0.13201318643778176,1.0,0.019804687499999987,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,5,1200,1200,1024,1024,1.0,4096,1,2.0,0.0009765625,0.8369494999933522,8192,8192,1228800,0,12288000.0,2048,0.007211474554770891,0.07266437967494013,0.11389923956497416,1.0,0.0341015625,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,6,1200,1200,1024,1024,1.0,4096,1,1.75,0.0009765625,0.7426403000135906,8192,8192,1228800,0,12288000.0,2048,0.0031474232820860593,0.07224542846474347,0.11961585150896142,1.0,0.03874999999999998,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,7,1200,1200,1024,1024,1.0,4096,1,2.25,0.0009765625,0.8453645999834407,8192,8192,1228800,0,12288000.0,2048,0.009544998641824343,0.09644293772561044,0.15014794875936568,1.0,0.059472656250000006,50,0,0
gated-pqt-M1024,persistent-quantile-transport,LBQCD-D04-unequal-min015-K14,unequal,missing,LBQCD-D04-unequal-min015-K14/missing,0,1200,1200,1024,1024,1.0,4096,1,1.875,0.0009765625,0.890718000009656,8192,8192,1228800,0,12288000.0,2048,0.0025673920745896694,0.0632568782103035,0.11734128747648367,1.0,0.04453125000000002,50,0,0
