arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.3208946893756642,8.81419112995982,0.010637817725155596,0.06312441588070317,0.11866957166415806,0.9680190086364746,4.644094146360395,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,1586959227,8,8,10485760,70656,98048,0.25938740000128746,0.25,0.25,7.728186120886735,0.2681079596281052
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.3208946893756642,8.81419112995982,0.011484155083221648,0.06442259474805304,0.12310237910192752,0.9637640714645386,4.707001434438573,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,1586959227,8,8,10485760,70656,98048,0.35750520000146935,0.13999999999999999,0.0,7.59412145745748,0.2596744768321514
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.37069542657332694,7.630056704211055,0.026418636083164415,0.10214488756228915,0.11717023149519573,0.9815702438354492,4.997343289003238,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,2224069426,8,8,0,70656,0,0.19359580000309506,0.0,0.0,0.0,0.25593571849167346
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.37069542657332694,7.630056704211055,0.030588187671707345,0.10917957229516216,0.13127526520048946,0.983780562877655,5.053726258563527,nan,nan,nan,160,10240,20480,320,20480,20480,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,2224069426,8,8,0,70656,98048,0.18880840000201715,0.0,0.0,0.0,0.2704909320920706
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.37069542657332694,7.630056704211055,0.017439036290706866,0.08005390257475739,0.10203931373531086,0.9637849926948547,4.935477511383007,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,24670277.592530765,18772037.592530765,5898240.0,64,64,64,64.0,20,20,2224069426,8,8,10485760,70656,0,0.25721680000424385,0.25,0.25,3.727831691787607,0.28282882682979105
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.37069542657332694,7.630056704211055,0.016410194131394107,0.07594779485868842,0.10157323762680781,0.9584300518035889,5.093471463515805,nan,nan,nan,160,10240,20480,320,20480,30720,1966080,1310720,655360,5898240.0,0.0,5898240.0,64,64,64,64.0,20,20,2224069426,8,8,10485760,70656,98048,0.25151349999941885,0.25,0.25,3.8745235054181313,0.2952055960893631
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,64,64,64,36,36,0.37069542657332694,7.630056704211055,0.025866556562272436,0.10133540528886682,0.12884402019900326,0.9873036742210388,4.885083645069322,nan,nan,nan,160,10240,20480,320,20480,30720,5898240,1310720,4587520,11796480.0,0.0,11796480.0,64,64,64,64.0,20,20,2224069426,8,8,10485760,70656,98048,0.3440846000012243,0.1375,0.0,3.546862026266761,0.2872027337551117
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18311236451682866,18.917901171110664,0.08110474271115109,0.14228253686197137,0.16219231953182262,0.9798867106437683,5.713068145151952,1.0,0.0908203125,nan,160,10240,20480,320,20480,20480,4587520,3932160,655360,62214352.77759229,56316112.77759229,5898240.0,192,64,64,64.0,6,7,3633196661,12,4,0,222208,0,0.18763070000568405,0.0,0.0,0.0,0.372908403724432
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18311236451682866,18.917901171110664,0.08184326657993601,0.14352292467905228,0.1630680363311994,0.9808331727981567,5.738807466074377,1.0,0.1044921875,nan,160,10240,20480,320,20480,20480,4587520,3932160,655360,5898240.0,0.0,5898240.0,192,64,64,64.0,6,7,3633196661,12,4,0,222208,294144,0.18411139999807347,0.0,0.0,0.0,0.37406341806054116
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18311236451682866,18.917901171110664,0.03912493473226952,0.09758042994445895,0.11943008667289606,0.9780234098434448,4.659049492320829,1.0,0.1279296875,nan,160,10240,20480,320,20480,30720,4587520,3932160,655360,62214352.77759229,56316112.77759229,5898240.0,192,64,64,64.0,6,7,3633196661,12,4,10485760,222208,0,0.24827199999708682,0.25,0.25,4.173845606308701,0.39359992146492007
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18311236451682866,18.917901171110664,0.039608397034896825,0.09882552143850373,0.11941388942522278,0.9783223867416382,4.68943641217582,1.0,0.1298828125,nan,160,10240,20480,320,20480,30720,4587520,3932160,655360,5898240.0,0.0,5898240.0,192,64,64,64.0,6,7,3633196661,12,4,10485760,222208,294144,0.25831550000293646,0.25,0.25,4.179852972257119,0.3945326700806618
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18311236451682866,18.917901171110664,0.03714647295054263,0.09539383999666598,0.11509860799651081,0.9819338321685791,4.6937435043250595,1.0,0.111328125,nan,160,10240,20480,320,20480,30720,8519680,3932160,4587520,11796480.0,0.0,11796480.0,192,64,64,64.0,6,7,3633196661,12,4,10485760,222208,294144,0.4017708000028506,0.2425,0.1,4.200414800087318,0.3879434034228325
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.133196393493615,24.900259709467182,0.037268624027923636,0.1013878697287891,0.12294562965245158,0.979781448841095,8.966501372984197,1.0,0.0015624999999999528,0.0007812499999999972,160,10240,20480,320,20480,20480,4259840,3604480,655360,57521343.3794596,51623103.3794596,5898240.0,176,64,64,64.0,7,8,2266260545,11,4,0,203776,0,0.18793539999751374,0.0,0.0,0.0,0.32065230533480643
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.133196393493615,24.900259709467182,0.036843236444417116,0.1017090543508571,0.12442721352744132,0.9817071557044983,9.084911807107192,1.0,0.012109375000000047,0.006054687500000003,160,10240,20480,320,20480,20480,4259840,3604480,655360,5898240.0,0.0,5898240.0,176,64,64,64.0,7,8,2266260545,11,4,0,203776,269632,0.18410379999841098,0.0,0.0,0.0,0.3217152155935764
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.133196393493615,24.900259709467182,0.029172098191994067,0.08843184210296175,0.1273995091275259,0.9704501032829285,10.397994983768394,1.0,0.04335937500000005,0.021679687500000003,160,10240,20480,320,20480,30720,4259840,3604480,655360,57521343.3794596,51623103.3794596,5898240.0,176,64,64,64.0,7,8,2266260545,11,4,10485760,203776,0,0.263188099997933,0.25,0.25,5.043614074056517,0.35184463784098624
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.133196393493615,24.900259709467182,0.029005595127939543,0.08820107935134212,0.12791025748508564,0.97320955991745,10.36381758311458,1.0,0.04628906250000005,0.023144531250000003,160,10240,20480,320,20480,30720,4259840,3604480,655360,5898240.0,0.0,5898240.0,176,64,64,64.0,7,8,2266260545,11,4,10485760,203776,269632,0.2618090999967535,0.25,0.25,5.032873726899413,0.3515071302652359
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.133196393493615,24.900259709467182,0.03672980638875778,0.1031344400024534,0.13103197369652797,0.9790915846824646,9.315636754214955,1.0,0.03652343750000005,0.018261718750000003,160,10240,20480,320,20480,30720,8192000,3604480,4587520,11796480.0,0.0,11796480.0,176,64,64,64.0,7,8,2266260545,11,4,10485760,203776,269632,0.356749899998249,0.017499999999999998,0.0,5.061970626412427,0.3286218009889126
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.13806065065273568,24.022954945342942,0.030483997555495357,0.08845452034511547,0.13781698026333558,0.963911771774292,9.167143820252482,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3604480,655360,57521343.3794596,51623103.3794596,5898240.0,176,64,64,64.0,7,8,2744918090,11,4,0,203776,0,0.18666099999973085,0.0,0.0,0.0,0.31895109862089155
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.13806065065273568,24.022954945342942,0.03308927204658385,0.09076547373884251,0.1381120989970822,0.9775373339653015,8.704345498389506,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3604480,655360,5898240.0,0.0,5898240.0,176,64,64,64.0,7,8,2744918090,11,4,0,203776,269632,0.17899469999974826,0.0,0.0,0.0,0.34493822827935217
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.13806065065273568,24.022954945342942,0.023145565422134418,0.07989987026891822,0.1286352806202076,0.9590198397636414,8.517375912961578,nan,nan,nan,160,10240,20480,320,20480,30720,4259840,3604480,655360,57521343.3794596,51623103.3794596,5898240.0,176,64,64,64.0,7,8,2744918090,11,4,10485760,203776,0,0.25196560000040336,0.25,0.25,8.048711893601823,0.3428093709051609
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.13806065065273568,24.022954945342942,0.02313489378171507,0.07902920595254094,0.12347339038061528,0.9704981446266174,8.245460715583397,nan,nan,nan,160,10240,20480,320,20480,30720,4259840,3604480,655360,5898240.0,0.0,5898240.0,176,64,64,64.0,7,8,2744918090,11,4,10485760,203776,269632,0.25493319999804953,0.25,0.25,8.29495241314578,0.3711695492267609
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,64,176,136,136,0.13806065065273568,24.022954945342942,0.03322733215285023,0.09276236300557546,0.13459541838572628,0.9784523844718933,8.297043417665437,nan,nan,nan,160,10240,20480,320,20480,30720,8192000,3604480,4587520,11796480.0,0.0,11796480.0,176,64,64,64.0,7,8,2744918090,11,4,10485760,203776,269632,0.3493065000002389,0.025,0.0,8.093527888652947,0.3540739692747593
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18133241385215962,19.103598422078235,0.027412048585834015,0.08865204230580322,0.13894135933504453,0.9786016345024109,8.477669358787399,nan,nan,nan,160,10240,20480,320,20480,20480,4587520,3932160,655360,62214352.77759229,56316112.77759229,5898240.0,192,64,64,64.0,6,7,680165851,12,4,0,222208,0,0.17823439999483526,0.0,0.0,0.0,0.35505089089274405
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18133241385215962,19.103598422078235,0.02794442290079857,0.08970781777931368,0.13999568544465707,0.9795788526535034,8.531775064120952,nan,nan,nan,160,10240,20480,320,20480,20480,4587520,3932160,655360,5898240.0,0.0,5898240.0,192,64,64,64.0,6,7,680165851,12,4,0,222208,294144,0.19496329999674344,0.0,0.0,0.0,0.36251982375979425
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18133241385215962,19.103598422078235,0.0222642205775756,0.08192921674984678,0.13909958718255164,0.9695945382118225,8.645044399081396,nan,nan,nan,160,10240,20480,320,20480,30720,4587520,3932160,655360,62214352.77759229,56316112.77759229,5898240.0,192,64,64,64.0,6,7,680165851,12,4,10485760,222208,0,0.25871879999613157,0.25,0.25,4.643410957415626,0.38909841552376745
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18133241385215962,19.103598422078235,0.02289352272279821,0.08342711236276713,0.13938021249049018,0.9731159210205078,8.645334644472282,nan,nan,nan,160,10240,20480,320,20480,30720,4587520,3932160,655360,5898240.0,0.0,5898240.0,192,64,64,64.0,6,7,680165851,12,4,10485760,222208,294144,0.25832179999997607,0.25,0.25,4.694081616203568,0.398450218886137
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,64,192,136,136,0.18133241385215962,19.103598422078235,0.026578493547377846,0.08840900669380772,0.14342824899998866,0.9758469462394714,8.373297858083923,nan,nan,nan,160,10240,20480,320,20480,30720,8519680,3932160,4587520,11796480.0,0.0,11796480.0,192,64,64,64.0,6,7,680165851,12,4,10485760,222208,294144,0.3436926000067615,0.045,0.0,4.450223354417876,0.3702161505818367
