arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.014789035146824503,0.08942375062211437,0.160533935058046,0.9076223969459534,3.0214970466823803,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6215096205472946,7.8561530113220215,0.5353350747842341,3.3374202251434326,68608,98048,0.45718050000141375,0.2375,0.0,0.2375,3.68300210852563,0.24833443611860276
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1489621000000625,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03552939871035621,0.11193960425968552,0.12156635520923324,1.000679850578308,3.3672707861106526,1.0,0.056640625,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.14891239999997197,0.0,0.0,0.0,0.0,0.26096347384154794
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.01778009827879279,0.07624122206748847,0.09446799701803352,1.002235770225525,2.995699667168554,1.0,0.0498046875,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.9440581649541855,4.112188816070557,1.0764267046004534,3.4191319942474365,70656,0,0.41004460000112886,0.25,0.25,0.25,6.17105821611267,0.2795532397925854
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018150089062613173,0.07728602316826935,0.09546158725398404,1.0038774013519287,2.9955814689874405,1.0,0.0576171875,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.9440581649541855,4.112188816070557,1.0784305829554797,3.541410207748413,70656,98048,0.3959703000000445,0.25,0.25,0.25,6.178434036533989,0.28100098930299283
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018150089062613173,0.07728602316826935,0.09546158725398404,1.0038774013519287,2.9955814689874405,1.0,0.0576171875,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.9440581649541855,4.112188816070557,1.0784305829554797,3.541410207748413,70656,98048,0.4563981000028434,0.25,0.25,0.25,6.178434036533989,0.28100098930299283
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1496841000043787,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.026940529695056892,0.1093936675434989,0.12634928321627528,1.0141348838806152,5.0726882691512305,1.0,0.03476562499999995,0.017382812499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.14886060000571888,0.0,0.0,0.0,0.0,0.2671593762934208
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.017339086536812598,0.0844797191373929,0.11745633753483165,1.0111198425292969,5.317325080740842,1.0,0.05332031249999995,0.026660156249999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.5160323321819305,5.583630084991455,1.3469623582437635,4.415407180786133,70656,0,0.398732800000289,0.25,0.25,0.25,5.1293154278702815,0.2874747686088085
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.017439991828031243,0.08494860641852024,0.1186749501276348,1.0135465860366821,5.179868810805991,1.0,0.05429687499999995,0.027148437499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.5160323321819305,5.583630084991455,1.3487541215494274,5.286528587341309,70656,98048,0.4235883000001195,0.25,0.25,0.25,5.156940127452856,0.2921210013329983
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02270027657632534,0.09833100330192272,0.1278868960966383,1.0252281427383423,4.756612754541282,1.0,0.07089843749999995,0.03544921875,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.5160323321819305,5.583630084991455,1.324027012474835,5.23168420791626,70656,98048,0.45555440000316594,0.1125,0.0,0.1125,4.9980461294278795,0.27938807010650635
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1622475999974995,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.022050232311245477,0.08952643156160252,0.14490254651695614,0.9696007966995239,4.994952187981496,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.15323129999887897,0.0,0.0,0.0,0.0,0.28897004574537277
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.009335808504376875,0.059836660276406266,0.11701189129158511,0.9590872526168823,4.504163170695068,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.4627371072769164,16.55495834350586,1.212611487135291,3.72739839553833,70656,0,0.4222293999991962,0.25,0.25,0.25,11.318520862657605,0.2584222938865423
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.009696634506360713,0.062202491773320295,0.11338137325725597,0.9533919095993042,4.68002782733002,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.4627371072769164,16.55495834350586,1.232503977045417,3.9326491355895996,70656,98048,0.41252439999516355,0.25,0.25,0.25,11.961184190888309,0.30454836785793304
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.012002082887249355,0.06891788082862386,0.11941300016353086,0.9565300345420837,4.78799406335139,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.4627371072769164,16.55495834350586,1.2424398925155402,4.12426233291626,70656,98048,0.4697950999980094,0.13,0.0,0.13,11.826750113917132,0.2974970407783985
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.14471259999845643,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.027262786674816297,0.10063840494190592,0.1227004842193879,0.9582071304321289,4.782542203272345,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.15369320000172593,0.0,0.0,0.0,0.0,0.29570785239338876
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01154893947255431,0.06525634041907907,0.08697107890517644,0.9671316146850586,4.803058098420826,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.438873839378357,13.627554893493652,1.256621488649398,5.434295654296875,70656,0,0.42031210000277497,0.25,0.25,0.25,3.813269344103552,0.29448609091341493
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.024377948177686903,0.09226400342759164,0.12118856291448425,0.9637606739997864,4.658959965239102,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.438873839378357,13.627554893493652,1.2575812307186425,5.470478057861328,70656,98048,0.40599939999810886,0.25,0.25,0.25,3.976627665628515,0.3145428441464901
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.022247521286598015,0.08912957666103116,0.11508059641708679,0.9672204256057739,4.524719750200336,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,1.438873839378357,13.627554893493652,1.2598306295461952,5.299887180328369,70656,98048,0.45709189999615774,0.2,0.0,0.2,3.7419129499060126,0.30633494406938555
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,0,0.15478270000312477,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.08457178502608187,0.1443588343268218,0.16465968689594168,0.9756391644477844,5.864344335048148,1.0,0.0966796875,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,294144,0.15116290000150912,0.0,0.0,0.0,0.0,0.4579188831150532
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.03926482249769947,0.0979819069648262,0.12045921568576741,0.9716324806213379,4.695123648253578,1.0,0.15625,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,1.9413161337375642,5.63692569732666,2.056145356222987,5.238589286804199,222208,0,0.41898370000126306,0.25,0.25,0.25,11.690428280147742,0.4555846624076366
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.040281057374093265,0.09912561822344516,0.1214870830533046,0.9718527793884277,4.727540423272776,1.0,0.158203125,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,1.9413161337375642,5.63692569732666,2.0547845643013716,5.225027561187744,222208,294144,0.41889249999803724,0.25,0.25,0.25,11.715521549665151,0.4590777777135372
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.03843882995438541,0.09533925759328282,0.12206964689952678,0.9699004292488098,4.6391729569410805,1.0,0.13671875,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,1.9413161337375642,5.63692569732666,2.0611669819802048,5.09580659866333,222208,294144,0.4917686000044341,0.2425,0.1,0.2425,11.731160907424979,0.452530687302351
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.15350430000398774,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03780931375461627,0.1007084559188546,0.12418248641814099,0.9772091507911682,8.728752760593363,1.0,0.007226562500000047,0.0036132812500000028,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.16137999999773456,0.0,0.0,0.0,0.0,0.38199862837791443
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.030292349138937524,0.08969983472836511,0.12710832932879523,0.9690421223640442,9.874597099930913,1.0,0.03750000000000005,0.018750000000000003,160,10240,20480,320,20480,30720,4075520,3604480,471040,55432383.3794596,51623103.3794596,3809280.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.8304888248443603,6.582490921020508,2.3653486743569374,4.802047252655029,203776,0,0.4186626999944565,0.25,0.25,0.25,7.4369478643754805,0.401748925447464
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03126806705473939,0.09131126169990184,0.12953534845998904,0.9681252837181091,9.865364328169708,1.0,0.04628906250000005,0.023144531250000003,160,10240,20480,320,20480,30720,4075520,3604480,471040,3809280.0,0.0,3809280.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.8304888248443603,6.582490921020508,2.364578588306904,5.298698902130127,203776,269632,0.4913127000036184,0.25,0.25,0.25,7.4553584382692675,0.4096945457160473
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.037448990705891916,0.10086598667936378,0.12752401395081922,0.9767637848854065,8.949874978574455,1.0,0.030664062500000047,0.015332031250000003,160,10240,20480,320,20480,30720,6041600,3604480,2437120,6758400.0,0.0,6758400.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.8304888248443603,6.582490921020508,2.346071554720402,4.929722309112549,203776,269632,0.5019717999966815,0.01,0.0,0.01,7.425169257409182,0.3863650493323803
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.14969469999778084,0.0,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03376017079769422,0.09622341618822133,0.13927770386791896,0.9754710793495178,8.373778936871572,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.15385380000225268,0.0,0.0,0.0,0.0,0.40592723712325096
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.022414749493029795,0.07995165894722253,0.12518955147316158,0.9675944447517395,8.341427788211446,nan,nan,nan,160,10240,20480,320,20480,30720,4075520,3604480,471040,55432383.3794596,51623103.3794596,3809280.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.673726511001587,25.223064422607422,2.264645957574248,4.888859748840332,203776,0,0.41965589999745134,0.25,0.25,0.25,14.12500975235264,0.3880384564399719
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.023323886895439294,0.0815976504782364,0.12660963899197575,0.9650721549987793,8.159056053278976,nan,nan,nan,160,10240,20480,320,20480,30720,4075520,3604480,471040,3809280.0,0.0,3809280.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.673726511001587,25.223064422607422,2.2604755338281395,5.531312465667725,203776,269632,0.41034980000404175,0.25,0.25,0.25,14.261034813273861,0.42086462378501893
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.0334582100923706,0.09665057501688834,0.13713395427220534,0.9758836030960083,8.210361046187755,nan,nan,nan,160,10240,20480,320,20480,30720,6041600,3604480,2437120,6758400.0,0.0,6758400.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.673726511001587,25.223064422607422,2.283658903464675,5.714354991912842,203776,269632,0.4601394999990589,0.027500000000000004,0.0,0.027500000000000004,14.194227507959786,0.41049107238650323
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.030876891202943568,0.0950916547843078,0.147121347468635,0.9742255210876465,8.72622398900542,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,0,0.15194219999830239,0.0,0.0,0.0,0.0,0.40751913115382193
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.030297500653473364,0.0917661660937684,0.1458975629225316,0.9742031097412109,8.825427580497033,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,294144,0.15013059999910183,0.0,0.0,0.0,0.0,0.41770955845713614
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.023746950736555306,0.08235994747868615,0.1341786457047549,0.9680953025817871,8.655037244700063,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,680165851,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.719310665130615,11.912919998168945,2.3423645298928024,5.380945682525635,222208,0,0.40995709999697283,0.25,0.25,0.25,5.81191326755331,0.4285763278603554
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.023953613632317072,0.08174527682973326,0.13366895940441717,0.9677649140357971,8.737070044042738,nan,nan,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,680165851,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.719310665130615,11.912919998168945,2.3530494790524243,5.109560012817383,222208,294144,0.4047583999999915,0.25,0.25,0.25,5.869123383879108,0.4398001179099083
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.02508130255054475,0.08489613749089932,0.13836396003502321,0.9704660773277283,8.899881216274705,nan,nan,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,680165851,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,2.719310665130615,11.912919998168945,2.371664319559932,5.248363494873047,222208,294144,0.46446799999830546,0.1075,0.0,0.1075,5.770445226525647,0.4239639416337013
