all_reportable_components_reached,arm,cap_activated,cell,committed_step_norm,descent_step_cosine,ed2,family,field_max,field_rms,floor_activations,init,learning_rate,mass_l1,minimum_component_occupancy,negative_ess_min,negative_ess_p01,negative_ess_p10,negative_ess_p50,negative_ess_p90,negative_mass_min,negative_mass_p01,negative_mass_p10,negative_mass_p50,negative_mass_p90,negative_max_share_min,negative_max_share_p01,negative_max_share_p10,negative_max_share_p50,negative_max_share_p90,negative_neighbor_count_min,negative_neighbor_count_p01,negative_neighbor_count_p10,negative_neighbor_count_p50,negative_neighbor_count_p90,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,paper_calibration_median_step,paper_state_restored,paper_state_saved_step_index,parameter_gradient_norm,phase,positive_ess_min,positive_ess_p01,positive_ess_p10,positive_ess_p50,positive_ess_p90,positive_mass_min,positive_mass_p01,positive_mass_p10,positive_mass_p50,positive_mass_p90,positive_max_share_min,positive_max_share_p01,positive_max_share_p10,positive_max_share_p50,positive_max_share_p90,positive_neighbor_count_min,positive_neighbor_count_p01,positive_neighbor_count_p10,positive_neighbor_count_p50,positive_neighbor_count_p90,positive_target_samples,pre_cap_step_norm,quantile_cdf_error,seed,sharp_paper_gradient_cosine,sharp_qld_gradient_cosine,step,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.004878313352157661,-0.38739653808073854,0.14131191595453352,separated-unequal-rare,0.43934900142855193,0.18698608051021146,0.0,missing,0.000375,0.40468750000000003,0.0,10.524305736087829,10.829642085458683,13.479333546122534,22.299298866281696,24.469662056049927,1.5055060079577027,1.5215140299355918,1.9758075250911054,3.87576154739493,4.474891891060795,0.05547244880660605,0.055483364096381126,0.05569908940814111,0.06430324109470248,0.12299240226062942,17.0,17.93,23.1,29.0,31.0,-1.3898928175407161,-3.3149436031363706,-2.671308098166046,-1.4178999927519205,-0.12422588379424467,0.30798996601248346,0.9246135434725762,0.025588753032557785,0,84,0.1328437706919005,sharp_bridge,12.873350782801538,13.106509171085658,15.35086460813851,21.11528148752449,26.381313127257147,1.3536784336241876,1.5113035315163166,2.349633035566196,4.0722540076060705,4.2924324547655734,0.0435274494886618,0.04367052194461183,0.04685983785166986,0.059860523849138675,0.09904886592007402,17.0,17.0,23.2,30.0,31.0,32.0,0.004878313352157661,0.107421875,0,0.9409824001800235,0.047480783768428486,96,0.3888101628935569,CF-A01-rare005,0.031985941290697234,0.9474767000065185,3072.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,544.0,17.0,544.0,3072.0,96.0,24192.0,8704.0,17.0,8704.0,96.0,3072.0,26880.0,3072.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.005649240754752912,0.41671696904978095,0.14044845233302983,separated-unequal-rare,0.8097034241649724,0.47492791753139574,0.0,missing,0.00040625000000000004,0.39687500000000003,0.0,13.934127339251756,14.47168726419047,18.0546763685376,24.34718412130452,26.14046955691273,1.388330861759124,1.4919279280580984,2.3645628950283086,4.385592965817187,4.920971928881048,0.04954142758237474,0.04966642196080084,0.05037492094544303,0.05695114918321943,0.10351677271452185,24.0,24.62,27.0,31.0,31.0,-1.3937739742466233,-3.323263777993684,-2.6815574456266,-1.4204123459023186,-0.12361231238161005,0.30830046096676783,0.9276631343150412,0.025588753032557785,0,84,0.6442519139183068,sharp_bridge,11.798139204545175,12.4819340069397,17.43949810887964,23.63566554356518,27.109099893287123,1.968593603187364,2.1395147779375367,2.8003053711267394,3.711424691338496,4.884685325668407,0.042815548333731385,0.04351620366833946,0.04768864909458711,0.0606438222539321,0.0824255631421881,14.0,16.79,25.0,32.0,32.0,32.0,0.005649240754752912,0.10716985887096774,0,0.9365546973724923,-0.010432041205980975,97,0.3881038770094545,CF-A01-rare005,0.031985941290697234,0.9524150000070222,3104.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,576.0,18.0,576.0,3104.0,97.0,26208.0,9216.0,18.0,9216.0,97.0,3104.0,26880.0,3104.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.006990986081225491,0.5782414596301668,0.13969301283908742,separated-unequal-rare,0.6426797911475125,0.3611565535138233,0.0,missing,0.00043750000000000006,0.39296875000000003,0.0,16.390706844625374,16.431204630065736,18.682261980408686,24.849594594896402,26.704313643969247,2.1131755112669053,2.1805536892976076,2.8667162086607494,4.456780613621772,5.057758565127682,0.048647027303200044,0.0487087654938901,0.0494192252564997,0.05600806349262447,0.08626921198903424,25.0,25.93,28.1,31.0,31.0,-1.3977974234886448,-3.33456153756579,-2.6927081007752958,-1.4235227583914543,-0.12041398590997399,0.3113647897532417,0.9327083724944313,0.025588753032557785,0,84,0.5166915743009116,sharp_bridge,16.19550995936108,16.237818671838642,18.065148403651357,22.38013726786769,26.493953350134127,1.974579681485582,1.9802685120675732,2.4013515523463806,3.9254577531280415,4.8568030885984195,0.0423372866430347,0.04318160296683095,0.04535198512830086,0.054733839362968245,0.08613902618241584,26.0,26.0,27.0,28.0,32.0,32.0,0.006990986081225491,0.10666582661290322,0,0.9311356392910075,-0.07054841907155449,98,0.38772754286082184,CF-A01-rare005,0.031985941290697234,0.9568493000115268,3136.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,608.0,19.0,608.0,3136.0,98.0,28224.0,9728.0,19.0,9728.0,98.0,3136.0,26880.0,3136.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.007233851646989549,0.4867543853532573,0.13898760531570598,separated-unequal-rare,0.4701384171288852,0.2413451971055138,0.0,missing,0.00046875,0.39296875000000003,0.0,12.748813034546767,12.897970906488451,15.529329708534135,21.736636118345494,24.42284869120957,1.8578021735596058,1.8958295131450584,2.3221562936057865,3.7189613007327527,4.17145689997977,0.05847907552371827,0.058708969332669045,0.059448987770402244,0.0669651836455763,0.10726200298624466,21.0,21.31,24.0,29.5,31.0,-1.4020159432781085,-3.3469697315840246,-2.7016746881954226,-1.4297573297167896,-0.11875716078985199,0.31525093068645194,0.9380383906944418,0.025588753032557785,0,84,0.17647921321752616,sharp_bridge,13.588307298242576,13.665507915304016,15.546218303815253,20.06904443620394,26.285607818757292,1.7471800525621384,1.7722722836425324,2.1839174982100875,3.7295112242725112,4.515296324319408,0.04261258767668661,0.04292629601576599,0.049285303197499804,0.06484444636433585,0.11353159861019553,16.0,16.0,25.1,29.0,32.0,32.0,0.007233851646989549,0.1065398185483871,0,0.9251199230474757,-0.13596806949095325,99,0.387406915280524,CF-A01-rare005,0.031985941290697234,0.9616018999950029,3168.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,640.0,20.0,640.0,3168.0,99.0,30240.0,10240.0,20.0,10240.0,99.0,3168.0,26880.0,3168.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.009003877255020021,0.6124486591858126,0.13836761342508974,separated-unequal-rare,0.7132827603382761,0.443501992939603,0.0,missing,0.0005,0.38125000000000003,0.0,13.800966350562272,13.93735338161014,14.825620717679122,22.170073710656492,24.801629889031688,2.3071645725279213,2.3428890670378277,2.5366021177427447,3.7385413969232264,4.204388448657676,0.05866735716622637,0.05873264146301029,0.05918321252638897,0.06671594027152,0.0984524006428958,23.0,23.0,24.0,31.0,31.0,-1.4065461838039028,-3.3616679919780257,-2.711009116869666,-1.4387546847529256,-0.11148986259694267,0.3212701525674634,0.9452933373896896,0.025588753032557785,0,84,0.6703088574768976,sharp_bridge,10.08713583783404,10.14452749399516,10.56754221115311,23.51828939242292,26.648899955006318,1.8224531167647369,1.8374251997871665,1.9136748779232904,3.695136596926237,5.449368876707161,0.04388286653737746,0.043940664150334846,0.04462450639202002,0.0544285328358185,0.13062377629644126,12.0,12.93,19.2,30.0,32.0,32.0,0.009003877255020021,0.1061617943548387,0,0.918567726086371,-0.1874811380341721,100,0.38670837607756237,CF-A01-rare005,0.031985941290697234,0.9661946999840438,3200.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,672.0,21.0,672.0,3200.0,100.0,32256.0,10752.0,21.0,10752.0,100.0,3200.0,26880.0,3200.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.008334781215430806,0.2093164745774373,0.1369332491830033,separated-unequal-rare,0.7245321928357993,0.4871184107263299,0.0,missing,0.00053125,0.37343750000000003,0.0,14.102600952978488,14.290969912902487,14.911259024989343,20.133700927922874,24.290460477369937,2.0059069111301655,2.0713403315444348,2.2498569892368736,3.6063809249979566,3.903244957511163,0.06264257133484635,0.06295942020947376,0.06373761171483679,0.06907925927937575,0.11038836336231522,20.0,20.62,22.0,28.0,31.0,-1.412651856648491,-3.3681353168701933,-2.7155610994296313,-1.4503059515175343,-0.11470532015080037,0.3187100520156826,0.9478536081332279,0.025588753032557785,0,84,0.9248465836564574,sharp_bridge,13.867414404741083,13.873241623390795,15.24041696935344,25.061891907006157,29.277522230222274,1.0059438046245273,1.0104991098327278,1.9706536966075725,3.7973444750621694,6.130035298267148,0.03808604896784968,0.03825783988265405,0.0401255918600252,0.05085094280934139,0.09422324540268696,31.0,31.0,31.0,31.0,31.0,32.0,0.008334781215430806,0.10534274193548387,0,0.9107064341285658,-0.25803865327738135,101,0.38514250589257865,CF-A01-rare005,0.031985941290697234,0.9702771999873221,3232.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,704.0,22.0,704.0,3232.0,101.0,34272.0,11264.0,22.0,11264.0,101.0,3232.0,26880.0,3232.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.009641919629847086,0.5025952821711717,0.13596341086682706,separated-unequal-rare,0.6977011621698559,0.42845630041737165,0.0,missing,0.0005625,0.36171875000000003,0.0,14.430441613060427,14.478312488258458,18.247615188593358,24.053582551352253,26.415556582509208,1.5951296852887111,1.6047205454975433,2.368712119791996,4.32901093456711,4.836089917304873,0.0505070281567187,0.05080951479426533,0.05161047031839816,0.057535256393291545,0.10127280475189218,24.0,24.0,28.1,31.0,31.0,-1.418593724736814,-3.3825666666072696,-2.7277916884357922,-1.4581615886382444,-0.1140176982408838,0.32116437657970254,0.9537682982922293,0.025588753032557785,0,84,0.6159597023149059,sharp_bridge,12.62142740989267,12.642552911408112,19.8651129204605,21.967119443672015,26.593524862540974,2.3803428610296256,2.387794567758222,2.784523686911557,3.7021807392874853,4.845986684681252,0.04509377784599671,0.04534057206366093,0.05005032249212297,0.05644053600390968,0.07782807011481992,14.0,14.0,24.0,31.0,32.0,32.0,0.009641919629847086,0.1043976814516129,0,0.9017673551656981,-0.307675147883186,102,0.3840531233206324,CF-A01-rare005,0.031985941290697234,0.974419999984093,3264.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,736.0,23.0,736.0,3264.0,102.0,36288.0,11776.0,23.0,11776.0,102.0,3264.0,26880.0,3264.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.009591821725899273,0.31343214176510015,0.1352334097089698,separated-unequal-rare,0.8519700611592634,0.44767697477297785,0.0,missing,0.00059375,0.35781250000000003,0.0,12.164903781212898,12.415084992895533,13.400850524380807,22.48354529435352,23.572796295654904,1.741189990304046,1.7972969047882936,2.003301415901957,3.6945746009479716,4.33197028485232,0.05748807346237484,0.05749422556349074,0.0575887414238297,0.06636482863798912,0.12449316414624209,22.0,22.0,23.1,29.5,31.0,-1.4247519961957322,-3.401680489014286,-2.745786020138207,-1.46106094615173,-0.11321228076982989,0.3243139886977481,0.9602548903587655,0.025588753032557785,0,84,0.4847979844103281,sharp_bridge,11.123599750393812,11.163338252276061,12.928366338929637,22.71865173144238,27.78693639263272,2.00154324142306,2.0219541738315048,2.373747346473597,3.3726534792309817,4.947576755563251,0.04436350755589762,0.04448206084866692,0.04773904041935267,0.060523523841267954,0.10047073094465706,12.0,12.0,25.0,32.0,32.0,32.0,0.009591821725899273,0.10313760080645161,0,0.8908067400735387,-0.3688013664557132,103,0.38360959202053435,CF-A01-rare005,0.031985941290697234,0.9789137000043411,3296.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,768.0,24.0,768.0,3296.0,103.0,38304.0,12288.0,24.0,12288.0,103.0,3296.0,26880.0,3296.0
0.0,qld-sharp20-only,0.0,CF-A01-rare005/missing,0.010480342165736102,0.5805872656640816,0.13474700346829316,separated-unequal-rare,0.6487041012534538,0.31908327186237123,0.0,missing,0.000625,0.35781250000000003,0.0,13.649865619585592,13.922757972647062,16.271528448633166,23.55571254815202,25.768981286866225,1.3696917085926916,1.465592350513875,2.093902781023035,4.141162231362252,4.740033335979792,0.050930911349791864,0.051017659101718515,0.05273505760665736,0.06036573529221993,0.1147017926781498,23.0,23.31,25.3,30.0,31.0,-1.4309981203375344,-3.424302498861843,-2.7658195248164237,-1.4649089152208192,-0.11070884033172505,0.32976054186309955,0.968238553473044,0.025588753032557785,0,84,0.3534290392733711,sharp_bridge,11.058451050559633,11.605161669523545,18.84763692315528,21.490236961984557,27.148530299520086,1.6111357902399945,1.7309339651088935,2.436495798150566,4.012875937896752,4.6591974750146266,0.04323733265307658,0.0433594432698653,0.04440359245212912,0.060541956819134865,0.07088243399430734,15.0,15.31,26.0,30.0,31.0,32.0,0.010480342165736102,0.10206653225806452,0,0.8791428137425855,-0.4071586125440324,104,0.38342517681060745,CF-A01-rare005,0.031985941290697234,0.9838729999901261,3328.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,800.0,25.0,800.0,3328.0,104.0,40320.0,12800.0,25.0,12800.0,104.0,3328.0,26880.0,3328.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,nan,nan,1.9192049714779005,separated-unequal-rare,nan,nan,0.0,concentrated,nan,1.6400000000000003,0.0,,,,,,,,,,,,,,,,,,,,,0.001441714207312758,-0.06658815972949787,-0.045729844656340585,0.004357197062188508,0.042569701866015365,0.06559900638522334,0.03328524891894629,nan,0,0,nan,initial,,,,,,,,,,,,,,,,,,,,,,nan,0.4109753024193548,0,0.9934225332878406,0.6385565815112165,0,1.769586581090991,CF-A02-rare010,nan,0.006068999995477498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,32.0,0.0,0.0,0.0,512.0,1.0,512.0,0.0,0.0,0.0,0.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.05425609234912434,0.3169514639808395,0.9748483944875903,separated-unequal-rare,2.83807916804875,1.5375468806287167,0.0,concentrated,0.0025,0.9199999999999999,0.0,,,,,,,,,,,,,,,,,,,,,-0.1619520161150348,-1.7578272522101213,-1.6167257749228954,-0.15254869171695634,1.2575342636739715,1.5356680184856555,1.0691583427759406,nan,0,25,2.4700225009430166,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.05425609234912434,0.259765625,0,0.9891433625288227,0.9682530241490394,25,1.3577255246169524,CF-A02-rare010,nan,0.014326799981063232,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,64.0,800.0,25.0,0.0,1024.0,2.0,1024.0,25.0,800.0,8000.0,800.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.05805227235496467,0.23443942557366199,0.3352243832256083,separated-unequal-rare,1.5916190992096952,0.83299081444378,0.0,concentrated,0.0025,0.48640625,0.0,,,,,,,,,,,,,,,,,,,,,-0.7716244276127564,-2.794805445323087,-2.61166446780557,-0.8854010098600071,1.378196115233915,2.0629389316774764,1.470978286149163,nan,0,50,1.598102459431419,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.05805227235496467,0.15782510080645162,0,0.9225044263356226,0.9455087526223543,50,0.7302628282069076,CF-A02-rare010,nan,0.0327761999797076,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,96.0,1600.0,50.0,0.0,1536.0,3.0,1536.0,50.0,1600.0,16000.0,1600.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.03678693973115123,0.35875128792548494,0.05897251565452266,separated-unequal-rare,1.1662321723602795,0.3712667637959705,0.0,concentrated,0.0025,0.1815625,0.0,,,,,,,,,,,,,,,,,,,,,-1.673747338527252,-3.4009423800178813,-3.1903780844133736,-1.8634614708010222,0.1623850341651267,1.2197351610029683,1.2445085587288829,nan,0,75,0.2616683176819572,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.03678693973115123,0.07201360887096774,0,0.9789787730279951,0.8587742631680926,75,0.3489062634392581,CF-A02-rare010,nan,0.04493129998445511,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,4.0,128.0,2400.0,75.0,0.0,2048.0,4.0,2048.0,75.0,2400.0,24000.0,2400.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.022419059921076553,-0.07177054711160562,0.06500719730744975,separated-unequal-rare,2.9818692067717087,0.7192172610651177,0.0,concentrated,0.0025,0.04390624999999989,0.0,,,,,,,,,,,,,,,,,,,,,-1.7504207970835246,-3.611794633491412,-3.387943043095435,-2.0359990598411155,0.34341106931092735,1.579315666448831,1.4151418070730815,nan,0,84,0.6477759636536498,QLD,,,,,,,,,,,,,,,,,,,,,32.0,0.022419059921076553,0.0731476814516129,0,0.9986333206307406,0.8859203372822129,84,0.3504356750139021,CF-A02-rare010,nan,0.05095269999583252,2688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,5.0,160.0,2688.0,84.0,0.0,2560.0,5.0,2560.0,84.0,2688.0,26880.0,2688.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.020800099946686735,0.3927456698952161,0.06633095828274094,separated-unequal-rare,0.21632152935083698,0.06810997184249366,0.0,concentrated,0.0025,0.03999999999999989,0.0,,,,,,,,,,,,,,,,,,,,,-1.7492544002124673,-3.62663730668129,-3.4050114304726944,-2.0495807402010633,0.3855213216594669,1.6222412824468941,1.4357378560994385,0.015410495635417853,0,84,0.0670938827579502,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.020800099946686735,0.07276965725806452,0,0.9989588420540307,0.8975968328814448,85,0.34887898541612067,CF-A02-rare010,nan,0.056944699987070635,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,192.0,2720.0,85.0,2048.0,3072.0,6.0,3072.0,85.0,2720.0,26880.0,2720.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.01945561663692256,0.24057370850271656,0.06782648762434706,separated-unequal-rare,0.19639702420507102,0.10481397368895165,0.0,concentrated,0.0025,0.05250000000000001,0.0,,,,,,,,,,,,,,,,,,,,,-1.7483600345883579,-3.6408967448730265,-3.4204619896037127,-2.0546179887173177,0.42461129076711696,1.6635493500351133,1.4553735663038165,0.015410495635417853,0,84,0.1722410501058778,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.01945561663692256,0.07239163306451613,0,0.9992007973438469,0.9092365960448322,86,0.3476622786182209,CF-A02-rare010,nan,0.06248639998375438,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,7.0,224.0,2752.0,86.0,4096.0,3584.0,7.0,3584.0,86.0,2752.0,26880.0,2752.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.01777166562053575,0.04130017730254695,0.06921946033330295,separated-unequal-rare,0.3595840993423661,0.11023982616429849,0.0,concentrated,0.0025,0.05640625000000001,0.0,,,,,,,,,,,,,,,,,,,,,-1.7465525998257525,-3.652986342404118,-3.4340286566834304,-2.0592859869619153,0.4611450178799681,1.7024074090661943,1.4733654436632138,0.015410495635417853,0,84,0.18807443701102372,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.01777166562053575,0.07251764112903226,0,0.9993563762146296,0.91943335787284,87,0.34731855120068444,CF-A02-rare010,nan,0.06710869999369606,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,8.0,256.0,2784.0,87.0,6144.0,4096.0,8.0,4096.0,87.0,2784.0,26880.0,2784.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.015246512413325908,-0.21403255081071657,0.07039748614912367,separated-unequal-rare,0.13162133657455788,0.08820032644152041,0.0,concentrated,0.0025,0.05250000000000001,0.0,,,,,,,,,,,,,,,,,,,,,-1.7445797718234428,-3.662353151337487,-3.444723181466068,-2.064439030485621,0.49252237636635227,1.7345745358798117,1.4883739115321475,0.015410495635417853,0,84,0.21605786095229915,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.015246512413325908,0.07302167338709678,0,0.9994634107455327,0.9271935868776494,88,0.3477796491434997,CF-A02-rare010,nan,0.07102689999737777,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,9.0,288.0,2816.0,88.0,8192.0,4608.0,9.0,4608.0,88.0,2816.0,26880.0,2816.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.014713500241241188,0.42121409731858145,0.07165188025123381,separated-unequal-rare,0.21554871544197995,0.10104616927930889,0.0,concentrated,0.0025,0.05250000000000001,0.0,,,,,,,,,,,,,,,,,,,,,-1.7427895700384317,-3.6714223691467502,-3.4551103983094564,-2.069609588482955,0.5227391726141545,1.765212818732746,1.5028511278384868,0.015410495635417853,0,84,0.09853476040848722,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.014713500241241188,0.0729586693548387,0,0.9995387910480056,0.934204576798113,89,0.348956301928404,CF-A02-rare010,nan,0.07510109999566339,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,10.0,320.0,2848.0,89.0,10240.0,5120.0,10.0,5120.0,89.0,2848.0,26880.0,2848.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.012958343848286827,-0.17648503325438264,0.0727745183124413,separated-unequal-rare,0.16887761161418405,0.07062133898773124,0.0,concentrated,0.0025,0.05328125000000002,0.0,,,,,,,,,,,,,,,,,,,,,-1.7409362825986232,-3.6788443743817596,-3.463723458966263,-2.0740452619368597,0.5495569007007458,1.791589916158007,1.515393147753862,0.015410495635417853,0,84,0.11045332028831474,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.012958343848286827,0.07302167338709678,0,0.9995964343257372,0.9398118431115952,90,0.3497188816982263,CF-A02-rare010,nan,0.07891929999459535,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,11.0,352.0,2880.0,90.0,12288.0,5632.0,11.0,5632.0,90.0,2880.0,26880.0,2880.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.01198473511189659,0.23834482515405767,0.07386859399534451,separated-unequal-rare,0.16324244218276446,0.08859326261620354,0.0,concentrated,0.0025,0.05718750000000002,0.0,,,,,,,,,,,,,,,,,,,,,-1.7389907614579785,-3.6855011881193076,-3.4716403007371412,-2.0774255778303665,0.5741680503536037,1.81716022755945,1.5270304226719438,0.015410495635417853,0,84,0.07285527065281819,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.01198473511189659,0.07339969758064516,0,0.9996359563974059,0.9450455617824831,91,0.3510307063191638,CF-A02-rare010,nan,0.0835650000080932,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,12.0,384.0,2912.0,91.0,14336.0,6144.0,12.0,6144.0,91.0,2912.0,26880.0,2912.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.011892591149976449,0.47286242948206997,0.07501551823333408,separated-unequal-rare,0.19079285645737776,0.1027677806170389,0.0,concentrated,0.0025,0.06437499999999999,0.0,,,,,,,,,,,,,,,,,,,,,-1.7369582291239105,-3.6920148899161718,-3.479671121642291,-2.0831260872229898,0.5994617115496563,1.8420809455482963,1.5387377097724848,0.015410495635417853,0,84,0.09853603811044771,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.011892591149976449,0.0735257056451613,0,0.9996831996170978,0.9497848001158516,92,0.352348537152206,CF-A02-rare010,nan,0.08774409999023192,2944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,13.0,416.0,2944.0,92.0,16384.0,6656.0,13.0,6656.0,92.0,2944.0,26880.0,2944.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.010740965601343227,-0.008533157660284067,0.07588239440730482,separated-unequal-rare,0.22288496721172668,0.10126364285183541,0.0,concentrated,0.0025,0.07281250000000003,0.0,,,,,,,,,,,,,,,,,,,,,-1.734125206927592,-3.6963377584237667,-3.486976197396287,-2.086379953304172,0.623274944919225,1.8648172982190074,1.5489959034445224,0.015410495635417853,0,84,0.2367871399808487,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.010740965601343227,0.07371471774193548,0,0.9997225562380557,0.9536411942766232,93,0.3530617777924008,CF-A02-rare010,nan,0.09203359999810345,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,14.0,448.0,2976.0,93.0,18432.0,7168.0,14.0,7168.0,93.0,2976.0,26880.0,2976.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.00880583746935737,-0.17482592830674218,0.07645586282414385,separated-unequal-rare,0.2618549711431822,0.11311775309749067,0.0,concentrated,0.0025,0.08453125000000003,0.0,,,,,,,,,,,,,,,,,,,,,-1.7311686342744874,-3.698749662978788,-3.4921322051183665,-2.0877228318169676,0.6428777132623232,1.8846274886204055,1.5569679938414884,0.015410495635417853,0,84,0.21803242840609724,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.00880583746935737,0.07384072580645161,0,0.9997482550967945,0.9565203509454938,94,0.35383301431788644,CF-A02-rare010,nan,0.09606019998318516,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,15.0,480.0,3008.0,94.0,20480.0,7680.0,15.0,7680.0,94.0,3008.0,26880.0,3008.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.00926999749606237,0.2961466255777129,0.07691658970437731,separated-unequal-rare,0.23962474428522662,0.1096299705739583,0.0,concentrated,0.0025,0.08453125000000003,0.0,,,,,,,,,,,,,,,,,,,,,-1.7271488187824051,-3.700202277607249,-3.496595833803556,-2.0882390413562515,0.66451233287552,1.9051021765398968,1.5651497861553374,0.015410495635417853,0,84,0.2114439551713724,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.00926999749606237,0.0735257056451613,0,0.9997701767824536,0.9592442225554128,95,0.3541789640196358,CF-A02-rare010,nan,0.10000589999253862,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,16.0,512.0,3040.0,95.0,22528.0,8192.0,16.0,8192.0,95.0,3040.0,26880.0,3040.0
0.0,qld-v1,0.0,CF-A02-rare010/concentrated,0.008563692640377193,0.252082969901181,0.07740114955069521,separated-unequal-rare,0.2785150624915167,0.08314803279852082,0.0,concentrated,0.0025,0.09625000000000003,0.0,,,,,,,,,,,,,,,,,,,,,-1.723501910324817,-3.701735743963474,-3.4999187452803624,-2.085005428319141,0.6844948629452285,1.9240863149843535,1.5728010733579871,0.015410495635417853,0,84,0.03302083794456022,paper_stabilizer,,,,,,,,,,,,,,,,,,,,,32.0,0.008563692640377193,0.07384072580645161,0,0.9997864806088697,0.9617297897645515,96,0.3544418834307665,CF-A02-rare010,nan,0.1041691999998875,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,17.0,544.0,3072.0,96.0,24576.0,8704.0,17.0,8704.0,96.0,3072.0,26880.0,3072.0
