all_reportable_components_reached,arm,bridge_ed2_change,bridge_exit_ed2,bridge_exit_sw1,cap_activations,cell,completed_step,diverged,ed2,eligible,family,floor_activations,handoff_ed2,handoff_sw1,init,kind,mass_l1,minimum_component_occupancy,paper_calibration_median_step,paper_ed2_change,paper_state_restoration_exact,paper_state_saved_step_index,quantile_cdf_error,seed,sharp_optimizer,sw1,target,trust_cap,wall_seconds,work_backward_examples,work_calibration_backward_examples,work_calibration_generator_example_evals,work_calibration_generator_forward_calls,work_calibration_kernel_pairs,work_calibration_optimizer_updates,work_calibration_target_samples,work_calibration_unique_latent_samples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,bridge-warm-quarter,-0.00316488194810316,0.06184231535934659,0.32164522704288795,0,CF-A02-rare010/concentrated,120,0,0.07163633507644018,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge,0.10015625000000003,0.0,0.015410495635417853,0.009794019717093594,1,84,0.06936743951612903,0,warm-quarter,0.33497014921627233,CF-A02-rare010,0.019263119544272317,0.6283607000077609,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-calibrated,-0.00316488194810316,0.06184231535934659,0.32164522704288795,0,CF-A02-rare010/concentrated,120,0,0.07163633507644018,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge,0.10015625000000003,0.0,0.015410495635417853,0.009794019717093594,1,84,0.06936743951612903,0,calibrated,0.33497014921627233,CF-A02-rare010,0.019263119544272317,0.7596002999925986,3840.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-carry-copy,0.004901393079541405,0.06990859038699115,0.3232791334377919,0,CF-A02-rare010/concentrated,120,0,0.07784574917759945,1,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge,0.15875000000000003,0.0,0.015410495635417853,0.0079371587906083,1,84,0.06716229838709678,0,carry-copy,0.34404934385172814,CF-A02-rare010,0.019263119544272317,0.8825148000032641,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-sharp20-only,-0.00316488194810316,0.06184231535934659,0.32164522704288795,0,CF-A02-rare010/concentrated,104,0,0.06184231535934659,0,separated-unequal-rare,0,0.06500719730744975,0.3504356750139021,concentrated,bridge-only,0.05656249999999998,0.0,0.015410495635417853,nan,1,84,0.06640625,0,calibrated,0.32164522704288795,CF-A02-rare010,0.019263119544272317,0.9777495999878738,3328.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,800.0,25.0,800.0,3328.0,104.0,40320.0,12800.0,25.0,12800.0,104.0,3328.0,26880.0,3328.0
0.0,qld-v1,0.0019537222224497164,0.091386948522022,0.4403278938385879,0,CF-A02-rare010/missing,120,0,0.08688614629744706,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,qld-paper,0.26359374999999996,0.0,0.026604979282524865,nan,1,84,0.078125,0,,0.43029005286754973,CF-A02-rare010,0.03325622410315608,0.1549014000047464,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73728.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,qld-full,0.012252548295699217,0.1016857745952715,0.43318711738667914,0,CF-A02-rare010/missing,120,0,0.1283353357054875,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,qld-full,0.4315625,0.0,0.026604979282524865,nan,1,84,0.07837701612903226,0,,0.4657217586407,CF-A02-rare010,0.03325622410315608,0.25643869998748414,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,0.0,15872.0,31.0,15872.0,120.0,3840.0,38400.0,3840.0
0.0,bridge-reset-full-lr,-0.0024542456530078915,0.0869789806465644,0.4337702344641316,0,CF-A02-rare010/missing,120,0,0.10021547602886627,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge,0.205,0.0,0.026604979282524865,0.013236495382301872,1,84,0.09104082661290322,0,reset-full,0.45743621012947416,CF-A02-rare010,0.03325622410315608,0.37350239997613244,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-reset-quarter,0.004066626107475324,0.09349985240704761,0.4297750708265221,0,CF-A02-rare010/missing,120,0,0.09323087242757211,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge,0.24796875,0.0,0.026604979282524865,-0.00026897997947550323,1,84,0.08026713709677419,0,reset-quarter,0.4416130374225738,CF-A02-rare010,0.03325622410315608,0.4915952000010293,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-warm-quarter,0.002631517806828798,0.09206474410640109,0.432066222056336,0,CF-A02-rare010/missing,120,0,0.0930248508016478,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge,0.24796875,0.0,0.026604979282524865,0.0009601066952467097,1,84,0.08026713709677419,0,warm-quarter,0.4436639609705978,CF-A02-rare010,0.03325622410315608,0.6347394999756943,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
0.0,bridge-calibrated,0.002631517806828798,0.09206474410640109,0.432066222056336,0,CF-A02-rare010/missing,120,0,0.0930248508016478,1,separated-unequal-rare,0,0.08943322629957229,0.43621683637482045,missing,bridge,0.24796875,0.0,0.026604979282524865,0.0009601066952467097,1,84,0.08026713709677419,0,calibrated,0.4436639609705978,CF-A02-rare010,0.03325622410315608,0.7713900999806356,3840.0,160.0,160.0,5.0,10240.0,5.0,160.0,160.0,992.0,31.0,992.0,3840.0,120.0,73088.0,15872.0,31.0,15872.0,120.0,3840.0,26880.0,3840.0
