arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.010333839300666448,0.07150108284830659,0.13704594609568677,0.9386617541313171,3.0008969509928316,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215096205472946,7.8561530113220215,0.5471036922652275,3.097801446914673,68608,0,0.19674839999788674,0.25,0.25,0.25,4.477825936135493,0.24960108920931817
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.014769655228211498,0.08581503739515312,0.15358974537991102,0.9171504974365234,3.0360000839994594,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215096205472946,7.8561530113220215,0.5507329348940402,4.1808953285217285,68608,98048,0.18531090000033146,0.25,0.25,0.25,4.5138438267264345,0.2523620743304491
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.008009497815265831,0.0749864229833628,0.15159954476937287,0.9187541007995605,2.9973176230256575,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.6215096205472946,7.8561530113220215,0.5403764721471817,4.793882369995117,68608,98048,0.2513784999973723,0.225,0.0,0.225,4.27998316592166,0.24949838854372502
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.149294100003317,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03566890632731967,0.11183890628297288,0.12200025734706936,0.9971801042556763,3.3810853543536465,1.0,0.05859375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.14684480000141775,0.0,0.0,0.0,0.0,0.26097098253667356
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.019073588457056534,0.07918303212024796,0.09714342282622729,1.0072410106658936,2.9844283234077547,1.0,0.05078125,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9440581649541855,4.112188816070557,1.0780375827103854,3.5301437377929688,70656,0,0.19406549999985145,0.25,0.25,0.25,4.115828311446977,0.2810800574719906
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.019625360812035364,0.08048015467172237,0.09786568677113634,1.0077770948410034,3.010621078133328,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9440581649541855,4.112188816070557,1.0799711037427187,3.5831613540649414,70656,98048,0.2079334999943967,0.25,0.25,0.25,4.119694410852977,0.28247970156371593
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.019625360812035364,0.08048015467172237,0.09786568677113634,1.0077770948410034,3.010621078133328,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.9440581649541855,4.112188816070557,1.0799711037427187,3.5831613540649414,70656,98048,0.2522346999976435,0.25,0.25,0.25,4.119694410852977,0.28247970156371593
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.18480319999798667,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.026660680965779004,0.10839505815762233,0.12781211410896476,1.0115900039672852,5.205315928558014,1.0,0.03671874999999995,0.018359374999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.1674185000010766,0.0,0.0,0.0,0.0,0.26766573041677477
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.01923883040729235,0.08835553865243392,0.11965217487617585,1.006524920463562,5.3408845967001,1.0,0.06210937499999995,0.031054687499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.5160323321819305,5.583630084991455,1.334177221544087,4.434829235076904,70656,0,0.20471440000255825,0.25,0.25,0.25,3.922126991969293,0.29111330658197404
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.019703462834958163,0.09001573558485043,0.12026861697282434,1.0107133388519287,5.301141395691901,1.0,0.05429687499999995,0.027148437499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.5160323321819305,5.583630084991455,1.3288045750930906,3.710516929626465,70656,98048,0.1937977999987197,0.25,0.25,0.25,3.915396276820362,0.2941247679293156
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02420028837462196,0.10218187256663606,0.1262808959673573,1.0206716060638428,4.964637355554532,1.0,0.06210937499999995,0.031054687499999997,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.5160323321819305,5.583630084991455,1.318323870189488,4.120944976806641,70656,98048,0.25003989999822807,0.09,0.0,0.09,3.6909302448190204,0.27936052083969115
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.14798279999376973,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.017573037003682845,0.08245965651227218,0.14135033653109694,0.95414137840271,4.983005751919143,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.15044810000108555,0.0,0.0,0.0,0.0,0.2684921070933342
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010403348491677011,0.06184873049089815,0.11879787833031596,0.9576197862625122,4.559743423415948,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.4627371072769164,16.55495834350586,1.2141607906669378,3.5228450298309326,70656,0,0.19676410000101896,0.25,0.25,0.25,6.738958297792496,0.26597366109490395
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010734527088481105,0.06518958047009858,0.11990502002897738,0.9559234380722046,4.595275469250903,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.4627371072769164,16.55495834350586,1.217037722095847,3.851025342941284,70656,98048,0.19322610000381246,0.25,0.25,0.25,7.08221897572794,0.288684955984354
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.011088882192450189,0.06674676630577554,0.12354970148031963,0.9504148364067078,4.644887452366431,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.4627371072769164,16.55495834350586,1.2193759705871343,3.0268073081970215,70656,98048,0.2565907999960473,0.20750000000000002,0.0,0.20750000000000002,7.0380443234185135,0.2866639390587807
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,0,0.17381600000226172,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03361939834200722,0.10829246779040537,0.13213986346773576,0.9562603831291199,4.804519455263289,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656,98048,0.15306679999775952,0.0,0.0,0.0,0.0,0.2944422855973244
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.012800929788073567,0.06934249706351114,0.09059321168812422,0.9682626128196716,4.704045116478523,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.438873839378357,13.627554893493652,1.2475877699442208,5.596395015716553,70656,0,0.19475729999976465,0.25,0.25,0.25,3.772188056293589,0.3018538698554039
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.012070265532647007,0.06684022228691187,0.09349816318543669,0.96021568775177,4.515449754539617,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.438873839378357,13.627554893493652,1.2382976439781488,5.267285346984863,70656,98048,0.19733470000210218,0.25,0.25,0.25,3.960870600610812,0.3240534968674183
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.022062160542872356,0.09112996024958638,0.11582451194141931,0.9689098596572876,4.647787911502401,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.438873839378357,13.627554893493652,1.2410499957390129,5.0507893562316895,70656,98048,0.2564265999972122,0.18,0.0,0.18,3.8041154853546075,0.3108473405241966
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222208,0,0.1524686999982805,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.08466646347902618,0.14414860963225248,0.16507995024170566,0.9768567085266113,5.87260804679235,1.0,0.115234375,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222208,294144,0.1516542000026675,0.0,0.0,0.0,0.0,0.456752847135067
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.04129957020948183,0.1002598657296254,0.1251997386654779,0.9785462617874146,4.617741369369503,1.0,0.1513671875,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,60125392.77759229,56316112.77759229,3809280.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.9413161337375642,5.63692569732666,2.057243911549449,5.134428977966309,222208,0,0.21623720000206959,0.25,0.25,0.25,4.330291613814973,0.4618035040795803
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.04193162898508618,0.101996088397194,0.12617718064433664,0.98015296459198,4.613616673837462,1.0,0.15625,nan,160,10240,20480,320,20480,30720,4403200,3932160,471040,3809280.0,0.0,3809280.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.9413161337375642,5.63692569732666,2.053223679587245,5.163473129272461,222208,294144,0.19891759999882197,0.25,0.25,0.25,4.346331924469263,0.4648599550127983
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.036338597843599274,0.09310791215592241,0.11935056065934938,0.9803536534309387,4.51171566414685,1.0,0.12890625,nan,160,10240,20480,320,20480,30720,6369280,3932160,2437120,6758400.0,0.0,6758400.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.9413161337375642,5.63692569732666,2.0655006032437084,5.2243170738220215,222208,294144,0.2533248999970965,0.2425,0.1,0.2425,4.381668259079496,0.45548029989004135
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,0,0.15293730000121286,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.038468032044148615,0.1009246812657189,0.12591673684899068,0.9785594344139099,8.658033151427954,1.0,0.006250000000000047,0.0031250000000000028,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,269632,0.14887269999599084,0.0,0.0,0.0,0.0,0.3820046976208687
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.030289553281978243,0.0894303470855672,0.12904155729003394,0.9666934013366699,10.037831390928163,1.0,0.04042968750000005,0.020214843750000003,160,10240,20480,320,20480,30720,4075520,3604480,471040,55432383.3794596,51623103.3794596,3809280.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.8304888248443603,6.582490921020508,2.355131562054157,5.047318458557129,203776,0,0.20072369999979855,0.25,0.25,0.25,4.084016784777871,0.4092738628387451
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.02974960164396201,0.08880492782559521,0.1286226184913546,0.967116117477417,10.080796440360016,1.0,0.04238281250000005,0.021191406250000003,160,10240,20480,320,20480,30720,4075520,3604480,471040,3809280.0,0.0,3809280.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.8304888248443603,6.582490921020508,2.351671327650547,5.579622268676758,203776,269632,0.20892969999840716,0.25,0.25,0.25,4.1119216608160105,0.41565184518694875
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03770633160887549,0.10060258530938684,0.12570775240416848,0.9786929488182068,8.74316220108961,1.0,0.012109375000000047,0.006054687500000003,160,10240,20480,320,20480,30720,6041600,3604480,2437120,6758400.0,0.0,6758400.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.8304888248443603,6.582490921020508,2.3532399013638496,5.397294521331787,203776,269632,0.2701264000061201,0.01,0.0,0.01,4.114064365152975,0.382784528285265
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,0,0.16666090000217082,0.0,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03349994715745819,0.0955071271753602,0.13458311310197074,0.9836231470108032,8.525155530192276,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203776,269632,0.15287070000340464,0.0,0.0,0.0,0.0,0.41534983590245245
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.023274323693722287,0.08070321926261037,0.12832147095808857,0.9614283442497253,8.36704879487853,nan,nan,nan,160,10240,20480,320,20480,30720,4075520,3604480,471040,55432383.3794596,51623103.3794596,3809280.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.673726511001587,25.223064422607422,2.265570467337966,4.591815948486328,203776,0,0.20430160000250908,0.25,0.25,0.25,6.768623044601476,0.39778248518705367
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.025534805730141663,0.0823015729219104,0.12735699991623733,0.975039541721344,8.237145115413266,nan,nan,nan,160,10240,20480,320,20480,30720,4075520,3604480,471040,3809280.0,0.0,3809280.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.673726511001587,25.223064422607422,2.2795686181634665,4.792486190795898,203776,269632,0.19951610000134679,0.25,0.25,0.25,7.1313277472466226,0.4438080281019211
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.030806607796253438,0.09077423863952928,0.13180144162442192,0.9874328970909119,8.378864819383153,nan,nan,nan,160,10240,20480,320,20480,30720,6041600,3604480,2437120,6758400.0,0.0,6758400.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,2621440,10485760,128,7,143360,860160.0,327680,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.673726511001587,25.223064422607422,2.3020376499742268,4.659837245941162,203776,269632,0.2488907000006293,0.045,0.0,0.045,7.105553101896301,0.4160197950899601
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.030876891202943568,0.0950916547843078,0.147121347468635,0.9742255210876465,8.72622398900542,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222208,0,0.1509994000007282,0.0,0.0,0.0,0.0,0.40751913115382193
