arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.011637565199758448,0.08923876951963475,0.17447377370701522,0.8816712498664856,3.1879601765404986,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,7042142,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,0,0,0.0,1.0,0.785502451658249,9.697136878967285,0.6768262477591633,4.650512218475342,68608,98048,0.23532200000045123,0.2375,0.0,0.2375,3.6152002636516656,0.25174814984202387
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03495675546361765,0.11078171200052261,0.12050839427966202,0.9983110427856445,3.3573335767879198,1.0,0.052734375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.1439463999995496,0.0,0.0,0.0,0.0,0.25976054966449735
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.03534792591367841,0.11151055822661127,0.12147696577615466,0.9996305704116821,3.3672449016948405,1.0,0.056640625,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1702271446,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.1563899000029778,0.0,0.0,0.0,0.0,0.26061622276902197
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.0181368430547999,0.07729043515779445,0.0949459656721668,1.0005971193313599,2.9907185002614107,1.0,0.048828125,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.2821709038689733,4.16684627532959,70656,0,0.21177259999967646,0.25,0.25,0.25,8.040069910001087,0.27757227383553984
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018596496119362538,0.07850521624462324,0.09610534138219276,1.0004738569259644,3.0048516994957235,1.0,0.044921875,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.2828462155535818,4.1640167236328125,70656,98048,0.20179769999958808,0.25,0.25,0.25,8.048021974242648,0.27808253206312655
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.34290171550029463,8.248506778741264,0.018596496119362538,0.07850521624462324,0.09610534138219276,1.0004738569259644,3.0048516994957235,1.0,0.044921875,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.156922572851181,4.816169738769531,1.2828462155535818,4.1640167236328125,70656,98048,0.24513129999832017,0.25,0.25,0.25,8.048021974242648,0.27808253206312655
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.02633150125287509,0.10715055552098895,0.12532589810725972,1.0095548629760742,5.171077360379593,1.0,0.04257812499999995,0.021289062499999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.18187790000229143,0.0,0.0,0.0,0.0,0.26435592472553254
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.026654597679340863,0.10929943949874125,0.12944107938265484,1.0043206214904785,5.36457898159798,1.0,0.029882812499999953,0.014941406249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4079959381,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.16213989999960177,0.0,0.0,0.0,0.0,0.26508993059396746
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.016464340374326536,0.08287523756371822,0.11213307400566068,1.0004916191101074,5.346539540770228,1.0,0.04648437499999995,0.023242187499999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.5899176515638829,5.480474948883057,70656,0,0.20572959999844898,0.25,0.25,0.25,4.366660831980794,0.2869305841624737
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.018702574853807885,0.0893700217545615,0.11879121381754248,0.9977441430091858,5.570508108030898,1.0,0.04648437499999995,0.023242187499999997,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.5894751973450183,4.955284595489502,70656,98048,0.195733200001996,0.25,0.25,0.25,4.3729395472004935,0.2889469496905804
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.2896196383303909,9.76600599687094,0.021465516381722782,0.09642947577156497,0.12307960973198498,1.0109953880310059,5.223605799494927,1.0,0.05527343749999995,0.027636718749999997,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7954021275043488,6.431010723114014,1.5704088397324085,4.739929676055908,70656,98048,0.2468857999992906,0.11499999999999999,0.0,0.11499999999999999,4.2599201255538635,0.27648244649171827
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.14521789999707835,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.01762193427008052,0.07627796174488818,0.12922046816471153,0.9749586582183838,4.683949212116187,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.14481240000168327,0.0,0.0,0.0,0.0,0.27592563480138776
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010192779066813262,0.06210699263599527,0.1184917624177195,0.9653260111808777,4.5175636513927495,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.436272395029664,3.6847944259643555,70656,0,0.18945800000074087,0.25,0.25,0.25,9.976960967298336,0.2595642678439617
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.010116969684597965,0.061492367084475225,0.1093001464275591,0.9716783165931702,4.437978623123503,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.4474828604608774,3.9774606227874756,70656,98048,0.19703109999682056,0.25,0.25,0.25,10.340034676792799,0.29069918021559715
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.3208946893756642,8.81419112995982,0.009665823134538787,0.05916562101805859,0.10958136431070194,0.9739437103271484,4.369198401363797,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7025286316871644,19.258888244628906,1.4523695711046458,4.329878330230713,70656,98048,0.2404110000061337,0.1975,0.0,0.1975,10.302090600982407,0.2884574502706528
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,0,0.14792190000298433,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.03181567569301613,0.11221806218085727,0.13488191480476075,0.9976892471313477,4.6317131945305325,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,70656,98048,0.14765110000007553,0.0,0.0,0.0,0.0,0.2830850422382355
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01453651605531725,0.07443316595304773,0.09914997752274451,0.9756101369857788,4.682133207863337,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.4621400192379952,5.51158332824707,70656,0,0.1932911999974749,0.25,0.25,0.25,3.6194143877466383,0.296280300617218
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.014803481332775092,0.07483856885876934,0.09638609128918432,0.9742552042007446,4.630708797274766,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.4590553656220435,5.4876532554626465,70656,98048,0.20080220000090776,0.25,0.25,0.25,3.688844284467116,0.3045858830213547
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,64,36,36,0.37069542657332694,7.630056704211055,0.01833758374671035,0.07969630514123507,0.10174588264831926,0.9739475250244141,4.672831160771219,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,1310720,10485760,64,6,122880,798720.0,163840,0,0,0.0,1.0,1.7205572783946992,13.092360496520996,1.4654094889760017,5.614542484283447,70656,98048,0.24553690000175266,0.225,0.0,0.225,3.5729176656891566,0.29510768577456475
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,0,0.1574486000026809,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.08359707919070836,0.14310984787378928,0.16414051651278921,0.9757893681526184,5.8208621987028755,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,294144,0.1564769000033266,0.0,0.0,0.0,0.0,0.45563193783164024
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.044165316592831516,0.10360003410830107,0.12711727355821395,0.971143364906311,4.7965374488043775,1.0,0.154296875,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,60063952.77759229,56316112.77759229,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.3662475567311048,5.960963726043701,222208,0,0.20321590000094147,0.25,0.25,0.25,6.598777343316305,0.458502572029829
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.04518950296166402,0.10471270439287737,0.127560417219685,0.9734252691268921,4.853745541516818,1.0,0.15234375,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,3747840.0,0.0,3747840.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.370033685490489,5.555426120758057,222208,294144,0.19804999999905704,0.25,0.25,0.25,6.614431566864907,0.4612128078937531
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18311236451682866,18.917901171110664,0.040449997654327774,0.09803660922767982,0.1236846888333375,0.9734876751899719,4.724160647829341,1.0,0.1484375,nan,160,10240,20480,320,20480,30720,6348800,3932160,2416640,6696960.0,0.0,6696960.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.244241166114807,6.483144760131836,2.3636653941124677,5.51544713973999,222208,294144,0.25481450000370387,0.2425,0.1,0.2425,6.625151880141956,0.4545484475791454
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.14613680000184104,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.038700449219843946,0.10147542277662716,0.12258320654050045,0.9781872034072876,8.49604766036026,1.0,0.002539062499999953,0.0012695312499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.14401559999532765,0.0,0.0,0.0,0.0,0.38137433528900144
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03191147545810047,0.09239205554092242,0.12726179317026265,0.9695854187011719,9.601056444740664,1.0,0.028710937500000047,0.014355468750000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,55370943.3794596,51623103.3794596,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.6528285298496486,5.629897117614746,203776,0,0.19221939999988535,0.25,0.25,0.25,5.887816534156066,0.4016062758862972
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.03124160212861149,0.0906903788775928,0.12539516708286008,0.9739590287208557,9.489480007645767,1.0,0.019921875000000047,0.009960937500000003,160,10240,20480,320,20480,30720,4055040,3604480,450560,3747840.0,0.0,3747840.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.6583945129066704,5.78337287902832,203776,269632,0.20391100000415463,0.25,0.25,0.25,5.927612370430997,0.4081105664372444
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.133196393493615,24.900259709467182,0.036816647258444135,0.09938552752020197,0.12463605243265712,0.979215145111084,8.9355438117362,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,30720,6021120,3604480,2416640,6696960.0,0.0,6696960.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.145698094367981,7.540384292602539,2.6591402385383844,5.416617393493652,203776,269632,0.2525152999951388,0.0325,0.0,0.0325,5.899980463400158,0.38647841438651087
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,0,0.1572805000032531,0.0,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.036233183004163116,0.09948710583692995,0.1420626995658972,0.9797979593276978,8.733601786093061,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,203776,269632,0.15408420000312617,0.0,0.0,0.0,0.0,0.4105799742043018
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.024873339626538815,0.08288223678267671,0.12861485110464443,0.9683197736740112,8.483329037976713,nan,nan,nan,160,10240,20480,320,20480,30720,4055040,3604480,450560,55370943.3794596,51623103.3794596,3747840.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.998886966705322,28.801362991333008,2.5764733336865904,5.0372233390808105,203776,0,0.21209350000572158,0.25,0.25,0.25,13.202311150124256,0.38908726498484614
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.025796088419897778,0.08524546701883144,0.1287964934046423,0.9789028167724609,8.264807753951661,nan,nan,nan,160,10240,20480,320,20480,30720,4055040,3604480,450560,3747840.0,0.0,3747840.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.998886966705322,28.801362991333008,2.5757684014737605,5.419097423553467,203776,269632,0.19098470000608359,0.25,0.25,0.25,13.388358619693765,0.42563496977090837
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,176,136,136,0.13806065065273568,24.022954945342942,0.03242088857688419,0.09531659060641752,0.13727972761117094,0.9833123683929443,8.32338410897115,nan,nan,nan,160,10240,20480,320,20480,30720,6021120,3604480,2416640,6696960.0,0.0,6696960.0,176,32,32,32.0,3,4,2744918090,11,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,2.998886966705322,28.801362991333008,2.5874069474637507,5.282281875610352,203776,269632,0.240009100001771,0.06000000000000001,0.0,0.06000000000000001,13.333339260394581,0.415400019288063
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.030876891202943568,0.0950916547843078,0.147121347468635,0.9742255210876465,8.72622398900542,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,0,0.15729629999987083,0.0,0.0,0.0,0.0,0.40751913115382193
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.03157024959479671,0.09552161434689709,0.14655474054766868,0.9774600267410278,8.708349072279656,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,222208,294144,0.15255030000116676,0.0,0.0,0.0,0.0,0.42567806839942934
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.024489368363179054,0.08419878716259899,0.13524355030210483,0.9730992913246155,8.541050064698327,nan,nan,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,60063952.77759229,56316112.77759229,3747840.0,192,32,32,32.0,3,4,680165851,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.0409090757369994,13.054292678833008,2.6210143636912107,5.201324462890625,222208,0,0.2087219999957597,0.25,0.25,0.25,5.6545011626423065,0.42961643636226654
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.024749449528124856,0.0853238724366278,0.13381892605767162,0.9740752577781677,8.4721649238792,nan,nan,nan,160,10240,20480,320,20480,30720,4382720,3932160,450560,3747840.0,0.0,3747840.0,192,32,32,32.0,3,4,680165851,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.0409090757369994,13.054292678833008,2.6242540013045073,5.39854621887207,222208,294144,0.2098413999992772,0.25,0.25,0.25,5.7619768191821095,0.4476507678627968
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,-1,64,0,64,192,136,136,0.18133241385215962,19.103598422078235,0.025893340289483646,0.09028498106707908,0.13762198136369358,0.9729624390602112,8.424145465257617,nan,nan,nan,160,10240,20480,320,20480,30720,6348800,3932160,2416640,6696960.0,0.0,6696960.0,192,32,32,32.0,3,4,680165851,12,2,20,20,1310720,10485760,64,6,122880,798720.0,327680,0,0,0.0,1.0,3.0409090757369994,13.054292678833008,2.6326461803168058,5.182422637939453,222208,294144,0.2525489999970887,0.155,0.0,0.155,5.7357074040278615,0.43874547630548477
