all_reportable_components_reached,arm,best_before_handoff_ed2,best_ed2,best_ed2_step,cell,diverged,ed2,family,finisher,five_step_ed2_change,floor_activations,handoff,handoff_ed2,init,label_free_event_censored,label_free_event_time,mass_l1,minimum_component_occupancy,occupancy_event_censored,occupancy_event_time,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,quantile_cdf_error,reference_mode,seed,sw1,target,tau,wall_seconds,work_backward_examples,work_diagnostic_generator_example_evals,work_diagnostic_generator_forward_calls,work_diagnostic_target_samples,work_generator_example_evals,work_generator_forward_calls,work_kernel_pairs,work_metric_generator_example_evals,work_metric_generator_forward_calls,work_metric_target_samples,work_negative_reference_samples,work_optimizer_updates,work_positive_target_samples,work_sort_work,work_unique_latent_samples
0.0,qld-sharp-crossfit-t0.5,0.0480459391083381,0.03900551395492147,350,CF-A03-rare030/missing,0,0.04198359551711994,separated-unequal-rare,sharp,0.006791266259269735,0,reset,0.0480459391083381,missing,0,150,0.10847656249999996,0.0,1,400,-1.242320451542935,-3.0435494993389414,-2.870789337729163,-1.589486397880584,1.3227715635260064,2.100406435996889,1.5320232187244747,0.056656376008064516,crossfit,2,0.3241896454595151,CF-A03-rare030,0.5,2.5363491000025533,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t0.5,0.0480459391083381,0.03868949111055309,350,CF-A03-rare030/missing,0,0.04081986924810832,separated-unequal-rare,kgrad,0.0012762640357499855,0,reset,0.0480459391083381,missing,0,150,0.137734375,0.0,1,400,-1.2376296940496578,-3.029126331405631,-2.858506306813973,-1.5813417770287148,1.4678947200719803,2.2035711640109286,1.5961772749207777,0.05749117943548387,crossfit,2,0.3143348046291053,CF-A03-rare030,0.5,2.7342081000097096,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-mean-crossfit-t1,0.0480459391083381,0.042362560402831484,350,CF-A03-rare030/missing,0,0.04372135289056267,separated-unequal-rare,mean,0.020592857314502888,0,reset,0.0480459391083381,missing,0,150,0.11335937499999996,0.0,0,284,-1.2161868027246259,-3.023978222476481,-2.860171887327351,-1.5880116806210687,1.3923819452317854,2.214203230384782,1.5511627882504802,0.059412802419354836,crossfit,2,0.319030210969897,CF-A03-rare030,1.0,2.9281741000013426,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t1,0.0480459391083381,0.041843248640488495,325,CF-A03-rare030/missing,0,0.04977304774304114,separated-unequal-rare,sharp,0.0040664148882687545,0,reset,0.0480459391083381,missing,0,150,0.13777343749999996,0.0,1,400,-1.2432749029898555,-3.384251193069896,-2.8523747616581288,-1.7032106727042868,1.4728105792779038,2.4318418901590984,1.6134971362677029,0.05643586189516129,reused_deleted,2,0.3420098505170106,CF-A03-rare030,1.0,3.122425800014753,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t1,0.0480459391083381,0.043930416779383696,350,CF-A03-rare030/missing,0,0.0445315209920798,separated-unequal-rare,sharp,0.022685067742165943,0,reset,0.0480459391083381,missing,0,150,0.11824218749999996,0.0,0,284,-1.1930455787476406,-3.070721363164254,-2.823380578814671,-1.5943322012946561,1.4246620288981704,2.288807399264922,1.553984915122188,0.057601436491935484,crossfit,2,0.3121047517113251,CF-A03-rare030,1.0,3.3167886000010185,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t1,0.0480459391083381,0.036441630256570434,350,CF-A03-rare030/missing,0,0.03806337062800713,separated-unequal-rare,kgrad,0.0009845776368098136,0,reset,0.0480459391083381,missing,0,150,0.11624999999999999,0.0,1,400,-1.1860998890455061,-2.9543698882877125,-2.8409769760748147,-1.5376279285818972,1.4698988503485968,2.217159904386236,1.5775145739823786,0.05207283266129032,crossfit,2,0.29721440622786416,CF-A03-rare030,1.0,3.5317054000042845,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
1.0,paper-0.5,1.5149758799308386,0.027660352315169723,375,CF-A03-rare030/missing,0,0.03848934953086314,separated-unequal-rare,paper,nan,0,continuous,1.5149758799308386,missing,0,100,0.124296875,0.0224609375,0,125,-1.0006659901850763,-3.4054736863783432,-2.6895276487415156,-1.3905190347183791,1.7800221199365522,2.991259312319025,1.6740929910194688,0.06703629032258064,reused_masked,1,0.275905312376078,CF-A03-rare030,0.5,0.698291499982588,25600.0,1408.0,22.0,1408.0,25600.0,400.0,3276800.0,47104.0,23.0,47104.0,25600.0,400.0,25600.0,0.0,25600.0
1.0,qld-v1,0.05918667842254477,0.04814033617058655,400,CF-A03-rare030/missing,0,0.04814033617058655,separated-unequal-rare,paper,0.0012289543639580902,0,carry,0.06019513494958573,missing,0,175,0.11390625000000001,0.0009765625,0,250,-1.082591009507949,-3.2394987975506897,-3.031830624693709,-1.4137239127484906,1.5534869663962696,2.512658283866464,1.6680488470125496,0.058924521169354836,reused_masked,1,0.30406571685607703,CF-A03-rare030,0.5,0.8777605000068434,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
1.0,qld-full,0.05918667842254477,0.043027831983510456,400,CF-A03-rare030/missing,0,0.043027831983510456,separated-unequal-rare,qld,-0.0008865703290339422,0,carry,0.06019513494958573,missing,0,175,0.108671875,0.009765625,0,250,-1.0342602108134331,-2.999192071546746,-2.874251448714974,-1.4563896765932238,1.7269866878563542,2.7675856393224993,1.6812338051579727,0.05695564516129032,,1,0.2770788606701082,CF-A03-rare030,,1.0246767000062391,25600.0,640.0,10.0,640.0,25600.0,400.0,0.0,47104.0,23.0,47104.0,0.0,400.0,25600.0,307200.0,25600.0
1.0,qld-paper-reset,0.05918667842254477,0.0330513059994999,400,CF-A03-rare030/missing,0,0.0330513059994999,separated-unequal-rare,paper,-0.00042687707526356533,0,reset,0.06019513494958573,missing,0,175,0.09285156249999996,0.00146484375,0,250,-1.1057528756485753,-3.1287446462638107,-2.910005944107024,-1.3332782590699148,1.6251508439247786,2.6270400679391392,1.689359585634877,0.059097782258064516,reused_masked,1,0.24801229407553757,CF-A03-rare030,0.5,1.2067497999814805,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-mean-crossfit-t0.2,0.05918667842254477,0.03981447994025866,325,CF-A03-rare030/missing,0,0.08233324679086973,separated-unequal-rare,mean,0.01217128337301987,0,reset,0.06019513494958573,missing,0,175,0.17757812499999995,0.0,0,250,-1.3981394637001334,-3.255982293038669,-2.7626362208260775,-1.4772153160154349,0.8543264281417167,2.096003742251709,1.4105990795595005,0.05632560483870968,crossfit,1,0.33041413846506873,CF-A03-rare030,0.2,1.392866399983177,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t0.2,0.05918667842254477,0.032003653072390614,375,CF-A03-rare030/missing,0,0.04478058549369823,separated-unequal-rare,sharp,0.008378400301068734,0,reset,0.06019513494958573,missing,0,175,0.12800781249999996,0.0,0,250,-1.2860836716925137,-3.257535467043105,-2.852645514853103,-1.4378864868062036,1.278720501773193,2.1131090142246567,1.5330362042463115,0.05831023185483871,reused_deleted,1,0.25440166221081917,CF-A03-rare030,0.2,1.6015455999877304,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t0.2,0.05918667842254477,0.035597749736041795,325,CF-A03-rare030/missing,0,0.049107017867797254,separated-unequal-rare,sharp,0.005629269617568378,0,reset,0.06019513494958573,missing,0,175,0.11628906249999996,0.0,0,250,-1.2811359838508054,-3.407039725856589,-2.815602536139494,-1.4809499285757886,1.3069878821073595,2.166260601055219,1.5604794440833087,0.04833984375,crossfit,1,0.2553131063853916,CF-A03-rare030,0.2,1.8089562999957707,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t0.2,0.05918667842254477,0.03425127888791568,375,CF-A03-rare030/missing,0,0.05251737798946543,separated-unequal-rare,kgrad,0.009852198996149975,0,reset,0.06019513494958573,missing,0,175,0.12582031249999995,0.0,0,250,-1.3084331311697714,-3.082782441554445,-2.7997985208282747,-1.419631577897999,1.07799851807003,1.8577202958777466,1.4310120940367825,0.05350617439516129,crossfit,1,0.2790445637585179,CF-A03-rare030,0.2,1.9946305000048596,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-mean-crossfit-t0.5,0.05918667842254477,0.03557839840885091,375,CF-A03-rare030/missing,0,0.0416905538654857,separated-unequal-rare,mean,-0.00328673181075545,0,reset,0.06019513494958573,missing,0,175,0.10359374999999996,0.0,0,250,-1.1949608178840037,-3.10673651462772,-2.776453809686595,-1.5310319840926205,1.39151480907249,2.3291519751672918,1.5537964129977262,0.04885962701612903,crossfit,1,0.24328625518800231,CF-A03-rare030,0.5,2.1922726999910083,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t0.5,0.05918667842254477,0.03491233597291332,400,CF-A03-rare030/missing,0,0.03491233597291332,separated-unequal-rare,sharp,-3.087580934901801e-05,0,reset,0.06019513494958573,missing,0,175,0.10066406249999996,0.0,0,250,-1.1803717835211445,-3.2208959820927396,-2.910773385768803,-1.3912241094167563,1.511508860739353,2.4653167607693454,1.6535715972112393,0.061255670362903226,reused_deleted,1,0.24456398077340694,CF-A03-rare030,0.5,2.3708308000059333,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t0.5,0.05918667842254477,0.03515019145168519,400,CF-A03-rare030/missing,0,0.03515019145168519,separated-unequal-rare,sharp,-0.0023357699090647,0,reset,0.06019513494958573,missing,0,175,0.08796874999999996,0.0,0,250,-1.166004214738751,-3.1326336215594783,-2.8235361820542457,-1.4463845375983255,1.4185298486293518,2.3219340560444346,1.5722159211507056,0.05035597278225806,crossfit,1,0.24073703626918752,CF-A03-rare030,0.5,2.57286159999785,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t0.5,0.05918667842254477,0.03102212042489616,375,CF-A03-rare030/missing,0,0.04181028408393006,separated-unequal-rare,kgrad,0.004283147799211573,0,reset,0.06019513494958573,missing,0,175,0.11433593749999996,0.0,0,250,-1.2607152320165027,-3.3061040124259007,-2.7835729309008084,-1.4417618562023442,1.2213444199003394,2.0503428263177494,1.497091396610985,0.051049017137096774,crossfit,1,0.2534179671671453,CF-A03-rare030,0.5,2.763695000001462,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-mean-crossfit-t1,0.05918667842254477,0.046557503869921746,400,CF-A03-rare030/missing,0,0.046557503869921746,separated-unequal-rare,mean,-0.00628779386956535,0,reset,0.06019513494958573,missing,0,175,0.0823046875,0.0,0,250,-1.1247717573057994,-3.218203933024303,-3.017592783207198,-1.476965216379619,1.5279598813121993,2.4720917461240095,1.6596261938426626,0.05944430443548387,crossfit,1,0.2912408103399587,CF-A03-rare030,1.0,2.953256099979626,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
1.0,qld-sharp-deleted-t1,0.05918667842254477,0.04312683255597838,400,CF-A03-rare030/missing,0,0.04312683255597838,separated-unequal-rare,sharp,-0.005732005947974406,0,reset,0.06019513494958573,missing,0,175,0.08207031249999999,0.0068359375,0,250,-1.0963949474377217,-3.3565906999858353,-3.0008710954563136,-1.4414212160399065,1.7536065882012928,2.723810704298254,1.7484961041493392,0.06276776713709678,reused_deleted,1,0.2858850150397824,CF-A03-rare030,1.0,3.137561999988975,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
1.0,qld-sharp-crossfit-t1,0.05918667842254477,0.04919061651404011,400,CF-A03-rare030/missing,0,0.04919061651404011,separated-unequal-rare,sharp,-0.005032726482413485,0,reset,0.06019513494958573,missing,0,175,0.08753906250000001,0.0029296875,0,250,-1.0909190184575583,-3.370879014889952,-3.023270059629786,-1.5027150720357416,1.6228813197783512,2.6133162894286492,1.7110728867239537,0.06005859375,crossfit,1,0.30735135978584255,CF-A03-rare030,1.0,3.332327699987218,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t1,0.05918667842254477,0.03448177124886098,375,CF-A03-rare030/missing,0,0.03734933580001476,separated-unequal-rare,kgrad,0.0007286780944719684,0,reset,0.06019513494958573,missing,0,175,0.10847656249999996,0.0,0,250,-1.2371795274799626,-3.306615604884712,-2.79264098902124,-1.434219945249165,1.3269713774477323,2.141725599544774,1.5433383691931366,0.045189642137096774,crossfit,1,0.2372797704868427,CF-A03-rare030,1.0,3.5385313000006136,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,paper-0.5,1.5746931918496476,0.036938256895107546,400,CF-A03-rare030/concentrated,0,0.036938256895107546,separated-unequal-rare,paper,nan,0,continuous,1.5746931918496476,concentrated,0,75,0.1367578125,0.0,0,100,-1.1107441864089205,-2.854080344974466,-2.803639046716867,-1.546335851292201,1.6171459764672838,2.4270279703985063,1.6380261234439877,0.05092300907258065,reused_masked,0,0.2703222835520976,CF-A03-rare030,0.5,0.6961490000248887,25600.0,1408.0,22.0,1408.0,25600.0,400.0,3276800.0,47104.0,23.0,47104.0,25600.0,400.0,25600.0,0.0,25600.0
1.0,qld-v1,0.04374244434872132,0.04374244434872132,200,CF-A03-rare030/concentrated,0,0.04394102740658079,separated-unequal-rare,paper,0.013313441904482914,0,carry,0.04561199594903265,concentrated,0,50,0.129921875,0.001953125,0,50,-1.0832385173077574,-3.0736881116402346,-2.9567579058324016,-1.5050388033528805,1.7414488178695375,2.6512989213665623,1.7222490074823238,0.05764868951612903,reused_masked,0,0.301132288816148,CF-A03-rare030,0.5,0.8830480000178795,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-full,0.04374244434872132,0.04265824597546031,400,CF-A03-rare030/concentrated,0,0.04265824597546031,separated-unequal-rare,qld,0.008971569787403322,0,carry,0.04561199594903265,concentrated,0,50,0.12113281249999999,0.0,0,50,-1.0657908958865492,-2.9315091111605196,-2.8352825767127126,-1.5236515310558163,1.6849744977093284,2.5591558165607444,1.6622916361487086,0.056861139112903226,,0,0.2875480003227797,CF-A03-rare030,,1.0271809000114445,25600.0,640.0,10.0,640.0,25600.0,400.0,0.0,47104.0,23.0,47104.0,0.0,400.0,25600.0,307200.0,25600.0
0.0,qld-paper-reset,0.04374244434872132,0.04080094183645944,375,CF-A03-rare030/concentrated,0,0.04154215316514831,separated-unequal-rare,paper,0.0041992380302140475,0,reset,0.04561199594903265,concentrated,0,50,0.10550781249999999,0.0,0,50,-1.0765312169107752,-2.89320030483075,-2.8051889319377934,-1.5345032934066927,1.5666491991440041,2.486153948341063,1.6342837666792462,0.05511277721774194,reused_masked,0,0.2799325952800898,CF-A03-rare030,0.5,1.2262148000008892,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-mean-crossfit-t0.2,0.04374244434872132,0.04114272986597012,285,CF-A03-rare030/concentrated,0,0.1545547689745077,separated-unequal-rare,mean,-0.004469266083062529,0,reset,0.04561199594903265,concentrated,0,50,0.40605468749999996,0.0,0,50,-1.5864765759976014,-2.8140730603151174,-2.7873832308800814,-2.3658446374150524,1.1663535156163363,2.2051425758611383,1.5170443977967047,0.08694556451612903,crossfit,0,0.4930834308061207,CF-A03-rare030,0.2,1.423428900016006,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t0.2,0.04374244434872132,0.03868457084806698,400,CF-A03-rare030/concentrated,0,0.03868457084806698,separated-unequal-rare,sharp,-0.0015827850357554851,0,reset,0.04561199594903265,concentrated,0,50,0.2285546875,0.0,0,50,-1.195464316960073,-2.895528924601116,-2.857957259036024,-1.802840549278426,1.6499089556147306,2.35719354161324,1.685165673263412,0.05471900201612903,reused_deleted,0,0.2794880193012402,CF-A03-rare030,0.2,1.631543400028022,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t0.2,0.04374244434872132,0.041610655884074976,285,CF-A03-rare030/concentrated,0,0.057201687313160665,separated-unequal-rare,sharp,-0.00400134006495767,0,reset,0.04561199594903265,concentrated,0,50,0.2490625,0.0,0,50,-1.3107733912514932,-2.871921651181622,-2.8293717087932455,-1.954899149320419,1.515364370549973,2.3025759476801326,1.6294784466172003,0.05824722782258065,crossfit,0,0.3051095144981304,CF-A03-rare030,0.2,1.827344000019366,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t0.2,0.04374244434872132,0.04189499521786866,285,CF-A03-rare030/concentrated,0,0.0743990740991669,separated-unequal-rare,kgrad,-0.0037170007311639885,0,reset,0.04561199594903265,concentrated,0,50,0.33597656249999996,0.0,0,50,-1.3583113220080407,-2.799539771331576,-2.7780032165367037,-2.144706595879309,1.5721347242417958,2.29969931506821,1.6403803686004053,0.05443548387096774,crossfit,0,0.3358023827613733,CF-A03-rare030,0.2,2.020616500027245,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-mean-crossfit-t0.5,0.04374244434872132,0.043459917316829966,281,CF-A03-rare030/concentrated,0,0.04798505091151384,separated-unequal-rare,mean,-0.0013142526378819852,0,reset,0.04561199594903265,concentrated,0,50,0.09964843749999999,0.0,0,50,-1.2413709580675722,-3.0052245633557004,-2.905516826645674,-1.6344285367138678,1.3320642952517436,2.390877596713761,1.5726231034740106,0.05816847278225806,crossfit,0,0.29717021406759153,CF-A03-rare030,0.5,2.2089256000181194,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t0.5,0.04374244434872132,0.039148433039494446,400,CF-A03-rare030/concentrated,0,0.039148433039494446,separated-unequal-rare,sharp,0.0009054693697501115,0,reset,0.04561199594903265,concentrated,0,50,0.1348046875,0.0,0,50,-1.119699661981341,-2.9446511769216976,-2.860022050044977,-1.5903908725606577,1.5521288989843105,2.4666028409433025,1.6529002653525795,0.05640435987903226,reused_deleted,0,0.27969602133395427,CF-A03-rare030,0.5,2.4015656000119634,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t0.5,0.04374244434872132,0.04370241926229257,281,CF-A03-rare030/concentrated,0,0.04554080285314166,separated-unequal-rare,sharp,0.0027392449043497358,0,reset,0.04561199594903265,concentrated,0,50,0.09281249999999999,0.0,0,50,-1.2046425354263977,-3.0074519058752114,-2.901090188811461,-1.5861155727620684,1.415823696851658,2.4285744472719863,1.5894086060730181,0.05684538810483871,crossfit,0,0.28992215266610816,CF-A03-rare030,0.5,2.605102200002875,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t0.5,0.04374244434872132,0.043013212528309364,285,CF-A03-rare030/concentrated,0,0.04600072236750874,separated-unequal-rare,kgrad,-0.002598783420723283,0,reset,0.04561199594903265,concentrated,0,50,0.1777734375,0.0,0,50,-1.2463926067248399,-2.8960858398918368,-2.836399082256471,-1.7635506795131084,1.4945503037045742,2.3581647906981043,1.60998108740009,0.055270287298387094,crossfit,0,0.2855694012711351,CF-A03-rare030,0.5,2.792017500003567,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-mean-crossfit-t1,0.04374244434872132,0.04289477589310797,281,CF-A03-rare030/concentrated,0,0.04399798920424747,separated-unequal-rare,mean,0.004127661742591826,0,reset,0.04561199594903265,concentrated,0,50,0.07425781249999999,0.0,0,50,-1.1416759379179866,-3.0019843840114953,-2.8841660075658733,-1.5553871969954134,1.418281986239624,2.474928240727721,1.6056849251081422,0.05775894657258065,crossfit,0,0.28859022655030114,CF-A03-rare030,1.0,2.9854902000224683,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t1,0.04374244434872132,0.042641178773037414,300,CF-A03-rare030/concentrated,0,0.045875792711105756,separated-unequal-rare,sharp,0.002365215429603662,0,reset,0.04561199594903265,concentrated,0,50,0.08792968749999999,0.0,0,50,-1.059808902347006,-2.9115070768895346,-2.806819830919903,-1.4846085389764991,1.5735757376295845,2.492277489726297,1.6188066316412693,0.05871975806451613,reused_deleted,0,0.28874713020547016,CF-A03-rare030,1.0,3.1688355000223964,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-sharp-crossfit-t1,0.04374244434872132,0.04184928160904233,300,CF-A03-rare030/concentrated,0,0.04328494663924065,separated-unequal-rare,sharp,0.006800956320670348,0,reset,0.04561199594903265,concentrated,0,50,0.08792968749999999,0.0,0,50,-1.1388514459077361,-2.9996729116404146,-2.887047487615751,-1.5514495712130196,1.4763420309162723,2.508168282163468,1.6156571311749206,0.05755418346774194,crossfit,0,0.28840187337381246,CF-A03-rare030,1.0,3.3741541000199504,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-kgrad-crossfit-t1,0.04374244434872132,0.043731926221747486,281,CF-A03-rare030/concentrated,0,0.045890501102989756,separated-unequal-rare,kgrad,0.001863750191002378,0,reset,0.04561199594903265,concentrated,0,50,0.1078125,0.0,0,50,-1.1464259851165868,-2.860684932396124,-2.780516181894843,-1.622387885685609,1.4293586060029124,2.36817507903216,1.571168142789637,0.05356917842741935,crossfit,0,0.2722457820293012,CF-A03-rare030,1.0,3.57385900002555,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,paper-0.5,1.653741422153169,0.037051660338456305,275,CF-A03-rare030/concentrated,0,0.03760318678882091,separated-unequal-rare,paper,nan,0,continuous,1.653741422153169,concentrated,0,75,0.06703125000000001,0.0,0,50,-1.1773467660034627,-2.9156166725280754,-2.850457552537756,-1.5326197445501162,1.2660793826731451,2.4564524697193426,1.538921589952727,0.05657762096774194,reused_masked,1,0.2803170809596933,CF-A03-rare030,0.5,0.7061818999936804,25600.0,1408.0,22.0,1408.0,25600.0,400.0,3276800.0,47104.0,23.0,47104.0,25600.0,400.0,25600.0,0.0,25600.0
0.0,qld-v1,0.03967086957131283,0.03967086957131283,280,CF-A03-rare030/concentrated,0,0.043283071215976854,separated-unequal-rare,paper,0.005559458054628319,0,carry,0.03967086957131283,concentrated,0,50,0.078515625,0.0,0,225,-1.1503089881692339,-3.064865680712988,-2.9360746507964066,-1.5628181931547025,1.418939558695772,2.5249458430094225,1.6261948009790455,0.057459677419354836,reused_masked,1,0.2922642811287411,CF-A03-rare030,0.5,0.8864024999784306,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-full,0.03967086957131283,0.03967086957131283,280,CF-A03-rare030/concentrated,0,0.04442511516662795,separated-unequal-rare,qld,0.006450795914775487,0,carry,0.03967086957131283,concentrated,0,50,0.0951171875,0.0,0,225,-1.0701683178132737,-2.900192679619064,-2.783828681698459,-1.500055429896551,1.4874054758159039,2.492659287483467,1.5903676112650924,0.0576171875,,1,0.282640017070623,CF-A03-rare030,,1.0447902999876533,25600.0,640.0,10.0,640.0,25600.0,400.0,0.0,47104.0,23.0,47104.0,0.0,400.0,25600.0,307200.0,25600.0
0.0,qld-paper-reset,0.03967086957131283,0.03967086957131283,280,CF-A03-rare030/concentrated,0,0.04316168685237498,separated-unequal-rare,paper,0.010415676434592402,0,reset,0.03967086957131283,concentrated,0,50,0.0931640625,0.0,0,225,-1.1722149363078271,-3.03154312373976,-2.940847086606199,-1.59471209398531,1.4810043219321842,2.5812684119103113,1.6370950025346305,0.05764868951612903,reused_masked,1,0.284015500869926,CF-A03-rare030,0.5,1.211751099996036,25600.0,640.0,10.0,640.0,25600.0,400.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
0.0,qld-mean-crossfit-t0.2,0.03967086957131283,0.039138577510646755,281,CF-A03-rare030/concentrated,0,0.30754675935168674,separated-unequal-rare,mean,0.011524762829829394,0,reset,0.03967086957131283,concentrated,0,50,0.45097656249999996,0.0,0,225,-1.8508525224687564,-2.8649264536474917,-2.840687756149598,-2.4217884287552813,0.24232382141226386,1.5207191047732762,1.210810566542242,0.14517704133064516,crossfit,1,0.7759350883427184,CF-A03-rare030,0.2,1.4025223999924492,25600.0,1280.0,20.0,640.0,33280.0,520.0,983040.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,33280.0
0.0,qld-sharp-deleted-t0.2,0.03967086957131283,0.039172923622844635,284,CF-A03-rare030/concentrated,0,0.05401860341544351,separated-unequal-rare,sharp,-0.00010788166384645415,0,reset,0.03967086957131283,concentrated,0,50,0.22953125,0.0,0,225,-1.2936964444775279,-2.9852767710985697,-2.894476571314248,-1.9101813927226892,1.4221882047984213,2.2498335941666006,1.6211307431980353,0.06752457157258064,reused_deleted,1,0.31487850759586733,CF-A03-rare030,0.2,1.5773297999985516,25600.0,640.0,10.0,640.0,25600.0,400.0,975360.0,47104.0,23.0,47104.0,7680.0,400.0,25600.0,215040.0,25600.0
