arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.005497452573624884,0.057286337856917245,0.09218459299393623,1.0184671878814697,1.938728300998545,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.18680698092794046,2.55021595954895,67584,0,0.2027661000029184,0.25,0.25,0.25,4.242510940178649,0.17832485288381578
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0036220895066141345,0.04911968805853198,0.08860180824706906,1.0093982219696045,1.9499275437503343,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.18706500775879248,2.4831478595733643,67584,98048,0.19644980000157375,0.25,0.25,0.25,4.275426108278081,0.1781016543507576
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,3,3,3.9108119718572762,1.4464654118377098,0.0035019816177643825,0.04935227743915508,0.08970390609529584,1.0022075176239014,1.9474893571008454,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,3387850064,32,16,20,20,2621440,10485760,128,7,143360,860160.0,40960,0,0,0.0,1.0,0.2566555589437485,6.0133056640625,0.18519567738985643,2.6665029525756836,67584,98048,0.2394752999971388,0.2375,0.0,0.2375,4.255935649973219,0.18183456417173147
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021710571203088946,0.10515159584011391,0.13641650874659997,0.9992228150367737,2.5680256008084026,1.0,0.0224609375,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.1521850999997696,0.0,0.0,0.0,0.0,0.1938877899199724
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.021995394939848367,0.10584093085599564,0.13710474204425904,0.9984025955200195,2.5640214922330054,1.0,0.0244140625,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,189739325,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.16165869999531424,0.0,0.0,0.0,0.0,0.19400763809680938
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.01621680873160436,0.09093456183456901,0.12165257432650604,0.9961498975753784,2.568974305326712,1.0,0.021484375,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.36604396605398504,1.9957380294799805,68608,0,0.2117794000005233,0.25,0.25,0.25,4.802193979823587,0.2152655903249979
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016160292039373303,0.09085147368014974,0.1211765158839232,0.9987340569496155,2.5596452219464814,1.0,0.021484375,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.3665502300253138,2.0074782371520996,68608,98048,0.2108379999990575,0.25,0.25,0.25,4.807579613813337,0.21523416340351104
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.5561757015747395,2.5704038406153518,0.016160292039373303,0.09085147368014974,0.1211765158839232,0.9987340569496155,2.5596452219464814,1.0,0.021484375,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,189739325,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.41954320967197417,2.3957102298736572,0.3665502300253138,2.0074782371520996,68608,98048,0.25683560000470607,0.25,0.25,0.25,4.807579613813337,0.21523416340351104
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.004845245625992423,0.05560205779344007,0.10994918485558831,1.0209500789642334,2.8278051551108345,1.0,0.03378906249999995,0.016894531249999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.1571782000028179,0.0,0.0,0.0,0.0,0.21398065090179444
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.010460757163588408,0.08093949611302807,0.1312975886511399,1.0237386226654053,2.997407033858184,1.0,0.03183593749999995,0.015917968749999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1730137501,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.1530242000008002,0.0,0.0,0.0,0.0,0.21577607616782188
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.009242685630395098,0.0750020966522972,0.12690264732832562,1.0197159051895142,2.8641078554124175,1.0,0.023046874999999953,0.011523437499999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5851798649411648,3.121095895767212,68608,0,0.202042299999448,0.25,0.25,0.25,4.91580845352598,0.24162452891469002
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.008018758336713727,0.06948352230508513,0.12922985093470052,1.0099024772644043,2.9790555386538395,1.0,0.022070312499999953,0.011035156249999997,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5923613894265145,3.461597204208374,68608,98048,0.20039760000508977,0.25,0.25,0.25,4.967839754784135,0.24374179542064667
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.7834038959718805,2.2429019074336867,0.009261668690212499,0.07407088070604997,0.12198925805320317,1.027639389038086,2.826142995765838,1.0,0.03281249999999995,0.016406249999999997,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,1730137501,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6432934015989303,3.850978136062622,0.5975736904423684,3.3699939250946045,68608,98048,0.24379200000112178,0.2,0.0,0.2,4.724438483239263,0.22966259457170962
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.006572419173047628,0.060251941846152075,0.11160344219642054,0.9393256902694702,1.8640608671452417,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.14788699999917299,0.0,0.0,0.0,0.0,0.20652107410132886
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.005578982431442725,0.055450780035673705,0.10691503122180257,0.9332831501960754,1.956215232226495,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,341785966,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.14895719999913126,0.0,0.0,0.0,0.0,0.20560960583388804
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.01123914158162087,0.08057066101518309,0.12374378903346506,0.9515108466148376,1.8081284572290497,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.4299776510335505,1.790886640548706,68608,0,0.19585260000167182,0.25,0.25,0.25,11.84230612159495,0.22666501253843307
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010776103561316752,0.07883506432626385,0.12087066173212166,0.95469731092453,1.8171016014528567,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.43157848427072165,2.073193073272705,68608,98048,0.1920578999997815,0.25,0.25,0.25,11.877339427966882,0.227378623560071
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.6114097194634855,2.4822985437445357,0.010776103561316752,0.07883506432626385,0.12087066173212166,0.95469731092453,1.8171016014528567,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,341785966,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6915844500064849,8.896897315979004,0.43157848427072165,2.073193073272705,68608,98048,0.2429947999989963,0.25,0.25,0.25,11.877339427966882,0.227378623560071
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.016649773565205805,0.1039619612150716,0.1742052033181928,0.9167745113372803,3.013233590016643,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,0,0.14853259999654256,0.0,0.0,0.0,0.0,0.22505068890750407
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.01774423410292858,0.10506896698087963,0.1629628999349477,0.927726686000824,3.021490859827513,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,7042142,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,68608,98048,0.15326479999930598,0.0,0.0,0.0,0.0,0.22531252764165402
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.011721869628481763,0.08584496548742113,0.14761817000977773,0.9278046488761902,3.057962456542991,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6215096205472946,7.8561530113220215,0.5474451791960746,3.8668081760406494,68608,0,0.2416159999993397,0.25,0.25,0.25,3.7664047033337686,0.24108916670084
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,0,64,64,10,10,1.624482796269459,2.4623221675143587,0.012915758142798772,0.09207426651255797,0.15876811474539224,0.9144705533981323,3.0732098192287904,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,7042142,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,0,0,0.0,1.0,0.6215096205472946,7.8561530113220215,0.5466638561803847,4.471162796020508,68608,98048,0.19386179999855813,0.25,0.25,0.25,3.8294277213438312,0.24529048316180707
