arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.03395296489660282,0.09837662391093589,0.11877896008269342,0.9757571816444397,9.283394029945654,1.0,0.004296875000000047,0.0021484375000000028,160,10240,20480,320,20480,20480,7208960,67843263.37945959,0,203776,0,0.27770069999678526,0.0,0.0,0.0,0.2823916506022215
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.03430254394929655,0.09887364707747373,0.1197978669176201,0.9789394736289978,9.35023944706618,1.0,0.006250000000000047,0.0031250000000000028,160,10240,20480,320,20480,20480,7208960,16220160.0,0,203776,269632,0.27972700000100303,0.0,0.0,0.0,0.2845100089907646
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.0289997720009314,0.0893449377137957,0.12632815942804565,0.9703590869903564,10.25594006475973,1.0,0.03847656250000005,0.019238281250000003,160,10240,20480,320,20480,30720,7208960,67843263.37945959,10485760,203776,0,0.48163909999857424,0.25,0.25,4.771151169213001,0.31362792626023295
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.028912494856260906,0.08963052430543378,0.1271411258885176,0.9713541865348816,10.34743187359248,1.0,0.04238281250000005,0.021191406250000003,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0.5103971999997157,0.25,0.25,4.78349491285366,0.31553456783294676
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.028912494856260906,0.08963052430543378,0.1271411258885176,0.9713541865348816,10.34743187359248,1.0,0.04238281250000005,0.021191406250000003,160,10240,20480,320,20480,30720,18022400,32440320.0,10485760,203776,269632,0.7429118000000017,0.25,0.25,4.78349491285366,0.31553456783294676
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.033213877984692,0.0931082967505617,0.13851780102198566,0.971714973449707,8.938563013444519,nan,nan,nan,160,10240,20480,320,20480,20480,7208960,67843263.37945959,0,203776,0,0.28308959999412764,0.0,0.0,0.0,0.2774266965687275
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.035193083524931446,0.0951164918676702,0.1405399113137322,0.9784272909164429,9.023451405007247,nan,nan,nan,160,10240,20480,320,20480,20480,7208960,16220160.0,0,203776,269632,0.28374279999843566,0.0,0.0,0.0,0.2909077249467373
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.02624952200285957,0.08380772061926517,0.13373371200736114,0.9581930637359619,8.828464337921439,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,67843263.37945959,10485760,203776,0,0.4877944999971078,0.25,0.25,7.712812074170872,0.3049545258283615
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.027355429128932407,0.08604013934339892,0.13366688909516478,0.967194139957428,8.868330528861517,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0.47078940000210423,0.25,0.25,7.855069918840426,0.3189968131482601
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.027355429128932407,0.08604013934339892,0.13366688909516478,0.967194139957428,8.868330528861517,nan,nan,nan,160,10240,20480,320,20480,30720,18022400,32440320.0,10485760,203776,269632,0.6997607999946922,0.25,0.25,7.855069918840426,0.3189968131482601
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.02896899538166764,0.09128754161344829,0.14247924533388656,0.9925757050514221,8.561597789575963,nan,nan,nan,160,10240,20480,320,20480,20480,7864320,74010832.77759229,0,222208,0,0.2917530999984592,0.0,0.0,0.0,0.3150976985692978
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.028642456702154817,0.08998487564104675,0.14388625680102235,0.991741955280304,8.6489751160014,nan,nan,nan,160,10240,20480,320,20480,20480,7864320,17694720.0,0,222208,294144,0.291592399997171,0.0,0.0,0.0,0.3143451541662216
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.023874712363882722,0.08480697461882766,0.14234314547252777,0.9839376211166382,8.495125434879927,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,74010832.77759229,10485760,222208,0,0.5123512999998638,0.25,0.25,4.365333768680408,0.35085959956049917
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.024091720117009885,0.08559419409567279,0.1441646083080061,0.9842289090156555,8.550153484711924,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0.5011060000033467,0.25,0.25,4.357228046987729,0.3498192198574543
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.024091720117009885,0.08559419409567279,0.1441646083080061,0.9842289090156555,8.550153484711924,nan,nan,nan,160,10240,20480,320,20480,30720,19660800,35389440.0,10485760,222208,294144,0.88925890000246,0.25,0.25,4.357228046987729,0.3498192198574543
