arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-hybrid,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.3566473000028054,0.00021470000501722097,0.049315299998852424,0.0,0.40617730000667507,64,64,10,10,1.788694900650345,2.2362673469609913,0.018062577074456687,0.08851772550569653,0.12736139972994123,0.9909576773643494,2.553275048961794,1.0,0.0390625,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3086287282,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.024527858942747116,0.9996044039726257,0.010845446959137917,0.056348392739892006,0.021317070350050926,0.984211802482605,0.30231049805879595,1.9871494770050049,0.37312526628375053,1.2198995351791382,4,4,30.35,0,68608,0,0.3566473000028054,0.25,0.25,0.25,2.847212588189591,0.20850394777953624,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.26103990000410704,0.00021470000501722097,0.049315299998852424,0.0,0.3105699000079767,64,64,10,10,1.788694900650345,2.2362673469609913,0.018211633656647574,0.0889234830137824,0.12764203850857353,0.9908614754676819,2.548830413334862,1.0,0.0380859375,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3086287282,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.027402998879551888,0.999640166759491,0.015556538477540016,0.0786256343126297,0.029246071353554726,1.1650134325027466,0.37499291002750396,2.5693252086639404,0.46645630709826946,1.7428520917892456,4,4,7.0,0,68608,0,0.26103990000410704,0.25,0.25,0.25,2.859062657330473,0.2085925482213497,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-balanced-gmm-v00,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.2943218000000343,0.0,0.0,0.0,0.2943218000000343,64,64,10,10,1.788694900650345,2.2362673469609913,0.04304991426085847,0.14528531033213612,0.19030932613213933,0.9562835097312927,2.4967700126470453,1.0,0.0888671875,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2943218000000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2618741000042064,0.00021810000180266798,0.05055690000153845,0.0,0.31264910000754753,64,64,10,10,1.6119012173586618,2.4815416459295134,0.027694319230624487,0.11644572280141248,0.15372291836119817,0.9872511625289917,2.9367046870314173,1.0,0.08203125,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2854167557,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.049131790176033974,0.9988484382629395,0.017086924985051155,0.07409397698938847,0.0322486087679863,1.5126372575759888,0.4007719025015831,2.5458528995513916,0.47909482531249525,1.9140207767486572,4,4,7.0,0,68608,0,0.2618741000042064,0.25,0.25,0.25,2.8403342191755643,0.20930584147572517,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29755889999796636,0.0,0.0,0.0,0.29755889999796636,64,64,10,10,1.6119012173586618,2.4815416459295134,0.027570769658369798,0.12209202263543731,0.16294424939669008,1.0050418376922607,2.7316945382446165,1.0,0.060546875,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29755889999796636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-balanced-gmm-v01,balanced-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.35839819999819156,0.00021810000180266798,0.05055690000153845,0.0,0.4091732000015327,64,64,10,10,1.6119012173586618,2.4815416459295134,0.0272275083967628,0.11542741678267211,0.15275349947117609,0.9864194393157959,2.945913932645671,1.0,0.0810546875,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2854167557,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.025220434181392193,0.9997709393501282,0.011446570744737983,0.06087353453040123,0.021430766209959984,0.8887378573417664,0.29987106919288636,2.0494461059570312,0.3911092011258006,1.1483633518218994,4,4,30.375,0,68608,0,0.35839819999819156,0.25,0.25,0.25,2.8462689641015233,0.20952454432845116,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-rare-gmm-v00,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.26805449999665143,0.00023019999935058877,0.04870690000097966,0.0,0.3169915999969817,64,64,10,10,1.5827292435878333,2.527280023544988,0.0083510497407282,0.07242431270652709,0.13334088983483086,0.9180268049240112,3.098273795778417,1.0,0.005468749999999953,0.0027343749999999972,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3435672838,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.06772233918309212,0.9971228837966919,0.015490110497921705,0.1273951381444931,0.02822255901992321,28.989707946777344,0.7013784766197204,4.05172061920166,0.5849250562489032,3.8477895259857178,4,4,7.0,0,68608,0,0.26805449999665143,0.25,0.25,0.25,4.446126304044387,0.2567892104387283,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-rare-gmm-v00,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.300417300000845,0.0,0.0,0.0,0.300417300000845,64,64,10,10,1.5827292435878333,2.527280023544988,0.040655450626574385,0.16674404418788397,0.4433441504768026,0.6550187468528748,3.6698982832293385,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.300417300000845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-rare-gmm-v00,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.36686360000021523,0.00023019999935058877,0.04870690000097966,0.0,0.4158007000005455,64,64,10,10,1.5827292435878333,2.527280023544988,0.009108730352352268,0.07285474809232118,0.11960006126888506,0.951262354850769,2.8360077529578303,1.0,0.020117187499999953,0.010058593749999997,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3435672838,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.06250426545739174,0.9966994524002075,0.017887860536575317,0.10905391350388527,0.029461780562996864,6.238739013671875,0.5651717454195022,2.828289031982422,0.47796330228447914,1.6956045627593994,4,4,29.375,0,68608,0,0.36686360000021523,0.25,0.25,0.25,4.4344818883819155,0.25588024146854876,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-rare-gmm-v01,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.2928657000011299,0.0,0.0,0.0,0.2928657000011299,64,64,10,10,1.7116237258967697,2.336962230354854,0.038217064102139986,0.15998980239724825,0.43708775409039136,0.7252025604248047,3.697275579186978,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2928657000011299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-rare-gmm-v01,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.26715169999806676,0.00021249999554129317,0.049641100005828775,0.0,0.31700529999943683,64,64,10,10,1.7116237258967697,2.336962230354854,0.00922046302930113,0.07697008508555049,0.12812969918619682,0.9627485871315002,3.005265892244398,1.0,0.017187499999999953,0.008593749999999997,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2447487316,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.04644024092704058,0.9974326491355896,0.013819676358252764,0.12143629044294357,0.025751270353794098,19.243188858032227,0.6507454335689544,3.7450737953186035,0.5301349386572838,2.976886510848999,4,4,7.0,0,68608,0,0.26715169999806676,0.25,0.25,0.25,4.590461731702264,0.26127248220145705,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-rare-gmm-v01,rare-gmm,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.37162350000289734,0.00021249999554129317,0.049641100005828775,0.0,0.4214771000042674,64,64,10,10,1.7116237258967697,2.336962230354854,0.011535733386998537,0.08337584225807508,0.13468126365669936,0.9709267020225525,3.074147719812517,1.0,0.011328124999999953,0.005664062499999997,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2447487316,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.040335810743272305,0.9979522228240967,0.014672173652797937,0.09699790552258492,0.021996330469846725,12.15922737121582,0.5653412222862244,2.9842817783355713,0.44722489565610885,2.0039985179901123,4,4,29.425,0,68608,0,0.37162350000289734,0.25,0.25,0.25,4.557181914664854,0.26027074120938776,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-correlated-t-v00,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.3008127999928547,0.00021009999909438193,0.05436850000114646,0.0,0.35539139999309555,64,64,10,10,1.7875866130805642,2.2376538125370966,0.0074205827980780015,0.06650228358153354,0.12147783368587013,0.9983949065208435,1.8775974234947914,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2727065145,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.0652575884014368,0.9962406158447266,0.016086148098111153,0.1286178044974804,0.032021500170230865,148477056.0,0.6992483705282211,18.847793579101562,0.4936397444456816,2.2387237548828125,4,4,7.0,0,68608,0,0.3008127999928547,0.25,0.25,0.25,5.579879184168635,0.21826551109552383,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t-v00,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.36867609999899287,0.00021009999909438193,0.05436850000114646,0.0,0.4232546999992337,64,64,10,10,1.7875866130805642,2.2376538125370966,0.007182370718315845,0.06544012010932403,0.12082615880026343,0.9961729049682617,1.8784857865871094,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2727065145,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.050752993673086166,0.9982271790504456,0.01706050941720605,0.08616112545132637,0.02579009346663952,7398547.5,0.5835717260837555,15.856283187866211,0.4070031698793173,1.5785369873046875,4,4,28.825,0,68608,0,0.36867609999899287,0.25,0.25,0.25,5.581300859845096,0.2179257094860077,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-correlated-t-v00,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29973799999424955,0.0,0.0,0.0,0.29973799999424955,64,64,10,10,1.7875866130805642,2.2376538125370966,0.042143282781323066,0.15630325945820167,0.2634407195296555,0.8524633049964905,1.6937642696343702,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29973799999424955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t-v01,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.35728150000068126,0.0002432000037515536,0.049982799995632377,0.0,0.4075075000000652,64,64,10,10,1.4611623235416205,2.737546633631128,0.005695271614568842,0.05222633107061992,0.11130726752749759,0.9101574420928955,2.069165779106206,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789904329,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.05931048467755318,0.9978231191635132,0.015045009553432465,0.09411652758717537,0.023643160238862038,56.23429870605469,0.567973256111145,7.086491584777832,0.36363078504800794,1.4499258995056152,4,4,26.55,0,68608,0,0.35728150000068126,0.25,0.25,0.25,5.230381763556737,0.2247659146785736,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-correlated-t-v01,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.29785529999935534,0.0,0.0,0.0,0.29785529999935534,64,64,10,10,1.4611623235416205,2.737546633631128,0.028986993036962172,0.13003812440969492,0.24381459305563488,0.7563738822937012,2.1091570137168727,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29785529999935534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-correlated-t-v01,correlated-t,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2672255999932531,0.0002432000037515536,0.049982799995632377,0.0,0.31745159999263706,64,64,10,10,1.4611623235416205,2.737546633631128,0.005916195270745828,0.05341375631400624,0.10923189800310662,0.9224082827568054,2.0337265641197404,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,789904329,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.050399910658597946,0.9987396001815796,0.013302725739777088,0.13290739804506302,0.025595376268029213,98.08966064453125,0.6584220230579376,7.84105110168457,0.43040042631328107,1.9277608394622803,4,4,7.0,0,68608,0,0.2672255999932531,0.25,0.25,0.25,5.193301201958486,0.22526181824505329,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-nonlinear-v00,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.2864807000005385,0.0,0.0,0.0,0.2864807000005385,64,64,10,10,1.5584552857334293,2.5666440587787216,0.04223695908313818,0.1637716706813824,0.40632214107866166,0.738945722579956,2.789615641407266,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2864807000005385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-nonlinear-v00,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.265089500004251,0.000218700006371364,0.05039450000185752,0.0,0.3157027000124799,64,64,10,10,1.5584552857334293,2.5666440587787216,0.004540170419087275,0.05243521145561656,0.09563529433074035,0.9831342697143555,2.7671593671308092,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2497775461,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.045957401394844055,0.9975936412811279,0.018874403554946184,0.116732656955719,0.03700888529419899,299.2414855957031,0.6407748639583588,8.04349422454834,0.5490938238799572,3.5959832668304443,4,4,7.0,0,68608,0,0.265089500004251,0.25,0.25,0.25,3.8777678311974304,0.22334755416959523,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-nonlinear-v00,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.35393190000468167,0.000218700006371364,0.05039450000185752,0.0,0.40454510001291055,64,64,10,10,1.5584552857334293,2.5666440587787216,0.004599613322763929,0.052182628365840665,0.09494079714067825,0.9813458323478699,2.774631407894242,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2497775461,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.03237890172749758,0.9992100596427917,0.016243906691670418,0.09866298735141754,0.026156218722462654,50.4879150390625,0.5141340732574463,5.989661693572998,0.4629384160041809,2.1305935382843018,4,4,29.65,0,68608,0,0.35393190000468167,0.25,0.25,0.25,3.824578403520124,0.22305931895971298,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-nonlinear-v01,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,0,2026072201,1.0,0.15,0.35110510000231443,0.00021839999681105837,0.04897450000134995,0.0,0.40029800000047544,64,64,10,10,1.460176751997426,2.7393943880617626,0.008183266699874459,0.06508899186851813,0.09401602402764808,0.9432373046875,2.841569269808611,nan,nan,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,263424339,16,8,20,20,2621440,10485760,128,variance-per-node,0.0625,7,655360,860160.0,81920,2,1048576,0.028607243672013283,0.9996426701545715,0.018620989751070738,0.09441396221518517,0.027519814670085907,6.512421131134033,0.5028568223118782,8.021587371826172,0.47983627691864966,3.2333877086639404,4,4,30.275,0,68608,0,0.35110510000231443,0.25,0.25,0.25,3.9454266633999295,0.2300666742026806,0.0,0.0,0.0
paper-neural-optimized,NPR-d4-nonlinear-v01,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.2867569999943953,0.0,0.0,0.0,0.2867569999943953,64,64,10,10,1.460176751997426,2.7393943880617626,0.06853231599241383,0.19939145801910052,0.3814767418314597,0.7318318486213684,2.7730365201592573,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2867569999943953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d4-nonlinear-v01,nonlinear,4,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.25807150000036927,0.00021839999681105837,0.04897450000134995,0.0,0.3072643999985303,64,64,10,10,1.460176751997426,2.7393943880617626,0.007078442182898215,0.06232668910073712,0.09183822706729791,0.9410313963890076,2.8369445605729036,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,263424339,16,8,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,81920,2,1048576,0.03546483162790537,0.9990699887275696,0.024339242838323116,0.12210982292890549,0.037394989281892776,14.621020317077637,0.6345483005046845,8.359914779663086,0.5631231650710106,3.4647552967071533,4,4,7.0,0,68608,0,0.25807150000036927,0.25,0.25,0.25,3.984216527818912,0.23062105886638165,0.0,0.0,0.0
cta-exact-fixed-control,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.2865953000000445,0.00040499999886378646,0.050481199999921955,0.0,0.33748149999883026,64,64,36,36,0.38261318388883514,7.392393267786518,0.02089299623624674,0.08057629871158511,0.11538052995191855,1.0052969455718994,2.328645705343824,1.0,0.056640625,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,874776476,8,4,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,163840,2,1048576,0.07240455225110054,0.9983490705490112,0.07506237551569939,0.146286241710186,0.13300031423568726,4.220661640167236,0.9043945610523224,4.273657321929932,0.9680248811841011,3.1864888668060303,4,4,7.0,0,70656,0,0.2865953000000445,0.25,0.25,0.25,2.300266670795788,0.2840841054916382,0.0,0.0,0.0
cta-exact-hybrid,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,broad,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,1,2026072201,1.0,0.15,0.4670514000026742,0.00040499999886378646,0.050481199999921955,0.0,0.5179376000014599,64,64,36,36,0.38261318388883514,7.392393267786518,0.02086249968262921,0.08074220953662227,0.11393391200969948,1.0035367012023926,2.332243870899139,1.0,0.060546875,nan,160,10240,20480,320,20480,30720,2293760,1310720,0,983040,22622277.592530765,18772037.592530765,3850240.0,0,0,0,0,0.0,64,32,32,32.0,10,10,874776476,8,4,20,20,5242880,10485760,256,variance-per-node,0.0625,8,655360,901120.0,163840,2,1048576,0.029646387323737144,0.9998345971107483,0.03040069993585348,0.0797427799552679,0.05338622257113457,2.027395486831665,0.5339351624250412,2.103116035461426,0.6034460052847862,1.6065703630447388,2,2,30.4,0,70656,0,0.4670514000026742,0.25,0.25,0.25,2.3026719832800344,0.28483192846179006,0.0,0.0,0.0
paper-neural-optimized,NPR-d8-balanced-gmm-v00,balanced-gmm,8,0,broad,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0625,2,2026072201,1.0,0.15,0.29591729999810923,0.0,0.0,0.0,0.29591729999810923,64,64,36,36,0.38261318388883514,7.392393267786518,0.05007293992638706,0.1328647206183925,0.18603503329479887,0.9689042568206787,2.097478310545497,1.0,0.0556640625,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.29591729999810923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
