arm,target,family,dimension,instance,initialization,learning_rate,conditioned_direction_count,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,model_parameters,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
paper-neural,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,broad,0.016,192,18.036336816062434,0.05610185063587281,0.12016719361707448,0.1684890712513392,0.9293671250343323,5.030002339921565,1.0,0.11171875000000003,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.372419200000877,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,broad,0.016,192,18.036336816062434,0.12054616306930832,0.19046001789774936,0.16093095560715265,0.9485084414482117,4.191983324698986,0.8,0.4802734375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5348943000062718,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,broad,0.016,192,18.036336816062434,0.11789122681421738,0.18376729985067586,0.13127024949139016,0.9831715226173401,5.600292031574121,1.0,0.233203125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2663284999944153,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,broad,0.016,192,18.036336816062434,0.03382030016554971,0.09792139804535757,0.10046443680664949,0.9865391850471497,8.003398232642764,1.0,0.10722656250000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5108828000011272,6288,0.25,0.25,2.914625000126221,0.2832528542727232
cta-kll-hybrid,NCT-d16-balanced-gmm-i0,balanced-gmm,16,0,broad,0.016,192,18.036336816062434,0.033665165800062624,0.0976368405042793,0.09971003395277812,0.9875756502151489,8.0097405753879,1.0,0.10527343750000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5252202999981819,6288,0.25,0.25,2.9207755323701683,0.28425648510456086
paper-neural,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,concentrated,0.016,192,20.51483408906382,0.07419559137743015,0.13508367442300284,0.18793551544017023,0.9509663581848145,3.760222689945598,1.0,0.1521484375,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3740596000061487,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,concentrated,0.016,192,20.51483408906382,0.14079488325187128,0.19401065834924772,0.1984385526764528,1.0025755167007446,5.136458109133173,1.0,0.1369140625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5573128000032739,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,concentrated,0.016,192,20.51483408906382,0.12741782782270938,0.17759348023922633,0.1781756591906136,1.0107909440994263,3.9188304061661827,1.0,0.1853515625,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2760659999985364,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,concentrated,0.016,192,20.51483408906382,0.05153512978348296,0.10981205577419222,0.13654485743893974,0.98187255859375,5.367851164182158,1.0,0.11601562500000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.6067449000038323,6288,0.25,0.25,5.384503986805807,0.3371031582355499
cta-kll-hybrid,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,concentrated,0.016,192,20.51483408906382,0.051186634259014596,0.1094935672604253,0.13580155268257865,0.9827158451080322,5.346084121597327,1.0,0.11113281250000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.551033700001426,6288,0.25,0.25,5.39356965503863,0.338334783911705
paper-neural,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,broad,0.016,192,20.51483408906382,0.04342248701943774,0.10396241036142433,0.1467574526561108,0.9527298808097839,4.069594388258686,1.0,0.09843750000000001,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3646401000005426,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,broad,0.016,192,20.51483408906382,0.15823481775379733,0.20323364504039199,0.21041962050797494,0.929368793964386,5.141223831311707,1.0,0.176953125,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5561751999994158,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,broad,0.016,192,20.51483408906382,0.12928001634781516,0.17838393790668222,0.19073116912536023,0.97890704870224,4.957077433073725,1.0,0.18046875,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2572243000031449,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,broad,0.016,192,20.51483408906382,0.05162551710157359,0.11422886065197375,0.1435925262500766,0.9896434545516968,5.675854755576658,1.0,0.09687499999999999,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5676837999999407,6288,0.25,0.25,2.343675761100664,0.3087060980498791
cta-kll-hybrid,NCT-d16-balanced-gmm-i1,balanced-gmm,16,1,broad,0.016,192,20.51483408906382,0.051398364407909014,0.11422488254552965,0.143141349559595,0.9903152585029602,5.6723010282326465,1.0,0.09785156249999999,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5647182000029716,6288,0.25,0.25,2.3504070323643282,0.309892263263464
paper-neural,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,concentrated,0.016,192,20.15834662756542,0.07072164724991126,0.13464308306581751,0.18492936172072108,0.9206784963607788,5.062095066189871,1.0,0.138671875,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.373833999998169,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,concentrated,0.016,192,20.15834662756542,0.20185481982835007,0.2420906484742271,0.17952340456840815,0.9928771257400513,4.4643329628741,1.0,0.2470703125,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5592599999945378,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,concentrated,0.016,192,20.15834662756542,0.17498555699383722,0.2097399350745272,0.1497334193202064,0.9949645400047302,4.330419075248336,1.0,0.37109375,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2676472000021022,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,concentrated,0.016,192,20.15834662756542,0.06969803226068372,0.14426748071112477,0.14486269825139456,0.9904823899269104,7.566592667426067,1.0,0.09602864583333331,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5239691000024322,6288,0.25,0.25,8.993522519350925,0.31318011656403544
cta-kll-hybrid,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,concentrated,0.016,192,20.15834662756542,0.06977040411532265,0.14425838642087224,0.14529219983653852,0.9916548132896423,7.562437170649738,1.0,0.09765625,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5873486999989836,6288,0.25,0.25,9.006332285475802,0.3139321833848953
paper-neural,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,broad,0.016,192,20.15834662756542,0.09984675084425909,0.16434780615742703,0.21550868559168565,1.0079768896102905,4.545704296515784,1.0,0.22623697916666669,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3476395000034245,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,broad,0.016,192,20.15834662756542,0.1859670965066833,0.21991758540196032,0.18623630685602735,0.952885091304779,5.36629181979791,0.8333333333333334,0.33463541666666674,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5939423999952851,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,broad,0.016,192,20.15834662756542,0.1522638156901266,0.21166289732622517,0.18112510103503218,0.9628613591194153,5.352151279068541,0.8333333333333334,0.3219401041666667,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.29431669999758014,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,broad,0.016,192,20.15834662756542,0.06382194327101054,0.1371446541243484,0.1356831581645161,0.9873702526092529,7.551404949026386,1.0,0.0927734375,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5920423999996274,6288,0.25,0.25,2.9910441661846376,0.29180327206850054
cta-kll-hybrid,NCT-d16-balanced-gmm-i2,balanced-gmm,16,2,broad,0.016,192,20.15834662756542,0.06374747794933988,0.13721626796637323,0.13594871986703436,0.9891062378883362,7.549386121071523,1.0,0.095703125,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5816076999981306,6288,0.25,0.25,2.9966720305439876,0.292641781270504
paper-neural,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,concentrated,0.016,192,18.96097308916634,0.04664794200727229,0.11119616960871555,0.14816013381406193,0.9299445152282715,4.467849998900083,1.0,0.06035156250000001,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3832148000001325,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,concentrated,0.016,192,18.96097308916634,0.19379035272095457,0.2331438007847948,0.21518757899706445,0.947868824005127,4.2425370953987755,0.8,0.3103515625,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5362700000041514,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,concentrated,0.016,192,18.96097308916634,0.15390231637108265,0.20216321881648236,0.18397192467647464,0.9866983890533447,4.298620035579497,1.0,0.10527343750000001,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2533538999996381,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,concentrated,0.016,192,18.96097308916634,0.062274787434157375,0.12886486480144213,0.1737683488367005,0.9837629795074463,5.922244235851575,1.0,0.07539062499999999,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.6045068000021274,6288,0.25,0.25,5.089840172237623,0.3557263374328613
cta-kll-hybrid,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,concentrated,0.016,192,18.96097308916634,0.06234755421275118,0.12902222595900836,0.17369237072401683,0.9848854541778564,5.934584798986128,1.0,0.07539062499999999,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5794645999994827,6288,0.25,0.25,5.098291569228875,0.35661746114492415
paper-neural,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,broad,0.016,192,18.96097308916634,0.03414492336838926,0.0933930721833756,0.13581589019290188,0.967581570148468,4.269439728284953,1.0,0.08535156250000003,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37404919999971753,6288,,,,
minibatch-sw,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,broad,0.016,192,18.96097308916634,0.13501301359100815,0.19177859144302387,0.2243948965138728,0.9652984142303467,5.1563240194425255,1.0,0.158984375,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5644137000053888,6288,,,,
kll-small-rsr,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,broad,0.016,192,18.96097308916634,0.14725974730230895,0.19404619873396356,0.22036818077837386,0.8985636234283447,4.520366698210844,0.8,0.2423828125,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2922589999943739,6288,,,,
cta-exact-hybrid,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,broad,0.016,192,18.96097308916634,0.061255237633572435,0.12989761071188638,0.16938016396532915,0.9800412654876709,6.20148434303815,1.0,0.10917968750000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.6037956000000122,6288,0.25,0.25,2.113807398190695,0.3199387788772583
cta-kll-hybrid,NCT-d16-balanced-gmm-i3,balanced-gmm,16,3,broad,0.016,192,18.96097308916634,0.061466752883676534,0.1303329853714616,0.16921873996478518,0.9819195866584778,6.2390737004117165,1.0,0.11308593750000001,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5491391999967163,6288,0.25,0.25,2.118127018051092,0.32070856019854543
paper-neural,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,192,18.644710886498906,0.0695641543491563,0.1405737739016622,0.19561384795066733,0.9067729711532593,5.368172809598697,1.0,0.11445312500000002,0.057226562499999994,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3449232999992091,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,192,18.644710886498906,0.10220900649827147,0.16534966921905084,0.1629676008966804,0.9537243843078613,5.658205792241039,1.0,0.07695312499999998,0.038476562500000006,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5456046999970567,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,192,18.644710886498906,0.1354536222821059,0.1946463320772692,0.177710485610585,0.9784200191497803,4.447493839164167,1.0,0.09160156249999998,0.045800781250000006,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2631455000009737,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,192,18.644710886498906,0.04383634779886858,0.11244198083339173,0.13745983950245783,0.9885343909263611,8.444710867999639,1.0,0.03925781250000002,0.019628906249999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5736486000023433,6288,0.25,0.25,4.367172804277184,0.3237010888755322
cta-kll-hybrid,NCT-d16-rare-gmm-i0,rare-gmm,16,0,concentrated,0.016,192,18.644710886498906,0.0441516421298056,0.11247699498598854,0.13833898363261418,0.9900975227355957,8.524974371182578,1.0,0.028515625000000017,0.014257812499999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5801000999999815,6288,0.25,0.25,4.37493386476468,0.3253871865570545
paper-neural,NCT-d16-rare-gmm-i0,rare-gmm,16,0,broad,0.016,192,18.644710886498906,0.059135924842810716,0.1345003010059533,0.18663420544455991,0.9185685515403748,4.981899863400484,1.0,0.11250000000000002,0.056249999999999994,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3653342999969027,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i0,rare-gmm,16,0,broad,0.016,192,18.644710886498906,0.10294943086174424,0.17610845994467159,0.18502144409009447,0.9082578420639038,6.696841106091988,1.0,0.06425781249999998,0.032128906250000006,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5686582999987877,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i0,rare-gmm,16,0,broad,0.016,192,18.644710886498906,0.09608878857020553,0.16491032506912925,0.16670040133006528,0.977001428604126,6.008536702039495,1.0,0.06718749999999998,0.033593750000000006,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26305479999427916,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i0,rare-gmm,16,0,broad,0.016,192,18.644710886498906,0.0313511870972798,0.0945747838727329,0.12698724385550506,0.9961205124855042,8.31218779392278,1.0,0.04316406250000002,0.021582031249999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5499133999983314,6288,0.25,0.25,2.854867163695075,0.30451681315898893
cta-kll-hybrid,NCT-d16-rare-gmm-i0,rare-gmm,16,0,broad,0.016,192,18.644710886498906,0.031514471751914463,0.09553935036665467,0.1273947194705692,0.9981531500816345,8.286669876540502,1.0,0.04218750000000002,0.021093749999999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.517046399996616,6288,0.25,0.25,2.8639590960700434,0.3058534748852253
paper-neural,NCT-d16-rare-gmm-i1,rare-gmm,16,1,concentrated,0.016,192,21.60439646580753,0.09288953510588449,0.16336624802473798,0.25362759851674443,0.8084117770195007,10.762935381580123,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.35845700000209035,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i1,rare-gmm,16,1,concentrated,0.016,192,21.60439646580753,0.07960361293726415,0.1526496114817682,0.14653378101886932,0.9476858973503113,6.801270798843305,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5464528000011342,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i1,rare-gmm,16,1,concentrated,0.016,192,21.60439646580753,0.10452711062759334,0.15905388520965483,0.1339463340291423,0.9875231385231018,5.3097908578376956,0.5,0.04000000000000002,0.02,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2838521000012406,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i1,rare-gmm,16,1,concentrated,0.016,192,21.60439646580753,0.034796094653998466,0.09766629643531517,0.11439502282972859,0.989910900592804,10.592699457754854,0.5,0.03414062500000002,0.0170703125,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5848647000020719,6288,0.25,0.25,7.09823215417862,0.3023953478783369
cta-kll-hybrid,NCT-d16-rare-gmm-i1,rare-gmm,16,1,concentrated,0.016,192,21.60439646580753,0.03479686786714353,0.09777409554322829,0.11414079176519042,0.9900450706481934,10.566209773749629,0.5,0.030234375000000018,0.0151171875,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.591984800004866,6288,0.25,0.25,7.106647688946289,0.30338134430348873
paper-neural,NCT-d16-rare-gmm-i1,rare-gmm,16,1,broad,0.016,192,21.60439646580753,0.06676949777357422,0.13866563992039851,0.2099731834538726,0.8329333662986755,11.115760834535077,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.37753629999497207,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i1,rare-gmm,16,1,broad,0.016,192,21.60439646580753,0.07865895506967391,0.14881387317578101,0.12818491648236094,0.974820077419281,6.168376994218833,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5342472999982419,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i1,rare-gmm,16,1,broad,0.016,192,21.60439646580753,0.09462508766113586,0.1717752657902773,0.13513963675679755,1.0032050609588623,5.382612795039902,1.0,0.05472656249999998,0.02736328125,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.25497940000059316,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i1,rare-gmm,16,1,broad,0.016,192,21.60439646580753,0.021134947851411567,0.07693881240268063,0.1039928245288671,0.9884489178657532,13.14968371249234,0.5,0.03707031250000002,0.01853515625,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5631571999983862,6288,0.25,0.25,3.7002866564081756,0.2850984036922455
cta-kll-hybrid,NCT-d16-rare-gmm-i1,rare-gmm,16,1,broad,0.016,192,21.60439646580753,0.0207299061038011,0.07578537681357317,0.10298156590628875,0.9891136884689331,13.166488535462744,0.5,0.03707031250000002,0.01853515625,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5563887999960571,6288,0.25,0.25,3.7173692190497136,0.28717813938856124
paper-neural,NCT-d16-rare-gmm-i2,rare-gmm,16,2,concentrated,0.016,192,22.953810473470863,0.05788705609660738,0.13376435928049274,0.23793363590038796,0.8358507752418518,11.535838921272298,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.364034600002924,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i2,rare-gmm,16,2,concentrated,0.016,192,22.953810473470863,0.08174286337146874,0.1357583993651624,0.1617478689727681,1.0030937194824219,6.196039644928333,0.5,0.03902343750000002,0.01951171875,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5613793000011356,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i2,rare-gmm,16,2,concentrated,0.016,192,22.953810473470863,0.09110363762864004,0.16920525531648553,0.16887483806283413,0.9554756283760071,5.676739541344144,0.5,0.04000000000000002,0.02,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2806412999998429,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i2,rare-gmm,16,2,concentrated,0.016,192,22.953810473470863,0.02553285597693744,0.08846212923732283,0.1429123837690119,0.9771417379379272,11.780445203205916,0.5,0.04000000000000002,0.02,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5783087000017986,6288,0.25,0.25,6.747336967114597,0.3065373256802559
cta-kll-hybrid,NCT-d16-rare-gmm-i2,rare-gmm,16,2,concentrated,0.016,192,22.953810473470863,0.02620057354394767,0.09089354670159439,0.14313840777094386,0.9803417325019836,11.749552166870085,0.5,0.04000000000000002,0.02,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5139426000023377,6288,0.25,0.25,6.760249101247153,0.3080445364117622
paper-neural,NCT-d16-rare-gmm-i2,rare-gmm,16,2,broad,0.016,192,22.953810473470863,0.09142787458236334,0.16712635089523736,0.2741275748362845,0.7862815856933594,10.851957890722577,0.5,0.04000000000000002,0.02,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.34393229999841424,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i2,rare-gmm,16,2,broad,0.016,192,22.953810473470863,0.08371926453891554,0.15967562312343778,0.1736524390222773,1.038830280303955,6.144300818979034,0.5,0.03414062500000002,0.0170703125,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5409954999995534,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i2,rare-gmm,16,2,broad,0.016,192,22.953810473470863,0.09378213542846936,0.16279208484278082,0.17759462614591956,0.9557783603668213,4.984663393088514,0.5,0.024375000000000018,0.0121875,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.25345580000430346,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i2,rare-gmm,16,2,broad,0.016,192,22.953810473470863,0.02478373811255352,0.08596768987668815,0.14298902563847657,0.9866777062416077,11.859990644371983,0.5,0.03707031250000002,0.01853515625,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5690268999969703,6288,0.25,0.25,3.639928033056934,0.27042226344347
cta-kll-hybrid,NCT-d16-rare-gmm-i2,rare-gmm,16,2,broad,0.016,192,22.953810473470863,0.025011737160395953,0.08679852362180429,0.1425187102902506,0.9895228743553162,11.83044976516893,0.5,0.03804687500000002,0.0190234375,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5464617000034195,6288,0.25,0.25,3.6549098886405837,0.27288071662187574
paper-neural,NCT-d16-rare-gmm-i3,rare-gmm,16,3,concentrated,0.016,192,18.060580114670085,0.05925499532536893,0.1295733450899428,0.1985882124491813,0.9238661527633667,5.648411259388503,1.0,0.0007812499999999833,0.00039062500000000555,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.356987899998785,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i3,rare-gmm,16,3,concentrated,0.016,192,18.060580114670085,0.07925751083945531,0.15850437328972397,0.17979615196717166,0.9680562615394592,5.671426727291171,1.0,0.016406249999999983,0.008203125000000006,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5981959999990067,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i3,rare-gmm,16,3,concentrated,0.016,192,18.060580114670085,0.08356492471109522,0.16040109247705286,0.16555759137828394,0.9760730862617493,5.484948248259286,1.0,0.021679687500000017,0.010839843749999994,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.2812169999961043,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i3,rare-gmm,16,3,concentrated,0.016,192,18.060580114670085,0.02980491201550084,0.09236521943734617,0.1201605179118359,0.9874747395515442,7.798833401318772,1.0,0.05683593750000002,0.028417968749999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5284748999984004,6288,0.25,0.25,4.234957226020418,0.3358582228422165
cta-kll-hybrid,NCT-d16-rare-gmm-i3,rare-gmm,16,3,concentrated,0.016,192,18.060580114670085,0.030577113627450636,0.09375208064187998,0.12387413947309754,0.9866187572479248,7.908246769856716,1.0,0.04609375000000002,0.023046874999999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5059970000002068,6288,0.25,0.25,4.247201779600617,0.33676524832844734
paper-neural,NCT-d16-rare-gmm-i3,rare-gmm,16,3,broad,0.016,192,18.060580114670085,0.09408320463774356,0.16746495918283377,0.27324954451861694,0.8078165054321289,8.099798549524346,0.5,0.12480468749999998,0.062402343750000006,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.34706240000377875,6288,,,,
minibatch-sw,NCT-d16-rare-gmm-i3,rare-gmm,16,3,broad,0.016,192,18.060580114670085,0.09217827311146909,0.15749461735125495,0.18479883429074961,0.9818557500839233,6.440400524724862,0.5,0.11699218749999998,0.058496093750000006,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.514456999997492,6288,,,,
kll-small-rsr,NCT-d16-rare-gmm-i3,rare-gmm,16,3,broad,0.016,192,18.060580114670085,0.08514778388740485,0.17379201775513875,0.17544982219364322,1.0171928405761719,4.439740424287153,1.0,0.10664062500000002,0.053320312499999994,160,10240,20480,320,20480,20480,2621440,3932160.0,0,74752,98048,0,0.26422610000008717,6288,,,,
cta-exact-hybrid,NCT-d16-rare-gmm-i3,rare-gmm,16,3,broad,0.016,192,18.060580114670085,0.029128558436226193,0.09889404652928595,0.12424596284413642,1.0220516920089722,6.211679748749656,1.0,0.12519531250000002,0.06259765625,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,0,0,0.5702815000040573,6288,0.25,0.25,2.6674708660214153,0.3039645321667194
cta-kll-hybrid,NCT-d16-rare-gmm-i3,rare-gmm,16,3,broad,0.016,192,18.060580114670085,0.028508634835724855,0.09845909464088788,0.12237672021318487,1.0202467441558838,6.339998978760723,1.0,0.12226562500000002,0.061132812499999994,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0,0.5606314000033308,6288,0.25,0.25,2.678371932985505,0.30508858487010004
paper-neural,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,176,24.62386550446642,0.07070553883713337,0.14978078784543022,0.2227682316267485,0.8030489087104797,7.229056906929796,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.3675615000029211,6288,,,,
minibatch-sw,NCT-d16-correlated-t-i0,correlated-t,16,0,concentrated,0.016,176,24.62386550446642,0.07638783546104477,0.14644174187947998,0.1545670401069888,0.9111634492874146,6.51531296245929,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.5287844999984372,6288,,,,
