arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.15941999999631662,0.00020799999765586108,0.048369199997978285,0.20799719999195077,64,64,10,10,1.7135514207003593,2.3343332167791786,0.018743351542688913,0.11452746221525173,0.2016775588030409,1.0997315645217896,2.258183603524762,1.0,0.07382812499999995,0.0369140625,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.15941999999631662,0.0,0.0,0.0,0.0,0.24245658405125142
cta-kll-guarded,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.2566186999902129,0.00020799999765586108,0.049472400001832284,0.30629909998970106,64,64,10,10,1.7135514207003593,2.3343332167791786,0.012463141025374824,0.08956489037464553,0.1593119238004071,1.0742114782333374,2.4341648551853523,1.0,0.05624999999999995,0.028124999999999997,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.04405319504439831,0.9988224506378174,0.011084844125434756,0.10685602575540543,0.018431656062602997,18.55203628540039,0.6781494081020355,3.8960206508636475,0.5711016530636698,3.0718469619750977,4,4,68608,98048,0.2566186999902129,0.1875,0.0,0.1875,4.504019191245442,0.2638339776545763
cta-kll-global,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.1503413000027649,0.00020799999765586108,0.049472400001832284,0.20002170000225306,64,64,10,10,1.7135514207003593,2.3343332167791786,0.016254267579332016,0.10745884554273927,0.1993046507251542,1.108018398284912,2.364567032987942,1.0,0.06796874999999995,0.033984375,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2264365387,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.1503413000027649,0.0,0.0,0.0,0.0,0.24139569997787474
cta-kll-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.21360069999354891,0.00020799999765586108,0.049472400001832284,0.26328109999303706,64,64,10,10,1.7135514207003593,2.3343332167791786,0.010338207808794131,0.08579582759513539,0.19511228676345105,1.0962735414505005,2.3424025987896395,1.0,0.07480468749999995,0.03740234375,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.07698509655892849,0.9920891523361206,0.011377349263057113,0.10815616697072983,0.019191548228263855,19.219345092773438,0.6781494081020355,3.8960206508636475,0.559322768682614,3.3683152198791504,4,4,68608,98048,0.21360069999354891,0.25,0.25,0.25,5.05116649372017,0.2733322773128748
cta-exact-hybrid,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.21055909999995492,0.00020799999765586108,0.048369199997978285,0.25913629999558907,64,64,10,10,1.7135514207003593,2.3343332167791786,0.009643845822064456,0.0824163694915808,0.18435090966482412,1.0878636837005615,2.327188608870219,1.0,0.07382812499999995,0.0369140625,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2264365387,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.07696320675313473,0.9920973181724548,0.011213591555133462,0.10802386701107025,0.019806310534477234,19.25135612487793,0.6781494081020355,3.8960206508636475,0.5576002831105142,3.1668214797973633,4,4,68608,0,0.21055909999995492,0.25,0.25,0.25,4.99774450324267,0.2719690531492233
paper-neural-optimized,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.3449705999955768,0.0,0.0,0.3449705999955768,64,64,10,10,1.7135514207003593,2.3343332167791786,0.04058907027886072,0.16845306380871566,0.43664407394014354,0.7348530888557434,3.653279747810889,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3449705999955768,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.14413679999415763,0.00021230000129435211,0.04174600000260398,0.18609509999805596,64,64,10,10,1.3349769429763683,2.996306431391908,0.013477057825745042,0.08513625588998319,0.11604383669420666,0.9733593463897705,2.2168756418002467,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.14413679999415763,0.0,0.0,0.0,0.0,0.2397675361484289
paper-neural-optimized,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.3393888999999035,0.0,0.0,0.3393888999999035,64,64,10,10,1.3349769429763683,2.996306431391908,0.023475501400595178,0.10805104471500117,0.1973483620839339,0.7976632714271545,1.8032568190756746,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3393888999999035,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.20654179999837652,0.00021230000129435211,0.04954130000260193,0.2562954000022728,64,64,10,10,1.3349769429763683,2.996306431391908,0.013281012931789071,0.0897790623854163,0.13074704985061397,0.9820759892463684,1.9640109192011546,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08377288468182087,0.9923380017280579,0.010727406945079565,0.10156937316060066,0.024327412247657776,67.50860595703125,0.6858163148164749,14.124988555908203,0.4502145254518837,1.913779616355896,4,4,68608,0,0.20654179999837652,0.25,0.25,0.25,8.294238971518018,0.23315308876335622
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.15848779999942053,0.00021230000129435211,0.04954130000260193,0.2082414000033168,64,64,10,10,1.3349769429763683,2.996306431391908,0.012041206962946305,0.08049051465856837,0.11782955502515241,0.9749225378036499,2.1088358943248826,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.15848779999942053,0.0,0.0,0.0,0.0,0.2120521541684866
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2583740999980364,0.00021230000129435211,0.04174600000260398,0.30033240000193473,64,64,10,10,1.3349769429763683,2.996306431391908,0.019049825679714694,0.10708641917630582,0.15456585486081745,1.012094259262085,1.9116485322694283,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08362051658332348,0.9923380017280579,0.010705664288252592,0.10179876163601875,0.024304987862706184,67.50860595703125,0.6858163148164749,14.124988555908203,0.4544264489319175,1.81611168384552,4,4,68608,98048,0.2583740999980364,0.225,0.0,0.225,9.049264654381904,0.25767459608614446
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.2089643000072101,0.00021230000129435211,0.04174600000260398,0.25092260001110844,64,64,10,10,1.3349769429763683,2.996306431391908,0.017733730996823738,0.10349882651487798,0.1482186986901817,1.0055351257324219,1.9170531592015572,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.08362051658332348,0.9923380017280579,0.010705664288252592,0.10179876163601875,0.024304987862706184,67.50860595703125,0.6858163148164749,14.124988555908203,0.4520480343606323,1.829288125038147,4,4,68608,98048,0.2089643000072101,0.25,0.25,0.25,9.049643806498107,0.2604416910558939
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.2604653000016697,0.00020390001009218395,0.04145259999495465,0.3021218000067165,64,64,10,10,1.576598898070453,2.5371069362635397,0.010254871079606431,0.07380230275465528,0.10548053411769108,1.0106154680252075,2.685464961071353,nan,nan,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.0371997756883502,0.9989741444587708,0.013602739432826638,0.09743491560220718,0.02448340691626072,129.19351196289062,0.6379310101270675,8.295328140258789,0.5490533370058983,3.7818081378936768,4,4,68608,98048,0.2604653000016697,0.22999999999999998,0.0,0.22999999999999998,4.482886056818948,0.23495498709380627
paper-neural-optimized,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.3430248000076972,0.0,0.0,0.3430248000076972,64,64,10,10,1.576598898070453,2.5371069362635397,0.0549708055766045,0.18724192608082263,0.4214817509677975,0.7293534278869629,2.6548365027851943,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3430248000076972,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.20927589999337215,0.00020390001009218395,0.04145259999495465,0.250932399998419,64,64,10,10,1.576598898070453,2.5371069362635397,0.013293983127823594,0.0819894229404864,0.11102792752633628,1.0041288137435913,2.7086399025733106,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.057340837083756924,0.9959349036216736,0.013718232745304704,0.09800473600625992,0.0269619170576334,126.12915802001953,0.6379310101270675,8.295328140258789,0.5500225547235459,3.552353620529175,4,4,68608,98048,0.20927589999337215,0.25,0.25,0.25,4.72263937197162,0.24209266640245913
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.15105919999768957,0.00020390001009218395,0.04145259999495465,0.1927157000027364,64,64,10,10,1.576598898070453,2.5371069362635397,0.008692507732225074,0.07236361706446524,0.11457237960714554,0.9791431427001953,2.7198194680597085,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.15105919999768957,0.0,0.0,0.0,0.0,0.21975137442350387
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.21128269999462646,0.00020390001009218395,0.05122269999992568,0.2627093000046443,64,64,10,10,1.576598898070453,2.5371069362635397,0.008527014351431994,0.06574179296828185,0.09374307292413568,1.0071662664413452,2.7122991246948627,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,2621440,10485760,128,7,143360,860160.0,81920,2,1048576,0.05844875331968069,0.9958013892173767,0.01379024819470942,0.09811011701822281,0.026778874918818474,126.6246337890625,0.6379310101270675,8.295328140258789,0.5404192704241723,3.1704390048980713,4,4,68608,0,0.21128269999462646,0.25,0.25,0.25,4.511571914224431,0.230352071672678
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.14974990001064725,0.00020390001009218395,0.05122269999992568,0.20117650002066512,64,64,10,10,1.576598898070453,2.5371069362635397,0.005564817105100595,0.057468385153048786,0.0939693343034322,0.9934483766555786,2.7408073094938024,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14974990001064725,0.0,0.0,0.0,0.0,0.2081656400114298
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.15001810000103433,0.00032869999995455146,0.042147900006966665,0.19249470000795554,64,64,36,36,0.3145925077510418,8.990764417646316,0.0408285774886048,0.12017723570038515,0.13349013360118092,1.008604884147644,3.342920502314044,1.0,0.0419921875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15001810000103433,0.0,0.0,0.0,0.0,0.2630966898053885
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.27548680000472814,0.00032869999995455146,0.042147900006966665,0.31796340001164936,64,64,36,36,0.3145925077510418,8.990764417646316,0.02655047456166315,0.09478906363329176,0.11741879065828487,1.0090759992599487,3.176860831313324,1.0,0.0517578125,nan,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06884666159749031,0.9977806210517883,0.059721728321164846,0.10929670557379723,0.13317792117595673,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.0396970468573272,3.5524239540100098,4,4,70656,98048,0.27548680000472814,0.2375,0.0,0.2375,3.7581900733697373,0.2806808788329363
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.14994950000254903,0.00032869999995455146,0.051414600005955435,0.20169280000845902,64,64,36,36,0.3145925077510418,8.990764417646316,0.04026967203598275,0.11908312478328362,0.13201418851993163,1.0077295303344727,3.337535287074821,1.0,0.04296875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.14994950000254903,0.0,0.0,0.0,0.0,0.2625588525086641
paper-neural-optimized,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.34975729999132454,0.0,0.0,0.34975729999132454,64,64,36,36,0.3145925077510418,8.990764417646316,0.05742513577970065,0.14123230786397178,0.2027106198373544,0.9736286401748657,3.049708466561323,1.0,0.1455078125,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34975729999132454,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.2137691999960225,0.00032869999995455146,0.042147900006966665,0.2562458000029437,64,64,36,36,0.3145925077510418,8.990764417646316,0.02599619671318454,0.09381088762118997,0.11674248092656428,1.010605812072754,3.16401772461431,1.0,0.0478515625,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06884666159749031,0.9977806210517883,0.059721728321164846,0.10929670557379723,0.13317792117595673,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.039656092505902,3.5524239540100098,4,4,70656,98048,0.2137691999960225,0.25,0.25,0.25,3.7597218897481293,0.28120769634842874
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.2143454000033671,0.00032869999995455146,0.051414600005955435,0.2660887000092771,64,64,36,36,0.3145925077510418,8.990764417646316,0.02562842393885223,0.09315407530029937,0.11606047209532763,1.008805751800537,3.1506176364228535,1.0,0.0546875,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,293263602,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.06844528019428253,0.9978077411651611,0.05968040367588401,0.10942060127854347,0.13320046663284302,3.5422561168670654,0.9676214814186096,4.3565287590026855,1.0420668023638426,3.56003999710083,4,4,70656,0,0.2143454000033671,0.25,0.25,0.25,3.7604720820376505,0.28075768910348414
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.2686785000114469,0.0003121999907307327,0.047037800002726726,0.31602850000490434,64,64,36,36,0.3415174362949428,8.281940610210869,0.03141089051839652,0.12655249124408285,0.16277685485868534,0.9794185161590576,5.938070384919096,1.0,0.003320312500000047,0.0016601562500000028,160,10240,20480,320,20480,30720,3747840,1310720,2437120,6758400.0,0.0,6758400.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.2337861806154251,0.9777533411979675,0.10193395614624023,0.16627239808440208,0.20285148918628693,33.74300765991211,1.4996982157230376,4.81881046295166,1.2731746819801628,3.484729766845703,4,4,70656,98048,0.2686785000114469,0.05,0.0,0.05,3.704996059681926,0.26928324103355405
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.2100194999948144,0.0003121999907307327,0.047037800002726726,0.25736949998827185,64,64,36,36,0.3415174362949428,8.281940610210869,0.026068735646955776,0.11556476584923736,0.16197323169113348,0.9764981865882874,6.330474769553677,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.2766491398215294,0.9490489363670349,0.10368875414133072,0.16832437738776207,0.20737522840499878,36.02336883544922,1.4996982157230376,4.81881046295166,1.2800443735904992,4.084187984466553,4,4,70656,98048,0.2100194999948144,0.25,0.25,0.25,4.172640574101073,0.2874192252755165
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.21215060001122765,0.0003121999907307327,0.050317700006417,0.2627805000083754,64,64,36,36,0.3415174362949428,8.281940610210869,0.026650581331238765,0.11562931661757149,0.16387514513838272,0.9774643182754517,6.295666246011331,1.0,0.017968750000000047,0.008984375000000003,160,10240,20480,320,20480,30720,1781760,1310720,471040,22581317.592530765,18772037.592530765,3809280.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.2739252820611,0.9506909251213074,0.1038314625620842,0.16814443096518517,0.20935440063476562,36.01487731933594,1.4996982157230376,4.81881046295166,1.2808141437359155,4.089317798614502,4,4,70656,0,0.21215060001122765,0.25,0.25,0.25,4.1043894189244075,0.28150650635361674
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,3,2026072201,1.0,0.15,0.1496220999979414,0.0003121999907307327,0.047037800002726726,0.19697209999139886,64,64,36,36,0.3415174362949428,8.281940610210869,0.03293853756765541,0.13096904057596165,0.16433355070834008,0.9868950843811035,5.849433453669946,1.0,0.003320312500000047,0.0016601562500000028,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.1496220999979414,0.0,0.0,0.0,0.0,0.26294362246990205
paper-neural-optimized,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,4,2026072201,1.0,0.15,0.3432044000073802,0.0,0.0,0.3432044000073802,64,64,36,36,0.3415174362949428,8.281940610210869,0.1127920237059068,0.2189313313670738,0.39597509055846436,0.7642903923988342,6.261888516945409,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3432044000073802,0.0,0.0,0.0,0.0,0.0
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,5,2026072201,1.0,0.15,0.14829520000785124,0.0003121999907307327,0.050317700006417,0.19892510000499897,64,64,36,36,0.3415174362949428,8.281940610210869,0.03402981647821024,0.132308698431973,0.16821064013230608,0.9862449765205383,5.909337078156432,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.14829520000785124,0.0,0.0,0.0,0.0,0.2587711840867996
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,0,2026072201,1.0,0.15,0.21853720000945032,0.00029909999284427613,0.04220760001044255,0.26104390001273714,64,64,36,36,0.35181214759677143,8.039594835104971,0.009996681110921557,0.06354687776769143,0.10886320246884792,0.9580670595169067,4.337426310141382,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,471040,3809280.0,0.0,3809280.0,64,32,32,32.0,10,10,95594302,8,4,20,20,2621440,10485760,128,7,143360,860160.0,163840,2,1048576,0.33119387179613113,0.9438185691833496,0.05975727178156376,0.1681833229959011,0.11635778844356537,24600.62890625,1.4662548303604126,14.030543327331543,1.1977488497272133,3.065225839614868,4,4,70656,98048,0.21853720000945032,0.25,0.25,0.25,8.088734932827105,0.29971430972218516
paper-neural-optimized,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,1,2026072201,1.0,0.15,0.34639740000420716,0.0,0.0,0.34639740000420716,64,64,36,36,0.35181214759677143,8.039594835104971,0.030422919141354754,0.10988979847400696,0.22503868254561438,0.8165655136108398,3.515822817849859,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34639740000420716,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,128,2,2,2026072201,1.0,0.15,0.14590170000155922,0.00029909999284427613,0.04220760001044255,0.18840840000484604,64,64,36,36,0.35181214759677143,8.039594835104971,0.022544989402361715,0.09781366836770522,0.13341929560136795,0.9843287467956543,4.626688972124436,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,95594302,8,4,0,0,0,0,128,7,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.14590170000155922,0.0,0.0,0.0,0.0,0.27235589995980264
