target_weights,estimator,per_mode,N,batch,mask,seed,total_steps,final_ED2,coverage,mass_error,residual_rms,generator_max_real,perturbation_ratio,stable_wrong_candidate,kernel_pairs,wall_seconds
unequal,paper,2,8,16,True,4,2000,0.2938385091786375,0.75,0.35,0.016571730306088803,0.06442822986097968,0.9016193917383628,0,384000,2.84979510307312
unequal,paper,2,8,16,True,5,400,0.2872754155471209,1.0,0.30000000000000004,0.012988516953100743,0.0811026981528735,nan,0,76800,0.5996212959289551
unequal,paper,2,8,64,False,0,400,0.16286802551493196,1.0,0.24999999999999997,0.18690699076254744,2.3896880674855794,nan,0,230400,0.5855114459991455
unequal,paper,2,8,64,False,1,2000,0.01925315966600616,1.0,0.20000000000000004,0.012396327933933868,0.05966829604433382,nan,0,1152000,2.8400754928588867
unequal,paper,2,8,64,False,2,2000,0.28557535833504577,1.0,0.55,0.022601655231313408,0.2455343986272875,0.7119838775444881,0,1152000,2.8598384857177734
unequal,paper,2,8,64,False,3,2000,0.21255812344373348,0.75,0.6499999999999999,0.027890233342327653,0.08088214148886559,0.9453242323073722,0,1152000,2.878145694732666
unequal,paper,2,8,64,False,4,400,0.3262265687628041,1.0,0.20000000000000004,0.036989503684857414,0.023533306742007588,nan,0,230400,0.5990114212036133
unequal,paper,2,8,64,False,5,2000,0.12931318638852574,0.75,0.55,0.15081622008989468,0.11908212088365563,0.6396931669177915,0,1152000,2.902149200439453
unequal,paper,2,8,64,True,0,400,0.31940380853939887,1.0,0.15,0.0253658209390051,0.0004008524824809941,nan,0,230400,0.6002905368804932
unequal,paper,2,8,64,True,1,2000,0.27874409837041414,1.0,0.4,0.008002278359832032,0.007309483926759338,nan,0,1152000,3.015064001083374
unequal,paper,2,8,64,True,2,2000,0.446323517795864,1.0,0.55,0.005307021289589739,0.0014207977503642578,0.9121254599248305,0,1152000,2.92740535736084
unequal,paper,2,8,64,True,3,400,0.30182717879878806,1.0,0.4,0.01777067431785588,0.07826042553308045,nan,0,230400,0.5973677635192871
unequal,paper,2,8,64,True,4,400,0.5429662704883724,1.0,0.20000000000000004,0.03195625050245397,0.2531175043875642,nan,0,230400,0.5957098007202148
unequal,paper,2,8,64,True,5,400,0.24183656036752943,1.0,0.4,0.030955290425350918,0.08594029870965039,nan,0,230400,0.5858941078186035
unequal,paper,4,16,16,False,0,400,0.21526169245490645,1.0,0.32500000000000007,0.301621840218765,nan,nan,0,204800,0.595595121383667
unequal,paper,4,16,16,False,1,400,0.12150252068479706,1.0,0.17500000000000002,0.19208985004351134,nan,nan,0,204800,0.5952847003936768
unequal,paper,4,16,16,False,2,400,0.13303205246610306,1.0,0.30000000000000004,0.09332364995701004,nan,nan,0,204800,0.5900945663452148
unequal,paper,4,16,16,False,3,2000,0.28113976442088684,0.75,0.5249999999999999,0.08867113596821971,nan,nan,0,1024000,2.920607089996338
unequal,paper,4,16,16,False,4,2000,0.09272250754744205,0.75,0.5249999999999999,0.04466744625464695,nan,nan,0,1024000,2.916043281555176
unequal,paper,4,16,16,False,5,400,0.3403530745173513,1.0,0.24999999999999997,0.19507566748585453,nan,nan,0,204800,0.6022131443023682
unequal,paper,4,16,16,True,0,400,0.1868175566659951,1.0,0.4,0.04712295423546591,nan,nan,0,204800,0.6047780513763428
unequal,paper,4,16,16,True,1,400,0.15558153977237144,1.0,0.17500000000000002,0.023615286066277212,nan,nan,0,204800,0.6035826206207275
unequal,paper,4,16,16,True,2,400,0.1446134723146073,1.0,0.30000000000000004,0.030736568627170956,nan,nan,0,204800,0.5916895866394043
unequal,paper,4,16,16,True,3,2000,0.2977451155014139,0.75,0.42500000000000004,0.11773604807755267,nan,nan,0,1024000,2.9065067768096924
unequal,paper,4,16,16,True,4,2000,0.09036399827399011,1.0,0.275,0.016624800024865397,nan,nan,0,1024000,2.9821524620056152
unequal,paper,4,16,16,True,5,400,0.3174908424120195,1.0,0.15,0.041269276979019824,nan,nan,0,204800,0.612586498260498
unequal,paper,4,16,64,False,0,2000,0.0998835882967819,1.0,0.30000000000000004,0.08342352884900804,nan,nan,0,2560000,3.00520658493042
unequal,paper,4,16,64,False,1,400,0.0413768876429601,1.0,0.30000000000000004,0.11720898409078252,nan,nan,0,512000,0.6338365077972412
unequal,paper,4,16,64,False,2,400,0.04199821248932789,1.0,0.07500000000000004,0.03861804214720976,nan,nan,0,512000,0.6027181148529053
unequal,paper,4,16,64,False,3,2000,0.26565453635417136,0.75,0.6499999999999999,0.026923909087345637,nan,nan,0,2560000,2.9606611728668213
unequal,paper,4,16,64,False,4,400,0.09686908469872524,1.0,0.275,0.1369434103387215,nan,nan,0,512000,0.6202676296234131
unequal,paper,4,16,64,False,5,2000,0.06643255255079028,0.75,0.42499999999999993,0.05593800947966984,nan,nan,0,2560000,2.9450690746307373
unequal,paper,4,16,64,True,0,400,0.15158071502563875,1.0,0.32500000000000007,0.06186428256586514,nan,nan,0,512000,0.6105360984802246
unequal,paper,4,16,64,True,1,2000,0.10215053900415039,1.0,0.30000000000000004,0.006138417585479653,nan,nan,0,2560000,3.0433530807495117
unequal,paper,4,16,64,True,2,400,0.1172903377994805,1.0,0.20000000000000004,0.018711922859108474,nan,nan,0,512000,0.6383500099182129
unequal,paper,4,16,64,True,3,2000,0.19717827787150544,1.0,0.4,0.013548501690895106,nan,nan,0,2560000,3.0864946842193604
unequal,paper,4,16,64,True,4,400,0.12767549359235564,1.0,0.275,0.030600155452129917,nan,nan,0,512000,0.6315610408782959
unequal,paper,4,16,64,True,5,400,0.12008277078713325,1.0,0.4,0.030837243950094066,nan,nan,0,512000,0.6162285804748535
unequal,paper,8,32,16,False,0,2000,0.14764878716880658,1.0,0.4625,0.06665353691060762,nan,nan,0,3072000,3.1499500274658203
unequal,paper,8,32,16,False,1,400,0.11983275076587385,1.0,0.2125,0.14912241229108156,nan,nan,0,614400,0.6457817554473877
unequal,paper,8,32,16,False,2,400,0.1398156436190776,1.0,0.36250000000000004,0.12902379645033002,nan,nan,0,614400,0.6377263069152832
unequal,paper,8,32,16,False,3,400,0.0803816460579656,1.0,0.3375,0.09866001672063268,nan,nan,0,614400,0.6410119533538818
unequal,paper,8,32,16,False,4,2000,0.10993142016126267,0.75,0.375,0.08249292277794221,nan,nan,0,3072000,3.122509717941284
unequal,paper,8,32,16,False,5,400,0.1748622519498677,1.0,0.3375,0.16309621489214127,nan,nan,0,614400,0.6494765281677246
unequal,paper,8,32,16,True,0,2000,0.10644280305775711,1.0,0.4,0.0723584716922177,nan,nan,0,3072000,3.115643262863159
unequal,paper,8,32,16,True,1,400,0.12331623122346569,1.0,0.2125,0.052891701734704,nan,nan,0,614400,0.6446866989135742
unequal,paper,8,32,16,True,2,400,0.1454137300982734,1.0,0.36250000000000004,0.038773708166875615,nan,nan,0,614400,0.6487040519714355
unequal,paper,8,32,16,True,3,400,0.09112564863788686,1.0,0.3375,0.0458775754091529,nan,nan,0,614400,0.6569626331329346
unequal,paper,8,32,16,True,4,400,0.17865360566220545,1.0,0.36250000000000004,0.08931222373435123,nan,nan,0,614400,0.6413638591766357
unequal,paper,8,32,16,True,5,400,0.17580622519402156,1.0,0.3375,0.05442669102942878,nan,nan,0,614400,0.6335446834564209
unequal,paper,8,32,64,False,0,400,0.13006260782887646,1.0,0.36250000000000004,0.08648023791486768,nan,nan,0,1228800,0.6423032283782959
unequal,paper,8,32,64,False,1,2000,0.04929161290324102,1.0,0.4,0.015004142096769972,nan,nan,0,6144000,3.1955368518829346
unequal,paper,8,32,64,False,2,400,0.052627059330634385,1.0,0.17500000000000002,0.08788985884540639,nan,nan,0,1228800,0.6427478790283203
unequal,paper,8,32,64,False,3,2000,0.15251702156598768,1.0,0.4625,0.027388226749325225,nan,nan,0,6144000,3.22613787651062
unequal,paper,8,32,64,False,4,2000,0.05678132771873079,1.0,0.3375,0.05978238750588989,nan,nan,0,6144000,3.2366631031036377
unequal,paper,8,32,64,False,5,400,0.1444222740812544,1.0,0.23750000000000002,0.10425857351587522,nan,nan,0,1228800,0.6690447330474854
unequal,paper,8,32,64,True,0,400,0.1309373600069661,1.0,0.275,0.03203973126331521,nan,nan,0,1228800,0.6635515689849854
unequal,paper,8,32,64,True,1,400,0.11930488897117941,1.0,0.4,0.06470667216088893,nan,nan,0,1228800,0.6614985466003418
unequal,paper,8,32,64,True,2,400,0.06681407448545507,1.0,0.17500000000000002,0.02846773263047892,nan,nan,0,1228800,0.6678740978240967
unequal,paper,8,32,64,True,3,2000,0.19818702967710866,1.0,0.4,0.012467074720571694,nan,nan,0,6144000,3.2501060962677
unequal,paper,8,32,64,True,4,400,0.10437708815386593,1.0,0.4,0.044062329570182544,nan,nan,0,1228800,0.6504659652709961
unequal,paper,8,32,64,True,5,400,0.13373357068787795,1.0,0.23750000000000002,0.05603723139291065,nan,nan,0,1228800,0.653721809387207
unequal,paper,16,64,16,False,0,2000,0.08996970188831832,1.0,0.4,0.07492675819932165,nan,nan,0,10240000,3.685009479522705
unequal,paper,16,64,16,False,1,400,0.11753396235141755,1.0,0.38750000000000007,0.14273022285507994,nan,nan,0,2048000,0.7513720989227295
unequal,paper,16,64,16,False,2,400,0.1652722148449577,1.0,0.24375,0.13398721525720625,nan,nan,0,2048000,0.7543437480926514
unequal,paper,16,64,16,False,3,2000,0.09806602162258193,1.0,0.4,0.0740159268709238,nan,nan,0,10240000,3.6558244228363037
unequal,paper,16,64,16,False,4,400,0.1834787125302113,1.0,0.3375,0.11753204248756263,nan,nan,0,2048000,0.7406060695648193
unequal,paper,16,64,16,False,5,400,0.12522471504292731,1.0,0.36875,0.12565652269571473,nan,nan,0,2048000,0.7283806800842285
unequal,paper,16,64,16,True,0,400,0.13999574258757974,1.0,0.4,0.10598495581028311,nan,nan,0,2048000,0.7191646099090576
unequal,paper,16,64,16,True,1,400,0.10935823129791311,1.0,0.29375000000000007,0.09789464160773459,nan,nan,0,2048000,0.7329537868499756
unequal,paper,16,64,16,True,2,400,0.1575391679078555,1.0,0.24375,0.09804429114422893,nan,nan,0,2048000,0.7302026748657227
unequal,paper,16,64,16,True,3,2000,0.08134506043319867,1.0,0.4,0.02743046965260441,nan,nan,0,10240000,3.6599318981170654
unequal,paper,16,64,16,True,4,400,0.18230185073712413,1.0,0.3375,0.061575670715981246,nan,nan,0,2048000,0.7556557655334473
unequal,paper,16,64,16,True,5,400,0.11763476282246521,1.0,0.36875,0.08548563322580582,nan,nan,0,2048000,0.7472386360168457
unequal,paper,16,64,64,False,0,400,0.03173215597173451,1.0,0.20000000000000004,0.08451116399773162,nan,nan,0,3276800,0.793043851852417
unequal,paper,16,64,64,False,1,400,0.0816815279914016,1.0,0.20625000000000002,0.07759342907997051,nan,nan,0,3276800,0.7596292495727539
unequal,paper,16,64,64,False,2,400,0.13964935463114792,1.0,0.30625,0.0881530807280001,nan,nan,0,3276800,0.7606525421142578
unequal,paper,16,64,64,False,3,400,0.06986858801777696,1.0,0.275,0.08728995168831818,nan,nan,0,3276800,0.7713272571563721
unequal,paper,16,64,64,False,4,400,0.19762963160325686,1.0,0.30625,0.10149036361495006,nan,nan,0,3276800,0.751953125
unequal,paper,16,64,64,False,5,2000,0.1136889124061411,1.0,0.5249999999999999,0.04217221230308598,nan,nan,0,16384000,3.770585536956787
unequal,paper,16,64,64,True,0,400,0.03535378579690596,1.0,0.26250000000000007,0.031757743893969785,nan,nan,0,3276800,0.7995743751525879
unequal,paper,16,64,64,True,1,400,0.08468931608577579,1.0,0.14375000000000002,0.03922536392662392,nan,nan,0,3276800,0.7775192260742188
unequal,paper,16,64,64,True,2,400,0.13299383437025503,1.0,0.275,0.055881737195365086,nan,nan,0,3276800,0.7759542465209961
unequal,paper,16,64,64,True,3,400,0.0629417239973713,1.0,0.275,0.04952039250882089,nan,nan,0,3276800,0.7835788726806641
unequal,paper,16,64,64,True,4,400,0.179909079740046,1.0,0.30625,0.06779690296282094,nan,nan,0,3276800,0.7820792198181152
unequal,paper,16,64,64,True,5,2000,0.07537050210515717,1.0,0.4,0.02235506120766037,nan,nan,0,16384000,3.7621688842773438
