K,d,arm,comparison,seed,steps,final_ED2,coverage,mass_error,event_time,censored,kernel_pairs,wall_seconds,L_est,sigma_est,best_tau,oracle_tune_kernel_pairs
4,2,coarse-joint,joint policy,2,400,0.008552127843227564,1.0,0.0625,170,0,1228800,0.6649391651153564,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,coarse-joint,joint policy,3,400,0.007354387607823032,1.0,0.0625,144,0,1228800,0.6628890037536621,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,coarse-joint,joint policy,4,400,0.006375943978669363,1.0,0.0625,118,0,1228800,0.6655175685882568,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,coarse-joint,joint policy,5,400,0.006336619407820376,1.0,0.0625,128,0,1228800,0.659862756729126,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,coarse-joint,joint policy,6,400,0.006202825867595352,1.0,0.0625,109,0,1228800,0.6614367961883545,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,coarse-joint,joint policy,7,400,0.007625139724296126,1.0,0.0625,131,0,1228800,0.6687808036804199,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,0,400,0.00829883045048374,1.0,0.125,125,0,1228800,0.6533534526824951,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,1,400,0.0034367343896123392,1.0,0.0625,101,0,1228800,0.6522014141082764,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,2,400,0.005147056182105647,1.0,0.0625,105,0,1228800,0.6553366184234619,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,3,400,0.00525503616265699,1.0,0.0625,123,0,1228800,0.6600103378295898,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,4,400,0.002904826355364931,1.0,0.0625,101,0,1228800,0.6663205623626709,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,5,400,0.007108600853638625,1.0,0.125,94,0,1228800,0.6464684009552002,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,6,400,0.004241554819730986,1.0,0.0625,83,0,1228800,0.6504802703857422,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-oracle-joint,joint policy,7,400,0.0038403388592042065,1.0,0.0,98,0,1228800,0.6547451019287109,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,0,400,0.008299462283629766,1.0,0.125,125,0,1228800,0.6702003479003906,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,1,400,0.0034367062476127197,1.0,0.0625,101,0,1228800,0.6642951965332031,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,2,400,0.005147009399044777,1.0,0.0625,105,0,1228800,0.6668238639831543,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,3,400,0.005255112748971613,1.0,0.0625,123,0,1228800,0.6672523021697998,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,4,400,0.002904471904857764,1.0,0.0625,101,0,1228800,0.6592841148376465,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,5,400,0.007108808732527061,1.0,0.125,94,0,1228800,0.6658780574798584,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,6,400,0.004240999670155454,1.0,0.0625,83,0,1228800,0.6594469547271729,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
4,2,anneal-estimated-joint,joint policy,7,400,0.0038400574445468516,1.0,0.0,98,0,1228800,0.6630704402923584,0.9994804883783404,0.1500990749274625,0.34592146172399046,33177600
8,2,fine-common,bandwidth-only,0,400,0.03041999729892142,0.875,0.3125,400,1,3276800,0.7800731658935547,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,1,400,0.019894077621960937,1.0,0.21875,400,1,3276800,0.7898590564727783,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,2,400,0.051660304991558714,0.875,0.34375,400,1,3276800,0.78102707862854,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,3,400,0.04255100972484582,1.0,0.21875,400,1,3276800,0.7863757610321045,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,4,400,0.07197994689908027,0.875,0.3125,400,1,3276800,0.7962336540222168,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,5,400,0.031038017737631263,1.0,0.28125,400,1,3276800,0.7881753444671631,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,6,400,0.02149769918812594,1.0,0.1875,400,1,3276800,0.7721943855285645,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-common,bandwidth-only,7,400,0.0253720283725134,1.0,0.15625,400,1,3276800,0.7744665145874023,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,0,400,0.04445293291254737,0.875,0.21875,400,1,3276800,0.7674951553344727,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,1,400,0.05775418321614745,1.0,0.1875,400,1,3276800,0.7712609767913818,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,2,400,0.06255948933476518,0.875,0.3125,400,1,3276800,0.770545244216919,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,3,400,0.044324344918250214,1.0,0.15625,400,1,3276800,0.7661669254302979,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,4,400,0.061590161111217734,1.0,0.15625,400,1,3276800,0.7823705673217773,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,5,400,0.05218054445463749,1.0,0.21875,400,1,3276800,0.7868847846984863,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,6,400,0.05438701755628261,1.0,0.09375,400,1,3276800,0.786677360534668,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-common,bandwidth-only,7,400,0.051423457265882266,1.0,0.125,400,1,3276800,0.7897188663482666,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,0,200,0.09739980167723905,0.875,0.28125,200,1,3276800,0.4793126583099365,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,1,200,0.10281447340741812,1.0,0.1875,200,1,3276800,0.4706103801727295,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,2,200,0.11637943915418636,1.0,0.28125,200,1,3276800,0.46772074699401855,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,3,200,0.10310135045506708,1.0,0.1875,200,1,3276800,0.45806312561035156,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,4,200,0.12273902394795155,0.75,0.34375,200,1,3276800,0.45984387397766113,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,5,200,0.1069440670701316,1.0,0.25,200,1,3276800,0.464627742767334,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,6,200,0.10170089263529047,1.0,0.15625,200,1,3276800,0.45915770530700684,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,average-common,bandwidth-only/equal-compute,7,200,0.09820172610084632,1.0,0.125,200,1,3276800,0.4685969352722168,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,0,133,0.1262269431538965,0.875,0.34375,133,1,3268608,0.3587663173675537,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,1,133,0.1301310284217576,1.0,0.21875,133,1,3268608,0.3806629180908203,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,2,133,0.15037899270530208,0.875,0.3125,133,1,3268608,0.37969136238098145,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,3,133,0.13912518723211198,1.0,0.1875,133,1,3268608,0.3765604496002197,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,4,133,0.17315222312680323,0.875,0.3125,133,1,3268608,0.36258912086486816,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,5,133,0.13686669027647547,1.0,0.25,133,1,3268608,0.3560154438018799,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,6,133,0.13245377420123616,1.0,0.1875,133,1,3268608,0.35299134254455566,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,paper-fixed-common,bandwidth-only/equal-compute,7,133,0.1295489764350204,1.0,0.15625,133,1,3268608,0.3539755344390869,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,0,400,0.018516377023484187,0.875,0.21875,400,1,3276800,0.7778637409210205,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,1,400,0.01789497601969159,1.0,0.1875,400,1,3276800,0.7787184715270996,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,2,400,0.027395235200179835,1.0,0.21875,400,1,3276800,0.8073339462280273,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,3,400,0.023621036541303653,1.0,0.1875,396,0,3276800,0.7830390930175781,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,4,400,0.02040145587718345,1.0,0.1875,400,1,3276800,0.7813539505004883,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,5,400,0.01869124139782108,1.0,0.15625,400,1,3276800,0.7802088260650635,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,6,400,0.015696581523514164,1.0,0.09375,400,1,3276800,0.7783048152923584,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-common,bandwidth-only,7,400,0.015232143320518254,1.0,0.09375,400,1,3276800,0.7961044311523438,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,0,400,0.018475157818062415,0.875,0.21875,400,1,3276800,0.7763965129852295,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,1,400,0.01784253160412086,1.0,0.1875,400,1,3276800,0.7838373184204102,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,2,400,0.027388632362516097,1.0,0.21875,400,1,3276800,0.7884471416473389,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,3,400,0.023648963636939024,1.0,0.1875,395,0,3276800,0.7859513759613037,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,4,400,0.020415468433578,1.0,0.1875,400,1,3276800,0.7816011905670166,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,5,400,0.018658345406949994,1.0,0.15625,400,1,3276800,0.7746577262878418,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,6,400,0.01564728352888589,1.0,0.09375,400,1,3276800,0.7750098705291748,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-common,bandwidth-only,7,400,0.015189342984880172,1.0,0.09375,400,1,3276800,0.7845394611358643,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,0,400,0.00883683077425279,1.0,0.125,399,0,3276800,0.7748095989227295,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,1,400,0.007732383382652364,1.0,0.09375,400,1,3276800,0.784876823425293,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,2,400,0.01248094563092006,1.0,0.125,341,0,3276800,0.7751028537750244,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,3,400,0.012824456482491309,1.0,0.125,302,0,3276800,0.7843160629272461,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,4,400,0.011648526521967462,1.0,0.09375,400,1,3276800,0.7785942554473877,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,5,400,0.008331661145054792,1.0,0.125,400,1,3276800,0.7766158580780029,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,6,400,0.007617429377478446,1.0,0.09375,385,0,3276800,0.7807235717773438,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,oracle-grid-common,held-out oracle,7,400,0.008114341660937496,1.0,0.09375,400,1,3276800,0.7800719738006592,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,0,400,0.04200931519260398,0.875,0.3125,400,1,3276800,0.7770736217498779,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,1,400,0.03334098981438971,1.0,0.21875,400,1,3276800,0.7784929275512695,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,2,400,0.06301333968792577,0.875,0.34375,400,1,3276800,0.787529706954956,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,3,400,0.054403700015627665,1.0,0.21875,400,1,3276800,0.7751924991607666,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,4,400,0.08247727581553277,0.875,0.3125,400,1,3276800,0.7693140506744385,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,5,400,0.04293284397411634,1.0,0.25,400,1,3276800,0.8284623622894287,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,6,400,0.03653232697130604,1.0,0.21875,400,1,3276800,0.7965636253356934,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,fine-joint,joint policy,7,400,0.038619588648334924,1.0,0.15625,400,1,3276800,0.7856600284576416,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,0,400,0.005182746455343112,1.0,0.03125,134,0,3276800,0.8037948608398438,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,1,400,0.007538217264945857,1.0,0.09375,118,0,3276800,0.788379430770874,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,2,400,0.005679863815165387,1.0,0.03125,138,0,3276800,0.7966535091400146,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,3,400,0.004999087859335116,1.0,0.03125,109,0,3276800,0.776808500289917,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,4,400,0.004026380102622573,1.0,0.03125,91,0,3276800,0.7816243171691895,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,5,400,0.005123119780316543,1.0,0.09375,105,0,3276800,0.793586015701294,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,6,400,0.005457576324419566,1.0,0.03125,121,0,3276800,0.7813620567321777,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,coarse-joint,joint policy,7,400,0.0050795363220978995,1.0,0.0625,112,0,3276800,0.7795000076293945,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,0,400,0.0031335038065591903,1.0,0.03125,100,0,3276800,0.7794289588928223,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,1,400,0.003907803752178918,1.0,0.09375,110,0,3276800,0.7858049869537354,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,2,400,0.006760874141582995,1.0,0.09375,127,0,3276800,0.7859387397766113,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,3,400,0.0028262476430453987,1.0,0.03125,103,0,3276800,0.7840766906738281,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,4,400,0.004826665680961684,1.0,0.0625,89,0,3276800,0.783353328704834,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,5,400,0.004276271518017349,1.0,0.125,400,1,3276800,0.7962636947631836,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,6,400,0.003607536040780568,1.0,0.09375,126,0,3276800,0.7665996551513672,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-oracle-joint,joint policy,7,400,0.005588425173418843,1.0,0.09375,119,0,3276800,0.7931790351867676,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,0,400,0.0031444893881007463,1.0,0.03125,99,0,3276800,0.7984557151794434,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,1,400,0.003913160680902861,1.0,0.09375,110,0,3276800,0.7762234210968018,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,2,400,0.006847302937726285,1.0,0.09375,127,0,3276800,0.7833085060119629,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,3,400,0.002842417702819011,1.0,0.03125,100,0,3276800,0.7800381183624268,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,4,400,0.004817527273899502,1.0,0.0625,90,0,3276800,0.7805564403533936,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,5,400,0.0042778651323465144,1.0,0.125,400,1,3276800,0.7758791446685791,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,6,400,0.0035387342878361316,1.0,0.09375,127,0,3276800,0.7906019687652588,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
8,2,anneal-estimated-joint,joint policy,7,400,0.0055838341528569035,1.0,0.09375,119,0,3276800,0.7862648963928223,0.9872945114841596,0.14976980408150603,0.34592146172399046,88473600
4,5,fine-common,bandwidth-only,0,400,0.026456159659867473,1.0,0.0625,400,1,1228800,1.0553059577941895,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,1,400,0.034821646832588815,1.0,0.1875,400,1,1228800,1.049203872680664,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,2,400,0.026092900162545618,1.0,0.0625,400,1,1228800,1.03928542137146,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,3,400,0.059768458971131255,0.75,0.375,400,1,1228800,1.0301148891448975,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,4,400,0.0386956888683434,1.0,0.25,400,1,1228800,1.0341808795928955,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,5,400,0.04456888525802194,1.0,0.3125,400,1,1228800,1.0446679592132568,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,6,400,0.03923081813586704,1.0,0.1875,400,1,1228800,1.0366950035095215,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,fine-common,bandwidth-only,7,400,0.0371095104339112,1.0,0.25,400,1,1228800,1.0577044486999512,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,0,400,0.04036231726027306,1.0,0.0625,400,1,1228800,1.0478155612945557,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,1,400,0.045817202319052286,1.0,0.125,400,1,1228800,1.0489394664764404,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,2,400,0.030103063348629,1.0,0.1875,400,1,1228800,1.0538740158081055,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,3,400,0.03748462382413198,1.0,0.1875,400,1,1228800,1.1185126304626465,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,4,400,0.035540309774100276,1.0,0.1875,400,1,1228800,1.0516173839569092,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,5,400,0.038775077424888504,1.0,0.25,400,1,1228800,1.0423943996429443,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,6,400,0.03173216700168191,1.0,0.1875,400,1,1228800,1.060335636138916,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,coarse-common,bandwidth-only,7,400,0.026638130626639667,1.0,0.1875,400,1,1228800,1.067213773727417,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,0,200,0.04810032493741212,1.0,0.0625,200,1,1228800,0.5709390640258789,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,1,200,0.05984599024099713,1.0,0.1875,200,1,1228800,0.576364278793335,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,2,200,0.03950213598113417,1.0,0.125,200,1,1228800,0.5753099918365479,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,3,200,0.05483870731960194,1.0,0.25,200,1,1228800,0.5611546039581299,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,4,200,0.048829907097693526,1.0,0.25,200,1,1228800,0.5756487846374512,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,5,200,0.05067544827594972,1.0,0.25,200,1,1228800,0.5807852745056152,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,6,200,0.045834292646680375,1.0,0.125,200,1,1228800,0.5985140800476074,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,average-common,bandwidth-only/equal-compute,7,200,0.0339771422354076,1.0,0.1875,200,1,1228800,0.5804972648620605,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,0,133,0.051898055030923596,1.0,0.0625,133,1,1225728,0.4176666736602783,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,1,133,0.06369196360760632,1.0,0.1875,133,1,1225728,0.4217703342437744,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,2,133,0.04379587664302986,1.0,0.0,133,1,1225728,0.413041353225708,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,3,133,0.06577098752230282,0.75,0.375,133,1,1225728,0.4262075424194336,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,4,133,0.056114550785564044,1.0,0.25,133,1,1225728,0.42398810386657715,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,5,133,0.05633442179915127,1.0,0.25,133,1,1225728,0.4197981357574463,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,6,133,0.051370195984528744,1.0,0.125,133,1,1225728,0.4169013500213623,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,paper-fixed-common,bandwidth-only/equal-compute,7,133,0.03663513885983616,1.0,0.1875,133,1,1225728,0.42020249366760254,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,0,400,0.028641582508670105,1.0,0.125,400,1,1228800,1.0694949626922607,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,1,400,0.03189616439355436,1.0,0.125,400,1,1228800,1.058664083480835,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,2,400,0.02826203404558769,1.0,0.125,400,1,1228800,1.0597803592681885,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,3,400,0.035551008114398375,1.0,0.1875,400,1,1228800,1.075721025466919,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,4,400,0.031363642218035226,1.0,0.1875,400,1,1228800,1.0495247840881348,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,5,400,0.03264486675144607,1.0,0.25,400,1,1228800,1.055736780166626,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,6,400,0.03241855958177842,1.0,0.125,400,1,1228800,1.0382139682769775,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-oracle-common,bandwidth-only,7,400,0.02851166316481968,1.0,0.1875,400,1,1228800,1.0513465404510498,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,0,400,0.02859780186485339,1.0,0.125,400,1,1228800,1.0605614185333252,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,1,400,0.031840031649719824,1.0,0.125,400,1,1228800,1.0832011699676514,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,2,400,0.02821907151256653,1.0,0.125,400,1,1228800,1.0502753257751465,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
4,5,anneal-estimated-common,bandwidth-only,3,400,0.035505570615773197,1.0,0.1875,400,1,1228800,1.0552701950073242,0.9972631025089063,0.1507304480171791,0.34592146172399046,33177600
