arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.3208946893756642,8.81419112995982,0.01950311438598673,0.08492969623190104,0.1437030780459982,0.9588205814361572,4.80778180602606,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,10,0,70656,0,0.1446358999965014,0.0,0.0,0.0,0.0,0.24806306138634682
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.3208946893756642,8.81419112995982,0.019709717108664204,0.08447183552411139,0.13947766376264756,0.9646886587142944,4.858450444254506,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,0,10,0,70656,98048,0.14893149999988964,0.0,0.0,0.0,0.0,0.26997109279036524
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.3208946893756642,8.81419112995982,0.01349353387223795,0.07004141762757118,0.13347861395871183,0.9513341784477234,4.662497491293181,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,10,10,5242880,70656,0,0.17789859999902546,0.125,0.0,0.25,1.562216505731707,0.2578842341899872
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.3208946893756642,8.81419112995982,0.01477780713122856,0.07457305195609992,0.13601701619706674,0.9475384950637817,4.816547063708319,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1586959227,8,4,10,10,5242880,70656,98048,0.17481210000551073,0.125,0.0,0.25,1.7142393339065716,0.28161149471998215
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.3208946893756642,8.81419112995982,0.016795127860638193,0.07792792596948588,0.13649622066962905,0.9597764611244202,4.7452037508755485,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1586959227,8,4,10,10,5242880,70656,98048,0.20038449999992736,0.06000000000000001,0.0,0.12000000000000002,1.671236073393968,0.2756349302828312
cta-exact-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.37069542657332694,7.630056704211055,0.03098858692766271,0.10715002103894747,0.12984459255506792,0.9750279784202576,4.788647451881586,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,10,0,70656,0,0.15963989999727346,0.0,0.0,0.0,0.0,0.2739020951092243
cta-kll-global,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.37069542657332694,7.630056704211055,0.034977014846736765,0.11393563471420792,0.13925188155047338,0.983116090297699,4.813146716926407,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,0,10,0,70656,98048,0.15074689999892144,0.0,0.0,0.0,0.0,0.2813592355698347
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.37069542657332694,7.630056704211055,0.022595117350096672,0.09358580209177882,0.12312211679905292,0.9898842573165894,4.6514754440237445,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,10,10,5242880,70656,0,0.17819589999999152,0.125,0.0,0.25,1.4354213953061798,0.2851417619735003
cta-kll-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.37069542657332694,7.630056704211055,0.022073675783004454,0.09245817053855722,0.12171495219911913,0.9865169525146484,4.80998720869617,nan,nan,nan,160,10240,20480,320,20480,25600,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2224069426,8,4,10,10,5242880,70656,98048,0.1787722000008216,0.125,0.0,0.25,1.4225131891778182,0.2931053005158901
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,10,64,64,36,36,0.37069542657332694,7.630056704211055,0.023513423122816235,0.0961935794818269,0.12697779279625962,0.993332028388977,4.691592142514659,nan,nan,nan,160,10240,20480,320,20480,25600,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2224069426,8,4,10,10,5242880,70656,98048,0.2044367999988026,0.0975,0.0,0.195,1.4017057470201812,0.2930095814168453
cta-exact-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18311236451682866,18.917901171110664,0.083153248381036,0.1427315912827152,0.16339890520432895,0.975559651851654,5.803612750404315,1.0,0.0947265625,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,10,0,222208,0,0.14661530000012135,0.0,0.0,0.0,0.0,0.45386566817760465
cta-kll-global,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18311236451682866,18.917901171110664,0.083676225569425,0.14339145342954862,0.1642010655965256,0.9737923741340637,5.863972650524185,1.0,0.1005859375,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,0,10,0,222208,294144,0.14911639999627369,0.0,0.0,0.0,0.0,0.4565357565879822
cta-exact-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18311236451682866,18.917901171110664,0.05446669807728455,0.11474866017370265,0.14207027778555548,0.9712409973144531,4.885075118264762,1.0,0.15625,nan,160,10240,20480,320,20480,25600,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,10,10,5242880,222208,0,0.18344950000027893,0.125,0.0,0.25,0.8959048998388622,0.4495805352926254
cta-kll-hybrid,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18311236451682866,18.917901171110664,0.05459657715413613,0.11512015276817551,0.1420076788907193,0.9715758562088013,4.885622131819367,1.0,0.142578125,nan,160,10240,20480,320,20480,25600,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,3633196661,12,2,10,10,5242880,222208,294144,0.18095419999735896,0.125,0.0,0.25,0.8983808536229307,0.45138287022709844
cta-kll-guarded,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18311236451682866,18.917901171110664,0.05459657715413613,0.11512015276817551,0.1420076788907193,0.9715758562088013,4.885622131819367,1.0,0.142578125,nan,160,10240,20480,320,20480,25600,6225920,3932160,2293760,5898240.0,0.0,5898240.0,192,32,32,32.0,3,4,3633196661,12,2,10,10,5242880,222208,294144,0.2106491000013193,0.125,0.0,0.25,0.8983808536229307,0.45138287022709844
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.133196393493615,24.900259709467182,0.03902739702196989,0.10188485000328389,0.12528360546474793,0.9778929352760315,8.551119945132859,1.0,0.0005859374999999528,0.0002929687499999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,10,0,203776,0,0.15236069999809843,0.0,0.0,0.0,0.0,0.3748977392911911
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.133196393493615,24.900259709467182,0.03888480094881608,0.10091647591412316,0.1239729671499329,0.9782816767692566,8.512984663871347,1.0,0.005468749999999953,0.0027343749999999972,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,0,10,0,203776,269632,0.1452410999991116,0.0,0.0,0.0,0.0,0.38326286897063255
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.133196393493615,24.900259709467182,0.032055421180007926,0.09207173782714376,0.12316384601937809,0.9729085564613342,9.621770514965576,1.0,0.016015625000000047,0.008007812500000003,160,10240,20480,320,20480,25600,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,10,10,5242880,203776,0,0.1910557000010158,0.125,0.0,0.25,1.3145882172210857,0.38753037378191946
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.133196393493615,24.900259709467182,0.031381127560726085,0.09022377269288,0.12055436961476607,0.972810685634613,9.762290552209866,1.0,0.016992187500000047,0.008496093750000003,160,10240,20480,320,20480,25600,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2266260545,11,2,10,10,5242880,203776,269632,0.18474460000288673,0.125,0.0,0.25,1.3225834764698754,0.39600476399064066
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.133196393493615,24.900259709467182,0.03581965135068543,0.09706314359390206,0.12434015219815363,0.9705991148948669,9.085739989728294,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,25600,5898240,3604480,2293760,5898240.0,0.0,5898240.0,176,32,32,32.0,3,4,2266260545,11,2,10,10,5242880,203776,269632,0.21090579999872716,0.027500000000000004,0.0,0.05500000000000001,1.2859916369634545,0.3891549490392208
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.13806065065273568,24.022954945342942,0.03208575127791402,0.09386994530262348,0.13795080103251664,0.9716792106628418,8.599598860761024,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,10,0,203776,0,0.14636769999924581,0.0,0.0,0.0,0.0,0.37414923682808876
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.13806065065273568,24.022954945342942,0.038069467045079186,0.10347985249830831,0.14159990880978315,0.9932094216346741,8.766440426981296,nan,nan,nan,160,10240,20480,320,20480,20480,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,0,10,0,203776,269632,0.14716110000154004,0.0,0.0,0.0,0.0,0.4582760535180569
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.13806065065273568,24.022954945342942,0.025399956141391122,0.08290870353181495,0.12988381637015795,0.9681221842765808,8.54436006201774,nan,nan,nan,160,10240,20480,320,20480,25600,3932160,3604480,327680,54572223.3794596,51623103.3794596,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,10,10,5242880,203776,0,0.18228020000242395,0.125,0.0,0.25,1.350652124795436,0.37754620164632796
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.13806065065273568,24.022954945342942,0.02942402015047474,0.09055255290160888,0.1328787057072974,0.9882550239562988,8.852155490538912,nan,nan,nan,160,10240,20480,320,20480,25600,3932160,3604480,327680,2949120.0,0.0,2949120.0,176,32,32,32.0,3,4,2744918090,11,2,10,10,5242880,203776,269632,0.18366930000047432,0.125,0.0,0.25,1.507055686430256,0.46510152891278267
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,32,10,64,176,136,136,0.13806065065273568,24.022954945342942,0.03479555757108255,0.09893336950122616,0.13953924371791623,0.9928627014160156,8.735011067936448,nan,nan,nan,160,10240,20480,320,20480,25600,5898240,3604480,2293760,5898240.0,0.0,5898240.0,176,32,32,32.0,3,4,2744918090,11,2,10,10,5242880,203776,269632,0.20605670000077225,0.0375,0.0,0.075,1.4617717680897566,0.4601123876869678
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18133241385215962,19.103598422078235,0.030876891202943568,0.0950916547843078,0.147121347468635,0.9742255210876465,8.72622398900542,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,10,0,222208,0,0.14740149999852292,0.0,0.0,0.0,0.0,0.40751913115382193
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18133241385215962,19.103598422078235,0.02950522397670241,0.09115118715312852,0.14283150408895443,0.9730615019798279,8.929410264533049,nan,nan,nan,160,10240,20480,320,20480,20480,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,0,10,0,222208,294144,0.15024930000072345,0.0,0.0,0.0,0.0,0.4236193776130676
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18133241385215962,19.103598422078235,0.026926402789989368,0.08865815599512306,0.14700676594744602,0.9657212495803833,9.0500808932062,nan,nan,nan,160,10240,20480,320,20480,25600,4259840,3932160,327680,59265232.77759229,56316112.77759229,2949120.0,192,32,32,32.0,3,4,680165851,12,2,10,10,5242880,222208,0,0.18879010000091512,0.125,0.0,0.25,1.24882254440026,0.4199280969798565
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18133241385215962,19.103598422078235,0.0243211637707077,0.08335896094374752,0.14121348117294413,0.9649432897567749,9.041834358191684,nan,nan,nan,160,10240,20480,320,20480,25600,4259840,3932160,327680,2949120.0,0.0,2949120.0,192,32,32,32.0,3,4,680165851,12,2,10,10,5242880,222208,294144,0.18613439999899128,0.125,0.0,0.25,1.3119504048500452,0.43556203618645667
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,32,10,64,192,136,136,0.18133241385215962,19.103598422078235,0.02904538959715275,0.0911546759387234,0.14543506614393234,0.9732471704483032,8.810938360859517,nan,nan,nan,160,10240,20480,320,20480,25600,6225920,3932160,2293760,5898240.0,0.0,5898240.0,192,32,32,32.0,3,4,680165851,12,2,10,10,5242880,222208,294144,0.21514680000109365,0.017499999999999998,0.0,0.034999999999999996,1.2695791813704684,0.4255049780011177
