arm,kind,tau,target,family,init,cell,seed,budget,virtual_batch,warm_fraction,planned_steps,completed_steps,wall_seconds,generator_forward_calls,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,selector_calls,selector_kernel_pairs,selector_example_evals,tau_counts,ed2,sw1,weighted_reach,mass_l1,event_time,censored,diverged
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,30,30,0.018467900008545257,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.03753855706115283,0.2988642278865347,0.86,0.5510937499999999,30,1,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,30,30,0.024826500011840835,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.03779439254551176,0.2968145312178562,0.86,0.5745312499999999,30,1,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,30,30,0.017079899989767,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.030637430806563337,0.26622531875153965,0.86,0.5120312499999999,30,1,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,30,30,0.015106199993169867,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.0649021412641897,0.32253854000481075,0.86,0.37906249999999997,30,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.0,30,30,0.011538199993083254,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.18181027765088542,0.5377955617684607,0.56,0.88,30,1,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,0,0.7,30,30,0.006538300003740005,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.04061976875771611,0.29232033247837264,0.86,0.38687499999999997,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,examples,1024,0.7,1,1,0.004586299997754395,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9733782752372737,1.363562210607436,0.0,1.44,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,1024,0.7,30,30,0.0925456000113627,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.03611825602685004,0.2497939451570754,0.86,0.45734375,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,examples,512,0.7,1,1,0.0024476999969920143,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9733394238421389,1.363520421734272,0.0,1.44,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,concentrated,LBQCD-D01-unequal-min050-K8/concentrated,0,update,512,0.7,30,30,0.05588549999811221,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.032432987618466136,0.2462027079669188,0.86,0.44953125,30,1,0
paper-0.2,paper,0.2,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,30,30,0.00836140000319574,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.2175220780384592,1.9986228848218324,0.7000000000000001,0.8734375000000001,30,1,0
paper-0.5,paper,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,30,30,0.011115800007246435,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.1384604292744693,1.9449385015347505,0.7000000000000001,0.8595312500000001,30,1,0
paper-1,paper,1.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,30,30,0.013434099993901327,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.1543220895483162,1.9087016964429815,0.5700000000000001,1.01015625,30,1,0
paper-2,paper,2.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,30,30,0.01011710001330357,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.3397475235471614,1.8954330270158521,0.42000000000000004,1.06390625,30,1,0
paper-4,paper,4.0,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.0,30,30,0.015240299995639361,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.617553526654237,1.9057876109765195,0.42000000000000004,1.16,30,1,0
qld-v1,qld,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,0,0.7,30,30,0.008330899989232421,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.2995253184847348,2.012393456456397,0.5700000000000001,0.99046875,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,examples,1024,0.7,1,1,0.0055773000058252364,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.8591770484723718,2.4326022756573584,0.05,1.9,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,1024,0.7,30,30,0.10137389998999424,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.202067370448462,1.9775105292276758,0.7000000000000001,0.9203125000000001,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,examples,512,0.7,1,1,0.0034955000010086223,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.859261191338021,2.4326195725924338,0.05,1.9,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D01-unequal-min050-K8,unequal,missing,LBQCD-D01-unequal-min050-K8/missing,0,update,512,0.7,30,30,0.06439440000394825,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.2041585699115414,1.9783860680575291,0.7000000000000001,0.9281250000000001,30,1,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,30,30,0.0077332999935606495,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.1549308422632949,0.7199929315561897,0.79,0.45718749999999997,30,1,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,30,30,0.008072800002992153,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.1449459666920836,0.6794074082389371,0.79,0.45624999999999993,30,1,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,30,30,0.016285099991364405,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.1680243834299846,0.6926473482658703,0.74,0.48843749999999997,30,1,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,30,30,0.011949599997024052,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2865701034974344,0.8112704302106056,0.5800000000000001,0.8400000000000001,30,1,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.0,30,30,0.009479799991822802,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.4603340011120802,0.9695534624636091,0.52,0.9978125,30,1,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,0,0.7,30,30,0.011053900001570582,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2682924087608458,0.7223972703608945,0.74,0.6134375000000001,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,examples,1024,0.7,1,1,0.0035899999929824844,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.3536574197208964,1.590884662222404,0.0,1.62,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,1024,0.7,30,30,0.10046119999606162,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.21813320420770266,0.6531742674099404,0.79,0.4496874999999999,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,examples,512,0.7,1,1,0.0022536000033142045,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.3540370559328134,1.5911412416043014,0.0,1.62,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,concentrated,LBQCD-D02-unequal-min030-K10/concentrated,0,update,512,0.7,30,30,0.045930599997518584,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2289409351131213,0.6668252980269476,0.74,0.47671874999999997,30,1,0
paper-0.2,paper,0.2,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,30,30,0.009983600000850856,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.46355436992212895,1.5017355500177434,0.7,0.6196875000000001,30,1,0
paper-0.5,paper,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,30,30,0.00937619998876471,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.44423792250829064,1.4953339445768388,0.7899999999999999,0.6414062500000001,30,1,0
paper-1,paper,1.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,30,30,0.015031500006443821,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.4350559349246279,1.4736328537457437,0.7899999999999999,0.6648437500000001,30,1,0
paper-2,paper,2.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,30,30,0.008779199997661635,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.44797292756357554,1.459535390045294,0.7,0.65828125,30,1,0
paper-4,paper,4.0,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.0,30,30,0.008462099998723716,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.5356525711052467,1.4615309738532913,0.6,0.77265625,30,1,0
qld-v1,qld,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,0,0.7,30,30,0.007672599997022189,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.514456431725135,1.5770078474613483,0.7,0.7234375000000001,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,examples,1024,0.7,1,1,0.003482400003122166,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.6001212734273225,1.9628956181673771,0.33999999999999997,1.3275000000000001,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,1024,0.7,30,30,0.09187850001035258,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.4674983085093445,1.5326373608825181,0.7899999999999999,0.6626562500000001,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,examples,512,0.7,1,1,0.0019900000042980537,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.5997085727861287,1.9623230245231815,0.33999999999999997,1.3235937500000001,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D02-unequal-min030-K10,unequal,missing,LBQCD-D02-unequal-min030-K10/missing,0,update,512,0.7,30,30,0.059596099992631935,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.46055087435033637,1.523473060312515,0.7899999999999999,0.6609375000000001,30,1,0
paper-0.2,paper,0.2,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.0,30,30,0.00908460000937339,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.25634998634766637,0.8059197464158937,0.5699999999999998,0.8600000000000001,30,1,0
paper-0.5,paper,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.0,30,30,0.019635400007246062,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.1973643816566777,0.6499755034007979,0.5699999999999998,0.888125,30,1,0
paper-1,paper,1.0,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.0,30,30,0.010910800003330223,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9052625943494323,1.6649427180371137,0.29999999999999993,1.2515625000000001,30,1,0
paper-2,paper,2.0,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.0,30,30,0.00896209999336861,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.8732668955849658,1.6197001075022268,0.29999999999999993,1.2593750000000001,30,1,0
paper-4,paper,4.0,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.0,30,30,0.009000500009278767,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.17978585108441,1.891274980359587,0.18999999999999995,1.62,30,1,0
qld-v1,qld,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,0,0.7,30,30,0.010870199999772012,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.30909585351332813,0.8562887560127221,0.5699999999999998,0.8646875,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,examples,1024,0.7,1,1,0.0037115000013727695,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.5923346776781218,2.199509817356972,0.0,1.62,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,1024,0.7,30,30,0.10550350000266917,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.285753799884068,0.8065339320746693,0.5699999999999998,0.8725,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,examples,512,0.7,1,1,0.0033356999920215458,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.592551376357461,2.199478037776954,0.0,1.62,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,concentrated,LBQCD-D03-unequal-min020-K12/concentrated,0,update,512,0.7,30,30,0.0592729999916628,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.2855786697718754,0.8047307190741214,0.5699999999999998,0.8725,30,1,0
paper-0.2,paper,0.2,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.0,30,30,0.0195918000099482,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.7048342052066596,3.6237824501216718,0.43999999999999995,1.20171875,30,1,0
paper-0.5,paper,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.0,30,30,0.008079399995040148,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.5836054669508384,3.5852205527448664,0.43999999999999995,1.15875,30,1,0
paper-1,paper,1.0,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.0,30,30,0.01377669999783393,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.642198988994042,3.5555974333758598,0.43999999999999995,1.205625,30,1,0
paper-2,paper,2.0,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.0,30,30,0.011542299995198846,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.949194829868617,3.5407515984754716,0.31999999999999995,1.29359375,30,1,0
paper-4,paper,4.0,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.0,30,30,0.011496200007968582,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",3.3415847929983205,3.5473890710576406,0.31999999999999995,1.3704687500000001,30,1,0
qld-v1,qld,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,0,0.7,30,30,0.009353600005852059,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.909935757612268,3.6385570380206946,0.43999999999999995,1.1470312500000002,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,examples,1024,0.7,1,1,0.0038231999933486804,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",4.687350389998317,3.9569226028311317,0.019999999999999997,1.94828125,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,1024,0.7,30,30,0.0796243999939179,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.6720320613023194,3.6148912339021915,0.43999999999999995,1.2134375,30,1,0
rsr-M512-f0.70-e,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,examples,512,0.7,1,1,0.0021204999939072877,32,1024,512,512,0,9216.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",4.687490390349892,3.956844268945157,0.019999999999999997,1.94828125,1,1,0
rsr-M512-f0.70-u,rsr,0.5,LBQCD-D03-unequal-min020-K12,unequal,missing,LBQCD-D03-unequal-min020-K12/missing,0,update,512,0.7,30,30,0.05760279999230988,681,21792,11040,11040,18432,193536.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.6860083038271476,3.6182267835022923,0.43999999999999995,1.20953125,30,1,0
paper-0.2,paper,0.2,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.0,30,30,0.008658100006869063,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.8803304470955093,1.621891748674853,0.495,0.9500000000000001,30,1,0
paper-0.5,paper,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.0,30,30,0.012340200002654456,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.8203540995366598,1.5521227558692803,0.495,0.9500000000000001,30,1,0
paper-1,paper,1.0,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.0,30,30,0.0164985000010347,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.1526558883394937,1.7392762779653466,0.38999999999999996,1.22,30,1,0
paper-2,paper,2.0,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.0,30,30,0.013520699998480268,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.630884719490819,2.008719604931395,0.26,1.48,30,1,0
paper-4,paper,4.0,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.0,30,30,0.011159800007590093,30,960,960,960,61440,0.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.8925133142109098,2.1876929283905353,0.13,1.5799999999999998,30,1,0
qld-v1,qld,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,0,0.7,30,30,0.013875100004952401,30,960,960,960,18432,6720.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",1.0255425757350225,1.656609255017218,0.38999999999999996,1.22,30,1,0
rsr-M1024-f0.70-e,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,examples,1024,0.7,1,1,0.0050940000073751435,64,2048,1024,1024,0,20480.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",2.396655435837541,2.4904022021992542,0.0,1.74,1,1,0
rsr-M1024-f0.70-u,rsr,0.5,LBQCD-D04-unequal-min015-K14,unequal,concentrated,LBQCD-D04-unequal-min015-K14/concentrated,0,update,1024,0.7,30,30,0.12221710001176689,1353,43296,21792,21792,18432,430080.0,0,0,0,"{""0.2"": 0, ""0.5"": 0, ""1.0"": 0, ""2.0"": 0, ""4.0"": 0}",0.9602558092652886,1.6165943455025584,0.38999999999999996,1.13015625,30,1,0
