target,family,arm,ed2,heldout_sw1,heldout_projection_rmse,coverage,mass_l1,minority_particle_mass,minority_recovered,bridge_fraction,excess_bridge_fraction,diverged,wall_seconds,persistent_bytes,peak_working_bytes,target_table_rmse,training_projection_rmse
CF-F4-CORRELATED-06,correlated-unimodal,pooled-rank-kll128,0.0010531288837493102,0.025799631461109335,0.03907665805737319,nan,nan,nan,0.0,nan,nan,0.0,0.02703569999721367,48000.0,72576.0,0.02770395269448855,0.04648274908806354
CF-F4-CORRELATED-06,correlated-unimodal,pooled-rank-reservoir1024,0.0020656387767816753,0.03696628237451987,0.05143611025746933,nan,nan,nan,0.0,nan,nan,0.0,0.030685199992149137,18448.0,296976.0,0.03330993570876453,0.039414013285079805
CF-F4-CORRELATED-06,correlated-unimodal,exact-pooled-ceiling,0.0010284929856433367,0.026402876907286994,0.04109346496883523,nan,nan,nan,0.0,nan,nan,0.0,0.027291050006169826,309248.0,5240832.0,0.0,0.03651777492670836
CF-F4-CORRELATED-07,correlated-unimodal,paper-tau1,0.005467236825102195,0.04419866762046916,0.09094501566637873,nan,nan,nan,0.0,nan,nan,0.0,0.08101634999911766,1024.0,2048.0,nan,nan
CF-F4-CORRELATED-07,correlated-unimodal,historical-online-psqt,0.0019129968739136638,0.03867607264195049,0.08410897410158344,nan,nan,nan,0.0,nan,nan,0.0,0.10503624998091254,18440.0,34824.0,0.03089011629404815,0.01420201449986724
CF-F4-CORRELATED-07,correlated-unimodal,pooled-rank-kll128,0.0011192066422048286,0.027029696795955252,0.05919951656512261,nan,nan,nan,0.0,nan,nan,0.0,0.0275549000070896,48000.0,72576.0,0.03369256490681258,0.047747978538646124
CF-F4-CORRELATED-07,correlated-unimodal,pooled-rank-reservoir1024,0.0016964599928561697,0.03106252606734621,0.06406343523708141,nan,nan,nan,0.0,nan,nan,0.0,0.03168649999133777,18448.0,296976.0,0.023039358125817814,0.035976103043278376
CF-F4-CORRELATED-07,correlated-unimodal,exact-pooled-ceiling,0.001084397914575097,0.02753133727666958,0.06205097671561337,nan,nan,nan,0.0,nan,nan,0.0,0.02762895000341814,309248.0,5240832.0,0.0,0.03360413197874819
CF-F5-ARC-02,curved-connected,paper-tau1,0.009181948444250687,0.06464769017063696,0.08510765567413117,nan,nan,nan,0.0,nan,nan,0.0,0.08320695000293199,1024.0,2048.0,nan,nan
CF-F5-ARC-02,curved-connected,historical-online-psqt,0.002528921960485153,0.04162830300488253,0.05102890516143866,nan,nan,nan,0.0,nan,nan,0.0,0.10599170000932645,18440.0,34824.0,0.034329140605925054,0.019550130530399806
CF-F5-ARC-02,curved-connected,pooled-rank-kll128,0.0010712896747921974,0.022326230578849627,0.03158027590849398,nan,nan,nan,0.0,nan,nan,0.0,0.028087200000300072,48000.0,72576.0,0.012971801229169438,0.025845912856504824
CF-F5-ARC-02,curved-connected,pooled-rank-reservoir1024,0.0024461008445773036,0.036930337880692055,0.05191383250351848,nan,nan,nan,0.0,nan,nan,0.0,0.03227785001217853,18448.0,296976.0,0.04124671426465647,0.02001286653868009
CF-F5-ARC-02,curved-connected,exact-pooled-ceiling,0.0009872914939899058,0.022054383378724195,0.02964765015634542,nan,nan,nan,0.0,nan,nan,0.0,0.027264949996606447,309248.0,5240832.0,0.0,0.020789421282405008
CF-F5-ARC-05,curved-connected,paper-tau1,0.00938153496635441,0.058691955268526726,0.07831781099079169,nan,nan,nan,0.0,nan,nan,0.0,0.07751935001579113,1024.0,2048.0,nan,nan
CF-F5-ARC-05,curved-connected,historical-online-psqt,0.001722573301852881,0.030523882731015216,0.03682824267870892,nan,nan,nan,0.0,nan,nan,0.0,0.10731764999218285,18440.0,34824.0,0.02580870147273668,0.015630161723527707
CF-F5-ARC-05,curved-connected,pooled-rank-kll128,0.0008603413276997429,0.017653563177670858,0.02314822796429094,nan,nan,nan,0.0,nan,nan,0.0,0.027681050007231534,48000.0,72576.0,0.010379878808648154,0.02192638426821643
CF-F5-ARC-05,curved-connected,pooled-rank-reservoir1024,0.0013775305356359402,0.022128317415006933,0.03075476293701422,nan,nan,nan,0.0,nan,nan,0.0,0.03137940001033712,18448.0,296976.0,0.02616215463732489,0.02063661682251487
CF-F5-ARC-05,curved-connected,exact-pooled-ceiling,0.0008545427607629108,0.01746941444420778,0.022719887353794828,nan,nan,nan,0.0,nan,nan,0.0,0.027470499990158714,309248.0,5240832.0,0.0,0.01950556271836079
CF-F5-PERTURBED-RING-00,curved-connected,paper-tau1,0.008448123068218849,0.0636057569163242,0.07976554379444648,nan,nan,nan,0.0,nan,nan,0.0,0.07982305000768974,1024.0,2048.0,nan,nan
CF-F5-PERTURBED-RING-00,curved-connected,historical-online-psqt,0.0021737103609634767,0.039249978807489844,0.0463205064701144,nan,nan,nan,0.0,nan,nan,0.0,0.1058274000097299,18440.0,34824.0,0.0288591393800032,0.0215568909295073
CF-F5-PERTURBED-RING-00,curved-connected,pooled-rank-kll128,0.001141556522876952,0.023228063407662532,0.029419435616751963,nan,nan,nan,0.0,nan,nan,0.0,0.027764100013882853,48000.0,72576.0,0.012090997302988855,0.025051030681754932
CF-F5-PERTURBED-RING-00,curved-connected,pooled-rank-reservoir1024,0.001972637521783227,0.03175977527282414,0.040791620775170095,nan,nan,nan,0.0,nan,nan,0.0,0.03176974999951199,18448.0,296976.0,0.029102784379571513,0.022700099913753304
CF-F5-PERTURBED-RING-00,curved-connected,exact-pooled-ceiling,0.00114380623455701,0.023170929776961963,0.029391205268748607,nan,nan,nan,0.0,nan,nan,0.0,0.02735019999090582,309248.0,5240832.0,0.0,0.022268487525316637
CF-F5-PERTURBED-RING-03,curved-connected,paper-tau1,0.008310391206270085,0.05786878908260434,0.07573819425440131,nan,nan,nan,0.0,nan,nan,0.0,0.08216439999523573,1024.0,2048.0,nan,nan
