arm,kind,target,family,init,cell,seed,planned_steps,completed_steps,maximum_training_batch,large_batch_updates,ordinary_batch_updates,knot_count,prior_batches,diagnostic_target_samples,diagnostic_use_large_batch,diagnostic_min_expected_count,tail_mass,wall_seconds,generator_example_evals,unique_latent_samples,target_samples,kernel_pairs,sort_work,stored_scalars,ed2,sw1,w2_quantile_rmse,weighted_reach,mass_l1,event_time,censored,diverged
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,13,1200,1200,1024,840,360,128,1.0,4096,1,4.0625,0.0078125,0.2738080999988597,8192,8192,906240,0,8924160.0,256,0.005621532894212189,0.06479202435448173,0.09381214338312792,1.0000000000000002,0.030234374999999977,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,14,1200,1200,1024,840,360,128,1.0,4096,1,3.8125,0.0078125,0.30284990000654943,8192,8192,906240,0,8924160.0,256,0.005809023289520265,0.07017396610234539,0.11066052517804166,1.0000000000000002,0.04544921875000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,15,1200,1200,1024,840,360,128,1.0,4096,1,4.0,0.0078125,0.3301973000052385,8192,8192,906240,0,8924160.0,256,0.004099877061034318,0.07057936915542252,0.11010006349966989,1.0000000000000002,0.04123046875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,16,1200,1200,1024,840,360,128,1.0,4096,1,4.5,0.0078125,0.28018050000537187,8192,8192,906240,0,8924160.0,256,0.0036045090711422922,0.06391369921106034,0.09359708621881768,1.0000000000000002,0.025605468750000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,17,1200,1200,1024,840,360,128,1.0,4096,1,3.875,0.0078125,0.27197820000583306,8192,8192,906240,0,8924160.0,256,0.006524242105790723,0.08182214619288161,0.12422682782340112,1.0000000000000002,0.04921874999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,18,1200,1200,1024,840,360,128,1.0,4096,1,4.3125,0.0078125,0.26547389998449944,8192,8192,906240,0,8924160.0,256,0.004508203357594276,0.06730161062705879,0.10517720880415916,1.0000000000000002,0.03232421875000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,concentrated,LBQCD-C02-unequal-min030-K9/concentrated,19,1200,1200,1024,840,360,128,1.0,4096,1,4.5625,0.0078125,0.27005029999418184,8192,8192,906240,0,8924160.0,256,0.004247786956732558,0.06440511088684996,0.09198152935848752,1.0000000000000002,0.030488281250000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,0,1200,1200,1024,840,360,128,1.0,4096,1,4.125,0.0078125,0.2943508999887854,8192,8192,906240,0,8924160.0,256,0.002832626106166636,0.06109068391141994,0.09328105261689634,1.0000000000000002,0.03574218750000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,1,1200,1200,1024,840,360,128,1.0,4096,1,4.125,0.0078125,0.2316970000101719,8192,8192,906240,0,8924160.0,256,0.005876740981527684,0.06770480388359701,0.09815698620487538,1.0000000000000002,0.03749999999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,2,1200,1200,1024,840,360,128,1.0,4096,1,4.625,0.0078125,0.2660325000179,8192,8192,906240,0,8924160.0,256,0.0044572848425346034,0.06483465915054112,0.0977402505944026,1.0000000000000002,0.03999999999999998,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,3,1200,1200,1024,840,360,128,1.0,4096,1,4.5625,0.0078125,0.24502090000896715,8192,8192,906240,0,8924160.0,256,0.01570946036537002,0.06962934681782607,0.10951513674538242,1.0000000000000002,0.035859375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,4,1200,1200,1024,840,360,128,1.0,4096,1,3.5,0.0078125,0.2824096000113059,8192,8192,906240,0,8924160.0,256,0.014638449367486928,0.0693934550637088,0.10390056736437613,1.0000000000000002,0.05154296875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,5,1200,1200,1024,840,360,128,1.0,4096,1,4.6875,0.0078125,0.2385710999951698,8192,8192,906240,0,8924160.0,256,0.009860154177700142,0.10231085633161066,0.15420820697210827,1.0000000000000002,0.05447265625,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,6,1200,1200,1024,840,360,128,1.0,4096,1,4.375,0.0078125,0.29140519999782555,8192,8192,906240,0,8924160.0,256,0.009956629158380581,0.07913531720996597,0.1291292465353932,1.0000000000000002,0.03787109375,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,7,1200,1200,1024,840,360,128,1.0,4096,1,4.5625,0.0078125,0.2660279000119772,8192,8192,906240,0,8924160.0,256,0.0038435045089288966,0.06314475473447322,0.09875379093923455,1.0000000000000002,0.03201171875,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,8,1200,1200,1024,840,360,128,1.0,4096,1,3.6875,0.0078125,0.2554890000028536,8192,8192,906240,0,8924160.0,256,0.0022293356824902855,0.05940747949462379,0.08732941471441588,1.0000000000000002,0.02158203125000002,50,0,0
gated-pqt-M1024-f0.70,persistent-quantile-transport,LBQCD-C02-unequal-min030-K9,unequal,missing,LBQCD-C02-unequal-min030-K9/missing,9,1200,1200,1024,840,360,128,1.0,4096,1,3.8125,0.0078125,0.2745691000018269,8192,8192,906240,0,8924160.0,256,0.007281086844253437,0.07342116931798792,0.11316128387581194,1.0000000000000002,0.027128906249999998,50,0,0
