arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,diagnostic_generator_forward_calls,diagnostic_generator_example_evals,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,tail_priority_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,tail_projected_extremeness_weight,mean_tail_balanced_count,mean_student_loss,mean_tail_student_loss,mean_bulk_student_loss,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_post_student_rare_core_count,final_post_student_rare_core_count,steps_retaining_teacher_rare_core,mean_teacher_to_post_student_rare_core_ratio,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,maximum_post_student_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-adaptive-rollout-rank-balanced,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5931721000015386,0.0005006999999750406,0.05369120000250405,0.0,0.6473640000040177,64,64,36,36,0.34290171550029463,8.248506778741264,0.013853499272826308,0.06843532845594946,0.08691561188537256,1.0204052925109863,2.8162429007261873,1.0,0.044921875,nan,1.0,0.18798828125,0.04833984375,0.28369140625,160,10240,20480,320,160,10240,20480,30720,2949120,1310720,0,1638400,28622917.592530765,18772037.592530765,9850880.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1702271446,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.04342025704681873,0.9988277554512024,0.05357189476490021,0.11950952187180519,0.08644174039363861,0.9124820232391357,0.5350500285625458,2.1183996200561523,0.5947355806827546,1.538334846496582,2,2,31.1,0,70656,0,0.5931721000015386,0.25,0.25,0.25,1.7137804548103106,0.3729655690491199,2,0.5,1,0,1,0.1,0.5,52.0,0.08518214055220596,0.12795461660895785,0.08034699155584626,0.3324441432952881,1.0,106,20,104,108,107,102,20,0.9255775416903378,138,130,153,151,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.6176752999963355,0.00047560000530211255,0.05825570000160951,0.0,0.6764066000032471,64,64,36,36,0.2896196383303909,9.76600599687094,0.015920302624465865,0.07945656236111553,0.10878024323351812,1.0336997509002686,4.689407447937451,1.0,0.07871093749999995,0.03935546875,0.5,0.00439453125,0.0849609375,0.115234375,160,10240,20480,320,160,10240,20480,30720,4587520,1310720,0,3276800,28520517.592530765,18772037.592530765,9748480.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.13107792288064957,0.9945473670959473,0.09503339231014252,0.19980791956186295,0.13919539749622345,2.554046869277954,1.0208502054214477,2.5755317211151123,0.925694751739502,2.1470046043395996,2,2,31.475,0,70656,0,0.6176752999963355,0.15690429620444774,0.0419921875,0.15690429620444774,2.252555619052649,0.4130318000912666,2,0.5,1,1,0,0.0,0.0,0.0,0.0968183621764183,0.0,0.0,0.3837686896324158,0.7298828125,7,14,7,4,4,3,10,0.4438775510204081,44,39,50,48,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.6152205000034883,0.00047560000530211255,0.05825570000160951,0.0,0.6739518000103999,64,64,36,36,0.2896196383303909,9.76600599687094,0.011400289541631192,0.07004564669972617,0.09398063117237812,1.0165016651153564,5.018094758517494,1.0,0.07187499999999995,0.0359375,0.5,0.00390625,0.08203125,0.1005859375,160,10240,20480,320,160,10240,20480,30720,4915200,1310720,0,3604480,31572037.592530765,18772037.592530765,12800000.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.13265680521726608,0.9945473670959473,0.09527694806456566,0.20192833989858627,0.14161382615566254,2.533700942993164,1.0208502054214477,2.5755317211151123,0.9376730054616929,2.2675838470458984,2,2,31.575,0,70656,0,0.6152205000034883,0.15379882641136647,0.0419921875,0.15379882641136647,2.250333992093714,0.40697975531220437,2,0.5,1,1,1,0.1,0.5,52.0,0.09921742436708883,0.29929311722517016,0.07660017189124355,0.3783539980649948,0.7201171875,6,15,6,3,3,1,10,0.36777777777777776,39,35,51,43,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5682344999950146,0.00047560000530211255,0.05825570000160951,0.0,0.6269658000019263,64,64,36,36,0.2896196383303909,9.76600599687094,0.011319152200692795,0.06848045634810783,0.09458726278834403,1.0234090089797974,5.197773583839961,1.0,0.06796874999999995,0.033984375,0.5,0.00390625,0.080078125,0.1083984375,160,10240,20480,320,160,10240,20480,30720,2949120,1310720,0,1638400,28622917.592530765,18772037.592530765,9850880.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.14422859996557236,0.9918382167816162,0.0977383628487587,0.20095328241586685,0.14801909029483795,2.4899961948394775,1.0208502054214477,2.5755317211151123,0.9750643819570541,2.2603344917297363,2,2,31.675,0,70656,0,0.5682344999950146,0.25,0.25,0.25,2.4721926484216943,0.40945137441158297,2,0.5,1,0,1,0.1,0.5,52.0,0.09502342477208003,0.30443353148607116,0.07135097849628201,0.39070371836423873,1.0,7,13,7,6,5,2,9,0.4578754578754578,38,34,41,40,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.51386199999979,0.00047560000530211255,0.05825570000160951,0.0,0.5725933000067016,64,64,36,36,0.2896196383303909,9.76600599687094,0.012276302647441728,0.06805490910078264,0.09474989688055198,1.0126677751541138,5.010800790366189,1.0,0.06015624999999995,0.030078124999999997,0.5,0.00634765625,0.07373046875,0.1015625,160,10240,20480,320,160,10240,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,4079959381,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.1442750096321106,0.9920845627784729,0.09693799912929535,0.20083562284708023,0.1428808718919754,2.4662439823150635,1.0208502054214477,2.5755317211151123,0.9661283165216445,2.0632691383361816,2,2,31.6,0,70656,0,0.51386199999979,0.25,0.25,0.25,2.452208225478116,0.41382616087794305,2,0.5,1,0,0,0.0,0.0,0.0,0.09308420606539584,0.0,0.0,0.3945117622613907,1.0,10,14,10,6,5,2,9,0.4041666666666667,44,37,48,45,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5337288999944576,0.00038189999759197235,0.0490704999974696,0.0,0.5831812999895192,64,64,36,36,0.3208946893756642,8.81419112995982,0.008935097688015592,0.060630930769116846,0.1100531589477167,0.956684947013855,4.331878199689181,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,4587520,1310720,0,3276800,28520517.592530765,18772037.592530765,9748480.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.10808831453323364,0.9954402446746826,0.07619202509522438,0.1788494661450386,0.10363446921110153,261.0902099609375,0.9581488996744156,10.560452461242676,0.87930928170681,2.134838819503784,2,2,30.3,0,70656,0,0.5337288999944576,0.15811523124575616,0.08662109822034836,0.15811523124575616,3.231030615239767,0.36333164796233175,2,0.5,1,1,0,0.0,0.0,0.0,0.08272828542394564,0.0,0.0,0.33683904111385343,0.7412109375,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5730838000017684,0.00038189999759197235,0.0490704999974696,0.0,0.62253619999683,64,64,36,36,0.3208946893756642,8.81419112995982,0.011227295805783744,0.06892167930849057,0.12296730412722766,0.9477019906044006,4.3788443194967925,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,2949120,1310720,0,1638400,28622917.592530765,18772037.592530765,9850880.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.11047762259840965,0.9948144555091858,0.07438632845878601,0.17829830944538116,0.10099347680807114,260.63006591796875,0.9581488996744156,10.560452461242676,0.8699358552694321,1.9849228858947754,2,2,30.725,0,70656,0,0.5730838000017684,0.25,0.25,0.25,3.3715213981762764,0.3587496496737003,2,0.5,1,0,1,0.1,0.5,52.0,0.07916061356663703,0.21110507129476624,0.06424515303062354,0.3364157542586327,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5006548000019393,0.00038189999759197235,0.0490704999974696,0.0,0.5501071999970009,64,64,36,36,0.3208946893756642,8.81419112995982,0.01013600616827981,0.06368322347503971,0.11503379516748892,0.9583297371864319,4.420503361536723,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.11018651723861694,0.9947932362556458,0.07436491921544075,0.17705368250608444,0.09604882448911667,261.29559326171875,0.9581488996744156,10.560452461242676,0.8726226031780243,2.0474984645843506,2,2,30.5,0,70656,0,0.5006548000019393,0.25,0.25,0.25,3.37082879363802,0.3626804694533348,2,0.5,1,0,0,0.0,0.0,0.0,0.08115753168822266,0.0,0.0,0.33952894136309625,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5892235999999684,0.00038189999759197235,0.0490704999974696,0.0,0.63867599999503,64,64,36,36,0.3208946893756642,8.81419112995982,0.00853459109497523,0.059553473696079724,0.10706156322485917,0.9638406038284302,4.278655146750795,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,4915200,1310720,0,3604480,31572037.592530765,18772037.592530765,12800000.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,1586959227,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.10583518445491791,0.9957900047302246,0.07558253780007362,0.17776788771152496,0.10080023854970932,260.8196716308594,0.9581488996744156,10.560452461242676,0.8841551601886749,2.0843164920806885,2,2,30.325,0,70656,0,0.5892235999999684,0.15934082269668579,0.08662109822034836,0.15934082269668579,3.2556448004005896,0.3636853270232677,2,0.5,1,1,1,0.1,0.5,52.0,0.08239546046825126,0.21228733177368456,0.06771203304114551,0.33734397664666177,0.74501953125,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5641135000041686,0.0004695999959949404,0.0517450999977882,0.0,0.6163281999979517,64,64,36,36,0.37069542657332694,7.630056704211055,0.011961796632925292,0.06607740490114024,0.08722691877763523,0.970207929611206,4.240635680265371,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,2949120,1310720,0,1638400,28622917.592530765,18772037.592530765,9850880.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.09812723472714424,0.9948445558547974,0.08133837953209877,0.16927089542150497,0.12065555900335312,125.64747619628906,0.9063169658184052,6.590973377227783,0.8639767587184906,2.4058854579925537,2,2,31.425,0,70656,0,0.5641135000041686,0.25,0.25,0.25,2.885870408176405,0.4087407276034355,2,0.5,1,0,1,0.1,0.5,52.0,0.10269709741696716,0.3628006970509887,0.0732940805800583,0.3843268886208534,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.5442937999978312,0.0004695999959949404,0.0517450999977882,0.0,0.5965084999916144,64,64,36,36,0.37069542657332694,7.630056704211055,0.01502982606152159,0.07849811870110622,0.10747010604837427,1.001043438911438,4.247463792542367,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,4587520,1310720,0,3276800,28520517.592530765,18772037.592530765,9748480.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.0913265310227871,0.996156632900238,0.07999826595187187,0.16764283180236816,0.11427188664674759,125.64747619628906,0.9063169658184052,6.590973377227783,0.8505364716053009,2.229362726211548,2,2,31.3,0,70656,0,0.5442937999978312,0.15773437395691872,0.09248046576976776,0.15773437395691872,2.76756545135794,0.4143952265381813,2,0.5,1,1,0,0.0,0.0,0.0,0.1009935793641489,0.0,0.0,0.3845055639743805,0.7529296875,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5015052000017022,0.0004695999959949404,0.0517450999977882,0.0,0.5537198999954853,64,64,36,36,0.37069542657332694,7.630056704211055,0.009524314690414926,0.060873271920321576,0.08335379921847681,0.9762368202209473,4.2393407530656875,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,2621440,1310720,0,1310720,25571397.592530765,18772037.592530765,6799360.0,0.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.09969722107052803,0.9945294857025146,0.0815424770116806,0.17154643684625626,0.12106103450059891,125.64747619628906,0.9063169658184052,6.590973377227783,0.8632480591535568,2.5015459060668945,2,2,31.6,0,70656,0,0.5015052000017022,0.25,0.25,0.25,2.8796811900104253,0.41161133646965026,2,0.5,1,0,0,0.0,0.0,0.0,0.10015694497269578,0.0,0.0,0.3851382896304131,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.5932647999943583,0.0004695999959949404,0.0517450999977882,0.0,0.6454794999881415,64,64,36,36,0.37069542657332694,7.630056704211055,0.01867102081104921,0.08903409013407691,0.1219034662319138,1.016713261604309,4.0603491853372695,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,0,0,20480,30720,4915200,1310720,0,3604480,31572037.592530765,18772037.592530765,12800000.0,102400.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2224069426,8,4,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,163840,2,1048576,0.09141794219613075,0.9962301850318909,0.07904651761054993,0.16780108958482742,0.11179085075855255,125.64747619628906,0.9063169658184052,6.590973377227783,0.84751016497612,2.3040804862976074,2,2,31.275,0,70656,0,0.5932647999943583,0.1539892539381981,0.09248046576976776,0.1539892539381981,2.7429860358165965,0.4110089704394341,2,0.5,1,1,1,0.1,0.5,52.0,0.101595846778946,0.35035432164485636,0.07347532355914944,0.38154910281300547,0.7359375,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.6096067999969819,0.020170799994957633,0.14648270000179764,0.0,0.7762602999937371,64,192,136,136,0.18311236451682866,18.917901171110664,0.036123327021483576,0.092254836301768,0.11260562334627325,0.9995322823524475,4.155450261000082,1.0,0.0830078125,nan,1.0,0.17919921875,0.04296875,0.40380859375,160,10240,20480,320,160,10240,20480,30720,7864320,3932160,0,3932160,71962832.77759229,56316112.77759229,15646720.0,0.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.07891476899385452,0.9968365430831909,0.1831849291920662,0.25764577835798264,0.2585929334163666,1.8113573789596558,1.2214747726917268,2.9716382026672363,1.224413013458252,2.4554359912872314,2,2,30.825,0,222208,0,0.6096067999969819,0.061772463377565145,0.00527343712747097,0.061772463377565145,2.0656518936330066,0.8975325584411621,4,0.5,1,1,0,0.0,0.0,0.0,0.40012918333522973,0.0,0.0,0.8746480882167816,0.5845703125,95,20,93,112,97,97,20,1.0075686535901394,145,124,141,132,0.0,0.0,0.0
cta-exact-adaptive-rollout-safe-rank-balanced,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.681570600005216,0.020170799994957633,0.14648270000179764,0.0,0.8482241000019712,64,192,136,136,0.18311236451682866,18.917901171110664,0.03751885589424653,0.09660307497432291,0.11662802893786336,0.9929422736167908,4.062024080207535,1.0,0.11328125,nan,1.0,0.18359375,0.037109375,0.400390625,160,10240,20480,320,160,10240,20480,30720,8192000,3932160,0,4259840,75014352.77759229,56316112.77759229,18698240.0,102400.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.07735525071620941,0.997039258480072,0.18253425508737564,0.2570871040225029,0.2649040222167969,1.7962912321090698,1.2214747726917268,2.9716382026672363,1.2268040418624877,2.6246449947357178,2,2,30.65,0,222208,0,0.681570600005216,0.06202637003734708,0.00527343712747097,0.06202637003734708,2.0396648304097105,0.9056965634226799,4,0.5,1,1,1,0.1,0.5,52.0,0.40831289696507156,0.5448732655208844,0.39287563650504403,0.8826214119791984,0.5869140625,98,20,98,106,101,101,20,1.029771743547713,143,120,139,134,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,2,2026072201,1.0,0.15,0.5917140000019572,0.020170799994957633,0.14648270000179764,0.0,0.7583674999987124,64,192,136,136,0.18311236451682866,18.917901171110664,0.020045395273513122,0.06975283550983492,0.08837133071162323,0.985232412815094,4.195016380648622,1.0,0.08203125,nan,1.0,0.19775390625,0.0224609375,0.330078125,160,10240,20480,320,160,10240,20480,30720,5898240,3932160,0,1966080,69013712.77759229,56316112.77759229,12697600.0,0.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.08468207344412804,0.9960796236991882,0.1833401545882225,0.2531163617968559,0.28881603479385376,1.7308754920959473,1.2214747726917268,2.9716382026672363,1.2132184326648712,2.788001537322998,2,2,31.2,0,222208,0,0.5917140000019572,0.25,0.25,0.25,2.146194363302664,0.8091148391366005,4,0.5,1,0,0,0.0,0.0,0.0,0.35820015021599827,0.0,0.0,0.7715033099055291,1.0,113,20,113,116,118,118,20,0.959486169356134,141,127,146,133,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d16-balanced-gmm,balanced-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,3,2026072201,1.0,0.15,0.6441162999981316,0.020170799994957633,0.14648270000179764,0.0,0.8107697999948869,64,192,136,136,0.18311236451682866,18.917901171110664,0.0221405248407045,0.07397525719479467,0.0946239058720849,0.9783034920692444,4.173723876912827,1.0,0.103515625,nan,1.0,0.1953125,0.0283203125,0.31591796875,160,10240,20480,320,160,10240,20480,30720,6225920,3932160,0,2293760,72065232.77759229,56316112.77759229,15749120.0,102400.0,0,0,0,0,0.0,192,32,32,32.0,3,4,3633196661,12,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.08558318018913269,0.995984673500061,0.18241970986127853,0.25168388336896896,0.28741905093193054,1.7308754920959473,1.2214747726917268,2.9716382026672363,1.2106904983520508,2.7753891944885254,2,2,31.125,0,222208,0,0.6441162999981316,0.25,0.25,0.25,2.1302701900266237,0.8123309493064881,4,0.5,1,0,1,0.1,0.5,52.0,0.3622488347347826,0.4897851610699525,0.34783168036004775,0.7744628474116325,1.0,109,20,108,110,116,116,20,0.9649730461899259,139,128,146,135,0.0,0.0,0.0
cta-exact-adaptive-rollout,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,0,2026072201,1.0,0.15,0.5910995000012917,0.013239500003692228,0.1330868000004557,0.0,0.7374258000054397,64,176,136,136,0.133196393493615,24.900259709467182,0.020449655140703626,0.07632476963813584,0.11644007426605847,0.9806466102600098,11.609854070070774,1.0,0.017187499999999953,0.008593749999999997,0.5,0.00048828125,0.05810546875,0.07568359375,160,10240,20480,320,160,10240,20480,30720,5570560,3604480,0,1966080,64320703.3794596,51623103.3794596,12697600.0,0.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.19968431442975998,0.9834592342376709,0.3249877244234085,0.387632355093956,0.4255116879940033,4.549740314483643,2.014462435245514,3.6431925296783447,1.8679933369159698,3.2584564685821533,2,2,31.85,0,203776,0,0.5910995000012917,0.25,0.25,0.25,2.753046743959493,0.7910115733742714,4,0.5,1,0,0,0.0,0.0,0.0,0.3327983835712075,0.0,0.0,0.7903582379221916,1.0,1,2,0,0,0,0,0,0.0,35,29,33,36,0.0,0.0,0.0
cta-exact-adaptive-rollout-rank-balanced,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,32,-1,256,128,256,256,8,2,variance-per-node,0.0,1,2026072201,1.0,0.15,0.6780876000048011,0.013239500003692228,0.1330868000004557,0.0,0.824413900008949,64,176,136,136,0.133196393493615,24.900259709467182,0.020863842136895627,0.07743113364608675,0.11229679294372999,0.9707140326499939,12.062968364641911,1.0,0.006445312499999953,0.0032226562499999972,0.5,0.00048828125,0.052734375,0.0634765625,160,10240,20480,320,160,10240,20480,30720,5898240,3604480,0,2293760,67372223.37945959,51623103.3794596,15749120.0,102400.0,0,0,0,0,0.0,176,32,32,32.0,3,4,2266260545,11,2,20,20,5242880,10485760,256,variance-per-node,0.0,8,655360,901120.0,327680,2,1048576,0.19991806894540787,0.9834592342376709,0.3249461054801941,0.3860984146595001,0.4205761253833771,4.549740314483643,2.014462435245514,3.6431925296783447,1.8620336949825287,3.2345690727233887,2,2,31.825,0,203776,0,0.6780876000048011,0.25,0.25,0.25,2.730107934545021,0.7829479038715362,4,0.5,1,0,1,0.1,0.5,52.0,0.3262732755858451,0.9070665000722957,0.26061839321385255,0.7827439740300178,1.0,4,6,1,0,0,0,0,0.0,41,33,47,42,0.0,0.0,0.0
