arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
paper-neural-optimized,NPR-d4-rare-gmm,rare-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.3428081000020029,0.0,0.0,0.3428081000020029,64,64,10,10,1.7135514207003593,2.3343332167791786,0.04058907027886072,0.16845306380871566,0.43664407394014354,0.7348530888557434,3.653279747810889,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3428081000020029,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.14503919999697246,0.00021099999867146835,0.04106160000083037,0.1863117999964743,64,64,10,10,1.3349769429763683,2.996306431391908,0.017763752339164718,0.10344428323623142,0.1389334782165239,1.0253582000732422,2.0728444173702445,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.14503919999697246,0.0,0.0,0.0,0.0,0.23115538135170938
paper-neural-optimized,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.34552740000071935,0.0,0.0,0.34552740000071935,64,64,10,10,1.3349769429763683,2.996306431391908,0.023475501400595178,0.10805104471500117,0.1973483620839339,0.7976632714271545,1.8032568190756746,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34552740000071935,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.21685960000468185,0.00021099999867146835,0.04951270000310615,0.26658330000645947,64,64,10,10,1.3349769429763683,2.996306431391908,0.014645883774097257,0.09436949673435749,0.1354399922114739,0.9795310497283936,1.950322076081371,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,0,0.21685960000468185,0.25,0.25,0.25,8.494119212024914,0.23286991007626057
cta-exact-global,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.14512660000036703,0.00021099999867146835,0.04951270000310615,0.19485030000214465,64,64,10,10,1.3349769429763683,2.996306431391908,0.012041206962946305,0.08049051465856837,0.11782955502515241,0.9749225378036499,2.1088358943248826,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14512660000036703,0.0,0.0,0.0,0.0,0.2120521541684866
cta-kll-guarded,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.26234459999977844,0.00021099999867146835,0.04106160000083037,0.3036171999992803,64,64,10,10,1.3349769429763683,2.996306431391908,0.013916678544117822,0.09220160496688282,0.13885431373879023,1.011637806892395,1.9474070128325407,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.26234459999977844,0.21749999999999997,0.0,0.21749999999999997,8.933177464529294,0.2507091287523508
cta-kll-hybrid,NPR-d4-correlated-t,correlated-t,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.21389189999899827,0.00021099999867146835,0.04106160000083037,0.2551644999985001,64,64,10,10,1.3349769429763683,2.996306431391908,0.01344065658536664,0.08979327631859423,0.1347498860917461,1.00431227684021,1.955595673983231,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2502354717,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.21389189999899827,0.25,0.25,0.25,9.042141531337455,0.2545265477150679
cta-kll-guarded,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.2711658000043826,0.00020670000230893493,0.041205199995602015,0.31257770000229357,64,64,10,10,1.576598898070453,2.5371069362635397,0.010782719015487885,0.07434252021680747,0.10888813264494579,1.0006250143051147,2.728563463638686,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.2711658000043826,0.2375,0.0,0.2375,4.2778559457866265,0.22543278224766256
paper-neural-optimized,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.36014659999636933,0.0,0.0,0.36014659999636933,64,64,10,10,1.576598898070453,2.5371069362635397,0.0549708055766045,0.18724192608082263,0.4214817509677975,0.7293534278869629,2.6548365027851943,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.36014659999636933,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.21849840000504628,0.00020670000230893493,0.041205199995602015,0.25991030000295723,64,64,10,10,1.576598898070453,2.5371069362635397,0.011907369154091185,0.07570000757023186,0.10556866558881393,1.0098284482955933,2.711255281976006,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,98048,0.21849840000504628,0.25,0.25,0.25,4.5735062398573065,0.23166026510298252
cta-kll-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.15490839999984019,0.00020670000230893493,0.041205199995602015,0.19632029999775114,64,64,10,10,1.576598898070453,2.5371069362635397,0.006060875157450241,0.06012855413528231,0.09826431127797122,0.9935610890388489,2.74911784538937,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.15490839999984019,0.0,0.0,0.0,0.0,0.2090575613081455
cta-exact-hybrid,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.2234113000013167,0.00020670000230893493,0.04890339999838034,0.272521400002006,64,64,10,10,1.576598898070453,2.5371069362635397,0.008633512484954586,0.06581496653989599,0.09410294341648602,1.0084292888641357,2.7094789427533894,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68608,0,0.2234113000013167,0.25,0.25,0.25,4.545239675241843,0.23161018639802933
cta-exact-global,NPR-d4-nonlinear,nonlinear,4,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.15402149999863468,0.00020670000230893493,0.04890339999838034,0.20313159999932395,64,64,10,10,1.576598898070453,2.5371069362635397,0.005564817105100595,0.057468385153048786,0.0939693343034322,0.9934483766555786,2.7408073094938024,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2270578536,16,8,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.15402149999863468,0.0,0.0,0.0,0.0,0.2081656400114298
cta-kll-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.15200449999974808,0.0006007999982102774,0.0408746000030078,0.19347990000096615,64,64,36,36,0.3145925077510418,8.990764417646316,0.04081959114912603,0.12017296390126248,0.1325572718202261,1.0076853036880493,3.3329673209588977,1.0,0.04296875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15200449999974808,0.0,0.0,0.0,0.0,0.2629474960267544
cta-kll-guarded,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.27437830000417307,0.0006007999982102774,0.0408746000030078,0.31585370000539115,64,64,36,36,0.3145925077510418,8.990764417646316,0.025607708064240953,0.09281587642561197,0.11603049991347851,1.0060181617736816,3.167420925080731,1.0,0.0556640625,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,293263602,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.27437830000417307,0.25,0.25,0.25,3.915467793724681,0.2810758169740438
cta-exact-global,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.1526305000006687,0.0006007999982102774,0.05094500000268454,0.2041763000015635,64,64,36,36,0.3145925077510418,8.990764417646316,0.04026967203598275,0.11908312478328362,0.13201418851993163,1.0077295303344727,3.337535287074821,1.0,0.04296875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,293263602,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.1526305000006687,0.0,0.0,0.0,0.0,0.2625588525086641
paper-neural-optimized,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.34239330000127666,0.0,0.0,0.34239330000127666,64,64,36,36,0.3145925077510418,8.990764417646316,0.05742513577970065,0.14123230786397178,0.2027106198373544,0.9736286401748657,3.049708466561323,1.0,0.1455078125,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.34239330000127666,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.21735479999915697,0.0006007999982102774,0.0408746000030078,0.25883020000037504,64,64,36,36,0.3145925077510418,8.990764417646316,0.025607708064240953,0.09281587642561197,0.11603049991347851,1.0060181617736816,3.167420925080731,1.0,0.0556640625,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,293263602,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.21735479999915697,0.25,0.25,0.25,3.915467793724681,0.2810758169740438
cta-exact-hybrid,NPR-d8-balanced-gmm,balanced-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.21368230000371113,0.0006007999982102774,0.05094500000268454,0.26522810000460595,64,64,36,36,0.3145925077510418,8.990764417646316,0.025188006389327278,0.09201777509802786,0.11526136092436072,1.0060787200927734,3.1711678132921417,1.0,0.05859375,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,293263602,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,0,0.21368230000371113,0.25,0.25,0.25,3.91394920671454,0.28091349862515924
cta-kll-guarded,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.27033510000183014,0.0004056999969179742,0.04173970000556437,0.3124805000043125,64,64,36,36,0.3415174362949428,8.281940610210869,0.03306899011161013,0.1300702721058116,0.16983427368174864,0.9768100380897522,6.013214090311857,1.0,0.011132812500000047,0.005566406250000003,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.27033510000183014,0.05,0.0,0.05,4.15052147518181,0.2669540889561176
cta-kll-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.22051339999597985,0.0004056999969179742,0.04173970000556437,0.2626587999984622,64,64,36,36,0.3415174362949428,8.281940610210869,0.023977455983688056,0.11054820249149407,0.15921998844237253,0.9773057699203491,6.279402477500148,1.0,0.009179687500000047,0.004589843750000003,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.22051339999597985,0.25,0.25,0.25,4.510771976656184,0.28255092799663545
cta-exact-hybrid,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.2250491999948281,0.0004056999969179742,0.05187860000296496,0.277333499994711,64,64,36,36,0.3415174362949428,8.281940610210869,0.023554893590570725,0.10924701904366811,0.15908749489937501,0.9757428765296936,6.36876421313582,1.0,0.017968750000000047,0.008984375000000003,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,0,0.2250491999948281,0.25,0.25,0.25,4.50570054945578,0.2808376424014568
cta-kll-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.15450199999759207,0.0004056999969179742,0.04173970000556437,0.1966474000000744,64,64,36,36,0.3415174362949428,8.281940610210869,0.03534709145615578,0.13469137444126428,0.17016930448815745,0.9837836027145386,5.862106411117978,1.0,0.013085937500000047,0.006542968750000003,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15450199999759207,0.0,0.0,0.0,0.0,0.2598727934062481
paper-neural-optimized,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.3425652000005357,0.0,0.0,0.3425652000005357,64,64,36,36,0.3415174362949428,8.281940610210869,0.1127920237059068,0.2189313313670738,0.39597509055846436,0.7642903923988342,6.261888516945409,0.5,0.10000000000000005,0.05,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3425652000005357,0.0,0.0,0.0,0.0,0.0
cta-exact-global,NPR-d8-rare-gmm,rare-gmm,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.15436780000163708,0.0004056999969179742,0.05187860000296496,0.20665210000152,64,64,36,36,0.3415174362949428,8.281940610210869,0.03402981647821024,0.132308698431973,0.16821064013230608,0.9862449765205383,5.909337078156432,1.0,0.014062500000000047,0.007031250000000003,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,4007087305,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.15436780000163708,0.0,0.0,0.0,0.0,0.2587711840867996
cta-kll-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.21690859999944223,0.0003073999978369102,0.04336460000195075,0.2605805999992299,64,64,36,36,0.35181214759677143,8.039594835104971,0.014033020749188552,0.07504407216026841,0.12520412769099065,0.9479242563247681,4.475012161514413,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,95594302,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.21690859999944223,0.25,0.25,0.25,9.661442226706765,0.29185602962970736
paper-neural-optimized,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.3502264999988256,0.0,0.0,0.3502264999988256,64,64,36,36,0.35181214759677143,8.039594835104971,0.030422919141354754,0.10988979847400696,0.22503868254561438,0.8165655136108398,3.515822817849859,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3502264999988256,0.0,0.0,0.0,0.0,0.0
cta-kll-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.15355109999654815,0.0003073999978369102,0.04336460000195075,0.1972230999963358,64,64,36,36,0.35181214759677143,8.039594835104971,0.023096057434557338,0.09757045370514461,0.1388053314974148,0.9699086546897888,4.778677472820473,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,95594302,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,98048,0.15355109999654815,0.0,0.0,0.0,0.0,0.2662870533764362
cta-exact-hybrid,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,3,2026072201,1.0,0.15,0.21048119999613846,0.0003073999978369102,0.04933099999470869,0.26011959998868406,64,64,36,36,0.35181214759677143,8.039594835104971,0.01321745946288555,0.07316603635376552,0.12020683701221468,0.9552297592163086,4.343756899469905,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,95594302,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,0,0.21048119999613846,0.25,0.25,0.25,9.507173635339218,0.2786861442029476
cta-exact-global,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,4,2026072201,1.0,0.15,0.15008859999943525,0.0003073999978369102,0.04933099999470869,0.19972699999198085,64,64,36,36,0.35181214759677143,8.039594835104971,0.02124304578061409,0.09518503340665328,0.13550673101631425,0.9689669013023376,4.556831470495201,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,95594302,8,4,0,0,0,0,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70656,0,0.15008859999943525,0.0,0.0,0.0,0.0,0.25394378378987315
cta-kll-guarded,NPR-d8-correlated-t,correlated-t,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,5,2026072201,1.0,0.15,0.2734048999991501,0.0003073999978369102,0.04336460000195075,0.31707689999893773,64,64,36,36,0.35181214759677143,8.039594835104971,0.018672290682247628,0.08813412179991001,0.13067142193018247,0.9705500602722168,4.399606554950808,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,95594302,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.2734048999991501,0.13,0.0,0.13,9.495442609973008,0.28381841704249383
cta-kll-guarded,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,0,2026072201,1.0,0.15,0.2838971999954083,0.000334700001985766,0.0503928000034648,0.33462470000085887,64,64,36,36,0.3548048950486033,7.971781574092248,0.011574516007184066,0.0684093608939584,0.10794062328583545,1.0006276369094849,4.397788917167166,nan,nan,nan,160,10240,20480,320,20480,30720,3604480,1310720,2293760,5898240.0,0.0,5898240.0,64,32,32,32.0,10,10,1769409864,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,98048,0.2838971999954083,0.16,0.0,0.16,3.7104726748026238,0.30222335681319235
cta-exact-hybrid,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,1,2026072201,1.0,0.15,0.22359729999880074,0.000334700001985766,0.05066939999960596,0.27460140000039246,64,64,36,36,0.3548048950486033,7.971781574092248,0.00838628017664611,0.05934397540855725,0.10179294126362308,1.0009548664093018,4.321538589236288,nan,nan,nan,160,10240,20480,320,20480,30720,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1769409864,8,4,20,20,10485760,10485760,512,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,70656,0,0.22359729999880074,0.25,0.25,0.25,3.8931536879594377,0.2975737970322371
paper-neural-optimized,NPR-d8-nonlinear,nonlinear,8,0,concentrated,0.016,0.5,0.25,32,-1,0,0,2,2026072201,1.0,0.15,0.3423056999963592,0.0,0.0,0.3423056999963592,64,64,36,36,0.3548048950486033,7.971781574092248,0.08654989000173696,0.18846970168214663,0.39163691874267365,0.7433313131332397,3.6549693154501246,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3423056999963592,0.0,0.0,0.0,0.0,0.0
