arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_base_local_representative_count,registered_effective_local_representative_count,registered_high_dimensional_local_representative_count,registered_representative_capacity_threshold_dimension,registered_representative_audit_calls,registered_representative_strategy,registered_representative_tail_reserve_fraction,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,controller_atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,component_core_coverage,rare_core_mass,rare_bridge_mass,outside_component_core_mass,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,controller_atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,controller_direction_count,controller_calls,controller_candidate_count,controller_projection_scalar_products,controller_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_strategy,representative_tail_reserve_fraction,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,mean_representative_unique_split_direction_count,maximum_representative_tail_reserve_count,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms,registered_global_rollout_steps,registered_global_rollout_step_size,rollout_local_after_global,per_particle_local_safety,tail_balanced_amortization,tail_balance_fraction,mean_global_rollout_displacement_rms,mean_local_positive_weight_fraction,maximum_teacher_rare_core_count,steps_with_teacher_rare_core,final_teacher_rare_core_count,maximum_run_rare_core_count,maximum_teacher_rare_nearest_count,final_teacher_rare_nearest_count,maximum_run_rare_nearest_count,controller_positive_weight_rate,mean_controller_relative_improvement,mean_controller_safe_fraction
cta-exact-adaptive-rollout,NCT-d2-rare-gmm-i0,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2864047999973991,0.00031009999656816944,0.04865099999733502,0.0,0.3353658999913023,64,64,3,3,3.7060215193490462,1.5263954135069338,0.005165749569775446,0.06857581208113936,0.2212706706863374,0.9149330258369446,1.98120809495353,1.0,0.014609375000000018,0.0073046875,0.5,0.00048828125,0.01220703125,0.0751953125,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3014297347,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.015606811735779047,0.9998739361763,0.0008041257678996772,0.0514332577586174,0.0031905141659080982,7.569753646850586,0.27230226770043375,3.6836650371551514,0.1757569532841444,1.5586410760879517,4,4,7.0,0,67584,0,0.2864047999973991,0.25,0.25,0.25,7.139149098210464,0.20287842079997062,1,0.5,0,0,0,0.0,0.17663615196943283,1.0,5,13,1,1,14,14,15,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d2-rare-gmm-i0,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.27903349999542115,0.00031009999656816944,0.04865099999733502,0.0,0.32799459998932434,64,64,3,3,3.7060215193490462,1.5263954135069338,0.005165749569775446,0.06857581208113936,0.2212706706863374,0.9149330258369446,1.98120809495353,1.0,0.014609375000000018,0.0073046875,0.5,0.00048828125,0.01220703125,0.0751953125,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,3014297347,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.015606811735779047,0.9998739361763,0.0008041257678996772,0.0514332577586174,0.0031905141659080982,7.569753646850586,0.27230226770043375,3.6836650371551514,0.1757569532841444,1.5586410760879517,4,4,7.0,0,67584,0,0.27903349999542115,0.25,0.25,0.25,7.139149098210464,0.20287842079997062,1,0.5,0,0,0,0.0,0.17663615196943283,1.0,5,13,1,1,14,14,15,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d2-rare-gmm-i1,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.28119129999686265,0.0002581999942776747,0.050103599998692516,0.0,0.33155309998983284,64,64,3,3,3.949911360851931,1.432147137669512,0.007839683434777811,0.08844761597046003,0.23066095072128126,0.8475276827812195,1.51674877477682,1.0,0.024804687500000047,0.012402343750000003,1.0,0.0234375,0.01416015625,0.05859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2445549458,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.016564991790801287,0.9998205304145813,0.0009522808832116425,0.05266580544412136,0.00579332560300827,14.093377113342285,0.20921228229999542,3.1987404823303223,0.15410627275705338,2.5978105068206787,4,4,7.0,0,67584,0,0.28119129999686265,0.25,0.25,0.25,8.466085151435779,0.28656323850154874,1,0.5,0,0,0,0.0,0.25858280509710313,1.0,23,12,21,30,40,27,48,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d2-rare-gmm-i1,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.2841056999968714,0.0002581999942776747,0.050103599998692516,0.0,0.3344674999898416,64,64,3,3,3.949911360851931,1.432147137669512,0.007839683434777811,0.08844761597046003,0.23066095072128126,0.8475276827812195,1.51674877477682,1.0,0.024804687500000047,0.012402343750000003,1.0,0.0234375,0.01416015625,0.05859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2445549458,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.016564991790801287,0.9998205304145813,0.0009522808832116425,0.05266580544412136,0.00579332560300827,14.093377113342285,0.20921228229999542,3.1987404823303223,0.15410627275705338,2.5978105068206787,4,4,7.0,0,67584,0,0.2841056999968714,0.25,0.25,0.25,8.466085151435779,0.28656323850154874,1,0.5,0,0,0,0.0,0.25858280509710313,1.0,23,12,21,30,40,27,48,0.0,0.0,0.0
paper-neural-optimized,NCT-d2-rare-gmm-i1,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,2,2026072201,1.0,0.15,0.33130670000537066,0.0,0.0,0.0,0.33130670000537066,64,64,3,3,3.949911360851931,1.432147137669512,0.06129087197292549,0.25593413488259603,0.7037454061696113,0.4834938645362854,1.9762230405400738,0.5,0.10000000000000005,0.05,0.5,0.0,0.0,0.0,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.33130670000537066,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d2-rare-gmm-i1,rare-gmm,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,3,2026072201,1.0,0.15,0.32437709999794606,0.0002581999942776747,0.050103599998692516,0.0,0.37473889999091625,64,64,3,3,3.949911360851931,1.432147137669512,0.007839683434777811,0.08844761597046003,0.23066095072128126,0.8475276827812195,1.51674877477682,1.0,0.024804687500000047,0.012402343750000003,1.0,0.0234375,0.01416015625,0.05859375,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,2445549458,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.016564991790801287,0.9998205304145813,0.0009522808832116425,0.05266580544412136,0.00579332560300827,14.093377113342285,0.20921228229999542,3.1987404823303223,0.15410627275705338,2.5978105068206787,4,4,7.0,0,67584,0,0.32437709999794606,0.25,0.25,0.25,8.466085151435779,0.28656323850154874,1,0.5,0,0,0,0.0,0.25858280509710313,1.0,23,12,21,30,40,27,48,0.0,0.0,0.0
cta-exact-fixed-control,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,0,2026072201,1.0,0.15,0.27777339999738615,0.0002334000018890947,0.04997639999783132,0.0,0.32798319999710657,64,64,3,3,3.1878001036625454,1.7745322998744735,0.0057190324371092505,0.06886431782725924,0.12397019726703527,0.9295057654380798,1.2029851606724553,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,122958042,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.011066617676988244,0.9999065399169922,0.0010524793760851026,0.05260997451841831,0.006098761688917875,100.06853485107422,0.31464373990893363,21.919958114624023,0.14403675459325313,1.5294662714004517,4,4,7.0,0,67584,0,0.27777339999738615,0.25,0.25,0.25,6.162285232674459,0.19553776569664477,1,0.5,0,0,0,0.0,0.16638828739523887,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-gated-hybrid,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,1,2026072201,1.0,0.15,0.28170800000225427,0.0002334000018890947,0.04997639999783132,0.0,0.3319178000019747,64,64,3,3,3.1878001036625454,1.7745322998744735,0.0057190324371092505,0.06886431782725924,0.12397019726703527,0.9295057654380798,1.2029851606724553,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,122958042,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.011066617676988244,0.9999065399169922,0.0010524793760851026,0.05260997451841831,0.006098761688917875,100.06853485107422,0.31464373990893363,21.919958114624023,0.14403675459325313,1.5294662714004517,4,4,7.0,0,67584,0,0.28170800000225427,0.25,0.25,0.25,6.162285232674459,0.19553776569664477,1,0.5,0,0,0,0.0,0.16638828739523887,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
cta-exact-adaptive-rollout,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,128,128,128,256,8,2,fixed-level,0.0,2,2026072201,1.0,0.15,0.2863132000056794,0.0002334000018890947,0.04997639999783132,0.0,0.3365230000053998,64,64,3,3,3.1878001036625454,1.7745322998744735,0.0057190324371092505,0.06886431782725924,0.12397019726703527,0.9295057654380798,1.2029851606724553,nan,nan,nan,nan,nan,nan,nan,160,10240,20480,320,20480,30720,1781760,1310720,0,471040,22581317.592530765,18772037.592530765,3809280.0,0,0,0,0,0.0,64,32,32,32.0,10,10,122958042,32,16,20,20,2621440,10485760,128,fixed-level,0.0,7,143360,860160.0,40960,2,1048576,0.011066617676988244,0.9999065399169922,0.0010524793760851026,0.05260997451841831,0.006098761688917875,100.06853485107422,0.31464373990893363,21.919958114624023,0.14403675459325313,1.5294662714004517,4,4,7.0,0,67584,0,0.2863132000056794,0.25,0.25,0.25,6.162285232674459,0.19553776569664477,1,0.5,0,0,0,0.0,0.16638828739523887,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0
paper-neural-optimized,NCT-d2-correlated-t-i0,correlated-t,2,0,broad,0.016,0.5,0.25,32,-1,0,128,0,256,8,2,dense,0.0,3,2026072201,1.0,0.15,0.3497648000047775,0.0,0.0,0.0,0.3497648000047775,64,64,3,3,3.1878001036625454,1.7745322998744735,0.01939189235559291,0.12830945997667056,0.25997089293713294,0.8136182427406311,1.172937859735819,nan,nan,nan,nan,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,dense,0.0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3497648000047775,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0
