all_reportable_components_reached,arm,best_before_handoff_ed2,best_ed2,best_ed2_step,cell,diverged,ed2,family,finisher,five_step_ed2_change,floor_activations,handoff,handoff_ed2,init,label_free_event_censored,label_free_event_time,mass_l1,minimum_component_occupancy,occupancy_event_censored,occupancy_event_time,output_mean,output_q01,output_q10,output_q50,output_q90,output_q99,output_std,quantile_cdf_error,reference_mode,seed,sw1,target,tau,wall_seconds
nan,qld-sharp-crossfit-t0.5,0.028180994571034956,0.022351546795787325,60,CF-A07-shifted-lognormal/missing,0,0.022351546795787325,connected-skew,sharp,0.007163943081703983,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.013268307086028419,-0.8672568620677022,-0.6256070941913072,-0.02828053984649103,0.6136771145937299,0.8152411247123114,0.4371556665231046,0.05897177419354839,crossfit,0,0.13015715022252156,CF-A07-shifted-lognormal,0.5,0.38410320002003573
nan,qld-kgrad-crossfit-t0.5,0.028180994571034956,0.01972395499556423,60,CF-A07-shifted-lognormal/missing,0,0.01972395499556423,connected-skew,kgrad,0.004034120968108512,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.028384671055415516,-0.789745092800411,-0.5695378306299453,-0.06224888087463219,0.5194941395591615,0.7307520391355425,0.39482315194089995,0.04889112903225806,crossfit,0,0.11856328981237019,CF-A07-shifted-lognormal,0.5,0.41756689999601804
nan,qld-mean-crossfit-t1,0.028180994571034956,0.02624835967760375,60,CF-A07-shifted-lognormal/missing,0,0.02624835967760375,connected-skew,mean,0.00745167530523716,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,0.0018673323645932386,-0.863411109185633,-0.6163079685947389,-0.01431967773027775,0.6375494001533116,0.8369864173395467,0.4458757365171079,0.06527217741935484,crossfit,0,0.13907741148958327,CF-A07-shifted-lognormal,1.0,0.4459153000207152
nan,qld-sharp-deleted-t1,0.028180994571034956,0.026006942521670906,60,CF-A07-shifted-lognormal/missing,0,0.026006942521670906,connected-skew,sharp,0.004358084102646709,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,0.0015499006835088484,-0.8839020975240539,-0.6092079857435722,-0.009703928330364094,0.6299116135021965,0.8496639855819865,0.4377291768002109,0.06628024193548387,reused_deleted,0,0.13601875805745411,CF-A07-shifted-lognormal,1.0,0.47671400001854636
nan,qld-sharp-crossfit-t1,0.028180994571034956,0.028354200456581102,60,CF-A07-shifted-lognormal/missing,0,0.028354200456581102,connected-skew,sharp,0.00608475831712052,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,0.012216575481143015,-0.8969131197430109,-0.6334549376468153,-0.0020754387017355375,0.6771757093653739,0.882756917415577,0.4654641544030142,0.07024949596774194,crossfit,0,0.14656570574522274,CF-A07-shifted-lognormal,1.0,0.5073034000233747
nan,qld-kgrad-crossfit-t1,0.028180994571034956,0.019742633943249155,60,CF-A07-shifted-lognormal/missing,0,0.019742633943249155,connected-skew,kgrad,0.0058536542439384665,0,reset,0.028180994571034956,missing,1,60,nan,nan,1,60,-0.018325485912168978,-0.8196311908874024,-0.5874060621297951,-0.04259876423622337,0.5583010577100841,0.780941719021932,0.42094190154203726,0.052545362903225805,crossfit,0,0.12436581402149675,CF-A07-shifted-lognormal,1.0,0.5401750000019092
nan,paper-0.5,0.16698623755178366,0.01939863289617394,60,CF-A08-student-t3.5/missing,0,0.01939863289617394,connected-heavy-tail,paper,nan,0,continuous,0.16698623755178366,missing,1,60,nan,nan,1,60,-0.03537187899072878,-1.400333029563673,-1.0987869640064518,-0.04286859933591718,1.0212751947878047,1.3144416589301045,0.7674412195315914,0.03641633064516129,reused_masked,0,0.1607277294528432,CF-A08-student-t3.5,0.5,0.07067740001366474
nan,qld-v1,0.02499037349654465,0.01809629154962611,60,CF-A08-student-t3.5/missing,0,0.01809629154962611,connected-heavy-tail,paper,-0.0010660405691140795,0,carry,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.0027417941179563032,-1.6083825985099465,-1.167276724666299,0.018176659840000303,1.1521606718263897,1.5396046318445549,0.8507646803886485,0.03610131048387097,reused_masked,0,0.15446187655096877,CF-A08-student-t3.5,0.5,0.09907290001865476
nan,qld-full,0.02499037349654465,0.02473008008580102,43,CF-A08-student-t3.5/missing,0,0.059773440570741965,connected-heavy-tail,qld,0.0017942815139040391,0,carry,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.06429868683241238,-2.02258268759028,-1.5674347085099865,-0.06610151205878392,1.4217758470469148,1.8919536930033964,1.0718436960118234,0.06791834677419355,,0,0.28028759561779815,CF-A08-student-t3.5,,0.1276034000038635
nan,qld-paper-reset,0.02499037349654465,0.015363276375307766,45,CF-A08-student-t3.5/missing,0,0.018112397426756965,connected-heavy-tail,paper,-0.008398952178928276,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.06380351975182799,-1.599993002298649,-1.1887840411453465,-0.09296095724451059,1.0469422089083438,1.463655981798891,0.8063725089196077,0.03162802419354839,reused_masked,0,0.13853546007507025,CF-A08-student-t3.5,0.5,0.15957150000031106
nan,qld-mean-crossfit-t0.2,0.02499037349654465,0.012969382375005445,60,CF-A08-student-t3.5/missing,0,0.012969382375005445,connected-heavy-tail,mean,-0.006899266590203457,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,0.033232408860783366,-1.2436842995827166,-0.8309877588266739,0.049389594447053875,0.9211381952115288,1.2382442496492518,0.6440199088989011,0.02803679435483871,crossfit,0,0.15466228243468821,CF-A08-student-t3.5,0.2,0.18863449999480508
nan,qld-sharp-deleted-t0.2,0.02499037349654465,0.010986608158332523,50,CF-A08-student-t3.5/missing,0,0.011680816471452138,connected-heavy-tail,sharp,-0.013477498296108337,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.03151431176578529,-1.3789954129259607,-0.9445678225285415,-0.04523062520875365,0.8752850010593931,1.279078538782424,0.6639814623138627,0.024319556451612902,reused_deleted,0,0.14172347157247328,CF-A08-student-t3.5,0.2,0.22518120001768693
nan,qld-sharp-crossfit-t0.2,0.02499037349654465,0.010665423022339304,60,CF-A08-student-t3.5/missing,0,0.010665423022339304,connected-heavy-tail,sharp,-0.007193434958817857,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,0.032342084635,-1.3197243853115248,-0.8794357642731845,0.04301547803177935,0.9622504872797837,1.303155341893936,0.6814539022807736,0.023122479838709676,crossfit,0,0.1363111584711108,CF-A08-student-t3.5,0.2,0.25550250001833774
nan,qld-kgrad-crossfit-t0.2,0.02499037349654465,0.012973000627874764,45,CF-A08-student-t3.5/missing,0,0.013888536064680101,connected-heavy-tail,kgrad,-0.006299080306956473,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,0.001106802141038487,-1.2576807540162698,-0.8661908726626004,0.019344304951296354,0.8677192610965833,1.193181923318066,0.6373662984472954,0.024004536290322582,crossfit,0,0.15099758122392345,CF-A08-student-t3.5,0.2,0.2871805000177119
nan,qld-mean-crossfit-t0.5,0.02499037349654465,0.011244850641098925,60,CF-A08-student-t3.5/missing,0,0.011244850641098925,connected-heavy-tail,mean,-0.010689725086523882,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.000770706699773846,-1.3546975308085079,-0.9448739869709434,0.016211522571226215,0.9614448522382084,1.2947718193312454,0.6978871290447639,0.02022429435483871,crossfit,0,0.12788058027383717,CF-A08-student-t3.5,0.5,0.3174715999921318
nan,qld-sharp-deleted-t0.5,0.02499037349654465,0.014409555154904163,46,CF-A08-student-t3.5/missing,0,0.014652316104701857,connected-heavy-tail,sharp,-0.01034251075760162,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.06253898365095259,-1.439419659077355,-1.046533503305753,-0.0847263248302722,0.906827428289215,1.2986996497418166,0.7068406688040395,0.033203125,reused_deleted,0,0.15195954292147962,CF-A08-student-t3.5,0.5,0.3517754999920726
nan,qld-sharp-crossfit-t0.5,0.02499037349654465,0.011173478025596317,60,CF-A08-student-t3.5/missing,0,0.011173478025596317,connected-heavy-tail,sharp,-0.011100390920716574,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.0008576901316154351,-1.4817256758615827,-1.0296536307656021,0.013224652469113463,1.0577986204738554,1.420087643512377,0.7652764512736597,0.023878528225806453,crossfit,0,0.12443522742800013,CF-A08-student-t3.5,0.5,0.38207140000304207
nan,qld-kgrad-crossfit-t0.5,0.02499037349654465,0.010364149770350384,60,CF-A08-student-t3.5/missing,0,0.010364149770350384,connected-heavy-tail,kgrad,-0.008436218597923872,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,0.013153210744555457,-1.3760063736732473,-0.9535100506081329,0.027022271071294002,0.9762275800013313,1.3259879302854414,0.7106499414983942,0.022366431451612902,crossfit,0,0.12756707295281886,CF-A08-student-t3.5,0.5,0.41001350001897663
nan,qld-mean-crossfit-t1,0.02499037349654465,0.012962271674212378,60,CF-A08-student-t3.5/missing,0,0.012962271674212378,connected-heavy-tail,mean,-0.011725673268073278,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.008291303251234712,-1.4359632035522316,-1.042224659257202,0.012806909971269629,1.03742458034243,1.361500800468766,0.755044489675502,0.026965725806451613,crossfit,0,0.13525781308029972,CF-A08-student-t3.5,1.0,0.43689870001981035
nan,qld-sharp-deleted-t1,0.02499037349654465,0.016992531096118313,44,CF-A08-student-t3.5/missing,0,0.018368451210139636,connected-heavy-tail,sharp,-0.005260407574271708,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.07230588350849936,-1.5201396215929173,-1.1400358607921577,-0.08237211298326225,0.9918023587387091,1.3710169807821173,0.7680294806940169,0.03389616935483871,reused_deleted,0,0.14878773942855905,CF-A08-student-t3.5,1.0,0.46437450000667013
nan,qld-sharp-crossfit-t1,0.02499037349654465,0.013218038972929724,45,CF-A08-student-t3.5/missing,0,0.017255571209547016,connected-heavy-tail,sharp,-0.011256797423543352,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,-0.00550172073374449,-1.5834657385080497,-1.1317664240461927,0.0071663847346503,1.1448887384410629,1.506640918332726,0.8352932648443185,0.03351814516129032,crossfit,0,0.15175318537097712,CF-A08-student-t3.5,1.0,0.4984697000181768
nan,qld-kgrad-crossfit-t1,0.02499037349654465,0.010575236221808781,60,CF-A08-student-t3.5/missing,0,0.010575236221808781,connected-heavy-tail,kgrad,-0.009794933103264292,0,reset,0.02499037349654465,missing,1,60,nan,nan,1,60,0.004970069126660984,-1.4484710754892187,-1.0152835563484879,0.02540061319729862,1.0227088726238345,1.3841767391159339,0.7485436454598875,0.024004536290322582,crossfit,0,0.12482850623011961,CF-A08-student-t3.5,1.0,0.5291404000017792
nan,paper-0.5,0.36169247569207386,0.022694410879627647,60,CF-A08-student-t3.5/concentrated,0,0.022694410879627647,connected-heavy-tail,paper,nan,0,continuous,0.36169247569207386,concentrated,1,60,nan,nan,1,60,-0.00812825498832299,-1.285053130784221,-1.0488216268614503,-0.04509736610855079,1.0665987227215117,1.2798588401415771,0.7859721095447064,0.048009072580645164,reused_masked,0,0.21223016394373329,CF-A08-student-t3.5,0.5,0.07524790000752546
nan,qld-v1,0.03379685548098843,0.02103039268528728,60,CF-A08-student-t3.5/concentrated,0,0.02103039268528728,connected-heavy-tail,paper,-0.007106553285326056,0,carry,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.05233455526577438,-1.4117940502409938,-1.077880556353133,-0.09523135845113159,1.0389296315064234,1.3451152063995904,0.780824339759938,0.03969254032258065,reused_masked,0,0.175996296765754,CF-A08-student-t3.5,0.5,0.10836060001747683
nan,qld-full,0.03379685548098843,0.016102934499531374,60,CF-A08-student-t3.5/concentrated,0,0.016102934499531374,connected-heavy-tail,qld,-0.009380997655535683,0,carry,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.018376844099271213,-1.6220717341918494,-1.2100786599533564,-0.062284319396039345,1.2450131792964454,1.5942278684736713,0.9043479750480418,0.046118951612903226,,0,0.1915632391724199,CF-A08-student-t3.5,,0.13584930001525208
nan,qld-paper-reset,0.03379685548098843,0.01525567390011262,60,CF-A08-student-t3.5/concentrated,0,0.01525567390011262,connected-heavy-tail,paper,-0.005642592678370306,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,0.006552619165295277,-1.3817260212368625,-1.102067466081274,-0.00812701995467175,1.1582372571555843,1.4019139153577314,0.8192242537223137,0.044921875,reused_masked,0,0.19419817719964805,CF-A08-student-t3.5,0.5,0.1712996000132989
nan,qld-mean-crossfit-t0.2,0.03379685548098843,0.02579724859083532,44,CF-A08-student-t3.5/concentrated,0,0.04240292380627486,connected-heavy-tail,mean,-0.0023614124769137934,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.022379232007331107,-1.056096834584228,-0.7828233320568133,-0.04436400443094027,0.7841996711754701,1.0263827585474141,0.5735493599271483,0.032132056451612906,crossfit,0,0.20474769754800826,CF-A08-student-t3.5,0.2,0.20346950000384822
nan,qld-sharp-deleted-t0.2,0.03379685548098843,0.02436634544875238,44,CF-A08-student-t3.5/concentrated,0,0.03683260289087009,connected-heavy-tail,sharp,-0.002219229236951392,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,0.009523106817940259,-1.0604153070206823,-0.7765631479544711,-0.007651227227230042,0.8219478341903321,1.0789304700461668,0.5885320619679868,0.03937752016129032,reused_deleted,0,0.21592143820416565,CF-A08-student-t3.5,0.2,0.23859819999779575
nan,qld-sharp-crossfit-t0.2,0.03379685548098843,0.027058709212775423,60,CF-A08-student-t3.5/concentrated,0,0.027058709212775423,connected-heavy-tail,sharp,-0.0023832849652238863,0,reset,0.03379685548098843,concentrated,0,60,nan,nan,1,60,-0.04333174368778764,-1.2298567950908914,-0.9554031605757284,-0.06358304233752632,0.9243044728935385,1.1756353750663115,0.6748039187277179,0.025579637096774195,crossfit,0,0.1608748361854471,CF-A08-student-t3.5,0.2,0.2722375000012107
nan,qld-kgrad-crossfit-t0.2,0.03379685548098843,0.024564294819042543,60,CF-A08-student-t3.5/concentrated,0,0.024564294819042543,connected-heavy-tail,kgrad,-0.0025331702079860463,0,reset,0.03379685548098843,concentrated,0,60,nan,nan,1,60,-0.055948636754242664,-1.289812309653844,-1.0134359008595173,-0.0673634692350642,0.9525575334758616,1.224958466838267,0.7046558922677646,0.027973790322580645,crossfit,0,0.1595618661628071,CF-A08-student-t3.5,0.2,0.3042530000093393
nan,qld-mean-crossfit-t0.5,0.03379685548098843,0.027514555325718337,44,CF-A08-student-t3.5/concentrated,0,0.02976518312930576,connected-heavy-tail,mean,0.001224229539794841,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.023119806909152676,-1.1476158034928865,-0.9005232622538689,-0.04056875460309545,0.8967585803568006,1.1193036480319392,0.6503340649480253,0.028414818548387098,crossfit,0,0.17693818155173666,CF-A08-student-t3.5,0.5,0.3380704000010155
nan,qld-sharp-deleted-t0.5,0.03379685548098843,0.017457548520409816,60,CF-A08-student-t3.5/concentrated,0,0.017457548520409816,connected-heavy-tail,sharp,-0.003616222560630211,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,0.007740889604788158,-1.2843707050240507,-1.0056473123480676,-0.007691777900292435,1.0628271105735738,1.2966650049451156,0.7486500287968186,0.03572328629032258,reused_deleted,0,0.17664198146299148,CF-A08-student-t3.5,0.5,0.37048159999540076
nan,qld-sharp-crossfit-t0.5,0.03379685548098843,0.01941012748149129,60,CF-A08-student-t3.5/concentrated,0,0.01941012748149129,connected-heavy-tail,sharp,-0.0011338477889033527,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.03182174215894459,-1.3219041931189006,-1.0571689961123252,-0.0454526803127257,1.0444407756916727,1.2971084369769825,0.7609178333163653,0.036290322580645164,crossfit,0,0.17529838226077754,CF-A08-student-t3.5,0.5,0.4019661000056658
nan,qld-kgrad-crossfit-t0.5,0.03379685548098843,0.02036372993973834,60,CF-A08-student-t3.5/concentrated,0,0.02036372993973834,connected-heavy-tail,kgrad,-0.0022174890547939086,0,reset,0.03379685548098843,concentrated,0,60,nan,nan,1,60,-0.04264732647727771,-1.3270661284955227,-1.047547250711419,-0.07087918740286969,1.0124970222945686,1.283193752637621,0.7413043244870545,0.032069052419354836,crossfit,0,0.16387891160895196,CF-A08-student-t3.5,0.5,0.43521500000497326
nan,qld-mean-crossfit-t1,0.03379685548098843,0.020904141030823276,60,CF-A08-student-t3.5/concentrated,0,0.020904141030823276,connected-heavy-tail,mean,-0.0012383100168293915,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.026069722201026022,-1.2874098093881556,-1.0399777457406054,-0.04990430460345679,1.037675501151907,1.268510260907368,0.754155915955764,0.03874747983870968,crossfit,0,0.18301413230602734,CF-A08-student-t3.5,1.0,0.4710921999940183
nan,qld-sharp-deleted-t1,0.03379685548098843,0.016656019617519613,60,CF-A08-student-t3.5/concentrated,0,0.016656019617519613,connected-heavy-tail,sharp,-0.008332663745938884,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,0.0019065870315921572,-1.4283156939315838,-1.1598076509349526,-0.00723612247632446,1.1904531519474133,1.4488626075601583,0.8594487810785745,0.050277217741935484,reused_deleted,0,0.20969287017272967,CF-A08-student-t3.5,1.0,0.502769700018689
nan,qld-sharp-crossfit-t1,0.03379685548098843,0.018824073786009254,60,CF-A08-student-t3.5/concentrated,0,0.018824073786009254,connected-heavy-tail,sharp,-0.005930074212419978,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.031757463685381085,-1.4375735890406507,-1.1789379169524221,-0.05368736297926653,1.1509375596525757,1.4216431974122177,0.8487969843874344,0.047694052419354836,crossfit,0,0.20178854078879518,CF-A08-student-t3.5,1.0,0.5338951000012457
nan,qld-kgrad-crossfit-t1,0.03379685548098843,0.01807311462683514,60,CF-A08-student-t3.5/concentrated,0,0.01807311462683514,connected-heavy-tail,kgrad,-0.0029396884314447647,0,reset,0.03379685548098843,concentrated,1,60,nan,nan,1,60,-0.04052411808269851,-1.3912598766636723,-1.1138839887941445,-0.059801509081476065,1.0824514810693713,1.360776455646635,0.7949830809948394,0.04076360887096774,crossfit,0,0.17778224567032996,CF-A08-student-t3.5,1.0,0.5644471000123303
