arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.03395296489660282,0.09837662391093589,0.11877896008269342,0.9757571816444397,9.283394029945654,1.0,0.004296875000000047,0.0021484375000000028,160,10240,20480,320,20480,20480,7208960,67843263.37945959,0,203776,0,0.28391349999583326,0.0,0.0,0.0,0.2823916506022215
cta-kll-global,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.034608066852191754,0.09903060730628085,0.11924674246284643,0.9788559675216675,9.263895196063084,1.0,0.0013671875000000472,0.0006835937500000028,160,10240,20480,320,20480,20480,7208960,16220160.0,0,203776,269632,0.27847180000389926,0.0,0.0,0.0,0.2862000972032547
cta-exact-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.0289997720009314,0.0893449377137957,0.12632815942804565,0.9703590869903564,10.25594006475973,1.0,0.03847656250000005,0.019238281250000003,160,10240,20480,320,20480,30720,7208960,67843263.37945959,10485760,203776,0,0.49886980000155745,0.25,0.25,4.771151169213001,0.31362792626023295
cta-kll-hybrid,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.029159457653541665,0.09036885178399036,0.12590143777555796,0.973503828048706,10.19901321965791,1.0,0.03359375000000005,0.016796875000000003,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0.46564480000233743,0.25,0.25,4.7905152737840675,0.317471781373024
cta-kll-guarded,NPR-d16-rare-gmm,rare-gmm,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.133196393493615,24.900259709467182,0.0334268367333177,0.09806304697653291,0.12335492437397505,0.9744939804077148,9.494749942967099,1.0,0.022851562500000047,0.011425781250000003,160,10240,20480,320,20480,30720,18022400,32440320.0,10485760,203776,269632,0.7390073999995366,0.027500000000000004,0.0,4.894686554539364,0.29429865553975104
cta-exact-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.033213877984692,0.0931082967505617,0.13851780102198566,0.971714973449707,8.938563013444519,nan,nan,nan,160,10240,20480,320,20480,20480,7208960,67843263.37945959,0,203776,0,0.29471660000126576,0.0,0.0,0.0,0.2774266965687275
cta-kll-global,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.03309141168864205,0.09274692030746479,0.13886208166698183,0.9709861278533936,8.935492308927179,nan,nan,nan,160,10240,20480,320,20480,20480,7208960,16220160.0,0,203776,269632,0.29097039999760455,0.0,0.0,0.0,0.28065359890460967
cta-exact-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.02624952200285957,0.08380772061926517,0.13373371200736114,0.9581930637359619,8.828464337921439,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,67843263.37945959,10485760,203776,0,0.4975747000062256,0.25,0.25,7.712812074170872,0.3049545258283615
cta-kll-hybrid,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.02452651668194772,0.08055141245776565,0.13283044956844903,0.9544050693511963,8.892054621280463,nan,nan,nan,160,10240,20480,320,20480,30720,7208960,16220160.0,10485760,203776,269632,0.4733540000015637,0.25,0.25,7.7569206888497435,0.3089189149439335
cta-kll-guarded,NPR-d16-correlated-t,correlated-t,16,0,concentrated,0.016,0.5,0.25,64,176,136,136,0.13806065065273568,24.022954945342942,0.03239887163870403,0.09031199195619245,0.1390885119894921,0.9623363018035889,8.928698771920525,nan,nan,nan,160,10240,20480,320,20480,30720,18022400,32440320.0,10485760,203776,269632,0.7228270999985398,0.025,0.0,7.632587820225173,0.2917135082185268
cta-exact-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.02896899538166764,0.09128754161344829,0.14247924533388656,0.9925757050514221,8.561597789575963,nan,nan,nan,160,10240,20480,320,20480,20480,7864320,74010832.77759229,0,222208,0,0.2969045999998343,0.0,0.0,0.0,0.3150976985692978
cta-kll-global,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.028623272343921258,0.08980257376655996,0.1418512042239707,0.9920693635940552,8.610596732295768,nan,nan,nan,160,10240,20480,320,20480,20480,7864320,17694720.0,0,222208,294144,0.29424200000357814,0.0,0.0,0.0,0.31986900568008425
cta-exact-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.023874712363882722,0.08480697461882766,0.14234314547252777,0.9839376211166382,8.495125434879927,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,74010832.77759229,10485760,222208,0,0.4959565999961342,0.25,0.25,4.365333768680408,0.35085959956049917
cta-kll-hybrid,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.023797635643965975,0.08332022558619395,0.14144384384544914,0.9851707816123962,8.571509510669094,nan,nan,nan,160,10240,20480,320,20480,30720,7864320,17694720.0,10485760,222208,294144,0.514761800004635,0.25,0.25,4.401566759147041,0.3567236214876175
cta-kll-guarded,NPR-d16-nonlinear,nonlinear,16,0,concentrated,0.016,0.5,0.25,64,192,136,136,0.18133241385215962,19.103598422078235,0.02756849997007116,0.08895888284343773,0.14340521728234906,0.9914445281028748,8.524796107567177,nan,nan,nan,160,10240,20480,320,20480,30720,19660800,35389440.0,10485760,222208,294144,0.7659685000035097,0.03,0.0,4.188176267029629,0.32550924494862554
