stream,order,repeat,implementation,chunks,merged,n,retained_items,serialized_bytes,max_rank_error,mean_rank_error,quantile_rmse,monotone,observed_support,serialized_replay
rare-02,ascending,3,apache,1,0,19200,344,1436,0.007291666666666641,0.0024788411458333383,0.003471963107585907,1,1,1
rare-02,ascending,3,local-fixed-capacity,1,0,19200,75,300,0.009583333333333333,0.004003092447916665,0.005052977707237005,1,1,1
rare-02,ascending,4,apache,1,0,19200,344,1436,0.0048958333333333215,0.0015437825520833379,0.001202416606247425,1,1,1
rare-02,ascending,4,local-fixed-capacity,1,0,19200,75,300,0.00661458333333334,0.0033072916666666654,0.45387542247772217,1,1,1
rare-02,ascending,5,apache,1,0,19200,344,1436,0.007395833333333324,0.0019563802083333343,0.0021552899852395058,1,1,1
rare-02,ascending,5,local-fixed-capacity,1,0,19200,75,300,0.0083854166666667,0.003563639322916668,0.45807600021362305,1,1,1
rare-02,ascending,6,apache,1,0,19200,344,1436,0.005468750000000001,0.001679687499999998,0.002415117807686329,1,1,1
rare-02,ascending,6,local-fixed-capacity,1,0,19200,75,300,0.00822916666666662,0.003522135416666668,0.4578430950641632,1,1,1
rare-02,ascending,7,apache,1,0,19200,344,1436,0.004375000000000018,0.001596679687499998,0.001340183662250638,1,1,1
rare-02,ascending,7,local-fixed-capacity,1,0,19200,75,300,0.008177083333333335,0.0035091145833333363,0.006866161245852709,1,1,1
rare-02,ascending,8,apache,1,0,19200,344,1436,0.004791666666666666,0.0014274088541666712,0.001642005518078804,1,1,1
rare-02,ascending,8,local-fixed-capacity,1,0,19200,75,300,0.006562500000000027,0.003307291666666666,0.45421135425567627,1,1,1
rare-02,ascending,9,apache,1,0,19200,344,1436,0.0036979166666666896,0.0012931315104166728,0.0011044328566640615,1,1,1
rare-02,ascending,9,local-fixed-capacity,1,0,19200,75,300,0.01026041666666666,0.004346516927083334,0.45972925424575806,1,1,1
rare-02,ascending,10,apache,1,0,19200,344,1436,0.005729166666666674,0.0016422526041666669,0.0015575994038954377,1,1,1
rare-02,ascending,10,local-fixed-capacity,1,0,19200,75,300,0.01171875,0.0053214518229166684,0.009035822935402393,1,1,1
rare-02,ascending,11,apache,1,0,19200,344,1436,0.0035937499999999997,0.0013704427083333357,0.0015990004176273942,1,1,1
rare-02,ascending,11,local-fixed-capacity,1,0,19200,75,300,0.012812500000000004,0.006261393229166667,0.461614727973938,1,1,1
rare-02,ascending,-1,apache,17,0,19200,344,1436,0.005416666666666681,0.001600748697916664,0.0016314468812197447,1,1,1
rare-02,ascending,-2,apache,17,1,19200,353,1468,0.0027083333333333126,0.0009537760416666724,0.0022521656937897205,1,1,1
rare-02,alternating-extremes,0,apache,1,0,19200,344,1436,0.006979166666666647,0.0023445638020833295,0.006935523357242346,1,1,1
rare-02,alternating-extremes,0,local-fixed-capacity,1,0,19200,75,300,0.011927083333333338,0.005528157552083333,0.01044338010251522,1,1,1
rare-02,alternating-extremes,1,apache,1,0,19200,344,1436,0.006927083333333306,0.003039550781250005,0.0025488468818366528,1,1,1
rare-02,alternating-extremes,1,local-fixed-capacity,1,0,19200,75,300,0.008645833333333353,0.0036409505208333326,0.4582788348197937,1,1,1
rare-02,alternating-extremes,2,apache,1,0,19200,344,1436,0.006510416666666685,0.002530110677083328,0.0031001337338238955,1,1,1
rare-02,alternating-extremes,2,local-fixed-capacity,1,0,19200,75,300,0.011666666666666714,0.005280761718749999,0.46073153614997864,1,1,1
rare-02,alternating-extremes,3,apache,1,0,19200,344,1436,0.006249999999999978,0.0027441406249999988,0.004094475880265236,1,1,1
rare-02,alternating-extremes,3,local-fixed-capacity,1,0,19200,75,300,0.007760416666666714,0.0034195963541666656,0.45728805661201477,1,1,1
rare-02,alternating-extremes,4,apache,1,0,19200,344,1436,0.004062499999999997,0.0016105143229166688,0.0027796528302133083,1,1,1
rare-02,alternating-extremes,4,local-fixed-capacity,1,0,19200,75,300,0.009166666666666656,0.0038248697916666644,0.004873253870755434,1,1,1
rare-02,alternating-extremes,5,apache,1,0,19200,344,1436,0.011614583333333317,0.005137532552083329,0.006060712970793247,1,1,1
rare-02,alternating-extremes,5,local-fixed-capacity,1,0,19200,75,300,0.010000000000000009,0.004206542968750001,0.45952779054641724,1,1,1
rare-02,alternating-extremes,6,apache,1,0,19200,344,1436,0.005312500000000053,0.001687011718750006,0.005177522078156471,1,1,1
rare-02,alternating-extremes,6,local-fixed-capacity,1,0,19200,75,300,0.009062500000000001,0.003785807291666666,0.004894713871181011,1,1,1
rare-02,alternating-extremes,7,apache,1,0,19200,344,1436,0.006875000000000006,0.002685546874999999,0.006384169217199087,1,1,1
rare-02,alternating-extremes,7,local-fixed-capacity,1,0,19200,75,300,0.01291666666666666,0.006359863281250001,0.015518005937337875,1,1,1
rare-02,alternating-extremes,8,apache,1,0,19200,344,1436,0.003697916666666634,0.0016601562500000015,0.004057279787957668,1,1,1
rare-02,alternating-extremes,8,local-fixed-capacity,1,0,19200,75,300,0.012500000000000011,0.005974121093750001,0.012814756482839584,1,1,1
rare-02,alternating-extremes,9,apache,1,0,19200,344,1436,0.0067708333333332815,0.0029036458333333336,0.4517703652381897,1,1,1
rare-02,alternating-extremes,9,local-fixed-capacity,1,0,19200,75,300,0.006927083333333334,0.003318684895833335,0.45339569449424744,1,1,1
rare-02,alternating-extremes,10,apache,1,0,19200,344,1436,0.010312499999999947,0.004502766927083332,0.003892849665135145,1,1,1
rare-02,alternating-extremes,10,local-fixed-capacity,1,0,19200,75,300,0.010781249999999964,0.0046582031250000005,0.4600410759449005,1,1,1
rare-02,alternating-extremes,11,apache,1,0,19200,344,1436,0.006354166666666661,0.0028759765625000055,0.002537550637498498,1,1,1
rare-02,alternating-extremes,11,local-fixed-capacity,1,0,19200,75,300,0.008802083333333321,0.0036922200520833363,0.45848289132118225,1,1,1
rare-02,alternating-extremes,-1,apache,17,0,19200,344,1436,0.00833333333333336,0.004625651041666668,0.4531908333301544,1,1,1
rare-02,alternating-extremes,-2,apache,17,1,19200,353,1468,0.003229166666666672,0.0011914062500000032,0.004153765272349119,1,1,1
rare-05,shuffled,0,apache,1,0,19200,344,1436,0.008854166666666663,0.0032128906250000013,0.005450721364468336,1,1,1
rare-05,shuffled,0,local-fixed-capacity,1,0,19200,75,300,0.007239583333333327,0.003343912760416666,0.004548955708742142,1,1,1
rare-05,shuffled,1,apache,1,0,19200,344,1436,0.010468750000000027,0.0038094075520833308,0.007708241697400808,1,1,1
rare-05,shuffled,1,local-fixed-capacity,1,0,19200,75,300,0.006927083333333334,0.003318684895833335,0.0045338645577430725,1,1,1
rare-05,shuffled,2,apache,1,0,19200,344,1436,0.008020833333333366,0.0022526041666666675,0.003571994137018919,1,1,1
rare-05,shuffled,2,local-fixed-capacity,1,0,19200,75,300,0.00984375000000004,0.004127604166666668,0.005800807848572731,1,1,1
rare-05,shuffled,3,apache,1,0,19200,344,1436,0.010104166666666664,0.004186197916666676,0.005512353964149952,1,1,1
rare-05,shuffled,3,local-fixed-capacity,1,0,19200,75,300,0.01098958333333333,0.004794108072916664,0.006885586306452751,1,1,1
rare-05,shuffled,4,apache,1,0,19200,344,1436,0.007135416666666616,0.002627766927083332,0.0027042883448302746,1,1,1
rare-05,shuffled,4,local-fixed-capacity,1,0,19200,75,300,0.010000000000000009,0.004206542968750001,0.005941762588918209,1,1,1
rare-05,shuffled,5,apache,1,0,19200,344,1436,0.006458333333333344,0.0024739583333333324,0.003276430070400238,1,1,1
rare-05,shuffled,5,local-fixed-capacity,1,0,19200,75,300,0.009375000000000022,0.003911132812499999,0.005432516802102327,1,1,1
rare-05,shuffled,6,apache,1,0,19200,344,1436,0.007656249999999976,0.0021240234374999964,0.00378040736541152,1,1,1
rare-05,shuffled,6,local-fixed-capacity,1,0,19200,75,300,0.007604166666666662,0.0033927408854166653,0.004682161379605532,1,1,1
rare-05,shuffled,7,apache,1,0,19200,344,1436,0.007343749999999982,0.002635091145833334,0.003952574450522661,1,1,1
rare-05,shuffled,7,local-fixed-capacity,1,0,19200,75,300,0.008802083333333321,0.0036922200520833363,0.005067164544016123,1,1,1
rare-05,shuffled,8,apache,1,0,19200,344,1436,0.010156249999999978,0.00317952473958333,0.004632245283573866,1,1,1
rare-05,shuffled,8,local-fixed-capacity,1,0,19200,75,300,0.011927083333333366,0.005486653645833333,0.008508780971169472,1,1,1
rare-05,shuffled,9,apache,1,0,19200,344,1436,0.011093750000000013,0.0037345377604166663,0.00439049769192934,1,1,1
rare-05,shuffled,9,local-fixed-capacity,1,0,19200,75,300,0.00973958333333333,0.0040755208333333355,0.006296349689364433,1,1,1
rare-05,shuffled,10,apache,1,0,19200,344,1436,0.00651041666666663,0.002470703125000001,0.0031716981902718544,1,1,1
rare-05,shuffled,10,local-fixed-capacity,1,0,19200,75,300,0.00968749999999996,0.004051106770833333,0.005674641579389572,1,1,1
rare-05,shuffled,11,apache,1,0,19200,344,1436,0.007187500000000013,0.0028279622395833313,0.003803699743002653,1,1,1
rare-05,shuffled,11,local-fixed-capacity,1,0,19200,75,300,0.01171875,0.005320638020833332,0.008278808556497097,1,1,1
rare-05,shuffled,-1,apache,17,0,19200,344,1436,0.00666666666666671,0.0023396809895833387,0.002775409258902073,1,1,1
rare-05,shuffled,-2,apache,17,1,19200,353,1468,0.007656249999999976,0.0024625651041666704,0.0038413554430007935,1,1,1
rare-05,ascending,0,apache,1,0,19200,344,1436,0.0050000000000000044,0.0016292317708333315,0.0015552393160760403,1,1,1
rare-05,ascending,0,local-fixed-capacity,1,0,19200,75,300,0.007187500000000013,0.0033390299479166695,0.00451250933110714,1,1,1
rare-05,ascending,1,apache,1,0,19200,344,1436,0.00557291666666665,0.0017740885416666667,0.0028498570900410414,1,1,1
rare-05,ascending,1,local-fixed-capacity,1,0,19200,75,300,0.007031250000000044,0.0033251953125000007,0.0044939033687114716,1,1,1
rare-05,ascending,2,apache,1,0,19200,344,1436,0.0048958333333333215,0.0015519205729166681,0.0009774223435670137,1,1,1
rare-05,ascending,2,local-fixed-capacity,1,0,19200,75,300,0.010624999999999996,0.004559733072916666,0.006608276627957821,1,1,1
rare-05,ascending,3,apache,1,0,19200,344,1436,0.00651041666666663,0.002067871093749999,0.0018977310974150896,1,1,1
rare-05,ascending,3,local-fixed-capacity,1,0,19200,75,300,0.010729166666666679,0.004625651041666666,0.007771011907607317,1,1,1
rare-05,ascending,4,apache,1,0,19200,344,1436,0.004062500000000024,0.0013899739583333342,0.0016359772998839617,1,1,1
rare-05,ascending,4,local-fixed-capacity,1,0,19200,75,300,0.011822916666666683,0.005401204427083332,0.008385966531932354,1,1,1
rare-05,ascending,5,apache,1,0,19200,344,1436,0.007135416666666672,0.0019376627604166682,0.0018560800235718489,1,1,1
rare-05,ascending,5,local-fixed-capacity,1,0,19200,75,300,0.007708333333333345,0.0034098307291666637,0.004783120937645435,1,1,1
rare-05,ascending,6,apache,1,0,19200,344,1436,0.004843750000000001,0.0014518229166666633,0.0017239651642739773,1,1,1
rare-05,ascending,6,local-fixed-capacity,1,0,19200,75,300,0.007343749999999982,0.0033553059895833352,0.004522758070379496,1,1,1
rare-05,ascending,7,apache,1,0,19200,344,1436,0.006302083333333319,0.001799316406249999,0.0022376063279807568,1,1,1
rare-05,ascending,7,local-fixed-capacity,1,0,19200,75,300,0.007343749999999982,0.0033553059895833352,0.004522758070379496,1,1,1
rare-05,ascending,8,apache,1,0,19200,344,1436,0.005677083333333333,0.001739908854166666,0.0013046166859567165,1,1,1
rare-05,ascending,8,local-fixed-capacity,1,0,19200,75,300,0.008750000000000008,0.0036735026041666676,0.0053872000426054,1,1,1
rare-05,ascending,9,apache,1,0,19200,344,1436,0.007604166666666634,0.0028084309895833356,0.002665588865056634,1,1,1
rare-05,ascending,9,local-fixed-capacity,1,0,19200,75,300,0.008802083333333321,0.0036914062499999976,0.005410239100456238,1,1,1
rare-05,ascending,10,apache,1,0,19200,344,1436,0.006666666666666654,0.0021728515625000023,0.002980652032420039,1,1,1
rare-05,ascending,10,local-fixed-capacity,1,0,19200,75,300,0.012968749999999973,0.006410319010416667,0.012733048759400845,1,1,1
rare-05,ascending,11,apache,1,0,19200,344,1436,0.0050000000000000044,0.0017293294270833346,0.002172501292079687,1,1,1
rare-05,ascending,11,local-fixed-capacity,1,0,19200,75,300,0.013124999999999998,0.006561686197916668,0.021806422621011734,1,1,1
rare-05,ascending,-1,apache,17,0,19200,344,1436,0.005416666666666681,0.0015584309895833297,0.0013474746374413371,1,1,1
rare-05,ascending,-2,apache,17,1,19200,353,1468,0.002291666666666692,0.000977376302083334,0.0009441578877158463,1,1,1
rare-05,alternating-extremes,0,apache,1,0,19200,344,1436,0.005416666666666681,0.002589518229166668,0.0024132102262228727,1,1,1
rare-05,alternating-extremes,0,local-fixed-capacity,1,0,19200,75,300,0.010572916666666654,0.004528808593750001,0.007522705942392349,1,1,1
rare-05,alternating-extremes,1,apache,1,0,19200,344,1436,0.00708333333333333,0.002218424479166669,0.0029522599652409554,1,1,1
rare-05,alternating-extremes,1,local-fixed-capacity,1,0,19200,75,300,0.009947916666666612,0.004178873697916665,0.00590053154155612,1,1,1
rare-05,alternating-extremes,2,apache,1,0,19200,344,1436,0.007395833333333338,0.0028271484374999996,0.005022826138883829,1,1,1
rare-05,alternating-extremes,2,local-fixed-capacity,1,0,19200,75,300,0.009947916666666612,0.004178873697916665,0.00590053154155612,1,1,1
rare-05,alternating-extremes,3,apache,1,0,19200,344,1436,0.005052083333333346,0.0022550455729166627,0.0021080258302390575,1,1,1
rare-05,alternating-extremes,3,local-fixed-capacity,1,0,19200,75,300,0.007708333333333345,0.0034098307291666637,0.004783120937645435,1,1,1
rare-05,alternating-extremes,4,apache,1,0,19200,344,1436,0.006458333333333344,0.003116048177083333,0.003712463891133666,1,1,1
rare-05,alternating-extremes,4,local-fixed-capacity,1,0,19200,75,300,0.009114583333333343,0.0038053385416666674,0.005646213423460722,1,1,1
rare-05,alternating-extremes,5,apache,1,0,19200,344,1436,0.007447916666666665,0.0032511393229166705,0.00299843423999846,1,1,1
rare-05,alternating-extremes,5,local-fixed-capacity,1,0,19200,75,300,0.008281250000000018,0.003535156249999999,0.004704055842012167,1,1,1
rare-05,alternating-extremes,6,apache,1,0,19200,344,1436,0.004531249999999987,0.0019856770833333315,0.0024757706560194492,1,1,1
rare-05,alternating-extremes,6,local-fixed-capacity,1,0,19200,75,300,0.008124999999999993,0.0034952799479166666,0.005047623999416828,1,1,1
rare-05,alternating-extremes,7,apache,1,0,19200,344,1436,0.00463541666666667,0.0014737955729166637,0.001834278111346066,1,1,1
rare-05,alternating-extremes,7,local-fixed-capacity,1,0,19200,75,300,0.012031249999999993,0.0055712890625,0.011028062552213669,1,1,1
rare-05,alternating-extremes,8,apache,1,0,19200,344,1436,0.008906250000000004,0.00328694661458333,0.0038739116862416267,1,1,1
rare-05,alternating-extremes,8,local-fixed-capacity,1,0,19200,75,300,0.007604166666666634,0.0033927408854166692,0.004589961841702461,1,1,1
rare-05,alternating-extremes,9,apache,1,0,19200,344,1436,0.005520833333333308,0.0021386718750000078,0.003965072333812714,1,1,1
rare-05,alternating-extremes,9,local-fixed-capacity,1,0,19200,75,300,0.012760416666666663,0.0062117513020833355,0.016498234122991562,1,1,1
rare-05,alternating-extremes,10,apache,1,0,19200,344,1436,0.005156249999999973,0.00209716796875,0.001906215911731124,1,1,1
rare-05,alternating-extremes,10,local-fixed-capacity,1,0,19200,75,300,0.008437499999999987,0.0035782877604166674,0.004807113669812679,1,1,1
rare-05,alternating-extremes,11,apache,1,0,19200,344,1436,0.004739583333333353,0.0016105143229166678,0.0031837671995162964,1,1,1
rare-05,alternating-extremes,11,local-fixed-capacity,1,0,19200,75,300,0.00973958333333333,0.0040755208333333355,0.006296349689364433,1,1,1
rare-05,alternating-extremes,-1,apache,17,0,19200,344,1436,0.008906250000000004,0.0031193033854166633,0.002475540852174163,1,1,1
rare-05,alternating-extremes,-2,apache,17,1,19200,353,1468,0.004010416666666683,0.001646321614583334,0.001526823965832591,1,1,1
rare-10,shuffled,0,apache,1,0,19200,344,1436,0.008697916666666639,0.0037801106770833284,0.003879076801240444,1,1,1
rare-10,shuffled,0,local-fixed-capacity,1,0,19200,75,300,0.009531249999999991,0.003979492187499999,0.44721338152885437,1,1,1
rare-10,shuffled,1,apache,1,0,19200,344,1436,0.00875,0.0024812825520833352,0.00269037252292037,1,1,1
rare-10,shuffled,1,local-fixed-capacity,1,0,19200,75,300,0.007187500000000013,0.0033390299479166695,0.004814038518816233,1,1,1
rare-10,shuffled,2,apache,1,0,19200,344,1436,0.00973958333333333,0.0047387695312499966,0.4549552798271179,1,1,1
rare-10,shuffled,2,local-fixed-capacity,1,0,19200,75,300,0.006927083333333334,0.003318684895833335,0.003556551644578576,1,1,1
rare-10,shuffled,3,apache,1,0,19200,344,1436,0.009583333333333388,0.002845865885416671,0.0046778894029557705,1,1,1
rare-10,shuffled,3,local-fixed-capacity,1,0,19200,75,300,0.007395833333333379,0.003362630208333333,0.0049430010840296745,1,1,1
rare-10,shuffled,4,apache,1,0,19200,344,1436,0.014375000000000027,0.007705891927083331,0.45709028840065,1,1,1
rare-10,shuffled,4,local-fixed-capacity,1,0,19200,75,300,0.009791666666666643,0.004101562499999999,0.45107942819595337,1,1,1
rare-10,shuffled,5,apache,1,0,19200,344,1436,0.009687499999999988,0.0040478515625,0.0061932457610964775,1,1,1
rare-10,shuffled,5,local-fixed-capacity,1,0,19200,75,300,0.010729166666666679,0.004625651041666666,0.007221750449389219,1,1,1
rare-10,shuffled,6,apache,1,0,19200,344,1436,0.00666666666666671,0.0025903320312499925,0.4514622986316681,1,1,1
rare-10,shuffled,6,local-fixed-capacity,1,0,19200,75,300,0.012187500000000018,0.0057023111979166655,0.4553583562374115,1,1,1
rare-10,shuffled,7,apache,1,0,19200,344,1436,0.006562500000000027,0.002905273437500004,0.003559245727956295,1,1,1
rare-10,shuffled,7,local-fixed-capacity,1,0,19200,75,300,0.011510416666666662,0.005162760416666665,0.008725334890186787,1,1,1
rare-10,shuffled,8,apache,1,0,19200,344,1436,0.007916666666666669,0.0035807291666666665,0.004335128702223301,1,1,1
rare-10,shuffled,8,local-fixed-capacity,1,0,19200,75,300,0.012500000000000011,0.005974121093750001,0.01136637944728136,1,1,1
rare-10,shuffled,9,apache,1,0,19200,344,1436,0.010156250000000006,0.0030249023437499997,0.004380166996270418,1,1,1
rare-10,shuffled,9,local-fixed-capacity,1,0,19200,75,300,0.009479166666666705,0.003956705729166668,0.44694066047668457,1,1,1
rare-10,shuffled,10,apache,1,0,19200,344,1436,0.007135416666666672,0.0024959309895833314,0.004103782121092081,1,1,1
rare-10,shuffled,10,local-fixed-capacity,1,0,19200,75,300,0.009791666666666643,0.004101562499999999,0.45107942819595337,1,1,1
rare-10,shuffled,11,apache,1,0,19200,344,1436,0.009062499999999973,0.002635091145833335,0.0041277785785496235,1,1,1
rare-10,shuffled,11,local-fixed-capacity,1,0,19200,75,300,0.007031250000000044,0.0033251953125000007,0.004441169556230307,1,1,1
rare-10,shuffled,-1,apache,17,0,19200,344,1436,0.00854166666666667,0.0024324544270833354,0.4543278217315674,1,1,1
rare-10,shuffled,-2,apache,17,1,19200,353,1468,0.005572916666666705,0.0018595377604166683,0.4536081552505493,1,1,1
rare-10,ascending,0,apache,1,0,19200,344,1436,0.006510416666666657,0.0021126302083333327,0.0031731179915368557,1,1,1
rare-10,ascending,0,local-fixed-capacity,1,0,19200,75,300,0.008177083333333335,0.0035091145833333363,0.003715845989063382,1,1,1
rare-10,ascending,1,apache,1,0,19200,344,1436,0.0068749999999999645,0.0027001953124999975,0.0031461783219128847,1,1,1
rare-10,ascending,1,local-fixed-capacity,1,0,19200,75,300,0.009531249999999991,0.003979492187499998,0.005044250749051571,1,1,1
rare-10,ascending,2,apache,1,0,19200,344,1436,0.0047916666666666385,0.0015494791666666634,0.0016125899273902178,1,1,1
rare-10,ascending,2,local-fixed-capacity,1,0,19200,75,300,0.00927083333333334,0.0038680013020833347,0.004744377918541431,1,1,1
rare-10,ascending,3,apache,1,0,19200,344,1436,0.005624999999999991,0.0015763346354166693,0.0011361765209585428,1,1,1
rare-10,ascending,3,local-fixed-capacity,1,0,19200,75,300,0.01130208333333338,0.005010579427083333,0.45467159152030945,1,1,1
rare-10,ascending,4,apache,1,0,19200,344,1436,0.00760416666666669,0.00246256510416667,0.00259745423682034,1,1,1
rare-10,ascending,4,local-fixed-capacity,1,0,19200,75,300,0.008281250000000018,0.003535156249999999,0.007317222189158201,1,1,1
rare-10,ascending,5,apache,1,0,19200,344,1436,0.004166666666666652,0.0013549804687500021,0.0026416967157274485,1,1,1
rare-10,ascending,5,local-fixed-capacity,1,0,19200,75,300,0.008020833333333366,0.003472493489583333,0.006296851672232151,1,1,1
rare-10,ascending,6,apache,1,0,19200,344,1436,0.005624999999999991,0.001605631510416667,0.0014875823399052024,1,1,1
rare-10,ascending,6,local-fixed-capacity,1,0,19200,75,300,0.011302083333333324,0.005009765625000002,0.008307194337248802,1,1,1
rare-10,ascending,7,apache,1,0,19200,344,1436,0.004166666666666666,0.0013321940104166737,0.0014659195439890027,1,1,1
rare-10,ascending,7,local-fixed-capacity,1,0,19200,75,300,0.012083333333333335,0.005614420572916666,0.45530468225479126,1,1,1
rare-10,ascending,8,apache,1,0,19200,344,1436,0.005156249999999973,0.0015730794270833338,0.0015609844122081995,1,1,1
rare-10,ascending,8,local-fixed-capacity,1,0,19200,75,300,0.00661458333333334,0.0033072916666666654,0.0037572479341179132,1,1,1
rare-10,ascending,9,apache,1,0,19200,344,1436,0.007031249999999999,0.0021598307291666665,0.0035210608039051294,1,1,1
rare-10,ascending,9,local-fixed-capacity,1,0,19200,75,300,0.007187500000000013,0.003339029947916665,0.0035413799341768026,1,1,1
rare-10,ascending,10,apache,1,0,19200,344,1436,0.005416666666666625,0.001595865885416665,0.0014753955183550715,1,1,1
rare-10,ascending,10,local-fixed-capacity,1,0,19200,75,300,0.01057291666666671,0.004527994791666667,0.45363572239875793,1,1,1
rare-10,ascending,11,apache,1,0,19200,344,1436,0.007968750000000024,0.0022778320312500057,0.002787692006677389,1,1,1
rare-10,ascending,11,local-fixed-capacity,1,0,19200,75,300,0.007031249999999989,0.0033251953124999985,0.0035497047938406467,1,1,1
rare-10,ascending,-1,apache,17,0,19200,344,1436,0.0035937500000000067,0.0013712565104166703,0.0018786463188007474,1,1,1
rare-10,ascending,-2,apache,17,1,19200,353,1468,0.0026562500000000266,0.000996093750000004,0.0010249357437714934,1,1,1
rare-10,alternating-extremes,0,apache,1,0,19200,344,1436,0.006302083333333333,0.0017952473958333347,0.002563244430348277,1,1,1
rare-10,alternating-extremes,0,local-fixed-capacity,1,0,19200,75,300,0.013020833333333343,0.006460774739583336,0.01700706221163273,1,1,1
rare-10,alternating-extremes,1,apache,1,0,19200,344,1436,0.00661458333333334,0.0028540039062499994,0.0025313133373856544,1,1,1
rare-10,alternating-extremes,1,local-fixed-capacity,1,0,19200,75,300,0.00854166666666667,0.0036083984374999994,0.00848859641700983,1,1,1
rare-10,alternating-extremes,2,apache,1,0,19200,344,1436,0.006197916666666692,0.002504069010416672,0.0024066269397735596,1,1,1
rare-10,alternating-extremes,2,local-fixed-capacity,1,0,19200,75,300,0.012812500000000004,0.0062605794270833345,0.45586320757865906,1,1,1
rare-10,alternating-extremes,3,apache,1,0,19200,344,1436,0.009114583333333315,0.0038240559895833326,0.0025312991347163916,1,1,1
rare-10,alternating-extremes,3,local-fixed-capacity,1,0,19200,75,300,0.01317708333333334,0.006614583333333334,0.020417984575033188,1,1,1
rare-10,alternating-extremes,4,apache,1,0,19200,344,1436,0.005520833333333308,0.001894531249999999,0.0027878773398697376,1,1,1
rare-10,alternating-extremes,4,local-fixed-capacity,1,0,19200,75,300,0.011406250000000007,0.005085449218750001,0.008418768644332886,1,1,1
rare-10,alternating-extremes,5,apache,1,0,19200,344,1436,0.003854166666666714,0.001608886718750003,0.003388039069250226,1,1,1
rare-10,alternating-extremes,5,local-fixed-capacity,1,0,19200,75,300,0.011354166666666665,0.005048014322916666,0.4547082185745239,1,1,1
rare-10,alternating-extremes,6,apache,1,0,19200,344,1436,0.00760416666666669,0.0031420898437500015,0.002449949271976948,1,1,1
rare-10,alternating-extremes,6,local-fixed-capacity,1,0,19200,75,300,0.012812500000000004,0.0062605794270833345,0.45586320757865906,1,1,1
rare-10,alternating-extremes,7,apache,1,0,19200,344,1436,0.0050000000000000044,0.001726888020833337,0.0018096870044246316,1,1,1
rare-10,alternating-extremes,7,local-fixed-capacity,1,0,19200,75,300,0.007656250000000003,0.003400878906250001,0.003422495676204562,1,1,1
rare-10,alternating-extremes,8,apache,1,0,19200,344,1436,0.008593750000000011,0.004043782552083335,0.003479295177385211,1,1,1
rare-10,alternating-extremes,8,local-fixed-capacity,1,0,19200,75,300,0.011666666666666714,0.005280761718749999,0.4549899995326996,1,1,1
rare-10,alternating-extremes,9,apache,1,0,19200,344,1436,0.005624999999999991,0.0027522786458333316,0.002725483849644661,1,1,1
rare-10,alternating-extremes,9,local-fixed-capacity,1,0,19200,75,300,0.010468750000000027,0.004466959635416665,0.4535268545150757,1,1,1
rare-10,alternating-extremes,10,apache,1,0,19200,344,1436,0.00578124999999996,0.002122395833333333,0.0034125875681638718,1,1,1
rare-10,alternating-extremes,10,local-fixed-capacity,1,0,19200,75,300,0.008489583333333384,0.003592936197916667,0.00816207006573677,1,1,1
rare-10,alternating-extremes,11,apache,1,0,19200,344,1436,0.005885416666666643,0.0025667317708333364,0.0021996614523231983,1,1,1
rare-10,alternating-extremes,11,local-fixed-capacity,1,0,19200,75,300,0.00911458333333337,0.0038053385416666656,0.013418410904705524,1,1,1
rare-10,alternating-extremes,-1,apache,17,0,19200,344,1436,0.009687500000000016,0.0048046875,0.005140645895153284,1,1,1
rare-10,alternating-extremes,-2,apache,17,1,19200,353,1468,0.006614583333333313,0.0024820963541666644,0.00202171946875751,1,1,1
repeated-discrete,shuffled,0,apache,1,0,19200,344,1436,0.005729166666666674,8.951822916666678e-05,0.125,1,1,1
repeated-discrete,shuffled,0,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,1,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,1,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,2,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,2,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,3,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,3,local-fixed-capacity,1,0,19200,75,300,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,4,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,4,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,5,apache,1,0,19200,344,1436,0.003489583333333334,5.4524739583333346e-05,0.375,1,1,1
repeated-discrete,shuffled,5,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,6,apache,1,0,19200,344,1436,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,6,local-fixed-capacity,1,0,19200,75,300,0.0,0.0,0.0,1,1,1
repeated-discrete,shuffled,7,apache,1,0,19200,344,1436,0.005729166666666674,0.00014404296875000013,0.3952847123146057,1,1,1
