arm,target,family,dimension,replication,initialization,learning_rate,particle_step,registered_local_weight,registered_active_direction_count,registered_local_field_calls,registered_local_representative_count,registered_representative_audit_calls,execution_position,arm_order_seed,paper_tau,paper_gain,online_training_wall_seconds,conditioned_direction_build_seconds,atlas_build_wall_seconds,setup_plus_training_wall_seconds,registered_direction_count,conditioned_direction_count,quadratic_parameter_dimension,quadratic_rank,quadratic_smallest_singular_value,quadratic_condition_number,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,atlas_projection_scalar_products,training_projection_scalar_products,sort_work,atlas_sort_work,training_sort_work,full_direction_count,active_direction_count_min,active_direction_count_max,mean_active_direction_count,direction_exposure_min,direction_exposure_max,direction_schedule_seed,orthogonal_direction_block_count,active_direction_block_count,local_field_calls,registered_local_field_call_count,paper_kernel_pairs,dense_equivalent_paper_kernel_pairs,local_representative_count,representative_tree_levels,representative_partition_projection_scalar_products,representative_partition_sort_work,representative_center_coordinate_accumulations,representative_audit_calls,representative_audit_dense_kernel_pairs,mean_representative_field_relative_l2_error,minimum_representative_field_cosine,mean_representative_row_mass_relative_l2_error,mean_representative_column_mass_relative_l2_error,maximum_representative_row_mass_relative_error,maximum_representative_column_mass_relative_error,mean_positive_representative_rms_radius,maximum_positive_representative_radius,mean_negative_representative_rms_radius,maximum_negative_representative_radius,representative_leaf_population_min,representative_leaf_population_max,atlas_bytes,kll_serialized_bytes,wall_seconds,mean_selected_local_weight,minimum_selected_local_weight,mean_selected_local_weight_when_active,mean_local_scale,mean_teacher_displacement_rms
cta-exact-global,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,4,2026072201,1.0,0.15,0.1456677000023774,0.00019590000010794029,0.05405669999890961,0.19992030000139493,64,64,3,3,3.716130289633486,1.5222432499938814,0.013951138565793775,0.11230356962629713,0.22299952440592974,1.0080506801605225,1.471432570421677,1.0,0.04062499999999995,0.020312499999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.1456677000023774,0.0,0.0,0.0,0.0,0.19707263447344303
cta-kll-global,NPR-d2-rare-gmm,rare-gmm,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,5,2026072201,1.0,0.15,0.15195359999779612,0.00019590000010794029,0.04210160000366159,0.19425110000156565,64,64,3,3,3.716130289633486,1.5222432499938814,0.009770899801893718,0.09199997032952542,0.21004646302513627,1.007278323173523,1.4853259082922907,1.0,0.03281249999999995,0.016406249999999997,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,1187595607,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.15195359999779612,0.0,0.0,0.0,0.0,0.19413525946438312
cta-exact-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,0,2026072201,1.0,0.15,0.14073269999789773,0.00018229999841423705,0.048993899996276014,0.18990889999258798,64,64,3,3,3.970187330149545,1.4248330819390589,0.007126477594249225,0.08070687038484724,0.11574230349605365,0.9844228029251099,1.0891468083487765,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.14073269999789773,0.0,0.0,0.0,0.0,0.1670842543244362
paper-neural-optimized,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,1,2026072201,1.0,0.15,0.33910549999563955,0.0,0.0,0.33910549999563955,64,64,3,3,3.970187330149545,1.4248330819390589,0.022063769182052217,0.12765382042472886,0.2350362000162326,0.7378913760185242,1.1077235406963597,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.33910549999563955,0.0,0.0,0.0,0.0,0.0
cta-kll-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,2,2026072201,1.0,0.15,0.2011800999971456,0.00018229999841423705,0.04225249999581138,0.2436148999913712,64,64,3,3,3.970187330149545,1.4248330819390589,0.010978896614018518,0.0927156141218407,0.12596311181417244,0.9901106953620911,1.0843152012935071,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.013562040869146585,0.9999896883964539,0.0007666196888749255,0.04938643425703049,0.004209981765598059,101.86821746826172,0.3356344312429428,10.279383659362793,0.17518507594941185,1.624468207359314,8,8,67584,98048,0.2011800999971456,0.25,0.25,0.25,7.386382009035801,0.19143938291817902
cta-kll-global,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,3,2026072201,1.0,0.15,0.1470026000024518,0.00018229999841423705,0.04225249999581138,0.1894373999966774,64,64,3,3,3.970187330149545,1.4248330819390589,0.0044916242842909515,0.06193885592253638,0.08993485923085928,0.957472026348114,1.095707266266339,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2084644950,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.1470026000024518,0.0,0.0,0.0,0.0,0.1695533838123083
cta-kll-guarded,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,4,2026072201,1.0,0.15,0.24602169999707257,0.00018229999841423705,0.04225249999581138,0.2884564999912982,64,64,3,3,3.970187330149545,1.4248330819390589,0.005740715824180009,0.05952512971442643,0.07896029418556295,0.92915940284729,1.0979605532439312,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.015457750763744116,0.999986469745636,0.0007422743929055287,0.05009460262954235,0.003324821125715971,101.12195587158203,0.3356344312429428,10.279383659362793,0.1760850017773919,1.6389153003692627,8,8,67584,98048,0.24602169999707257,0.2425,0.1,0.2425,7.895101426900789,0.19106557592749596
cta-exact-hybrid,NPR-d2-correlated-t,correlated-t,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,5,2026072201,1.0,0.15,0.21632680000038818,0.00018229999841423705,0.048993899996276014,0.2655029999950784,64,64,3,3,3.970187330149545,1.4248330819390589,0.008225953202617431,0.09300444839123476,0.13503494534270594,1.004783272743225,1.06460826971942,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,2084644950,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.013401525793597102,0.9999898672103882,0.0007686822191317333,0.049532147124409676,0.004580013919621706,101.872314453125,0.3356344312429428,10.279383659362793,0.1710861874627881,1.5565721988677979,8,8,67584,0,0.21632680000038818,0.25,0.25,0.25,7.375678049750007,0.18949694596230984
cta-kll-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,0,2026072201,1.0,0.15,0.22957209999731276,0.00018080000154441223,0.043735300001571886,0.27348820000042906,64,64,3,3,3.932631535186106,1.4384399349085415,0.00636219387066439,0.07958849739079478,0.140696076728316,0.8692723512649536,1.9939118381354823,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.04004029557108879,0.9996118545532227,0.002450171043165028,0.06448613107204437,0.003829024964943528,353.7036437988281,0.3158754073083401,7.630080699920654,0.2558507962850854,3.035045862197876,8,8,67584,98048,0.22957209999731276,0.25,0.25,0.25,5.392617968336439,0.17497282531112432
cta-exact-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,1,2026072201,1.0,0.15,0.15430569999443833,0.00018080000154441223,0.05004420000477694,0.20453070000075968,64,64,3,3,3.932631535186106,1.4384399349085415,0.010500603595828162,0.10099918658512634,0.15810640979202595,0.888623833656311,1.9832753777683378,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,0,0.15430569999443833,0.0,0.0,0.0,0.0,0.15432011615484953
cta-kll-global,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,2,2026072201,1.0,0.15,0.15863859999808483,0.00018080000154441223,0.043735300001571886,0.20255470000120113,64,64,3,3,3.932631535186106,1.4384399349085415,0.00815264249131542,0.09032901711725859,0.15003275371786504,0.8812745213508606,1.9875205655358403,nan,nan,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,3893130014,32,16,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,67584,98048,0.15863859999808483,0.0,0.0,0.0,0.0,0.15355387888848782
cta-kll-guarded,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,3,2026072201,1.0,0.15,0.2554052000050433,0.00018080000154441223,0.043735300001571886,0.2993213000081596,64,64,3,3,3.932631535186106,1.4384399349085415,0.005778465456427684,0.07241752337240275,0.1338387176560256,0.8850645422935486,1.9870200505677755,nan,nan,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.038313721772283316,0.9996118545532227,0.002410676213912666,0.06527847237884998,0.00394239230081439,353.7036437988281,0.3158754073083401,7.630080699920654,0.25095652367454024,2.961804151535034,8,8,67584,98048,0.2554052000050433,0.2375,0.0,0.2375,4.982931179956871,0.1753899935632944
paper-neural-optimized,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,4,2026072201,1.0,0.15,0.3600408000056632,0.0,0.0,0.3600408000056632,64,64,3,3,3.932631535186106,1.4384399349085415,0.046007398269818145,0.21317680656938698,0.46944867686271524,0.6399060487747192,1.8439159893322303,nan,nan,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3600408000056632,0.0,0.0,0.0,0.0,0.0
cta-exact-hybrid,NPR-d2-nonlinear,nonlinear,2,0,concentrated,0.016,0.5,0.25,32,-1,64,2,5,2026072201,1.0,0.15,0.21761140000307932,0.00018080000154441223,0.05004420000477694,0.2678364000094007,64,64,3,3,3.932631535186106,1.4384399349085415,0.013873754924603299,0.10519252295059998,0.16012586012787258,0.8706778287887573,1.9859930434309192,nan,nan,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,3893130014,32,16,20,20,1310720,10485760,64,6,122880,798720.0,40960,2,1048576,0.04009944386780262,0.9996118545532227,0.002443188859615475,0.06457221508026123,0.003964114934206009,353.7036437988281,0.3158754073083401,7.630080699920654,0.2520310095278546,2.978128433227539,8,8,67584,0,0.21761140000307932,0.25,0.25,0.25,5.496461750427745,0.17527094073593616
cta-exact-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,0,2026072201,1.0,0.15,0.21473089999926742,0.00021399999968707561,0.04964579999796115,0.26459069999691565,64,64,10,10,1.657322008175897,2.4135321803893337,0.01127665777932485,0.07054076980623925,0.10750896255895985,1.0000593662261963,2.038011415464735,1.0,0.064453125,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,22519877.592530765,18772037.592530765,3747840.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,2,1048576,0.08780407160520554,0.997634768486023,0.02949399733915925,0.09634521044790745,0.06231618672609329,3.4724647998809814,0.5562915280461311,3.294828176498413,0.5450177792459726,3.0642247200012207,8,8,68608,0,0.21473089999926742,0.25,0.25,0.25,3.9044610188268316,0.20544530749320983
cta-kll-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,1,2026072201,1.0,0.15,0.1594381999966572,0.00021399999968707561,0.04985419999866281,0.2095063999950071,64,64,10,10,1.657322008175897,2.4135321803893337,0.013359921527353436,0.07685526428568079,0.11440182017872606,0.9934402704238892,2.0598886525362894,1.0,0.0595703125,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,2949120.0,0.0,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,98048,0.1594381999966572,0.0,0.0,0.0,0.0,0.18898308724164964
cta-kll-hybrid,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,2,2026072201,1.0,0.15,0.21416560000216123,0.00021399999968707561,0.04985419999866281,0.2642338000005111,64,64,10,10,1.657322008175897,2.4135321803893337,0.011521267092185816,0.07170482423339404,0.10906759395924048,1.0036993026733398,2.035603202388738,1.0,0.064453125,nan,160,10240,20480,320,20480,30720,1761280,1310720,450560,3747840.0,0.0,3747840.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,2,1048576,0.08759463578462601,0.9976701736450195,0.029442176688462496,0.09595383144915104,0.06212689355015755,3.4724647998809814,0.5562915280461311,3.294828176498413,0.5447629604488611,2.6528239250183105,8,8,68608,98048,0.21416560000216123,0.25,0.25,0.25,3.941753149568432,0.20590102709829808
paper-neural-optimized,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,3,2026072201,1.0,0.15,0.3472892999998294,0.0,0.0,0.3472892999998294,64,64,10,10,1.657322008175897,2.4135321803893337,0.02687170949355977,0.10552388855169759,0.14487367394795397,0.9110780358314514,1.8877182141836901,1.0,0.1279296875,nan,320,20480,20480,320,20480,20480,0,0,0,0.0,0.0,0.0,64,0,0,0.0,0,0,0,0,0,0,0,2621440,2621440,0,0,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3472892999998294,0.0,0.0,0.0,0.0,0.0
cta-exact-global,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,4,2026072201,1.0,0.15,0.14449969999986934,0.00021399999968707561,0.04964579999796115,0.19435949999751756,64,64,10,10,1.657322008175897,2.4135321803893337,0.013195304773488736,0.07597797517008915,0.11327319115744129,0.988480269908905,2.0585314498878704,1.0,0.0546875,nan,160,10240,20480,320,20480,20480,1638400,1310720,327680,21721157.592530765,18772037.592530765,2949120.0,64,32,32,32.0,10,10,2077447543,16,8,0,0,0,0,64,6,0,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,68608,0,0.14449969999986934,0.0,0.0,0.0,0.0,0.18872842490673064
cta-kll-guarded,NPR-d4-balanced-gmm,balanced-gmm,4,0,concentrated,0.016,0.5,0.25,32,-1,64,2,5,2026072201,1.0,0.15,0.2857423999957973,0.00021399999968707561,0.04985419999866281,0.3358105999941472,64,64,10,10,1.657322008175897,2.4135321803893337,0.012164442816090748,0.0734896182932615,0.11110752269504688,1.0001498460769653,2.0270940920407847,1.0,0.064453125,nan,160,10240,20480,320,20480,30720,3727360,1310720,2416640,6696960.0,0.0,6696960.0,64,32,32,32.0,10,10,2077447543,16,8,20,20,1310720,10485760,64,6,122880,798720.0,81920,2,1048576,0.08531159907579422,0.9978488683700562,0.029267164412885904,0.0943255890160799,0.061275940388441086,3.4724647998809814,0.5562915280461311,3.294828176498413,0.5376962844282389,2.995575428009033,8,8,68608,98048,0.2857423999957973,0.21749999999999997,0.05,0.21749999999999997,3.9015189204230283,0.20184903368353843
